,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X002460.SZ,X600660.SH,X600886.SH,X600801.SH,X600362.SH,X601600.SH,X601898.SH,X600010.SH,X600489.SH,X000786.SZ,X600176.SH,X600352.SH,X600111.SH,X600188.SH,X601991.SH,X600529.SH,X600795.SH,X600688.SH,X600299.SH,X600426.SH,X002466.SZ,X600027.SH,X002080.SZ,X601992.SH,X600612.SH,X600315.SH,X002353.SZ,X600486.SH,X000301.SZ,X600219.SH,X002409.SZ,X600126.SH,X000932.SZ,X000723.SZ,X000027.SZ,X600516.SH,X000401.SZ,X601158.SH,X000898.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0309032531335443,0,0,0.0101226634582177,0,0,0,0,0,0,0.0229198881504057,0,0,0,0,-0.00108548500099828,0,0,0,0,0,0,0,0,0,0,0.0646263160228747,0,0,0,-0.0174632795669547,0,0,0.0512698253482548,0,0,0,0,0,0.0962791753073497,0,0,-0.00604761476741207,0,0,0,0.0825334034004258,0,0
X600028.SH,0,0,0,0,0.0527638019196056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184462072109897,0,0,0,0,0,0.119824707098957,0,0,0,0,0,0,0,0,0.033057097311357,0,0,0,0.101899591527657,0,-0.00419313081922939,0.00759157574617354,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320097952830517,0,0,0,0,0,0.117801917054581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430117910221009,0,0,0,0,0,0,0,0,0,0.0778884928599246,0,0,0.0593861762525035,0,0.00453253164164016,0.00105686277639452,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0775620381874851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00825684590092909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124099590901673,0,0,0,0,0.0194682934834146,0,0,0,0,0,0,0,0.124931928312421,0,0.00863901246793111,0.0018429266543172,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0997765574142696,0,0.0653980142904833,0,0,0.034838336054531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223529352181977,0,0,0,0,0,0,0,0,0,0,0.0525831562822847,-0.076635802423361,0,0,0,0,0.141881237081535,0,0,0.0229243735843266,0,0.00376223305675232,-0.0170337348774857,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726917914626447,0,0,0,0,0,0,0.000270159480289897,0,0,0.0516092747177719,0,0,0,0,0,0.0519197119872368,0,0,0,0,0,0,-0.0335979028460325,0,0,0,0,0,0,0,0,-0.0153833356622922,-0.0111847547764211,-0.0178944415697692,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146000567705502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174401232693408,0,0,0,0.111481483583589,0,0,0,0.0298932918805429,0,0,0.115782615003012,0,0,0,0,0,0.0450117237700644,0,-0.000321761559712018,-0.00188477510861279,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567593519917558,0,0,0.0484877123225465,0,0,0,0,0,0,-0.0641175281113472,0,0,0,-0.0112084877486782,0,0,-0.095724794016001,0,0,0,0,0,0,0,-0.0762818942481724,0.0968760946459541,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.014529046669423,-0.00301522919838852,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0856584167531273,-0.073410890395183,0,0,0,0,0,0,0,0.125032509978009,0,0,0,0,0,0.0158110090076285,0,0,0,0,0,0.0331603110048884,0,0,0,0,0.0617745135633044,0,0,0,-0.0331524181169986,0.133454046621178,0,0.339702859402866,0,0,0.0793290430810122,0,0,0,0,0.128813038602542,0,0,0,0,0,-0.0196486077944177,-0.0322696896370023,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0629433463845311,0,0,0,0,0.025405069914422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103028803994182,0.105602118181574,0,0,0,0,0,0,0,0.0487860687178898,-0.0340873124665154,0,0,0,0,0,0,0,0.00444742760923027,-0.0308424902306003,0,0.0090905327338669,0,0,0,0,0,0
