,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X600795.SH,X002466.SZ,X601991.SH,X600111.SH,X600362.SH,X600188.SH,X600547.SH,X300072.SZ,X600660.SH,X600516.SH,X600886.SH,X002460.SZ,X000709.SZ,X000898.SZ,X600157.SH,X600027.SH,X600339.SH,X000959.SZ,X600489.SH,X600808.SH,X600219.SH,X600549.SH,X600352.SH,X601158.SH,X000553.SZ,X002092.SZ,X000723.SZ,X000630.SZ,X000883.SZ,X600008.SH,X600299.SH,X000983.SZ,X000792.SZ,X002271.SZ,X600578.SH,X600176.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,-0.0346890273301317,0,0.0672154225205154,0,0,0,0,-0.0211480805044132,0,0.0533087012543592,0.00778128640481079,0,0,0,0,-0.0253407486166073,0,0,0,0,0,0,0,0,0,0,0,0.00504518426543423,0,0,0,-0.0168416770533799,-0.00131795707627874,0,0,-0.00361775305535395,0,0,0,0,0,0,0,0,-0.00941222036389865,0.00664246300445153,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.132966304638631,0,0,0,0.045491584544012,0,0,0,0,0,0,0,0,0,0,-0.0307354507715876,0,-0.0129504511633765,0,0,0,0,0,0,0,0,0,0,-0.0185840330883561,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0596490775678982,0,0,0,0,0,0,0,0.00506525897291425,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196379390143368,0,0,0,0,0,0.344747386927978,0,0.0323541675167797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200535523120377,0.0160210409297366,0,0,0,0,0,0
X600585.SH,0,0.0139884325411824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212202118861262,0,0,0,0.271303241415343,-0.0938293518237478,0,0,0,0,0,0,0,0,0,-0.0263160024551682,0,0,0,0,0,-0.11398635715672,0,0,0,0,0,0,0,0,0,0.124576199296975,0,0,-0.0107963360399906,-0.00126245973093353,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384931667223576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216086312675525,0,0.0571865707340175,0,0,0,0,0,0,0,0,0,0.00647854410421996,0,0,0,0,0.0448036263925775,0,-0.0140103875279748,0.00330568768348842,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0740218225441599,0,0,0,0,0,0.115034182785937,0,0.00382372668881972,0,0,0,0,-0.0293967592843489,0,0.0461808445008005,0,0,0,0,0.0542687243563742,-0.112535104232927,0,0,0,0,0.0351605678305972,0,0.0832363234081272,0.0587194300088903,0,0,0,0,0,0,0,0,0,0,0,0,0.021825283951047,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833658187573206,0,0,0,0,0,0.219410653864393,0.172606156391922,0.193451693396481,0,0,0,0,0,0,0,0,0,0.0651794900621582,0,0,0,0,0.0998970466652376,0,-0.0137831271102966,-0.00393515778268302,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801181610554444,0,0,0,0.207095281129327,0,0,0.186652585598134,0.0349167701153716,0,0,0,0,0,0,0,0,0,0,0,0.114090489437945,0,0,0,0.0535914202656737,0,0,0,0,0,0,0,0,0,0,0,0,-0.00239296685972659,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0552499125436042,0,0,0,0,0,0,0,0,0,0.0454403257186268,0,0,0,0,0,0,0,0.325352220291058,0,0,0,0,0,0.0237372201460921,0,0.0834411405311895,0,0,0,0,0,0,0,0,0,0.174215806849076,0,0,0,0,0,0,-0.00992387920608182,0.00840898016417114,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,-0.0653347863973557,0,0,0,0,0,-0.156625185779216,0,0.00702637313019585,0,0,0,0,0,0.0511963594259106,0,0,0.137629299674134,0,0,0,0,0,0,0.131309465263988,0,0,0,0,0,-0.0108626999610754,0,0,0,0.552482926745066,0,0,0,0,0,0,0,0,0.000809373371372846,-0.011927492417272,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.101133071235187,0,0,0,0.0754318609681501,0,0,0,0,0,0,0,0,0,-0.0357843363800106,-0.0588035398233251,0,0,0,0,0,0.0808095382845749,0,0,0,0,0,0,0.0908821410397141,0,0,0,-0.0130298995834804,0,0,0,0,0,0,0,0,0.0740483520852301,0,0,0,0,-0.0145227440501977,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00570929190552469,0,0.457613105107078,0,0,0,0,0,0,0,0,0,0.0482835554991258,0,0,0,0,0,0,0,0,0,0.0100983058986038,0.0376902219198703,0,0,0,0,0,-0.015557147254115,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.054326457292936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157439441529014,0,0,0,0,0.0732302544881929,0,0,0,0.0809380028616415,0.0669178350144781,0,0.025676838995574,0,0,0,0,0.111286665563797,0,0,0,0,0.0860731764838077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246556885909538,0,0,0,0,0.124712456656374,0,0,0,0,0,0,0,0,0,0,0,0.260442697837778,0,0,0,0,0,0,0,0,0,0.0112756704008842,0,0,0,0,0,0,-0.0381586036455259,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.268902722693777,0,0,0,0,0,0.114966432763663,0,0.264725175539684,0,0,0,0,0,0,0,0.0341139361232001,0,0,0,0,0,0,0,0,0,0,0.0300181114657893,0,0,0.0931663076075369,0,0,0,0.082439371207378,0,0,0,0,0,0,-0.0169934632588866,8.67361737988404e-19,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114493154221397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15528985383385,0,0,0,0,0,0,0,0,0,0,0,0.162741678814273,0,0,0,0,0.259602666253935,0,-0.0201735134412199,0.0259077342663987,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101372899591313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248938557924441,0,0.575796130451062,0,0,0,0,0,0,0,0,0,0,0,0,0.011646464907592,0,0,0,0,0,0,-0.00403229820010454,-0.00471405783794248,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177676711947922,0,0,0,0,0,-0.150976869443727,0,0.151822766731812,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142362695365155,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238458678615435,0.165372779534334,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0686990302506374,0.111440397155286,0,0,0,0,0,0,-0.0673263757297979,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199844872468161,0,0,0,0,0,0,0,0.291031282556,0,0,0,0,0.0076840860798264,-0.00140592458346879,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,-0.145530174126644,0,0,0,0,0,0,0,0,0,0,-0.417491348091162,-0.0359965065666452,0,0,0,0.0817934403290238,0,0,0,0,0,0,0,0,0,0.299578874065049,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.371125846383423,0,0,0,0,0,0,-0.0573274772875644,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0239922613675715,0,0.130994343519681,0,0.0012928723790052,0,0,0,0,0,0,0,0,0.00880718763634402,0,0.0177454671812021,0.0719422248212418,-0.000878407543526327,0,0,0,-0.0940935896476022,0,0,0,0,0.0248988418893248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197994973361775,0,0,0,0,-0.00281795881598482,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664750179779787,0,0.239383386683689,0,0,0,0,0,0,0,0,0,-0.0689032012847529,0,0,0,0,0,0,0,0,0,0,0.0556036986540414,0,-0.0180701631881526,0,0,0,0,0,0,0,0,0,0,0,-0.00776363126891471,0.0285059080472251,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656584259611462,0,0,0,0,0,0.0405757150594269,0,0,0,0,0,0,0,0,0,0.184864045538716,0,0.0754247978041272,0,0,0.0853144714085625,0.127344516484018,0,0,0,0.160139094865719,0,0.135431467391361,0.0265968091987086,0,0,0,0,0,-0.000878495991408696,0.00688214279815734,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.179341134107799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00607593782902495,0,0,0,0,0,0,0,0,0,0.484397619741124,0,0.020105122640977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143277319905039,-0.0230116165884296,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0538312014184613,0,0,0,0,0,0,0,0.0888414438062406,0,0,0,0,0,0,0,0,0.0275332808064801,0,0,0,0,0,0,0.133986303694703,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0419251993142917,0,0.0755015189382509,0,0,0,0,0,-0.0104897322859076,0.0282337096606019,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.00111457488326473,0,0.0452656112910013,0,0,0,0,0,0,0,0,0,0,-0.0161212400570287,0,0,0,0.0413539877832004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719426481866461,0,0,0,0,0,0,0.0149231137245782,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660690495343342,0,0.11229246925355,0,0,0,0,0,0,0,0.176108609788956,0,0,0,0,0,0,0,0,0.0272596684686893,-0.034454015407713,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172658080551244,0,0,0,0,0,0.163500474803546,0,0.0532420755574776,0,0,0,0,0,0,0,0,0.126042338729624,0,0.18171695192099,0,0,0.195590619458615,0,0,-0.00224973952340974,0.0052365284677686,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0774917487562368,0,0,0,0,0,0,0,0.2321615592195,0,0,0,0,0,0.0371175103046351,0,0,0,0.014222315925071,0,0,0.0144293973538379,0,0,0,0,0,0,0,0,0,0,0,0.00621168197772096,0,0,0,0,0.093478440708076,0,-0.0167414730594704,0.0114450765404248,0,0,0,0,0,0
X600808.SH,0,0,0,0.205141115899279,0,0,0,0.073660841179736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22334902357343,0,0,0,0,0,0,0,0.139722200809297,0,0,0,0.197889712436384,0,0,0,0,0,0,0,0,0,0,0.0032650199963731,0,-0.0189852768591525,0.029156804483411,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.406500872328064,0,0,0,0,0,0,0,0.0448712572074319,0.0532006169319967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00829467385898996,0,0,0,0,0,0.0271693836431929,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205662876720124,0.00851387085370546,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0.288075215275594,0.108750458696173,0,0,0,0,0.0277797289745596,0,0.365302645555834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699461567746602,0,0,0,0,0,0.0748663052005876,0,0,0,0.159237269977682,0.0505520145581495,0,-0.0161789954951233,0.0123658028101615,0,0,0,0,0,0
