,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X600795.SH,X600111.SH,X600188.SH,X600362.SH,X601991.SH,X002466.SZ,X600547.SH,X600660.SH,X300072.SZ,X600886.SH,X600516.SH,X000709.SZ,X000898.SZ,X002460.SZ,X600157.SH,X600027.SH,X600339.SH,X000959.SZ,X600489.SH,X600808.SH,X600219.SH,X600352.SH,X000553.SZ,X600549.SH,X002092.SZ,X601158.SH,X600008.SH,X000983.SZ,X000883.SZ,X000630.SZ,X000723.SZ,X002271.SZ,X600176.SH,X601699.SH,X600299.SH,X000792.SZ,X000786.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.345852412812197,0,0,0,0,0,0,0,0,0,0.125588747431678,0,0,0,0,0,0,0.142568975805433,0,0,0.118552815542239,0,0,0,0,0,0,0,0,0.0504772130311547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468544789767303,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0540783999999789,0.0563417822609091,0,0,0,0,0,0,0.0867788478749265,0,0,0,0,0,0,0,0,0,0.0336244574821436,0,0,0,0,0,0.0482323333638413,0,0,0,0,0,0,0,0.314505603696248,0,0,0,0,0,0.221669416274959,0,0,0,0,-0.0150650100086507,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995982180739835,0.314504886568438,0,0,0,0,0,0,0,0,0,0.167682564256674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129287178116659,0,0,0,0,0,0.0551156129094848,0,0,0,0,-0.0181903831251286,-0.0177737204495008,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147418169874715,0,0,0.126380185648283,0,0,0,0,0.0371055055584115,0,0,0.0569637084884673,0,0,0.143222648752901,0,0,0,0.0544865209342604,0,0,0,0,0,0,0,0,0,0,0,0.00499173292072019,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.038155937987579,0,0,0.0346994401221955,0,0,0,0,0,0,0,0,0,0,0,0.481515544793976,0,0,0,0,0,0,0,0,0,0,0,0,0.0375032149629552,0.0713846457812467,0,0,0,0,0,0,0,0.0119182447123095,0,0,-0.0134210631008969,-0.00679186504531859,0,0,0,0,0,0
X600547.SH,0,0,0,-0.0232212264751561,0,0,0,0,0,0,0,0,0,0.0306866772886306,0,0,0,0,0,-0.104489357771979,0,0,0,0,0,0,0,0,0,0,0.649269217422341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00316357380069109,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0515570829451314,0.0904143368702145,0,0,0,0,-0.0735792724074908,0,0,0.0285434446137537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308780344728758,0,0.064487258323946,0,0,0,0,0.00995168867243541,-0.000410395839997408,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170981239348219,0,0,0,0,0,0.34206422447317,0,0,-0.189239295111555,0,0,0,0,0,0,-0.354627194119629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396007995377998,0,0,0,0,0.13809002794121,0,-0.0376244246763046,0.144664227481919,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0702187499533431,0,0.00399196539518372,0,-0.0128819102336363,0,0,0,0,0,0,0,0,0.0380296938115296,0,0,-0.0229799190737065,0,-0.0626917214795931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621229897453025,0,0,0,0,0,0,-0.00384075970903238,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,-0.203636041716544,0,0,0,0,0,0,0,0,0,0,-0.319614481463869,0,0,0,0,0,0,0.0945954100555885,0,0,0,0,0,0,0,0,0,0.395207255827849,-0.0591698350178623,0,0,0,0,0,0,0,0,0,0,0.280795892743081,0,0,0,-0.0914421136696572,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611507547805931,0,0,0,0,0,0,0,0,0.0475524971308533,0,0,0.00208282833132016,0,0,0,0,0,0.169453472253619,0,0,0.108501678704945,0.0848029381589005,0.137019081629782,0,0.159928124176126,0.121716323649369,0,0,0,0,0,0,0,0.0173861351228408,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.151972433643293,0,0,0,0.101107205068503,0,0,0,0,0,0,0,0.0862152861814767,0,0,0,0,0,0,0.00275956946717237,0.0248025123965389,0,0,0,0,0,0,0,0.449407663138291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212187871936031,-0.00391838771565127,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246261072696034,0,0,0,0.655570414768323,0,0,0,0,0,0,-0.0750469547479801,0,0,0,0,0,0,0,0,0,0.050304026179614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00629781271462298,0.026907451430137,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109282737304641,0,0,0,0,0,0,0,0,0,0.0638981796310852,0,0,0,0,0,0,0,0.0706290844433036,0,0,0.066623972638026,0.0306767436122955,0.0033883348103016,0,0,0,0,0,0,0,0,0,0,0.0456483752864248,0,0,-0.0125082778223317,0.0199275627786606,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0784993428243414,0,0,0,0,0,0,0,0,0,0,0,-0.0198565204193723,0.0174787374765455,0.114453339665485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329344628787018,0,0,-0.00397894415296414,0.0195957263288511,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0.112558653083205,0,0,0,0,0,0,0,0,-0.0451235561653135,0,0,0.0202312659016321,0.0146725126366262,0,0,0,0,0,0.157191723162405,0,0,0,0,0,0,0,0,0.389703065818121,0.131226833775251,0,0,0,0,0,0,0,0,0,0,0,-0.0354209019793659,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056605257393589,0,0,0.255002475607336,0,0,0,0,0.00773860826708047,0,0.0232442775199498,0,0,0,0,0,0,0,0.218774016244848,0.121009749805081,0,0,0,0.0282960169433445,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0775949267221759,0,0,-1.0842021724855e-19,0,0,0,0,0.195881896433937,0,0,0,0,0.0296632144852361,0,0,0,0,0.0103102513439386,0,0,0,0,0,0,0,0,0,0,0.0276795302078683,0,0,0,0,0,0.087870132847912,0,0,0,0,-0.0149576741933152,0.0103638100103465,0,0,0,0,0,0
X600808.SH,0,0,0,0.31761144728226,0,0,0,0.0853247941530397,0,0,0,0,0,0,0.0579638161515144,0,0,0,0,0,0,0,0,0.0219753414631411,0.115114997368697,0,0,0,0,0.0863099746261355,0,0,0,0,0,0.0906156975132362,0.151606369154374,0,0,0.0408550423509117,0,0,0,0,0,0,0,0,0,0,-0.0184365849065264,0.0325079044431189,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.34499213027723,0,0,0,0,0,0.0534610722510598,0,0.0626149478785026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00914415997723758,0,0,0,0,0.0497675258892908,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220098166172477,0.0317458699725983,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0445966709767279,0,0.0475327351632653,0,0,0.0551710983432953,0,0.160043000965292,0,0,0,0,0,0,-0.0137640087289187,0.0555485304144696,0,0,0,0,0,0,0,0,0,0,0.120938814387716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214452188000306,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11591912398495,0,0,0,0,0,0,0,0,0,0.098397320735244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396291763846244,0,0,0,-0.0222976329372133,0.0461355126706811,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0.249820974653306,0.09285029463378,0,0,0,0,0.382254511141214,0,0,0,0.046965478725611,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0563276789256304,0,0,0.160375373352003,0,0,0,0,0,0,0,0,0,0,-0.00596462698409356,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0.0167619739594604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167201408907415,0.0681611053743286,0,0,0,0,0,0.270676616459689,0,0,0,0,0,0,0,0,0.023993381130526,0,0,0,0,0,0,0.326771416294252,0,0,0,0,-0.0355796683891215,-0.0243805181092334,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00686092495378734,0,0,0,0,0,0,0,0.0251734274238938,0.0533020231297436,0,0,0.0787904642501001,0,0,0,0,0,0,0,0,0.0846594923072463,0,0,0.0775687413337919,0.00904234101348356,0,0,0.00233333603086291,0.010346298563039,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.478454043683014,0,0,0,0,0,0,0.124121120257631,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0856767147789572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271994055274834,0.0214856270310081,0.0823663716798916,0,-0.0181701469863944,0.00580258010323945,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106290311733144,0,0,0,0,0,0,0.0675783410422347,0.257239498686002,0,0,0,0,0.127134890217298,0,0,0.224510253149944,0,0,0,0.113587244759613,0,0,0,0,0,0,0,0,0,0.280990458069221,0,0,0,0,-0.00518131172016548,0.00142698220453934,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236210278193171,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.021819598622828,0,0,0,0,0.0111996195730537,0,0,0,0,0,0,0,0,0,0.222151625980461,0,0,0,-0.00560003926981602,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0353596908729682,0,0,0,0,0,0.0526418458727547,0.0114498182986109,0.432406323714807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108853120168767,0,0,0,0.0287508440492663,0,0,0.0598084079708166,0.00527919312127639,0,0,0,0,0,0,0,0,0,0,-0.00544524431860654,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.00851933496863324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458706100804929,0,0,0,0,0,-0.0419580518976433,0,0,0.096605017510217,0.0033098535564591,0,0,0,0,0,0,0,0,0.0473977400610564,0.147824024479734,0,0,0,0.0521920245626102,0.0563922865139109,0,0,0,0,0,-0.0230338959591127,0.0551811164036116,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,-0.0318948907479494,0,0.207879115821723,0,-0.109322644481811,0,0,0,0,0,0,0,-0.0653485172083455,0.142065637671561,0,0,-0.114589263576294,0,0,0,0,0,0,0.116738556399814,0,0,0,-0.0869085792339127,0,0,0,0,0,-0.228003854305307,0,0,0,0,0.29975967787486,0,0,0,0,0,-0.00195738762127752,-0.062130734922843,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0503896661120686,0,0,0.0388737297017684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000779994677560917,0,0,0,0,0.0578692127224849,0.149633016031264,0,0,0,-0.0609829665383129,0,0,0,-3.46944695195361e-18,0,0,0,0,0.174281033748107,0,0.00769985919895841,-0.000873277330158097,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221471991842395,0,0,0,0,0,0,0,-0.0511193079272605,0,0,0,0,0,-0.0102938305572191,0,0,0.200520697078625,0,0,0,0.0774022791028365,0.115215616200875,0,-0.0634068864283879,0.363593264960482,0,0,0,0,0,0,0,0,0,0,-0.00244375346010571,-0.00575229805845586,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122987994015997,0,0,0,-0.0185706686085149,0.127575749481775,0,0,0,-0.101936160226144,0,0,0,0,0,0,0,0.0742480684611131,0,0,0,0.0335640504128638,0,0,0,0.176741816476763,0,0,0,0,0,0,0,0,0.252175318099822,0,0,-0.0146041797548908,0.0515013135390807,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763356624923647,0,0,0,0.212371025840439,-0.0104800486886162,0,0.193659588778901,0,0.0489728384262758,0.308625563303536,0,0,0.0291927926903373,0,0,0,0,0,0,0,0,0,0,0,0.0574308494020468,0,0,0,0,0,0,0,0.128798968533081,0,0,0,-0.0147770941059016,0.00444009394915727,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.212109109129706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363534661422805,0,0,0,0,0,0,0,0,0,0,0,0.0887368122637156,0,0,0,0.298170668824775,0.285492468356411,0,0,0,0,0,0,0,0,0,0,-0.0216846338134033,0.0658354023995542,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0816809538083226,0,-0.201375792138856,0,0,0,0,0,0,0,0,0.089972136604667,0,0,0,0,-0.109484222584027,0,0,0,0,0,0,0,0,-0.00908309872521617,0,-0.0846754835473308,0,0,0,0,0,0,0,0,0,0.15488215040804,0,0,0,0.109131032100425,-0.0237818445007571,0,0.0140165084972443,-0.0763987253414734,0.0195632953280364,0,0,0,0,0
Slope,0,0,0,0,0.524522630983878,0,0.353681523822822,0,0,0,0,0,0,0.895484454428355,0,0,0,-0.382424159576852,0,0,0,1.87953104708087,0,-0.712931630625613,0,-0.0509800158173949,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.253163765341769,0,0,0,0,0,0,0,0,0,0,0,1.8299515383961,0,0,0,12.8604166672402,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.508717371166014,0,0,0,0,0,0,-0.230260762928492,0,0,0.338733308996358,0,0,-0.125806575424183,0,-0.33395222642644,0,0,-0.118941575562021,0,0,0.514474526597684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12230742491077,0,0,0,0,-2.49256796385891,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0434375106821257,0,0,0,0,0,0,0,0.0892734479007384,0,0,0,-0.0968795816093659,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158139851958838,0,0.0330840804561461,-0.0395575121077298,0,0,0,0.194353824042186,0,0,0,0,0,0,-0.00413723445155817,0.0160384787200693,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.027383257150346,0,0,0,0,0,0,0,0,-0.0136055330097046,-0.12268022711594,0,-0.0155084784025459,0,0,-0.0108927690042446,0,0,0,0,0,0,0,0,0,0,0,0,-0.00373400697047303,-0.00155697312883476,0,0,0,0,0,0,0,0,0,0,-0.00377093907088412,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000450698849072004,0,0,0,0,8.42419511556878e-05,0,0,0,0,0,0,0,0,0.00101986502662482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102056226676523,0.000895390085251553,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.157111378418054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083376884551675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530044401655571,0.00570219316316129,0,0,0,0,0,0,0,0,0,0,0,0.0325765809204268,-0.0145930010164709,-0.000710631741609247,-0.0741321927570777,0,0,0,0,1.45151272077189,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00163819509015424,0,0,0,0,0,0,0,0,0,0.0105088224475545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00730026189812351,0,0.00860688024174948,0,0.00706811680155949,1.35525271560688e-20,0.0173869237168327,0,0,0.233685823116028,0,0
CarbonVol_Hubei,0,0,0,0,-0.0121811787497708,0,0,0,0,0,0,0,0,-0.00660386985577809,0.00191123411208858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247387244441156,0,0,0,-0.00712171320329729,0,0.0189891238836643,-0.00231619601402997,0.00989429874417531,0,0,0,0,0,0
