,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X002271.SZ,X600660.SH,X600111.SH,X000301.SZ,X002466.SZ,X000708.SZ,X600010.SH,X601898.SH,X601600.SH,X600362.SH,X600188.SH,X600426.SH,X600547.SH,X000786.SZ,X600886.SH,X600176.SH,X600011.SH,X600219.SH,X300037.SZ,X000408.SZ,X600803.SH,X000932.SZ,X002080.SZ,X000825.SZ,X601991.SH,X000027.SZ,X600795.SH,X000898.SZ,X000807.SZ,X600489.SH,X600352.SH,X600688.SH,X000830.SZ,X600549.SH,X002353.SZ,X000959.SZ,X002409.SZ,X600399.SH,X601699.SH,X000012.SZ,X600315.SH,X300073.SZ,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000301.SZ,0,0,0.0246358464313723,0,0.0635638637262896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599990186302813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191985617676156,0,0,0,0.131161133046629,0,0,0,0,0,0,0,0,0.125665363046215,0,0,0,0.230169350719497,0,0
X002466.SZ,0,0,0,0,0.409913245021296,0,0,0,0,0,0,0,-0.0230177666317911,0,0,0,0.282930519581084,-0.230308772255599,0,0,0,0,0,0,0,0,0.0512122517070092,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.199927516258915,0,0.209223340197176,0,0.0612154463473941,0,0,-0.124224783968125,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.0170865599798598,0.0234640219036414,0,0,0,0.0895369637117962,0,0,0,0,0.132559360625294,0,0,0,0,0,-0.0250859170449353,0,0.229924865376075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0999335647632232,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0669661149362323,0,0,0,0,0.182137248996256,0,0,0,0,0,0.101112258869582,0,0,0,0,0,0,0,0,0,0.0622681949667265,0,0,0.0502468022759824,0,0.0909361927931869,0,0,0,0.145912593442269,0.0362659669530994,0,0,0,0,0,0,0.106116091630999,0,0,0,0,0,0,0,0,0.0290317595140354,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.15045762040414,0,0,0,0,0.459857826980173,0,0,0,0,0,0,0,0,-0.0655282558140437,0,0,0,0,0,0,0,0,0.123710449148665,0,0,0,0,0,0,0,0,0,0.176145470009171,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,-0.0326465850352039,0.0466231354053179,0.0908394345118779,0,0,0,0.24611963500565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207287017188345,0,0,0,0,0.554514275777612,0,0,0,0,0,0,0,0,0.0174264954690621,0.0328170975741617,0,0,0,0,0,0.12299144315175,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0245710196989168,0,0,0,0,1.73472347597681e-18,0,0.0320235145287254,0,0,0,0.26249028224787,0,0,0.109270687226669,0,0,0,0,0,0.0920748948925597,0,0,0,0,0,0,0,0,0,0.162337137857839,0.0617593675920516,0.203766042919799,0,0,0.033158001486665,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51104071393934,0,0,0,0,0,0,0,0,0,0,-0.271168909744598,0,0,0.0916396428934043,0,0.0317818113354214,0,0,0,0,0,0,0,0,0,0,0.128406071178866,0,0,0,0.0109159827608164,0.232891561983247,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0.16603516950381,0,0.0392637704440532,0,0,0,0,0,0.0189859973849796,0,0,0,0.069841405573219,0,0,0.00911384399550596,0,0,0.000793124384409838,0,0.109974788708349,0,0,0,0,0,0,0,0,0,-0.0569100211222875,0,0.219255302092555,0,0,0,0,0,0,0,0,0,0,0,-0.0602565331199695,0,0,0,0,0,0.0561603161810366,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143586523570616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695270508542561,0,0,0,0,0.0252958571238192,0,0.0129587678693208,0,0,-0.0585442578322187,0.0416609801067424,0,0.0365046525188479,0,0,-0.0500408306898208,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.120466139853272,0,0,0,0,0,-0.137579942236433,0.185999553083928,0,0,0.0356080105916789,0,0,0,0,0,0,0.0480437639516266,0,0,0.044563012443726,0,0.325057167352698,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209148709680988,0,0,0,0.0461266910130754,0,0,0,0,0,-0.0729748708047724,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332514084846759,0,0,0,0,0.104315563260047,0,0,-0.0212795048957122,0,0,0,0,0,0,0.0987067325745832,0,0,0,0.037109156514345,0,0,0,0,0,0,0,0,0.10121929644642,-0.0166898811027325,0,-0.0255360060363241,0.0417020348706922,0,0.0367435220843059,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.171181255681525,0,0.0334127348770093,0,0.176019536131047,0.0348636844131485,0.118936093439508,0,0,0,0,0,0,0,0,0,0,0,0,0.061875582911342,0,0,0.0231117399947064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324032698668885,0,0,0,-0.0744349009705752,-0.0823532171993227,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0372891950877575,0,0,0,0,0.00994031766227879,0,0,0,0,0,0,0,0,0,0,0.018049625403899,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0581660411935355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026778974915619,0,0.0262523077367161,0,0.0259659152125117,0.0158014273314397,0,0,0,-0.00600222246759709,0,0
X600219.SH,0,0,0,0,0.141133475809522,0,0,0,0,0,0,0,0,0.10635989909767,0.132208362639151,0.0115178866215052,0,0,0,0,0,0,0,0,0,0.0243512282156967,0,0,0,0,0,0,0,0,0,0.300517864264447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037539139797602,0,0,0,-0.0409038452003299,0,0
X300037.SZ,0,0,0,0,0.155972711671862,0,0,0,0.221048724115489,0,0,0,0,0.0650003554697955,0,0,0,0,0,0,0,0,0,0,0,0,0.0608263534605888,-0.2036400812286,0,0,-0.111704352273264,0,0,0,0,-0.0770522964902219,0,0,0,-0.139765346459945,0,0,0,0,-0.00487898706554619,0,0.0530739628263624,0.167382453864434,0.274898343969017,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.134438103590747,0,0,0,0.0895078257696801,0,0.0753543400027119,0,0,0,0,-0.238958112805784,0,0,0,0,0,0,0.0164240548817765,0,0,0.164756933175856,0,0,0,0,0,0,0,0,0,0,0,0,-0.143258227669674,0,0,0,-0.105041216281053,0.0504112699146203,0,0.0664207345370844,0,0,0,0.0382076402059398,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0.0189869120345029,0,0,0,0,0,0,0,0,0.0545472525034879,0,0.0233244212581998,0,0,0,0.0917950178798781,0,0,0,0,0,0,0,0,0,-0.107564479416089,0,0,0,0,0,0,0,0,0.0812298933037844,-0.0198407985163923,0,0.0820500976029712,0.00673902455935306,0,0,-0.0325750849021022,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.0305346138614924,0,0.0839522173448162,0,0,0,0.215878840114683,0,0.196043763958069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340813670696346,0,0,0,0,0.0593606339500031,0,0,0,0,-0.0537362127498717,0,-0.0245878135814714,0,0,0,0,-0.00132648094781037,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.0344215704187851,0,0,0,0,0,0,0,0,0,0,0,0.0231974474466427,0,0,0,0,0,0,0,0,0,-0.0478398397107017,0,0,-0.0326008890729314,0,0,0,0,0.159357327675095,0,-0.0382695970047701,0.150168531473532,0,0,0,0,0.0515510745695279,0,0,-0.129967539998685,-3.46944695195361e-18,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384670017417193,0.204708950266723,0,0,0,0,0,0,0,0,0,0,0.0941813078704152,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0246378296096979,0,0,0,0,0,0,0,0,0.0458441381940653,0,0,0,0,0,0,0,0,0,0.0580172100686211,0.0341669424999392,0,0.0416082568272715,0,0.237917696110715,0,0,0,0,0,0,0,0,0.0263997668881897,0,-0.000796003916108803,0,0,0,0,0,-0.00675253794742009,0,0.0414519926121618,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0.264121860985791,0,0,0,0,0,0,-0.109613257763007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121780574100237,-0.1182608964928,0,0,0,0,0.131344198519879,0,0,0,0.11639417582734,0,0,0,0,0,0.0814104553953123,0,0.00702208642714419,0,0,0,0,0,-0.113334277130395,0,0.0153302753532909,0,0,0,0,0,0,0
X600795.SH,0,0,-0.0228917426441549,0,-0.00957741903290253,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763057525125774,0,0,-0.00698525621056166,0,0,0,0,-0.0283133668373019,-0.0404219908479404,0,-0.0314223532452756,0,0.0514859029905766,0,0.0506439931064814,0,0,0.0588191407801086,0,0.105264290778761,0,0,0,0,0,0,-0.0149099806721261,0,0.0134432771084771,0,0,0.0686140679701661,0,0,0.0176212897586121,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,-0.0478853420634191,0,0,0,0,0,0,0.0459155881541544,0,0,0,0,0,0,0,0,0,0,0.272091275794423,0,0.150332704646091,0,0,0,0,0.0448069381976733,0,0,0,0,0.366866572629229,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.00375624016507749,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.0200845638368416,1.73472347597681e-18,0,0,0,0,0.558687330778805,0,0,0,0,0,0,0,0,0.376970211556661,0,0,0,0,0,0.0903182484700347,0,0.029196769560568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064872864689829,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0187058095280713,0,0.00917998450199355,0,0,0.245667634807189,0.0902944341863349,0,0.26755790005574,0,0,0.0297792547332088,0,0,0,0.0222112301722482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0613393971749111,0,0,0,0,0.0376352694464486,0.0770585927187164,0,0,0,0,0,0.0184657700040445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618377705447252,0,0,0,0,0,0.0299173297650022,0,0,0.0212854565022383,0,0.0590108640779511,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0.116223920710564,0,0,0,0,0,0,0,0,0,0,0.0571602692748442,0,0,0.0516240963338402,0.0484013545139693,0.052995953992005,0,0,0,0,0,0,0,0,0,-0.0466480905442613,0,0.0647256145154301,-0.0344269455941865,0.0101688883282875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317188049603255,0,0,0,0.0192054103669111,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664864319982154,0.220684571277743,0,0,0,0.0542035145679069,0,0.135210283942111,0,0,-0.120525910196039,6.93889390390723e-18,0,0,0,0,0,0,0.0904968394520613,0,0,0,0,0,0.0565859560511985,-0.0134415043516514,0,-0.0781310232748257,0,0.0866850302728726,0,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.202393982294956,0,0.0907888618510503,0,0,0,0,0.208777886641841,0,0.0355304683088552,0,0,0,0.0650170624637475,0,0,0,0,0,0.098088827713826,0.076279829914452,0,0,0,0,0.00516276811975717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0303752926746476,0,0,0,0,0,0,0.0366428420987791,0,-0.106568944271906,0,0,0,0,0,0,0,0,0.0275562573655288,0,0.156864161230536,0,0,0,0,0,-0.0574204551952312,0,0,0,0,0,0,0,0,0,0,0,0,0.0980667924150803,0,0.0886499263795673,-0.0479476621877112,0,0,0,0,0,-0.0882981820250457,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0.25799555673304,0,0,0,0.0244003943045953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362314516944045,0,-0.0143402191934956,0,0.319168920535218,0,0,0,0,0,0.124880055035664,0,0,0,0,0.140479560930032,0,0,-0.0284893160973237,0,0,0,0.0370448868320514,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0.115964255435696,0,0,0,0,0,0.138207970639028,0,0,-0.0924713925365208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0,0,0.100281489018814,0,0,0.0409500339882269,0,0,0,0,0,0.0199598614339144,0.0783326562782682,0,0,0.582345799265465,0,0,-0.367821598094017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792630434421609,0,0.242216727377411,0,0,0,0,0.0592952616723676,3.46944695195361e-18,0,0,-0.11103487691327,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.263322202817239,0,0,0.234648217712596,0,0,-0.158591505519139,0,0,0,0.519657222031339,0,0.0835695972608976,0.17636530242603,0,0,0,0,0,0,0,0,0,0,0,-0.128797315700479,0,0,0,0,0,0,0,0,0,0,0,0,0.0914677829878834,0,0,0,0.0198967348985128,0,0,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0.138972081453571,0,0,0,0,0,0,0,0,0,0,0.0239194356443539,0,0,0,0,0,0.0731661826495536,0,0,0,0,0.195030214360822,0,0,0,0,0,0,-0.0604011038313413,0,0,0,0,-0.0961000914343931,0,0,0,0,0,0,0,0,-0.12301995893522,0,0,0,0.0330603881091576,0.195959622786184,0,0,-0.0151575250149484,0,0,0,0,0,0,0
X600315.SH,0,0,0.047925766302827,0,0,0,0,0,0,0,0,0,0.315641301092084,0,0,0,0,0.00509545726479458,0,0,0,0,0,0,0,0,0.0583101375612309,0,0.0880816439532904,-0.0221265357660975,0,0,-0.00863075196913519,0,0,0,0,0,0,0,0,0,0,0,0,0.0287135721357289,-0.0845649160958734,0,0,0.0653688929586674,0,-0.074975677963874,0,0,0,0,0.164937565114845,0,0
X300073.SZ,0,0,0,0,0.45393384628513,0,0,0,0.11828143871159,0,0,0,0.176169424781524,0,0,-0.0712861493337748,0,0,0,-0.253031893294707,0,0,0,0,0,0.145064596970737,0.119858966474627,0,0,0,0,0,0,0,0,0,-0.0544887664253017,0,0,0,0,0,0,0,0,0,0.187404655071007,0,0,0,0,-0.00086428968644155,0,0,0,0,0,0,0
X600486.SH,0,0,0.142700839273659,0,0,0,0,0.174544212054324,0,0,-0.136606360961596,0,0,0,0,0,0,-0.0134715484077177,0,0,0,0,0.240445069603854,0,0,0,0.0392259268617641,0,0,0,0,0,0,0,0,-0.066708273633329,0,0,0,0,0,0.0438497278581327,0,0,0,0,0,0.0367251795377548,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300288080630435,0,0,-0.0309863002242904,0,0,0,0,0,0,0,0,0,0.0489627408661744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140056487928273,0,0,0,0,0,0,0,0,-0.102111597279894,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183955543838988,0,0.166306072774731,0,0,0,0,-0.258104363757486,0.0399628911417443,0,0,-0.110594452188368,0,0,0,0,0,0,0,0,0,0,0,0,0.2807050022884,0,0.0538747805396476,0.0427542326115049,-0.125642728795641,0,0,0,0,0,0,0.76702760704363,0,0,0,-0.510234808877436,0,0
TED,0,0,0,0,0,0,0.0963827700442741,0,0,0.185155738946244,0,0,0,0,0,0,0,0,0.311295385655881,0,0,0,0,0,0,0,0.149442461096271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255399038895136,0,0,0,0,0,-0.447473192061485,0.574204410932287,0,0,0,0,-0.146682735909511,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484976913849495,0,0,0,0,0.05363536039449,0,0,0,0,-0.025946506156593,-0.0729319994712133,0.0707490090568405,0.108296729448981,0,0.00597804339632778,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0144239642138609,-0.0597986275583883,0.0122275297188822,0,0,0,0,0,0,0,0,0,0,0,0.039142869296813,0,0,0,-0.0160352944104915,0,0,0,0,0,0.0485555698529979,0,0,0,0,0,0,0,0,0,0,-0.0200025596026169,-0.0910589882474688,0,0,0,0,0,0,-0.0417944479454024,0.00964955534824386,0,0,0,0.00594974198990117,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000524956790850921,0,0,0,0,0,0,0,0,0.000830553192528821,0,0,0,0,0,0,0,0,0,0.00107619146342466,0.00132988720705648,0,0,0,0.00536216400442709,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0400677783521969,0,0,0,0,-0.121752849431972,0.0148910156327095,0.0877668250483381,0,0,0,0,0,-0.0153948846938365,0,0,0,0,0,0,0,0,-0.123117210220349,0,0,0,0,0,0.0210154357206342,0,0,0,0,0,0,0,0,0,0,0,0,0.00512612748404632,0,0,0,0,0,-0.104636571794872,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.0589927904593313,0,0,-0.00121148798107306,0,0,0.00285464140269188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00167875788741292,0.0457284735014888,0,0,0,0,0.0107691342504032,0.0461593643984477,0,0,0,0.0599281953256001,0,0,0,0,0.102626688616451,0,0
