,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X002460.SZ,X600547.SH,X000708.SZ,X600660.SH,X002271.SZ,X600011.SH,X600362.SH,X601600.SH,X000786.SZ,X600886.SH,X600176.SH,X600426.SH,X601898.SH,X600010.SH,X600188.SH,X600801.SH,X000301.SZ,X002466.SZ,X600352.SH,X600111.SH,X600489.SH,X600795.SH,X601991.SH,X300037.SZ,X600688.SH,X600486.SH,X600803.SH,X002353.SZ,X600027.SH,X600299.SH,X601992.SH,X002080.SZ,X600219.SH,X000932.SZ,X601168.SH,X002409.SZ,X000898.SZ,X000723.SZ,X600529.SH,X000630.SZ,X000807.SZ,X000027.SZ,X600315.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,0.0169641861208033,0,0,0.163233311490742,0,0,0,0,0,0,0.180358688325713,0,0,0,0,0,0,0,0,0,0,0,0,0.113165764814302,0,0.0308581778211101,0,0,0,0,0,0,0,0,0,0.0404052601774892,0,0,0,0,0,0,0.076832686098907,0,0,0,0.0654336083480008,0,0,0,0.0376979670686907,0,0
X600011.SH,0,0,0,0,-0.146083106125642,0,0,0,0,0,0,0,0.131098571177298,0,0,0.307135401286364,0,0,0,0,0,0,0,0,0.145750866975183,0,0,0,0,0,0,0,0,0.0346628480257038,0,0.0292083612308045,0,0,0,0,-0.0500572226736059,0,0,0,0.0792092016113392,0,0,0.121326493583553,0,0,0,-0.00314459043254705,0,0,0,0,0.011453521869982,0,0
X600362.SH,0,0,0,0,0,0,0.0653400650682034,0,0,0,0,0,0,0.070915256618777,0.0135759000956627,0,0,0,0,0,0.0834157922534653,0,0,0,0.172125824204607,0.093099291794563,0,0,0,0.0405688464205598,0,0,0,0,0,0,0,0,0,0,0.0640600826011203,0,0,0,0,0,0.198442774739561,0,0,0,0,0,-0.0493942093993681,0,0,0,-0.0225011894072432,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.308341480673518,0,0,0,0,0,0,0.165125243734137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1027799937866,0,0,0,0,0.0776750495950321,0,0.0318511778458567,0.104141116286581,0,0,0,0,0.0136025570301515,0,0,0,0,-0.00369699490157895,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.0239885294254704,0,0,0,0,0,0,0.210839995779203,0,0,0,0,0,-0.144061691674431,0,0,0,0,0,0,0,0,0.115010888153076,0,0,0,0,0,0,0.145037230056683,0,0,0,0,0.241357872462906,0,0.0205562268328406,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.180619172536875,0,0,0.174445456087833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476903883759219,0,0,0,0.0620699679928492,0,0,0,0,0,0,0.0457537968506724,0,0,0,0,0,0,0,0,0,0,0.0320171044888222,-0.023182743016654,0,0,0,-0.00527185843766845,0,0
X600176.SH,0,0,0,0,0,0,0.0442853838502096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111298180807104,0,0,0.215747934053445,0,0,0,0,0,0,0,0.175132192186758,0,0,0,0,0,0,0,0,0,0,0,0.144509549339336,0,0,0,0.0346095338703347,0,0
X600426.SH,0,0,0,0,0.296726634849564,0,0,0,0,0,0,0,0,0,0.189889859591623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242096886182379,0,0,0,0,0,0,0,0.0595588555761863,0,0,0.0131019561586874,0,0,0,0,0,0,0,0,0,0,0,0.000633061076958942,0,0,0,-0.00491488236634674,0,0
X601898.SH,0,0,0,0,0.0289499121229906,0,0,0,0,0,0,0,0.119248398292761,0.0342856673118558,0,0,0,0.0501073912838515,0,0,0.186621160276266,0,0,0,0,0,0,0,0,0,0,0,-0.00817317188030811,0,0,0,0,0,0.0924200806708061,0,0,0,0,0,0,0,0.0243221449511705,0,0,0,0,1.0842021724855e-19,0.0424720755645174,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105053548100178,0,0,0,0,0,0,0,0,0,0,0,0.147100788049715,0.0632007391549588,0,0,0,0,0,0,0,-0.0457413984100534,0.0784274432703693,0,0,0,0,0,0,0.295413850350221,0,0,0,0.110512737487029,0,0.00400333952738769,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0352482385088493,0,0,0,0,0,0,0,0,0,-0.0251501141452899,0,0.489141677321454,0,0,0,0,0.0728212642296123,0,0,0,0,0,-0.0164827058534753,0,0,0,0,0,0,0,0,0,0,0.0588797771409078,0,0.0897458952726986,0,0,0,0.0705422064585405,0,0,0,0,0,0,0,0,0,0.00289828012934101,0,0
X600801.SH,0,0,0,0.438098168454936,0,0,0.0840644883700161,0,0,0.0142403956147715,0,0,0,0,0,0,0,0,0,-0.0852425825123022,0,0,-0.057355600025767,0.0592271033164232,0,0,0,0,0,0,0,0,0,0.045870093631625,0,0,0,0.062803112151475,0,0,0.0182965513920731,0,0,0,0.0182424570429933,0,0,0,0,0,0,0,0.0210461328277959,0,0,0,5.869876774453e-05,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613166389056444,0,-0.111248239966031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349816990213572,0,0,0,0,0,0,-0.0261038882564504,0,-0.251285740813111,0,0,0,0.0897879053426489,0,0,0,0,0,0.0495952270754688,0,0,0,-0.0175211973234052,0,0
X002466.SZ,0,0,0,0,0,0,0.198029271045074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139300208373825,0,0,0.106383634776251,0,0,0,-0.43253998308197,0,0.56268378051423,0,0,0,0,-0.00286237296406153,0,0,0,0,-0.505960532688363,0,0,0.013781305098678,0,0,0.0237794099076022,0,0,0,0,0.0180628211538642,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0794827321139969,0,0,0,0,0.0421334988370402,0,0.22544772202595,0,0,0,0,0,0,-0.0241879421741121,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0373574475447493,0,0,0,0,0,0,-0.0368513299419802,0,0,0,0,0.254634403618994,0,0.139314163399214,0,-0.0545632335486921,0,0,0.0474904435452839,0,0,0,0,0.0134842947212502,0,0
X600111.SH,0,0,0,0,0,0,0.135131264277131,0,0,0,0,0,0,0,0.0554783363725968,0,0,0.00741643826121783,0,0,0.10661590329848,0,0.282194990405945,0,0,0,0,0,0,0,0,0,0,0.0123573383602712,0,0,0,0,0,0,0,0,0,0,0.0492917031742166,0,0,0,0,0,0,0.045469176543116,-0.0962778718586905,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.0697552378935394,0.72893144421829,0,0,0,0,0,0,0.01983243969438,0,0.0514891714342778,-0.0401320955105529,0,0,0,0,0,0,0.105977375489098,0.0402548667306994,0,0,0,0,0,0,-0.0318377569225276,0,0,0,0,0,0,0,0.092134151290219,0,0,0,0,0,0,0,0,0,0,0.00330102750107665,-0.0166021202013382,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201704630506131,0,0,0,0,0,0,0.0603075785822106,0,0.116945511643172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561690892399288,0,0,0,-2.16840434497101e-19,0.00321138287744645,0,0,0,0.00347989299844519,0,0
X601991.SH,0,0,0,0,0,0,0.00325625715907542,0,0,-0.00344044662868865,0,0,0,0.0958012422689662,0,0,0,0,0,0.205316779968752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143019589804123,0,0,0,0,0,0,0,0,0.0505171448867276,0,0,0,0,0.000641093943734405,0,0,0,0,0.00409876119582024,0,0
X300037.SZ,0,0,0,0,0,0,0.245775826536077,0,-0.331288450231058,0,0.253478188606225,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0819670688498866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224681493868352,0,0,0,0.139918952791562,0,0.026707728928723,0,0,0,0,0,0,0,0,0.00458756958918856,0,0,0,0.0193485861675592,0,0
X600688.SH,0,0,0,0,0.131753055875935,0,0,0,0,0,0,0,0,0.0873313479923185,0,0.0426595757232381,0.0223500104238396,0,0,0.226692599975493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342365118991351,0,0,0,0,0.0278194927972721,0,0,0,0.0012284142188007,0,0,0,0,0,0,0,0,0,-0.00537759024305023,0,0
X600486.SH,0,0,0,0,0.0787343253541617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253845901942415,0,0,0,0,0,0,0,0,0,0.0343813307609227,0,0,-0.0287354861096972,0.0595608516484963,0,0,0,0.00910005107981997,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.0235700450841914,0,0,0,0,0.158346701705366,0.0448034762252724,0.042772023076499,0,0,0,0,0,0,0,0,0,0,0,0,0.139121349410463,0,0,0,0,0,0.0540027509915357,0,0,0.0803085009562199,0.0327573270653446,0,0,0,0.0873472742850851,0,0,0,0,0,0,0,-0.031040313639995,0,0,0,0,-0.00172317780504934,0,0
X002353.SZ,0,0,0,0,0.183853894215841,0,0,0,0,0,0.0300526580657362,0,0,0,0,0,0,0,0,-0.0574417708947372,0,0,0,0,0,0.290714357383661,0,0,0,0,0,0.169738854780122,0,0,0,0.290878926491135,0,0,0,-0.297083763446632,0,0,0,0,0.0923869952124036,0,0,0,0,0,0,0.0186667549287779,-0.111883363575522,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0425082621751266,-2.16840434497101e-19,0,0.0476700594648386,0,0,0,0,0,0,0,0.0198142951077564,0,0,0.0152823683874981,0,0,0,0,0,0,0,0,0,0,0,0,0.0760404420004844,0,0,0,0,0,0,0,-0.0355311492056244,0,0.0924239723692156,0.026736547595411,0,0,0,0,0,0,0,0,0.00500211856363167,0,0,0,0.00404435686822626,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,-0.0550791139840616,0,0.0840444329729224,0,0,0.0699299168674283,0,0,0,0,0,0,0,0,0.117380250425243,0,0,0,0,0,-0.0411750087193572,0,0,0,0.242090007757088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188811904502871,0.0733220418856493,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0199827713175082,0,0,0,0,0,0,0,0,0,0,0.165673091782594,0,0.106237678518161,-0.0398333078948785,0,0,0,0,0,0.0385876753604028,0,0,0,0,0.0125155498364579,0,0.0704328960851653,0,0.038624193965475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00380067423072892,0,0,0,0.00182070414346047,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.318399334449991,0,0.0178545374680907,0,0,0,0,0,0,0,0,-0.057236107664035,0,0,0,0,0,0,0,0,0,0.159724838619692,0,0,0,0,0,0,0.0601978661204022,0,0,0,0.0305357077102325,0,0,0,0.337374022941304,0,0,0.10098975723588,-0.0130543680225092,0,0,0,-0.00704648218038991,0,0
X600219.SH,0,0,0,0,0.0692038633098132,0.0474158864000499,0,0,0,0,0,0,0.0425032360838397,0,0,0,0,0,0,0,0,0,0,0.052050613066699,0,0,0,0,0,0,0,0,0.116548184922233,-0.0623406212375335,0,0,0,0,0,0,0,0,0,0,0,0,0.205663900590989,0,0,0,0,-0.00840065085335196,0,0,0,0,-0.0132668997568225,0,0
X000932.SZ,0,0,0,0,0,0,0.119722813676819,0,0.335282539455246,0.0856258166672136,0,0.0201430692952921,0,0,0.016008257067894,0,0,0,0,0,0,0,0,0.0625200913253004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104601538704868,0,0,0,0,0.11321923538982,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00590116591487552,0,0
X601168.SH,0,0,0,0,0,0,0.088394315843903,0,0,0,0,0,0.203417133323565,0,0,0,0,0,0,0,0.00894862198640431,0,0,0,0,0,0,0,0,0,0,0,0,0.0311544231706251,0,0,0,0.0629250699499415,0,0,0,0,0,0,0,0.325184455001553,0.0657234231243167,0,0,0,0,-0.0100769250173616,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0.220970107346441,0,0,0,-0.0376741267114497,0,0,0,0,0,0,0,0,0.0134677028593429,0,0,0,0,0,0.196029487268943,0,0,0,0,0,0,0,0,0,-0.123054521688914,0,0,0,0,-0.0271647789856545,0,0,0,0.321481629865434,0,0,0,0.058176025913081,0,0,0,0.021479259450557,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144315330690876,0,0,0.00151698101917965,0,0,0.19274480512331,0,0,0,0,0,0,0,0,0,0,0,0,0.0111148828451949,0,0,0,0,0.0584819528470173,0.0381025068650772,0.050872686495098,0,0,0,0.114579683582091,-0.021954209181915,0.0432638626843994,0,0,0,0,0,0.0072666980909014,0,0,0,0,-0.0154757101437824,0,0
X000723.SZ,0,0,0,0,0,0,0.141129977016856,0,0,0,0,-0.251521645609927,0,0,0,0,0,0,0,0.24494974511074,0.19247430453483,0,0.182952280596902,0.0446532917034656,0,-0.0415127119686833,-0.0479441387825734,0,0,0.019705731396752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127834695522756,0,0,0,0,0,-0.0406823966566788,0,0,0,-0.0118352363439688,0,0
X600529.SH,0,0,0,0,0,-0.206242150354028,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0118801526309029,0,0,0,0,0,0,0,0,0.087213438211158,0.0785556309033807,0,0,0,0,0,0.0791214688330352,0,0,0,0,0,0,-0.015168015485197,0,0,0,0,0.0897628804991678,-0.11210998703246,0,0,0,0.0488876198299288,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.279121400791298,0.00148626089287658,-0.000666649690786623,0,0,0,0,0.248326852588168,0,0,0,-0.0121671878994147,0,0,0,0,0,0,0,0,0.163623665817335,-0.0419578121691528,0,0,0,0,0.0312862898953516,0.169380173492819,0.0893084842072681,0,0,0,0,0,0,0,0,0,0,0.0122353000752892,0,0,0,0,-0.00909204072538566,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.499165911531235,0,0,0,0,0,0,0,0.106444043678964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171266291414033,0,0.0317575972340783,-0.0729018398062446,0,0,-0.0152774645262399,0,0,0,0,0,0,0.00272987833917673,0,0,0,0,-0.00603125540294536,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0701045678970184,0,0,0,0,0,0.0227370151313603,0,0,0.0590182890360588,0,0.0179884460929099,0.000885819553597533,0,0.0966324425028231,0,0,0,0,0,0,0,0,0.171493580220289,0,0,0,0,0,0.0194437921370312,0.0169009365381919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.30742143380272,0,0.178984088808171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076414217525247,0,0.0620553217645773,0,0.0838039237506026,0,0,0,0,0,0,-0.108349911345077,-0.0300936805221548,0,0,0,0,0,0,0,0,0,-0.00151208967686189,-0.00941730900373229,0,0,0,0.0153943701709602,0,0
X600516.SH,0,0,0,0,0.0611349368978424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127074066735324,0,0,0,0,0,0,0,0,0,0.0642666048678019,0,0,0.0366262098521702,0.0443723538349532,0,0,0,0,0.0778761860813525,0,0.0101651888601995,0,0,0,0,0.0528063018183939,0,0,0,0,0,0,-0.0108193137086893,0,0,0,-0.0117459477284579,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406249897645919,0,0,0,0.0548315142523548,0,-0.0908109888176342,0,0.0355585475041605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577748103993317,0,0.00952603656731759,0,0,0,0,0,0,0,0,0,0,-0.0309151297555036,-0.0551099533879306,0,0,0,-0.0249545414878252,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.294088170805014,0,0,0,0,0,0,0,-0.19494426455791,0,0,0,0,0,0.0802493089899891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111123638254652,-0.123900904669369,0,0,0,0,0,0,0,0,0,0,0.622479534071211,0,0,0,-0.23428356412715,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197219928123201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.734466541038713,0.756939072817499,0,0,0,0,0.198983362817166,0,0
RealEstate_excess,0,0,0,0,0,-0.0881069243623097,0,0,0,0.128246582402462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212969197799416,0,0,0,0,0,-0.055554512826349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948664782200245,0,0,0,0,0,0,0.00929482310347267,0.00291197889929268,0,0,0,0.00124734548161048,0,0
MKreturn,0,0,0,0,0,0,-0.0338170252687588,0,0,-0.0429145108632216,0,-0.0959443148289741,0.0113131936252957,0,-0.0438953018350952,0,0,0,0,0.0206149504959616,0,0,0,0.0225398911053997,0,0,0,0,0,0,0,0,0.12595383083305,0.00822746446038754,0,0,0,0,0,-0.0438697612034078,0,0,0,0,0.0445116265350603,0,0,0,-0.0469986961478471,0,0,-0.0117295666262776,0,0,0,0,0.000404268188155747,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877414840771782,0,0,0,0,-0.00308602011267592,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17038250851051,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00164074524964186,0,0,0,0,0,0,0,0.00237047762223104,0,0,0,0,0,0,0,0,0.00139124982400778,0,0,0,0,0,0,0,0,0,0,0,0.0019601511536554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00690260582784701,0,0,0,0,0.00101352141023483,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.000241596997300932,0,-0.00114268170932451,0,0,0,0,0,-0.000524210976754589,0,0,0,0,-0.000434478661986087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148569165187422,-0.00305591602669407,0,0,0,0.00133389334694315,0,0
