,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600795.SH,X600010.SH,X601600.SH,X601898.SH,X601991.SH,X600886.SH,X600362.SH,X600188.SH,X600111.SH,X600688.SH,X600027.SH,X600157.SH,X600583.SH,X600309.SH,X601992.SH,X000709.SZ,X601158.SH,X000898.SZ,X600352.SH,X000792.SZ,X600021.SH,X600547.SH,X000539.SZ,X600660.SH,X600808.SH,X600489.SH,X000629.SZ,X000027.SZ,X600008.SH,X002353.SZ,X000060.SZ,X002470.SZ,X000825.SZ,X600307.SH,X000630.SZ,X600219.SH,X600578.SH,X000831.SZ,X600863.SH,X600549.SH,X600315.SH,X002004.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.47294430300201,0,0,0,0,0,0,0.0915577511245981,0,0,0.0744357930646237,0,0.0771475190888654,0,0,0,0,0,0.0328686858036218,0,0,0,0,0,0,0,0,0,0,0.0169993908625634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109623454518974,0.0218426181242069,0,0,0,0,0,0
X600028.SH,0.539583537080824,0,0.0287724601219312,0,0.0631038810510928,0,0,0,0,0,0,0,0,0.0980801131893576,0,0,0,0.0440766435242499,0.0456087166526119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278501971315185,0,0,0,0,0,0,0,0,-0.00469229406521648,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0239513736420878,0,0,0,0.310871817709097,0,0,0,0,0,0,0,0,0,0.0866748878892158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42048074000143,0,0.0258850742017014,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.111238503962473,0.099285795196234,0,0,0.0573640806847664,0.0129094632597277,0,0,0,0,0.33841214690256,0,0.0312557473861027,0,0,0,0,0.131642798873633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406748389747837,0,0,0,0,0,0,0,0,-0.0034044226590523,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281923067207329,0.220799333808693,0,0.028544480266714,0,0.0823501821621124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378250721742208,0,0,0,0,0,0.0144281566903362,0,0,1.35525271560688e-20,0,0,0,0,0,0
X600019.SH,0,0.144358911212303,0,0,0,0,0.00576094204346363,0,0,0,0,0,0,0,0,0,0.066866283821462,0,0,0,0,0.094522686580745,0,0.335815711542189,0,0,0.0389019241438338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857868970723457,0,0,0,0,0,0,0,0,0
X600795.SH,0.0645960333914862,0,0,0,0,0,0,0.0114829196545852,0.197418821112139,0,0.302197616604696,0,0,0,0,0,0.054633745076783,0,0,0,0,0,0,0,0,0,0.00729053660012696,0,0,0,0.0870540797238013,0,0,0,0,0,0,0,0.148791478931211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0.378901284592367,0,0.011563407676295,0,0,0,0,0,0,0,0.108833660236358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111542921035911,0,0,0,0.106822423015038,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.00965225335817826,0,0,0.0735054509525571,0,0,0,0,0.0357051361168872,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.125910681151254,0,0,0,0,0.157346127360457,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.248018913761778,0,0.0506497217809926,0,0,0,0,0,0,0.0470411333579359,0,0,0,0,0,0,0.113307564540907,0,0,0.0112832273329907,0,0,0,0,0,0
X601898.SH,0,0,0.119641993833869,0,0,0.0330541376334275,0.00928130370148355,0,0.237999355455525,0,3.46944695195361e-18,0.0537384881222991,0,0.0207975792188473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.131388901983836,0,0,0,0.160583748093436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0328966031207908,0,0,0,0,0.132922523506053,0,0,0,0,0.201958052711677,0,0.237072205070133,0,0,0,0,0,-0.0316394004018982,0,0.187523119283229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170185072020079,0,0,0,0,0,0,0,0,-0.00958624385781319,0,0,0,0,0,0,0
X600886.SH,0.257749248912602,0,0,0,0,0,0,0,0,0,0.387766405676113,0,0,0,0,0,0.00908117250894781,0,0,0,0,0,0,0,0,0,0,0,0,0.034919482018183,0,0,0.0799573149616968,0.137844462439915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00751628100404998,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0192195687623377,0.194969456811423,0,0,0,0,0.0722885769192233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908636918725515,0,0.0969071809116239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0388661394578213,0,0,0,0.165677285642815,0,0,0.0180389965689096,0,0.156287049742574,0,0,0,0,0,0.157649837366603,0,0,0.201255741225555,0,0.076754085681384,0,0.00540643340805873,0,0,0,0,0,0,0,0,0.14802542446884,0,0,0.0440457943322396,0,0,0,0,0,0,0,0,0,0,0,0.0486349349244059,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.00655297914837253,0,0.119164621391256,0,0,0.175815689126878,0,0,0,0,0,0,0.0396508201554951,0,0,0,0,0,0,0,0,0,0,0,0.0276312428045591,0.0898619998685764,0,0,0.133595376951648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669868056724858,0.0347605285475315,0,0,0,0,0,0
X600688.SH,0.314104967094639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00678268493901789,0,0.333409324869998,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.304435574672963,0,0.0276185010370752,-0.110616239061217,0,0,0,0,0.148793613061865,0,0,-0.0261904310751424,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.283798609867406,0,0,0.13244954997577,0,0,0,0.0999923100984269,0,0,0,0,0,0,0,0,0,0,0,0,0.0151192391082223,0,0,0,0,0.19584503131952,0,0,0,0,0.192876186234778,0,0,0,0,0,0,0,0.00510965589496316,0,0,0,0,0,0,0,0,0.00142773892589643,0,0,0,0,0,0,0
X600157.SH,0,0.0909477644431819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421792933413594,0,0,0.0196414881911942,0.0107397373103719,0,0,0,0,0,0,0,0,0,0,0.154108034610691,0.0577047606920002,0,0,0,0,0,0,0.101566963368337,0,0,0.0052508478827544,0,0,0,0,0,0.014064229755497,0,0,0,0,0,0,0
X600583.SH,0,0.102274312566489,0,0,0.21404841631436,0,0,0,0.0571470317764528,0,0.02288745054292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689385035223465,0.314116431849461,0.0436516735539915,0,0,0,0,0.0323925186149932,0,-0.0380592440459853,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0753701292592465,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385498418811312,0.00168267331961042,0,0,0,0,0,0,0.077650786485728,0,0,0.014649546747363,0,0,0,0,0,0,0,0.0366175529260319,0,0,0,0.0998417010628789,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.000318229823110573,0,0.0650473190808048,0,0,0,0,0,0,0,0,0,0,0.134696107207893,0,0,0.151153648775109,0,0.231756348748772,0.144904992679643,0,0,0,0,0,0,0,0.0773593169575015,0,0,0,0,0,0,0,0,0.0251053379615884,0,0.0349422159521099,0,0,0,0,0,0,-0.0179833916134664,0.0506958668874042,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0326798660198898,0,0,0,0,0.134294865374452,0,0,0,0,0,0,0,0,0,0,0,0,0.614367527229823,-0.0174783264612829,0,0,0,0,0,0,0,0.195005549448111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0477301367498324,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0.0271898358625318,0,0.00171311953736152,0,0,0,0,0,0,0,0,0,0,0.0393112275826298,0,0,0.0194430990494104,0.0360170042654415,0,0,0,0.27271317714947,0,0.000604059927509493,0,0,0,0,0.143112847072449,0.176047442744119,0,0.0500847130113248,0,0,0,0,0,0,0,0,0,0,0,0,0
