,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X000786.SZ,X601600.SH,X601898.SH,X600010.SH,X600362.SH,X600489.SH,X600176.SH,X601991.SH,X600352.SH,X600111.SH,X600188.SH,X600426.SH,X600795.SH,X600027.SH,X600299.SH,X600688.SH,X601992.SH,X002466.SZ,X002080.SZ,X002353.SZ,X600219.SH,X600529.SH,X600486.SH,X600612.SH,X000932.SZ,X000959.SZ,X000301.SZ,X000723.SZ,X600315.SH,X000027.SZ,X002075.SZ,X002409.SZ,X601158.SH,X000883.SZ,X600516.SH,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0.245099232515067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197061503935614,0,0,0,0,0,0,0,0,0,0,0.00727109322020726,0,0,0,0,0,0,0.00654833016840592,0,0.0697895448362956,0,0,0.0502734103356995,0.151630752477637,0,0,0,0,0,1.73472347597681e-18,0.00577870416784457,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312785930858602,0,0.0745181652869863,0,0.102174653689228,0,0,0,0.0327098723793786,0,0,0.12170071723413,0,0,0.136359359699239,0,0,0,0,0,0.00485729889855797,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0300876167595629,0.0111749175735348,0,0,0,0,0,0,0,0,0,0.00084628092292484,0,0,0.351922428852125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131740579976846,0,0,0,0,0.0564873588810386,0,0.021837372430767,-0.000661304283715564,0,0,0,0,0,0
X600801.SH,0,0,0.191972585853122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283326548226777,0,0.0367418008416708,0,0,0,0,0,0,0,0,0,0,0,0.0445696067105379,0,0,0.0124486470420062,0,0,0,0.0849829758155723,0,0.0671511097191677,0,0,0,0,0,0,0.173391217866558,0,0,0,0.0163831556657106,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.022388934575678,0.103078944877786,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0650819979023277,0.070362993253557,0,0,0,0,0,0,0,0,0,0,0,0,0.00432752299181424,-0.0706016757595288,0.263501545212565,0,0,0,0,0,0,0,0,0,0.16764254449994,0,0,0,0,0,0,0.00392040097636788,-0.0152773626206737,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.037184772867078,0,0,0,0,0,0,0,0,0,0,0.0870187361053364,0.0458926068022922,0,0,0,0,0.256968607192372,0,0,0.0578559577406544,0.0710229000187563,0,0,0,0,0.0914289984269764,0.169344510992362,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.115589417384935,0,0,0,-0.00156168328974167,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0254892045745003,0,0,0,0,0,0,0,0,0,0,0,0,0.0386870430697564,0,0,0.445750863451306,0.0861576824259516,0,0,0,0,0,0,0,0.0831260614313148,0,-0.0237229180934164,0,0,0,0.0129349140479285,0,0,0,0,0,0,0,0,0,0,0,-0.00610285442844587,-0.00044544771594745,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322719764341011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0503664280095547,0,0,0,0.0338405167969272,0.0419317357542984,0,0,0,0,0.0449416906209621,0,0,0,0,0,0,0,0.00119488479958203,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.236617470767792,0,0,0,0,0,0,0,0.118902347627562,0,0.250077790604732,0,0,0,0,0,0,0.140410728877598,0,0.0510989416210643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759638642925497,0,0,0,0,0,0,-0.0106129870817765,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.775307887794265,0,0,0,-0.0289508465554806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341194843754883,0,0,0,0,0,0.128946194682299,0,0.0271991497503458,0,0,0,0,0,0.0388100055179674,0,0,0,0,0,0,-0.00658540260566685,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0478622616674648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112425793723558,0,0,0,-0.0800635387091666,0,0,0,0,0,0,0,-0.0391654135789946,0,0.0596363372041061,0.202452927436285,-0.0411446409212784,0.0360367062609654,0,0,0,0.114051064423518,0,0,0,0,0,0,0,0,0,0,0.0152619883609511,-0.00750892364118247,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620355291864489,0,0,0,0,0,0,0,0.0417030923680164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131969153962406,0,0,0,0,0,0.0735838899744867,0,0,0.158441458043509,0,0,0.00910878725353107,-0.0113920776914148,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.105512310108799,0,0,0,0.10757697549998,0,0.203260149627041,0,0,0,0,0.18768457029707,0,0,0,0,0.0567005179051508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318812246012368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00987224476519091,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0499247364431785,0,0,0,0,0,0,0,0,0,0,0,0,0.384594059860389,0.0144026967787126,0,0,0.285175617744108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648399860468603,0,0,-0.0409317106649125,0,0,0,0,0,0,0,0,0.00529738414898905,-0.00224103232666845,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.103293113765675,0,0,0.181730212990714,0.146080700388146,0,0.221829287670446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482077822920485,0,0,0.129520715308271,0,0,0,0,0,0,0.0342759464789035,0,0,-0.0188805413191054,-0.00800602389491795,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035359583899412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11801203214873,0,0,0,0.215287218843456,0,0,0,0,0,0,0.129546371074728,0,0,0,0,0,0.0729224868907433,0,0,0,0,0,0,0.0132485280505415,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.038761566093492,0,0,0,0,0,0,0,0,0,0.116971699470808,0,0.0517922565811179,0,0,0,0,0,0,0,0.0108461223099122,0,0,0,0,0,0.0233986637195499,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018640616166598,0.00229998730217468,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.103849328364186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113599412292844,0.153258545078868,0,0,0.0509846775707623,0,0,0.202567666604879,0,0,0.20475972987109,0,0,0,0,0,0,0,0.102580607604213,-0.010221119135503,0,0.00676577338448634,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0250797554474811,0,0,0.152452982500304,0.176391349516789,0,0,0,0,0,0,0,0,0,0.0709028938040789,0,0,0,0,0,0,0,0,0,0.0500442561461837,0,0.117969187685103,0,0,0,0,0,0,0.0144838007911256,0.0813832537367289,0,0,0,0,0,0.0263646658824833,-0.00776574231587318,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.156477127696135,0.0807638459815291,0,0.0285467212994774,0,0,0,0,0,0,0,0,0,0,0,0.0673243877503106,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899445491931694,0,0,0.00262642891740263,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.000852792584114294,0,0.016201776313082,0,0.150663136797208,0,0,0.138247354633362,0,0,0,0,0,0,0,0,0,0,0,0,0.00557729886211952,0,0,0,0,0,0,0,0,0,0.0161016482648598,0,0,0,0.0657072033481367,0,0,0,0,0,0.0075169049418758,-0.00762253064770445,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.16901865286132,0,0,0,0,0,0,0,0,0,0,0,0.228284770153538,0,0,0,0,0,0,0,0,0.344238701437029,0,0,-0.234403839664877,0,0,0,0,0,0,0,0,0,0.197407473058076,0,0,0.127858191704097,0,0.286679128208433,0,0.00651474653470719,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.00753074729916573,0,0,0,0,0,0,0,0,0,0,0,0,0.151580159196494,0,0,0,0,0,0,0,0.338153809524993,0,0,0,0,0,0.136845832741275,0.111276654669918,0,0,0,0,0,0,0,0,0.0792765720421485,0,0,0,0,0,0,0.0227365211233927,-0.0448149492140413,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0349391545404782,0,0,0,0,0,0,0.0988446229683477,0,0.0420258797054417,0,0,0,0,0.169968399438325,0,0.0922537562409183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185564356009774,0,0.00821454838049458,0,0,0.122170410185836,0,0,0,0,0,0,0,0,-0.00928453778392969,-0.0144474215876317,0,0,0,0,0,0
X600219.SH,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0542118171178569,0.1305613725254,0,0,0,0,0,0.0893720519024131,0,0,0.103632412444906,0,0,0,0,0.00873158093440672,0.1634652646333,0.0481980103919495,0,0,0,0,0,0,0.0318400824784996,0,0,0,0,0,0,0,0,0,0,0,0,0.0715444135562898,0,0,0,0,0,0,-0.0166931476039675,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173564447689693,0,0,0.0686235888816025,0,0,0,0,0,0,0,0,0,0,0.379676402983594,0,0,0.391293741592497,0,0,0,0,0,-0.0156611706697963,-0.020159025901787,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0.0863372149346049,0,0,0,0,0,0.0162815032079712,0,0,0,0,0,0.119675245335781,0,0,0,0,0,0,0,0,0,0,0.0867265036132814,0,0.0579789074246379,0,0.125308027344943,0,0.059582373455394,0,0,0,0,0.0161087952944681,0,0,0.00480067611372895,0,0,0,0,0,-0.04208332412772,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301246231903546,0,0,0,0.292829188604837,0.361127049343789,0,0,0,0,0,0,0,0,0,0,0,-0.000327927467302965,0,0,0,0,0,0,0,0.0710932542537038,0,0,0,0,0,-0.0166989139888514,0,0,0,0,0,0,-0.00227867696815606,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531791193141594,0,0,0,0,0,0,0,0.110462211431901,0.0634857213774033,0,0,0,0,0,0.0484427817844398,0,0,0.0186834458290544,0,0,0,0,0,0,0,0,-0.0102603866745046,0.00162803885405251,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.202069013512538,0,0,-0.198050136867251,0,0,0.404225442346523,0,0.167979606247975,0,0,0,0,0,0,0,0,0.0548465008249978,0,0,0.0699303545244134,0,3.46944695195361e-18,0,0,0.0931495554677005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445019279102241,0.0872250978241203,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.128462066339594,0,0,0,0.188014949745297,0,0,0,0.134768486234627,0,0,0,0,0,0,0,0,0,0.103117361929979,0,1.73472347597681e-18,0,0,0,0,0,-0.0253667840952378,0.0786668850154588,0.112421207509743,0,0,0,0,0,0,0,0,0,0,0.071389941647766,0,0,0,0,0,0,0,-0.00259863469804831,0,0.0257224954925529,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.0597731303310123,0,0,0,0,0.313827507277315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217551030384814,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0187711889064835,0,0,0.0302581117790066,0,0,0.361329631671058,0,0,0.0384705224696714,0.0145449835769254,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223678301516275,0.189115462147779,0,0,0,0,0.0540803122215685,0,0,0.423613274297255,0,0,0,0,0,0,0.00477405124564128,0.0274435082303331,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0906655604480219,0,0,0,0,0,0,0.0351132819349887,0,0,0,0,0,0.165995338740957,0,0,0,0,0,0,0.00076644623231035,0,0,0,0.00651781882150294,0,0,0,0.0896077465716948,0,0.190085471538929,0.0447595438221206,0,0,0,0,0,0.0499434550800286,0,0,0.00692409166093172,-0.00468922404911523,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0.139752976017901,0,0,0,0,0,0,0,0.0263340871443129,0,0,0,0,0.0810415116019605,0,0.0358860631231218,0,0,0,0,0,0,0.134222673843616,0,0,0,0,0,0,0.284684993505965,0,0.0734691643784489,0.118296095392072,0,0,-8.67361737988404e-19,0,0,0,0,0.0510231591794411,-0.00827692979210443,0.0245693365627496,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0.606203011056482,0,0,0,0,0,0,0,0,0,0,0,0,0.139359565380166,0,0,0,0,0,0,0,0,0,0,0,0.241778493694404,0,0,0,0.0865899471542851,0,0,0,0,0,0,0,0,0,0,0,0.105648518739485,0.0208481034481452,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173096713791802,0,0,0,0,0,0,0,0,0,0,0,0,0.0291415055968618,0,0.000707035208736004,0,0,0,-0.0820931038785996,0,0.0167424142417679,0,0,0,0,2.16840434497101e-19,0.0498829715440202,0,0,0,0,0,-0.00623140742084768,0.00129090696112073,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277202968171401,0,0,0,0,0,0,0,0,0,0.0378955604250463,0,0,0,0,0,0,0,0,0,0,0.0922208950635749,0,0,0,0,0.0320750729840723,0,0,0,0,0,0.0629953465150003,0,0,0.0960054178458995,0,0,-0.00144139376985734,0.000119768471593215,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.0505784391932034,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.036550903857601,0,0,0,0,0,0,0,0.0379337522589184,0,0.193574281793237,0,0.00949805387409807,0.00067556419530341,0,0,0.124540828021462,0,0.212591330251947,0,0.00366296844090523,-1.73472347597681e-18,0.0390097836186556,0,0,0,0,0,-0.00290723105978774,0.0268723825266115,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.0470617709853287,0,0.0237868277684867,0,0,0,0,0,0,0,0.0715171203465472,0,0,0,0.134557526858089,0,0,0,0,0,0,-0.0199599596113496,0,0,0.0290235405403682,-0.058453951491455,0,0,0.134548011221687,0.0587490752758121,0,0,0,0,0,0.124517946207148,0,0,0,0,0,0,0.0176699390048379,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290030186222532,0,0,0,0,0,0,0,0,0,0,0,0,0.137766528294116,0,0,0,0,0,0,-0.0188724848344207,-6.7762635780344e-21,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.139865054304558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224414565574698,0,0,0,0,0,0,0,-0.58131135114473,0,0,0,0,0,0,0,0,0,0,0,0,-0.160694277727829,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-1.31901869212623,0.21532733773321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764919376452848,0,0,0.845274723613835,0,-0.129627512594739,0,0,0,0,0,0,1.56086145146352,0,0,0,0,-2.93619201521119,-0.0924220644308128,0,0,0,0,-7.7900825107741,0,0
RealEstate_excess,0,0,0,0,-0.054698358006011,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243103070762163,0,-0.00932878094396563,0,0,4.33680868994202e-19,0,-0.0540215956311382,0,0,0,0,0,-0.0557135467078597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00888819827271791,0,0,0,0,0,-0.00526818948623212,-0.011790989397978,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0557186312643239,0,0,0,0,0,-0.102292219234734,0,0,0,0,0.176392029481224,0,0,0,0,-0.0223691072237817,0,0,0,0,0,0,0.109485879588688,0,0,0,-0.095926676191629,-0.0789195273840894,0,0,0,0,0,0,0,0,0.0182427409801104,0,0,0,0,0,0,0,0,0.0575739883816465,0.041779117733656,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.00121578701003242,0,0,-0.0020709110748966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741637166425928,0,0,0,0,0,0,0,-0.00363886553478054,0,0,0.000285095124988903,0,0.00618020029361824,0,0,0,0,0,0.00197609664042164,-0.0158363303052626,0.00478839388725157,0,0,0,-0.0231239028840112,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385307245085173,-0.0218518188738264,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.000202389415844674,0,0.00296263242112013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0.00287456529483644,0,0,0,0,0,0,-0.000268727062467875,0,0,0,0,0,-0.00176951938257237,0,0,0,0,0,-0.00239085671812964,0.00174275099700401,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00403353245943779,0.0178246991849973,0,0,0,0,0,0,0,0,0.0027708945621513,0,0,0.0124825090212085,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.000127274618094326,0,0,0.0205599778479467,0,0,0,0,0.0930463340801475,0,0
