,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X601898.SH,X600010.SH,X600660.SH,X601600.SH,X000792.SZ,X600362.SH,X600688.SH,X000786.SZ,X600188.SH,X600352.SH,X601991.SH,X600795.SH,X600027.SH,X600111.SH,X601992.SH,X600299.SH,X600176.SH,X002075.SZ,X600489.SH,X000401.SZ,X000723.SZ,X600426.SH,X002466.SZ,X601158.SH,X600219.SH,X600126.SH,X000898.SZ,X000932.SZ,X002353.SZ,X600529.SH,X600486.SH,X000883.SZ,X000553.SZ,X600516.SH,X600583.SH,X600612.SH,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015999681646945,0,0,0.105418889768225,0.114494835671427,0,0,0,0,0,0,0.0396164292207307,0,0,0,0.0479841956978573,0,0,0,0,0,0.00681991740340789,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548614641498976,0,0.100641485730206,0,0,0,0,0,0,0.124272964665311,0,0,0.166456408404854,0.00479587520436106,0,0,0,0,0,0,0,0,0,0,0,0,0.081188826945466,0.126220985555434,0,0,0,0.0029237825626644,0.00332631137432534,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100674194633688,0.130419512360548,0,0,0,0.0707540918493263,0,0,0,0,0,0,0,0,0.0858567529779694,0,0,0,0,0,0.182721712796093,0,0,0,0.0418691944350527,0,0,0,0,0,-0.0228385155203915,0.0307544255944964,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.312434454167335,0,0,0,0,0,0,0.0679143164077482,0,0,0,0,0,0,0,0.0170486891461552,0.0724739897993203,0,0.132199582960534,0,0,0,0,0.0655961768029334,0,0,0,0,0,0.0626670468851108,0,0,0,0,0,0,0,0.0412174441347852,0,0,0,0,0,0,0,0,0,0.0158028277602381,0.0149276592422095,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102058835826787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0707589025525606,0.00319809187146211,0,0,-0.105426458824633,0,0,-0.139142154862526,0.127169401173468,0,0,0.0990425201671691,0.232546198999935,0,0,0,0,0.0381487718343882,0.0817379279224937,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.548638325579071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977534304114641,0.0105698520532612,0.0328843732880333,0,0,0,0,0,0,0,0.0503955925256899,0,0.0148819971256644,0,0,0,0,0,-0.0073324676453448,0.00854001367937041,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,-0.0383073889401064,0,0,0,0,0,0.591479678067441,0,0,0,0,0,0,0,-0.0407779785578607,0,0,0,0,0,0,0,0.10145869198539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299445137075963,0.0151446341024063,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.0672402527156853,-0.0529465602021468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04369763917595,0,0,0,0,0,-0.0410508615392679,0,0,0.0801900739836181,0,0,0,0,0,0.165506985952176,0,0,0,0,0.771415100816089,0,0,0,0,-0.0121817472617385,-0.0239220297259479,0,0.182786457525873,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.141975212726067,0,0,0,0,0,0,0,0.0540554042277805,0,0,0,0,0.0886470613822943,0,0,0,0,0,0.173590052777652,0.188637883079423,0.00471666734184572,0,0,0,0,0,0,0,0.012875773662044,0.013211081929309,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.212361361332643,0,0.104260699275892,0,0.156079409166864,0,0,0,0,0,0,0,0.145319946459758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.189219747950841,0,0,0,0,0,0.215331542023422,0,0,0,-0.0537432106550285,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0248695196862655,0,0.0148945212647245,0.0295915240650481,0,0,0,0,0,0,0.0177672579841294,0,0,0,0,0.034918576673845,0,0,0,0,0,0,0,0.0416929406533681,0,0,0,0.0655914911756471,0,0,0,0.0142329210185715,0,0,0.0472189795631343,0.000848094205499104,0,0,0,0.00460626073585363,0,0,0,0,0,-0.00680653294457965,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686240223542383,0,0,0,0.207658419738027,0,0,0,0,0,0,0.00981118066006304,0,0,0.00619082154826301,0,0.0158824828976646,0,0,0,0,0,0,0,-0.00329298767842847,0,0.0263807185053316,0.0573335876118805,0,0,0,0,0.0350631933004558,0,0,0,0,0.00849499548942002,0,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.4377507127975,0,0,0.105311337824805,0.200175648182502,0,0,0,0,0,0.0888037667028328,0,-0.0231618896054986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493054903005052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170315874648917,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0170198572426385,0,0,0,0,0,0,0,0,0,0,0,-0.0262267866883578,0.0619266240630217,0,0.0848871050692578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833597589237342,0,0,0.0677413042424939,0,0,0,0,0.125901029851926,0,0,0,0,0.010497120998296,0.00504824337070533,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0581547252205968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480248146056246,0,0,0.052566892403806,0,0,0,0,0,0,0,0,0,0,0,0.0118650893704279,0,0,0,0,0,0,0.0916920073154919,0,0,0,0,0.0233664795664026,0,0,0,0,0.0161022700164171,-0.0100055511199653,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0.0361143659320248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258832643148013,0,0,0.139534857739623,0.399916265718874,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.297956564780166,0,0,0,0.00278166708207719,5.42101086242752e-20,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0.00743500903569354,0,0,0.0905047415343145,0,0,0,0,0,0,0,0,-0.0371876333598513,0.115114472448443,0,0,0,0,0,0,0,0,0,0.0124510302917501,0,0,0.0538462120535403,0,0,0,0,0,0,0,0,0,0.200211285421481,0,0,0,0,0,0,0,0.00973808611796666,-0.0213829418706074,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.094115906732374,0,0,0.0603150469197453,0.0927554054916559,0,0,0,0,0,0,0,0.0603004458688205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357494393953768,0,0,0,0,0,0.0768840431600872,0.168613860588478,0,0,0.175981278668995,0,0.0308239685047312,0,0,0,1.0842021724855e-19,-0.0187105229165149,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0538071754434608,0,0,0,0,0,0,0,0,0,0,0,0,0.0308565831961605,0,0,0.123278067904877,0,0,0,0,0,0,0,-0.0329955187935981,0,0,0,0,0,0,0,0.14885142617793,0,0,0,0,0,0,0,0,-0.0549841342792237,0.00357109117856455,0.00533580662647709,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355577902788325,0,0,0,0,0,0,0.627186292412383,0,0,0,0.161740764782623,0,0,3.46944695195361e-18,0,-0.158210894594038,0,0,0,0,0,0,0,0.419750759347572,0,0,0,0.020515485630482,-0.0671493916687729,0,0.0866358611627589,-0.0185278914661371,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.137304126642406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345153005701441,0,0,0.190257946360891,0.151181611933631,0.0480562595833504,0,0,0,0,0,0,0,0,0,0.0449887352931484,0,0.0304691376899695,0,0,0,-0.00586093016691995,-0.0524106274277721,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.0942903398216722,0,0,0,0.0425058112541703,0,0,0,0,0,0,0,0,0,0.00579277802838284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581144927527594,0,0,-0.0541083940130874,0,0,0.499657159441503,0,0,0,0.0283372289604669,0,0,0,0,0,-0.0630289443518907,-0.00600678863274545,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.19357953853169,0.131683676497672,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408424583142526,0,0.0365424569076833,0,0,0.0237134472278877,0,0.015479466043891,0,0,-0.0287595338644406,0,0,0,0.0391061126974029,0,0,0,0,0,0,0,0,0.0197582212804753,0.0151254754604647,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170213430594856,0.0164647912857979,0,0.0245851650950381,0,6.93889390390723e-18,0,0,0.127431962862957,0,0,0,0,0,0,0,0,0.0476422565630539,0,0,0,0,0,0,0.0477847212969197,0,0,0,0,0.0464543909050806,0,0,0,0,0.00408484035753656,-0.00820333652192909,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.287401925449275,0,-0.353479075949241,0,0,-0.0428054486019435,0,0,0,0,0,0,0.0395481975359633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420682418123187,0,0,0,0,0,0,0,-0.193975360406345,0,0,0,0,0,0,0,0,0,-0.0471750138503068,-0.026593730995005,0,0,0,0,0,0
Slope,0,0,0,0,0,0.988414739484856,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11919088122573,0,0,0,0,0,0,0,0,-0.482845594075027,0,-0.659646061560474,0,0,0.555522333349241,0,0,0,0,-0.247264880480824,0,0,0,0.163205245039193,0,-0.931780913737542,0,0,0,0,0,0,0,0.223804208023568,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.445079784075161,0,0,0,0,0,0,0,0.164460766287308,0,0,0,0,0,0,0,0,0,0,-0.10802933481661,0,0,0,0.53447875201617,0,0,0,0,0,0.220876514179147,0,0,0,0,0,0,0,0,-0.0504440448985375,1.24685578649353,0,-0.443940152018645,-0.228876263295738,0,0,0.424868130045237,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0783282988907017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253170574485018,0,0,0,0,0,0,0,0,0,-0.0312891700555921,-0.00592869100873557,0,0.0778148655239313,0,0,0,0,-0.0123570170084692,0,0,0,0,0,0,0.0104078267542993,0,0,0,0,0.0960046779190587,0.00989736936546636,-0.00459071741786897,0,0.000594910014627136,0,0,0,0
MKreturn,0,0,-0.102418613310688,0,0,0,0,0,0,-0.0498492496941446,-0.118039300249591,0,0,0,0,0,0,0.0391419054077979,0,0.023547578632995,0,0,0,0,0,0,0,0,0,0,0.0493360095191247,0,0,0.155751921945401,0,0,0,0,0,0,0,-0.0696915716067478,0,0,0,0,0,-0.0334165529959695,0,0,0.224630686730445,0.0397061865527291,0.0367277571698097,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510398906266715,-0.0049810469140218,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.00914911796863501,0,-0.0173851796685336,0,0,0,0,0,0,0,0,0,-0.00329892252643082,0,0,0,0,0,0,0,0,0,0,-0.00253600100125454,0,0,0.00447076691091392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174324270602725,0.00619482747052493,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00338810010841168,0,0,0,-0.000541387031902616,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000731114573363931,0,0,0,0.00073901736459212,0,0,-0.000442882065697244,0,0,0,0,0,0,0,0,0,-0.00292401537017543,-0.00543680186453493,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013330210164732,0,0,0,0,0,0,0,0,0,0,0,0,-0.000544957781821407,0,0,0.00602652241601982,-0.0014006138055143,0,0,0,0,0,0
