,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600111.SH,X600660.SH,X000301.SZ,X600010.SH,X000708.SZ,X600547.SH,X002271.SZ,X601600.SH,X000877.SZ,X600886.SH,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X601699.SH,X601991.SH,X600803.SH,X600027.SH,X000983.SZ,X600995.SH,X000629.SZ,X600096.SH,X600160.SH,X000786.SZ,X000408.SZ,X000723.SZ,X600219.SH,X000807.SZ,X002080.SZ,X600489.SH,X600348.SH,X000933.SZ,X600378.SH,X600141.SH,X600157.SH,X600688.SH,X000630.SZ,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0.0639030495722883,0,0,0,0,0,0,0,0,0,0,0,0,0.0555898556548159,-0.0213839744421799,0,0,0,0,0,0,0,0,0,0.23680069909366,0,0.455276238011264,0,0.0331578159518844,0,0,0,0,0,0,0,0,0,0,0.0237351243236389,0,0,0,0,0,0,0,-0.0259400376624422,-0.000725805185102213,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106770195764995,0,0,0,0,0,0,0,0,0,0.44475482960787,0,0.307648477720106,-0.0306203064899572,0,0,0,0,0,0,0,0,0,0,0,0.0537716942226739,-0.283318811222751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.121294335798985,0.0850918858051865,-3.46944695195361e-18,0.170858921564383,0,0,0,0,0,0,0,0,0,0.0616943580435878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226379038106647,0,0,0,0,0,0,0,0,0,0.0918868039632325,0,-0.00018415186361792,0.0729650424182205,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.062880093697662,0,0,0,0,0,0,0.0427886618145539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133413516757628,0,0,0,0.0619336730917583,0,0,0,0.220237282228834,0,0,0,0,0,0,0,0,0,0,0,-0.00799102340325975,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.0307355324179883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284552771432017,0,0,0,0,0,0,0,0,0.250940367110036,0.152414530601617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484377481271331,0.0290865555748474,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.122259136271625,0,0,0,0,0,-0.0779582958650855,0,0,0,0,0,0.0890012091882231,0,0,8.67361737988404e-19,0,-0.00409737149950837,0,0,0,0,0,0,0.00558532759270372,0,0,0,0,0,0,0,0,0,0.304258251209843,0,0,0.148632248901844,0,0.0121573933406454,0.0544478479570914,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.260756019489334,0.142971103971788,0,0,0,0,0,0,0.0531413218182136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413087771272045,0,0,0,0,0,0.100497872387591,0,0,0,-1.73472347597681e-18,0,0,0,0,0.00714016226924137,0,0,-0.0242879135809721,-0.0443977041965233,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00887426593418059,0,0,-0.00940382809171268,0,0,0,0.0443233776104344,-0.0566335859647976,0.197256684219469,0,0,0,0.0496882783673245,0,0,0,0,0,0,0,0,0,0,0,0,0.623681222693386,0,0,0.0190391076198743,0,0,0,0,0,0,0.00201429598820371,-0.0470861604844156,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407055918618355,0.0243179854624425,0,0.0190174753040412,0.459588154789654,0,0,0,0,0,0,0,0,0,0.102796849114442,0,0,0,0,0,-0.00510268061620876,0.0490301673885201,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.226191723485593,0,0.0138768763249046,0,0,0,0,0,0.0653870587371836,0,0,0.0141954051659226,0,0,0,0,0,0,0,0,0,0,0,0.0298428286521167,0,0,0,0,0,0.300456450010827,0.241868836579633,0,0.0238073922332846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.167724003924738,0,0,0,0,0,0,0,0.0803802246137185,0,0,0.09856919967157,0,0.108478309881746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218950308780526,0,0,0,0,0.156847322651663,0,0,0,0,0,0,0,0,0.0195503010356423,0,-0.0166181650844992,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.0265870103903113,0,0.0784770007273184,0.234494699124,0,0,-0.105275434596979,0,0,0,-0.006920328145377,0,0,0,0,0,0,0,0.0291306976467515,0,0,0.112595981752737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0965395222164065,-0.00865917217005729,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.385484991269526,0,0,0,0.0397654317642483,0,0,0.014612969298321,0,0,0,0,0,0,0,0,0.0510638281456927,0,0.0731830415083499,0,0,0.126658893629387,-0.0517379515982309,0,0,0,0,0,0,0,0,0,0,0,0,0.170571132731401,0,0,0,0,-0.00474694102947937,0.0263125060039704,0,0,0,0,0,0
X600426.SH,0,0,0,0.251609278638165,0,0,0,0,0,0,0,0,0,0,0.058276178996531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245016036612919,0,0,0,0,0,0,0.0242095433445499,0,-0.0571571059092798,0,0,0,0,0,0,-0.0201632001095342,0.0353888712428046,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.083901968247959,0,0,0,0,0.0737932452812201,0,0.0645936955370079,0,0.0554993958728842,0,0,0,0,0,0,0.00993904592768809,0,0,0,0,0,0.0254933561195512,0,0,0,0,0,0,0.166458188649806,0,0.333807154672,0,0,0,0,0,0,0.0655966176914253,0,0,0.00233488733369674,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0401084803783452,0,0,0,0,0,0,0.106581803346564,0,0,0,0,0,0,0,0.375354355137109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183414575179883,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0110933313773422,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.401732853783588,0,0,0.139320209959175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245161885868204,0,0,0,0,0.0666937856374066,0.0886472473924794,0.262300475642118,0,0,0.118759711005505,0,-0.0885002150874812,-0.104188979577986,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0611335080575479,0,-0.103378371367239,0,-0.00462852974666566,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.138262148277229,0,0,0,0,0,0,0.587396410032567,0,0,0,0.0545742063037586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910742181679771,0,0,0,0,-0.0360676706473751,0,-0.113973038868799,0,0,0,0.390485735738647,0,0,0,0,0,0,0,0,0,0.145358640821517,0.0244032573342855,0.11823918857756,0,0,0,0,0,0
X600803.SH,0.11384853109743,0.00929331137861454,0,0,0.284892410687447,0,0,0,0,0,0,0,0,0,0.0675156573708046,0,0,0.100942111498574,0,0,0,0,0,0,0,0,0,0,0,0.0497327881298851,0,0,-0.00213350721652926,0,0,0,0,0,-0.0419859099979761,0,0,0,0.146713249919189,0,0,0,0,0,0,0,0,-0.039427025379274,-0.0961776985937145,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.376386416388645,-0.137710708582023,0,0,0,0,0,0,0,0,0,0,-0.0218830689657108,0,0,0,0.260633161722824,0,0,0,0,0,0,0,-0.191006744953983,0,0,0,0,0.215994607192217,0,0,0,0,0,0,0,0,0,0,-0.0526868715105231,0.0120176691550922,0,0,0,0,0,0
X000983.SZ,0,0,0.0970093562047568,0,0.207632360091388,0,0,0,0,0,0.298239815124626,0,0,0,0.192572046772704,0,0,0,0,0,0,0,0,0.0193389790036143,0,0,0.140859416371796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402966709991444,0.290165772267524,0,0,0,0,0,-0.19446740064243,0,-0.00958474716045969,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110948145268245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123298742991643,0,0,0,0,0,0,0.217922445685379,0,0.05562559875331,0,0,0,0,0,0,0.0152576513395058,0,-0.047736997968906,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.156529544478173,0,0,0,0,0.15688053771257,0,0,0,0,0,0.0568466471465455,0,0,0,0,0,0,0,0,0,0,0.0787576114363552,0,0,0,0,0,0,0,0.288389684164613,0,0,0,0,0.280087500596956,0.12977959536472,0,0,0,0,0,0,0,0.00519986599280798,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.171256761866425,0,0,0,0,0,0,0,0,0.000654235442382597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416753452996254,0,0,0,0,0,0,0,0.12452946243759,0.0771076340118932,0,0,0.0931697070486292,0,0.255673911752291,0,0,0,0,0,0,0.0888848364229345,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0.298746522904646,-0.0210873671995555,0,0,-0.0740341903745853,0,0,0,0,0.0590140002901022,-0.143971700615857,-0.18911474365551,0,-0.154138552623968,0,0,0,0,0,0,0,0,0,0,-0.0061163421507289,0,0.0779680319348622,0.0248708779599388,0,0,0,0,0,0,0,0.134157297938027,0,0.154835789687279,0,0.0436064281332525,0,0,0,0,0,0,-0.0124725998900093,0.0162893801356312,0,0,0,0,0,0
X000786.SZ,0,0,0,0.103776429690485,0.0675724587570142,0,0.320465400975458,0,0,0,0,0,0,0,0,0,0,0,0.284892975714394,0,0.225016980944044,0,0,0,0,0,0,0.0889756037068893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00471322020122497,-0.0087063258710894,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.0314048004071832,0,0.0697291386014139,0.0746084512349396,0,0,0,0,0,0,0,0,0,0.0355693464882739,0,0,0,0,0,0,0,0,0,0,0.0415665930159269,0,0,0,0,0,0,0,0,0,0,0.0653472037045387,0,0.00598571061107871,0,0,0,0,0,0,0,0,-0.0117803997814896,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.057025066031302,0,0,0,0.228967324551362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126005069812232,0,0,0,0,0.113252045621377,0,0,0.142902135791698,0,0,0,0.0803655662466795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0845687012799311,0.0287533339467431,0,0,0,0,0,0,0,0.0878069519921381,0,0,0.45948362985853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114267637795048,0,0,0,-0.0270729032439833,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.177414110499921,0,0,0,0,0,0,0.329821130943838,0.0526056222417447,0,0,0.028582335873615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159235474040047,0,0,0,0,0,0.106570961457637,0,0,0,0,0,0,0,-0.0207861138318948,-0.00667989791249499,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206421734992743,-0.0283327692316437,0.118361298010391,0,0,0,0.0310861704224898,0.0999432392651448,0,0.0178934329974964,0.127332779614414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115517468668423,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526268834034358,0,0.385901038927341,-0.0127188648722244,0.120020600823039,0.0270474798733568,0,0,0,0.0273788036683883,0,0.0351199857034416,0,0.0572559456390664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00541120343911849,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0.0324690354671013,0,0,0.349875820658363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203479801101378,0.148782993846643,0.14581380663104,0.0486221016650553,0.602820472791677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121919048937246,0,0.0145965540873385,0.173286895271833,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.539268752986867,0,0,0,0,0,0,0,0,0,0.0195841153316793,0,0,0.246926837830349,0,0,0,0,0,0,0,0,0,-0.0237511054983031,0,0,0,0.109225391022886,0.0982914271447308,0.00696532031948412,0,0,0,0,0.189969703082066,0,0.0588695565644311,0,0.00901526080039019,0,0,0,0,0,0,0,0,-0.0137300611323442,0.0215835352321576,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0.167811625042149,0,0,0,0,0,0,0,0,0.0423648066828558,0,0,0.170478353442,-0.0620608777716138,0,0,0,0,0,0,0,0,0,0,0,-0.0820822890772172,0.0403624151605177,0,0.0485844288583219,0.166144418075782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143211913808692,0,0.0242642032389166,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0.0677481282922675,0.071871188642435,0,0,0,0,0,0,0,0,0,0,0.00792839164665073,0,0,0,0,0,0,0,0,0,0,0,0,0.00586834508786708,0.205501403351389,0,0,0,0,0.110890867841599,0.131547257464219,0,0,0,0.0127012794593412,0,0,0,0,0,0.0415389055124453,0,-0.0196969400284774,-0.00220748302365341,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.195443251033213,0,0.0558517634196133,0,0,0,0.0793544279026701,0,0,0,0,0,0.0355760325090277,0,0,0,0,-0.0142114448882179,3.46944695195361e-18,0,0,0,0,0.0341433410875569,0,0,0,0,0,0.0650439542590743,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0298546826759728,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.299197597842065,0.0763895432635959,0.100104309255141,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.062911059951203,0,0,0,0.00760465219945038,0,0,0,0,0,0,-0.0141114548700959,0,0,0,0,0.153359726462238,0,0,0,0,0,0,0,0,0,0,0,0.00485500269078487,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414115463269364,0.0205114775406176,0,0,0,0.0664912473383518,0,0,0,0,0,0,0,0.00815312276328215,0,0,0.10165977874647,0,0,0,0.0272126106997113,0,0,0,0.0172710072362332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.586599558997305,0,0,0.256951577191588,0,-0.244164043646678,-0.0648122773314175,0,0,0,0,0,0,0,0,0.0622120773262385,0,0,0,0,0,0,0,0,0,0,0,0,0.23203426661394,0,0,0,0,0,0,0.0660924150275339,0,0,0,0.0200296175284155,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0447424735619156,0,0,0,0,0,0,0,0,0,0,-0.0883875592484166,0,0,0,-0.0689265520152619,0.215003829391071,-0.0836550995208813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544637762420654,0,0,0,0,0,0.0197854271968757,0,0.0281397481898245,-0.275406245243691,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-2.08541477196758,0,0,-0.414852908447331,0,0,0,0,0,-0.0934984095117652,0,0,-1.33334602491208,0,0,0.423190563000439,0,0,0,0,0,0,0,0,0,-0.215854419793509,0,0,0,-0.680198798450252,0,1.79146086917739,0,0,-0.625423901435061,0,0,0,0.813309860228358,0,0,0,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.0995482572554265,0,0,0.23981591701533,0,0,0,0,0,0,0,-0.129703793078148,0,0,0,-0.20396667218107,0,-0.261514106169397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398566967267688,-0.112962456687789,-0.399282957131666,0,0,0,0,0,-1.43021268316737,0.0986500921278763,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-4.33680868994202e-19,0,-0.244555852060534,0,0,0,0,0,0,0,0,-0.0712600657390274,0,0,0,0,0,0,0,0,0,0,0,0,-0.00894344982031257,0,0,-3.46944695195361e-18,-1.0842021724855e-19,0,0,0,0,0,0,0.139568453478844,0,0.0252327168334888,0,0,0,0,0,0,0.0220082836593167,0,0,-0.0234532346475158,0,0,0,0,0,0
MKreturn,0,0,0,-0.0482573741924182,0,-0.131676543099321,0,0,0,0,0,0,0,0,0.0759270572220475,-0.00789224729586311,0,0,0,0,0,0,0,0,0,0,0,0.0421954868856302,0,-0.0203160385805164,0.0224560419839702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248752370443215,0,-0.0147472103775385,-0.00170341426280103,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00325045765111682,0.00136885094752009,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00390469503425391,0,0,0,0,0,0,0,0,6.8071092477098e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0136807180918297,0,0,0,0,0,0,-0.0187422730654244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114897312059011,0.0185701169680516,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00746012858809795,0,0,0,0,0,0,0,0,0,0.0032554412794454,0,0,0,0,0,-0.00915254069385471,0,0,0,-0.000764307598359843,0.00526322729111756,0,0,0,0,0,0.0191014056740761,0,0,0,0,0.0206670163363117,0,0,0,0,0,0,0,0,0.0138323364922126,0.00350705239773273,0.0104644030736276,-0.00182453710585034,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.0081477082074169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00686720380775052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166520067985034,-0.00768153020306074,0,0,0,0,0,0
