,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600188.SH,X600688.SH,X600660.SH,X300072.SZ,X600362.SH,X600795.SH,X601992.SH,X600547.SH,X002466.SZ,X601991.SH,X600516.SH,X600111.SH,X000898.SZ,X600176.SH,X600886.SH,X002460.SZ,X000786.SZ,X000709.SZ,X000553.SZ,X600157.SH,X000792.SZ,X600352.SH,X600027.SH,X002271.SZ,X600489.SH,X601699.SH,X000408.SZ,X002110.SZ,X600808.SH,X600219.SH,X000959.SZ,X600299.SH,X000983.SZ,X600583.SH,X002092.SZ,X601158.SH,X600339.SH,X600426.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.370227806421393,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0074538623080579,0,0,0,0,0,0,0,0,0,0.0508298098633574,0,0,0,-0.0702344255734808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533397381561521,0,0,-0.0184413856483393,-0.00154509787717721,0,0,0,0,0,0
X600660.SH,0,0,0.0970373896675438,0,0,0,0,0,0,0,0,0,0,-0.00759719380733161,0,0,0,0,0,0.169703972786034,0,0,0.0854425829719605,0,-0.0157392153069617,0,0,0,0,-0.0634308672956096,0,0,0.0800893069589514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793996350772748,0,0,-0.0174011542728471,0.0105951793195083,0,0,0,0,0,0
X300072.SZ,0,0,0,-0.0571819269824176,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0639488934384406,0,0,0,0,0.171502485671621,0,0,0.0470314704944902,0,0,0,0,0,0,0,0,0,0,0.1052725169745,0,0,0,0,0,0,0,0,0,0.0889421313693529,0,0,-0.0127108894104722,0.0251967722438777,0,0,0,0,0,0
X600362.SH,0,0,0,0.409383882054737,0,0,0,0,0,0.0167594781269708,0,0,0,0,0,0,0,0,0,0.031222175460383,0.394992429376045,0,0,0,0,0,0,0.0607885149694185,0,0,0,0,0,0,0,0,0,0,0,0,0.0551163654155627,0,0,0,0,0,0,0,0,-0.0111724948070341,-0.0369575595957202,0.173089470843694,0,0,0,0,0
X600795.SH,0,0,0,0.228444416745815,0,0,0,0,0,0,0,0,0,0,0,0.02851565910745,0.0621279078548294,0,0,0,0,0,0,0,0.117771388039151,-0.0115399004999505,0,0,0,0.0474384543684686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00439876724215604,0.029128908550669,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340190845234832,0,0,0,0,0,0.0312636511225297,0,0,0,0,0.121874890096897,0,0,-0.108316600136032,0,0,0,0.0363122263793278,0,0,0,0,0,0,0,0,0.112920050470273,0,0,0,0,0,-0.000692716542817771,0,-0.0549189475908609,0,0,0,0,0
X600547.SH,0,0,0.0301801712577664,0,0,0,-0.0298606993241481,0,0,0,0,0,4.33680868994202e-19,0,0,0.120226210946055,0,0,0,0,0,0,0,0,0,-0.0148639832076344,0,0,0,0,-0.023486316131372,0,-0.00837253475707972,0.634298378088167,0,-0.0374433216628445,0,0,0,0,-0.0353259455089139,0.0594841518220601,0,-0.060484442968535,0,0,0,0,0,0.00518079028460573,-0.00608322324967068,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710410003456756,0,0,0,0,0,0,0,0,0,0.0698151106906672,0,-0.0691364033209449,0,0,0,0,0,0,0,0,0,0.147067024246796,0,0,-0.0214415210245375,0.0447369645815488,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.000192135992092489,0,0,0,0,0,0,0,0,0.0678866525522595,0,0.0500280105563316,0,0,0,0,0,0,0.0633252037332956,0.0356726706261039,0,0,0,-0.0334523375921253,0,0,0,0,0,0,0.0710575219698179,0,0,0,0,0,0,0,0,0,-0.00248346218455908,0,0,-0.00974498429704649,0.0166346939061926,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.210873816191521,0,0,0,0,0,0,0,0.361307695320992,0,0,0,0,0,0,0,0,0,0,0,0.0693306506619052,0,0.0725938825703645,0.180673494214191,0.0869709726837567,0,0.301657669863435,0.525963111662971,0,0,0,0,0,0.0567780101303614,0,0,0,-0.0438582104303049,0.0347051847075308,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.100112179495291,0,0,0,0,0,0,0,0.224297288637963,0,0,0.115877431948216,0,0,0,0,0.223337336488188,0,0,0,0,0,0,0.0421385728144168,0.244905844048068,0,0,0,0,0,0.0341576039249346,0,0,0,0,0,-0.000977337987792808,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.211550502606818,0,0,0.0335688929137087,0,0,0.0123360869514205,0,0,0,0,0,0,0,0,0,-0.0480550788465086,0.266311724659479,0,0,0,0,0,0,0,0,0.0176524263271502,0,0,0,0,0,0.0414053016903277,-1.0842021724855e-19,0.26432153508672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.262045359960943,0.0336226021954711,0,0,0,0,0,0,0.370915663722468,0,0.0302575160542202,0,0,0,0,0,0,0,0,0,0,0,0.316270087841342,0,0,0,0,0,0,0,0,-0.0874984660195673,0.105731151463757,-0.0263298818588185,0,0,0,0,0,0,0,0,0,0.0995723408181329,0,0,-0.0225012736624845,-0.0109359899468756,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0766319113828341,0,-0.10249788352732,0,0,0,0,0,0,0,0,0,0,0.0419022672186725,0,-0.0315827025961533,0,0,0,0,0,-0.00595352613808645,0,0,0,-0.0340312737918057,0,0,-0.0480231935129419,0,0,-0.00959051467761364,0.0538336507598577,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,-0.00158084214789915,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426889919878116,0,0.705253417133437,0,0,0.184810610967061,0,0,0,0,0,0,0,0,0.0238456524251651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110697033956004,0,0,0,0,0,0,-0.0518731756515083,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.187704253998553,0,0.0992907659792821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235716412037154,0,0,0,0,0,0,-0.0207789625838118,0,0,0.0494056820527609,0,0,0,0,0,0,0,0,0,0,0,0,0.384147328378258,0.251831527863526,0,0,-0.0371698080051991,0.0564353129697286,0,0,0,0,0,0
X000709.SZ,0,0,0,0.0222030914642568,0,0.0144579346635984,0,0,0,0.0599079775335499,0,0,0,0,0,0,0,0,0,-0.0190335847180893,0.14129828589523,0.114842762926169,0,0,0,-0.0222152703619783,0,0,0,0.00402518383031839,0,0,0,0,0,0.0455737151525756,0,0.0876215707509153,0,0.175336663499251,0,0,0,0,0,0,0,0,0,-0.0059726327862351,0.00682543646305085,0,0,0,0,0,0
X000553.SZ,0,0,-0.111912259402466,0,0,0.0693484348049207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166355471081113,0,0,0.03077556488605,0,0,0,0.0712339784530916,0,0,0,0,0,0,0.00153874046953394,0,0,0,0,0,0.044703104955633,0.334781956443112,0,0.116258805698358,0,0,0,0,0.00638906323947334,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0363241956246495,0,0,0,0,0,0,0,0.0271407937051359,0,0,0,0,-0.00153995336165313,0,-0.00697555210224353,0,0.0222861096352221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100145665593233,0.0181510434746948,0,0,0,0,0,0
X000792.SZ,0,0,-0.141494210017156,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235907921608202,0,0,0,0.797698839544879,0,0,0,0.0969886812757755,0.0209392852298178,0,0,0,0,0,0,0,0,-0.0430545527959465,0,0,0,0,0,0,0,0.383338103264326,0,0,0.0234496962220622,0,0,0,0,-0.00546525712611234,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0726043170042302,0,0,0,0,0,0,0,0.0497824862584075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570944832975582,0,0,0,0,0.0116180738456017,0,0,0.161746059549375,0,0,0.36626081974286,0,0,0.028019233052384,-0.0541874232635553,0,0,0,0,0,0
X600027.SH,0,0,0,0,-0.022356772338568,0.114456328850133,0,0.0890766038865655,0,0.00186472725781752,0,0,0,0,0,0,0,0,0,-0.0184995368794746,0,0,0,0,0.0837915599178836,0,0,0,0,-0.0523063061405019,0,0,0,0,0,0,0,0.026594178206449,0,0,0,0.116572831062622,0,0,0,0,0,0,0,0.00794018935228223,-0.000977123017615257,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781508234672498,0,0,0,0,0,0.072067586571293,0,0,0,0,0.0538874783211721,0,0,0,0,0,0.0186258863510419,0,0,0,0,0,0,0,0,0,0.0499323527620808,0,0,-0.0349739389062544,0.0127357787801609,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0218224692076169,0,0,0,0.148307746660309,0,0,0.275554857678075,0,0,0,0,0,0.0393025219466933,0,0,0,0,0.0490879027614439,0,0.0292044163447525,0,0,0,0,0,0,0.0493778273974903,0,0,0,0,0,0,0,0,0.00429331954860404,0,0,0,-0.00304587545250779,-0.0103398881409006,0,0,0,0,0,0
X601699.SH,0,0,0,0.113111173432152,0,0,0,0,0,0.120907173310049,0.01705025758091,0,0,0,0,0,0,0,0,0,0,0,-0.0202187006794026,0,0.0410776013919087,0,0,0,0,0,-0.0347504803640591,0,0,0,0,-0.0624286624425211,0.130016715038062,0,0,0,0,0.614205949402564,0,0,0,0,0,0,0,-0.0118241748737704,0.00501240065630524,0,0,0,0,0,0
X000408.SZ,0,0,0.0749728982867197,0,0,0,0,0,0,0.117856891027928,0,0,0,-0.000910457358571008,0,0,0,0,0,0.0892116094141874,0,0,0,0,0.0478254914748986,0,0,0,0,0.320758729815976,0,0,0.103442799645059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00684124119389108,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0.948022375964431,0.164666964093723,0,0,0,0,0,0,0,0,0,0,0,0,0.331040159865638,0,0,0,0,0,0,0.171818472048566,0,0,0.0478419966574876,0,-0.0216767040482623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284921219109935,-0.0176240962757003,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.0766359450008698,0,0,0,0.0242873143732846,0,0,0,0,0,0,0.215525288666883,0.289131628956523,0,0,0,0,0,0,0,0.0351124991279501,0,0,0,0,0.0714909240670246,0,0.0522350841029279,0,0,0,0,0,0,0,0,0,0,0,0,0.00180878815390101,0.00870698668113283,0,0,0,0,0,0
X600219.SH,0,0,0,0.095558185248341,0,0,-0.0296263052771966,0,0,0.0336449016425885,0,0,0,0,0,0,0,0,0,0.0862667461301551,0,0,0,0,0,-0.0205998350300874,0,0,0,0.0505868345897105,-0.0787691215371108,0,0,0,0.0782801649964512,0,0,0,0,0,0,0,0,0,0,-0.0455725353195976,0,0,0,-0.00771710772442938,0.000917405640754957,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459038697989193,0,0,0,0,0,0,0,0.000725703046358824,0,0,0.255163750083023,0,0,0,0.0573459842255835,0,0,0,0,0,0,0,-0.0314423889084062,0.0284717910342466,0.068544500494373,0,0,0,0,0
X600299.SH,0,0,-0.0485789860133573,0,0,0,0,0,0,0.136644709664829,0,0,0,0,0,0,-0.14869555897821,0,0,0,0.0352944776616808,0,0,0,0,-0.00534157442561487,0,0.162117921476203,0,0,0,0,0,0,0,0,-0.00445003076525863,0,0,0,0,0,0.0533389663914727,0,0,0.018954945784215,0,0,-0.646731065273934,0.0254073346600025,-0.0163607842574841,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.0793941581900061,0,0,0,0,0,0,0,0,-0.0349295970330564,0,0,0,0,-0.0425641110939863,0,0,0,0,0,0,0.0637105864503564,0,0,0,0,0.47429302682529,0,0,0,0,0.0222347884291275,0,0,0,0,0,0.0541303695202565,0,0,0,-0.0107703354520386,0.0235187858980137,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883016435950119,0,0.0586807719199125,0,0,0,0,0.0397848290807062,0,0,0,0,0,0,0,0,0,0,0,0.0571060862569712,0,0,0,0,0.00335688344460881,0,0,-0.0123847399799109,0.000609056822323917,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331779128536227,0,0.0178500384275212,0,0,0.0550762320236514,0,0,0,0,0.129186435703285,0,0,0,0,0,0.00387666398818622,0.175541587984229,0,0,0,0,0,0,0,0,0,0,0,-0.0172152036969907,0.0351880033511852,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0502761386725392,0,0,0,0,0,0,0.0365656214502649,0,0,0,0,0,0,0,0.0153487223040756,0.10062305675995,0,0,0,0,0,0.00075855363710846,0,0,0,0,0,0,0,0.00482369039845799,5.98243273119078e-05,0.0635084892573986,0,0,0,0,0,0,0,0,0,0,0,0,0.0110445711373355,0,0,0,0,0,0
X600339.SH,0,0,0,0,-0.28000670292199,0,-0.0341777645821825,0,0,0,0,0,0,0,0,0,0,0,0,-0.0082319051984894,-0.0587130133267806,0,0,0,0,0.191245082869794,0,0.166123401907761,0,0.0620030284710786,0.0805396156719137,0,0,0,0,0,0,0,0,0,0.218584300912377,0,0,0,0,0,0,0,0,0,-0.0267240541209065,0.229870997251156,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.109293405830773,0,0,0,0,0.0200256432380239,0,0,0,0,0.453697161960305,0,0,0,0,0.0329021194564976,0,0,0.209999033405888,0,0.0270176538628481,0,0.183836979862725,0,0.0626359736805893,0,0,0,0,0,0,0,0,-0.0657011150595406,0,0,0,-0.00825098806575848,-0.0210226303951941,0,0,0,0,0,0
X000883.SZ,0,0,0,0,-0.0171912575109157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767855255944626,0.0268804269070388,0,0,0,0,0.112907997684318,-0.0112354658884653,0,-0.00616558739357308,0,-0.00954163564390714,0,0,0,0,0,0.11199245094756,0.0619055693164316,0,0,0,0,0,0,0,0,0,-0.000915857438202428,0,0,0.00557355553390985,0.00656128257753768,0,0,0,0,0,0
Change_TY3M,0,-0.0721720447733159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516535812750648,0,0,0,0,0,0.0339971688564409,0,0,0,0,0,0,0,0,-0.0921467725993101,0,0,0,0,0,-0.0288093028857132,0,0,0,0,0,0,0,0,0.00779312093712385,-0.0672546301095553,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.327404208297451,0,0,0,-0.655520557478621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.291847251295386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.741240434396192,0,0,0,0,1.53948438070715,0,0,0,6.42839283240681,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218356838581408,0,0,-0.0612865466246507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364393671059507,0,0,0,0,-1.33028776597679,0,0
RealEstate_excess,0,0,0,0.161457362364989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743967836367683,0,0,0,0,-0.0978896586455866,0,0,-0.0216444348548351,0,0,-0.0869330318573155,0,0,0,-0.0271597562702565,0,0,0,0,0,0,0,0,0,0,0.0678239544050759,-0.0317763560950674,0,0,-0.0478495938679657,0.0382504898037018,0,0,0,0,0,0
MKreturn,0,0.0250783340539454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420678441269594,0,-0.0722589546422072,0,0.0163514599001544,0.0137635429108375,0,-0.00548626966067393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146903718449987,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000981848550733197,0,0.00192815337328426,0.000427566963664287,0,-0.00146348158459881,0.00136856257478228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00145917386795259,0,0,0,0,0,0,0,0,-0.00270746855222624,0.00600001117271416,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.00236743502453748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019510055925227,0,0,0,0,0,0,0,0,-0.0122675453431616,0.0147717613276401,0,0,0,0,0,-0.017059365817089,0,0,0,0,0,0,0,0,0,0,0,0,0.0601522398227595,-0.084027755882794,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00688650707547755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00325981358567747,0,0,0.0106646535790881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00612563557256279,0,0,0,0,0,-0.00108292728511737,0,0,-0.0221273070754033,0.0446590467079738,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069191612838236,0,0,0,0.00581744001320079,-0.0295512882789713,0,0,0,0,0,0
