,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600660.SH,X600188.SH,X600019.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X002460.SZ,X600111.SH,X600795.SH,X600362.SH,X002466.SZ,X000301.SZ,X600489.SH,X600160.SH,X000708.SZ,X600803.SH,X600027.SH,X601991.SH,X000786.SZ,X000807.SZ,X000983.SZ,X000877.SZ,X600219.SH,X600426.SH,X600176.SH,X002128.SZ,X000408.SZ,X601699.SH,X000630.SZ,X600096.SH,X601168.SH,X600985.SH,X002353.SZ,X000933.SZ,X600157.SH,X600378.SH,X600352.SH,X002271.SZ,X600995.SH,X600688.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.437527389744576,0,0,0,0,0.0835546080136459,0,0,0,0,0,0,0.104286403611447,0,0,0,0,0,0,0.138869649403761,0,0,0.0425864299253288,0,0,0,0,0,0.006823173728897,0,0,0,0,0.00862060553049123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00694572081308293,0,0,0,0,0,0,-0.0303406926739383,0,0
X601088.SH,0,0,0,0,0.385812872668429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000982494959331877,0,0,0,0,0,0.159961481365848,0.00288455868059377,8.67361737988404e-19,0,0,0,-0.0475757277764978,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0146041593593386,0,0
X600028.SH,0.507347423891636,0,0,0,0.122433121783268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559794560462747,0.0551850187983487,0,0,0.0328122563268807,0,0,0.0560934839193406,0,0,0,0.02889304152574,0,0,0,0,0,0,0,0,-0.0117065253228202,0,0,0,0,0,0,0,0,0.0695576396661519,0,0,0,0,0,0,0,-0.0489229124134384,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466135989830246,0,0,0,0.293935993256721,0.0463328543431147,0,0,0,0,0,0.0495829861829839,0,0.127350068089933,0.0700128068832539,0,0,0,0.111636671215035,0,0,0,0,0,0,0,0,0,0,0,0.0959492479142137,0,-0.0445550057679767,0,0,0,0,0,0,0
X601898.SH,0,0.328753040427832,0.260153837213383,0,0,0,0,0,0.0646475331457304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140710559761081,0.0583631282664288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420666455523459,0,0,-0.0172630795320323,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1026522578149,0,0,0,0.136631727180639,0.0460937897029124,0.136745299406001,0,0,0,0,0,0.216416900743735,0,0,0,0,0,-0.202796470041599,0,0,0,0,0,0,0.0287402037300774,-0.1436466189279,0,0,0,-0.115802410147997,0,0,0,0,0,-0.0759717104528343,0,0,0,0,0,0
X600188.SH,0,0,0,0.0480341876932258,0.164778033461373,0,0,0,0,0,0,0,0,0,0,0,0.00698765227063561,0,0,0,0,0,0,0,0,0,0,0,0,0.181899034565394,0,0,0,0,0,0,0.196758271355665,0,0,0,0,0,0,0.0307190395284622,0,0,0,0.0135196588417389,0,0.124047170098309,0,0,0,0,0,0,0,0,0
X600019.SH,0.0305455158697555,0,0,0,0,0,0,0,0,0.248160764186063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143491501895594,0,0,0,0,0,0.141811304488468,0,0,0,0,0,0,0,0,0,0,0,0,0.0476594885650145,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.169366793564493,0,0,0.0917226874049108,0,0,0,0,0,0,0,0,0,0,0,0.0309831609597786,0,0.0201829960707958,0,0.0259939450977357,0,0,0,0.0839303449233963,0,0,0.234050284295045,0,0,0,0,0,0,0,0,0,0.0123862096237331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00872258731330395,0,0
X601600.SH,0,0.144863612573608,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105450064133012,0,0,0,0,0,0,0,0,0,0,0,0,0.233629945334056,0,0,0.458775441067768,0,0,0,0,0,0,0,0.37956981153265,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.0639852372675812,0,-0.0931660711229097,0,0.000506610221315732,0,0
