,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601898.SH,X601600.SH,X000723.SZ,X600352.SH,X601991.SH,X600660.SH,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X601992.SH,X600801.SH,X600027.SH,X000898.SZ,X600111.SH,X600176.SH,X000786.SZ,X002466.SZ,X600516.SH,X000709.SZ,X002460.SZ,X002271.SZ,X600299.SH,X600489.SH,X000629.SZ,X601158.SH,X600219.SH,X002110.SZ,X000990.SZ,X600808.SH,X000883.SZ,X000553.SZ,X000630.SZ,X600985.SH,X000027.SZ,X600583.SH,X600157.SH,X000825.SZ,X600426.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0080030245239214,0,0,0,0,0.104268453157088,8.67361737988404e-19,0,0,0,0,0,0,0,0.0499110627034515,0,0.0231815574728519,0,0,0,0,0,0.0221190985742534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470801066344769,0,0,0.0107526075198049,0,0,0,0,-0.0127802330994926,-0.00812806799728368,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.072577925490471,0,0,0,0,0,0,0,0,0.146380230090366,0,0.00209256636009639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555033808913106,0,0,0,0,0,0,0,0,0,0.123465117580885,0,0,0.00360448079421833,-0.0327620479126725,0,0,0,0,0,0
X601088.SH,0,0,0,0.124373512897803,0,0,0,0,0,0,0,0,0,0,0,0,0.113154330985376,0,0,0,0,0,0,0,0,0,0.0120340506876794,0,0.01404901858581,0,0.0278813586412744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633960696805744,0,0.0834942594627681,0,0,0,-0.0506642210077823,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0863784355662858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494222995876196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00271483902579283,0.00239402131074442,0,0,0,-0.0138370640979251,0,0
X600019.SH,0,0,0.0375379307632384,0,0,0,0,0,0,0,0.105753594423055,0.0400403803553187,0,0,0,0,0,0,0,0.005916593716655,0,0.143753269192124,0,0,0,0,0.0843717678605324,0,0,0,0,0,0.0323684300192703,0,0,0,0,0,0,0,0,0,0,0.0680126363965012,0,0,0.091948734086132,0,0,0,0,0.0105416039443979,-0.00862358722763787,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.018707488241735,0.120521306851421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305319909952199,0.0442242546299187,0,0,0,0,0,0,0,0,0,0.243353562309265,0,0,0.0374804057952769,0,0,0,0,-0.0424543236478867,0,0
X600011.SH,0,0,0,0,0,0.0438960560684822,0,0,0,0,0,0,0.138234668046151,0,0,0,0,0,0.0699492216143969,0,0,0,0.348114024619467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0662881410952678,0,0,0,0.0639805727777542,0,0,0,0.00556198616289653,0,0,0,0,0.0296782823032881,0,0,0,0,0.0337561193277017,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.120139553761836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452326117339775,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.207301073064,0,0,0,0,0,0,0,0,0,0.201678889003512,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0409647191181253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120527393739771,0.499063270412753,0,0,0,0,0.0224770384854762,0,0,0,0,0,0,0,0.0698022406019217,0,0,0,0,-0.00665282245503232,0,0,0,0,0.0236333543895161,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0528768621502195,0,-0.0207249096975246,0,0,0,0.256244151334392,0,0,0.142647130870998,0,6.93889390390723e-18,0.0674784534795835,0,0.0677198316354477,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0162283726658705,0,0,0,0.0443596512663624,0,0,0.0245687518123793,0,0,0,0,-0.0110196576199836,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0173024460174794,0,0,0,0.0129182810479311,0,0,0,0,0,0,0,0.162262491681562,0,0.0545279448983943,0,0,0.109330791881823,0,0,0,0,0,0,0,0,0,0.0363489811536984,0,0.239435270189224,0,0,0,0,0,0,0,0,0,0.017821177556776,0,0.123035174275632,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.245945293563132,0,0,0,0,0,0,0,0.314157787765054,0,0,0,0,0,0,0,0,0,0,0,0,-0.185744633317276,0,0,0.273670568326689,0,0.0286032732624499,0.711241044451486,0,0,0,0,0,0.112822876803302,0,0,0,0,0,0,0,0,0.12668062580508,0,0,0,0,0.00326990273642455,0,0,0,0,-0.0986837125665933,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0529889119262928,0,0,0,0,0,0,0,0,0,0.225536340151682,0,0,0,0,0.0921456527306757,0,0,0,0,0.113539878900339,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.228927234172037,0,0,0,0,0,0,0,0,-0.0937791638145223,0.220284463635238,0,0,0,0.0160277537222039,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07975989494429,0.0381495340967388,0,0,0,0.0771813392846456,0,0,0,0,0,0,0,0,0,0.132296172688689,0,0.114139973567487,0,0,0,0,0,0,0,0,0,0.0526962878251866,0.0568820594426603,0.0209179141409117,0,0,-0.00139113306428114,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0217435057497637,0,0,0,0,0,0.0103711462363002,0,0,0,0,0,0,0,0,0,0,0,0,0.104112403028036,0.169428235176995,0.0922820466607835,0,0,0,0,0,0,0,0,0,0,0,0.0501743288266287,0,0,0,0,0,0,0,0,0,0,0,0,-0.00615210875193524,0,0,0,0,-0.00108147573571302,0,0
X600688.SH,0,0,0,0,0,0,0,0.00382421788885726,0,0,0.0400828724763923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213027804887856,0,0,0,0,0,0,0.0653324922407205,0,0.047288002606379,0,0,-0.00686040476998942,-0.0365530506325811,0,0,0,-0.00301684700073805,0,0
