,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X601898.SH,X600188.SH,X601991.SH,X600688.SH,X600547.SH,X002466.SZ,X600362.SH,X600660.SH,X600795.SH,X300072.SZ,X601992.SH,X600886.SH,X002460.SZ,X600111.SH,X600516.SH,X000898.SZ,X000786.SZ,X600176.SH,X000553.SZ,X600352.SH,X000709.SZ,X000792.SZ,X600299.SH,X600027.SH,X600489.SH,X000825.SZ,X002271.SZ,X000408.SZ,X601158.SH,X601699.SH,X600219.SH,X002470.SZ,X600157.SH,X000883.SZ,X600315.SH,X000630.SZ,X600583.SH,X600808.SH,X002408.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0.0590587752193965,0,0,0,0,0,0,0,0,0,0,0,0.144208924378848,0,0.0129000510648363,0.00147100484098018,0.0878964057458009,0,0,0,0,0,0,0,0,0.0358323228042653,0,0,0,0,0,0.00586404918603445,0,0,0,0,0,0,0,0.133283083678338,0,0.0722703640001115,0,0,0,0,0,0,0,0,0
X600688.SH,0,0.443089738689596,0,0,0,0,0.0663058529327095,0,0,0,0,0,0,-0.0579364975077338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203686222925225,0,0.00374656733495923,0,0,0,-0.03426460729347,0,0,0,0.0360309678889163,0,0,0,0,0.130803561126521,0,0,0,0,0.00533024228625629,0.0501648719698217,0,0.0250367802997433,0,0,0,0
X600547.SH,0,0.0824380577840492,0,0,0,0,0,0,0,0,0,0,0,0,0.072982725732551,0,0,0,0,0,0,0,-0.0630823625099341,0,0,0,0,0,0,0,0,0,0.787409551897595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.00426934118379069,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0715758099990455,0,0,0,0,0,0,0,0.456870832187063,0,0.123775674114213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385139339399288,0,0,0,0,0,0,0,0,0,0,-0.0126357339645049,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.00206622738846485,0,0,0.246567214667789,0,0,0,0,0.0451938532244535,0,0,0,0,0,0,0,0,0,0.0272969430061666,0,0,0,0,0,0,0.0238897543204555,0,0,0.454549213847542,0,0.00542811766204936,0,0,0,0,0.00254124998630671,0,0,0.212031203902297,0,0.0431824517006825,0.0432904829312847,0,0,0,0,0,0
X600660.SH,0,0,0.101575411318272,0,0,0,0,0,0,0,0,0,0.00560855158671384,0,0,0,0,-0.0880483963679295,0,0,0.0846689941708816,0,0,0,0,0.150135705882692,0.150559735297708,0,0,0.0495449890005603,0,0,0,-0.0417458130296102,0.0421190928040142,0.00219543338826788,0,0,0.00463200305266346,0,0,0,0,0,0,0,0,0,0,0.0306588367686278,-0.0172087824110217,0,0,0,0,0,0
X600795.SH,0,0.00702485799089865,0,0,0,0,0,0,0.0387717833496938,0.0701860275910397,0,0,0,0,0,0,0,0,0.0222714420169849,0,0,0,0,0,0,0,0.0855831126974518,0,0,0.0175173525451153,0,0,0,0,0,0,0,0,0,0.0389247693334313,0,0,0,0,0.0296882797498178,0.0377643560309963,0,0.032356313873604,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,-0.0188824369178331,0,0,0,0,0,0,0,0,0,0,0.178032325496973,0,0.127087842478882,0,0,0,0.204968349483128,0,0,0.0438301190930001,0,0.0905178540278603,0,0,0,0,0,0,0,0,0,0,0,0,0.166739355112474,0,0,0,0,0,0,-0.058141001761322,0,0.055994167765966,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287096530660752,0,0,0,0,0,0,0,0,0,0,0,0.159445656736534,0,0,0,0.0712587178555831,0,0,0,0,0,0,0,0,0,0,0.0436252397490879,0.0590953626883525,0,0.114727249476678,0,0.0097124503287892,0.004168572091668,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0787737549249572,0,0,0,0,0,0.0495310265121349,0.00541608225103031,0,0,0,0,0,0,0,0,0,0,0,0.0336037365119988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172132699720895,0.0421694595169124,0,0.101673210800947,0,-0.0278005310056871,0,0,0,0,0,0,0
X002460.SZ,0,0,0.325598000865562,0,-0.0120435191531644,0,0,0,0,0,0,0,-0.216840263743908,0.823528451159882,0,0,0,0.147222051456281,-0.0303994068158264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923120623550218,0,-0.0207393843807473,0.0427233735849052,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077755599559961,0.325610984096594,0,0.0857914621850231,0,0.0743764296878392,0,0,0,0,0,0,0.0961981258813745,0,0,0,0.0179406592893347,0,0.0433221129460386,0,0,0,0,0,0,0,0,0,0,0,0.2443412891757,0,-0.0100976265630668,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.248275612500181,0,0,0,0,0,0,0.502712651748137,0,0,0,0,0,0,0,0.0182132508599357,0,0,0,0,0.218120386461786,0,0,0.286332364378557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177285070190936,0,0.0550320071783811,0.00949523280741176,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.160159215057239,0,0,0,0,0,0,0,0,0.0391646549392881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256330601818661,0,0,0,0,0,0,0,0,0,0,0.0404938781047365,0.540545376087995,0,0,0,0.0129831409015444,-0.0502444770798656,0,0,0,0,0,0
X000786.SZ,0,0,0,0.101955440208052,0.157926905868016,0,0,0,0,0,0,0,0,0,0,0,0,0.16861709128674,0,0,0,0,0,0,0,0.499872949556114,0,0,0,0.130891234396227,0,0,0,0,0.148230416372503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752065332303849,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0662608544396596,0,0,0,0,0,0,0,0,0.0164756020752788,0,0.304075738307535,0,0,0,0,0.0241316186570716,0,0.0613455211904062,0,0.121696521505599,0,0,0.456531851054802,0,0,0,0,0,0,0.0642460613457175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00985021919288798,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377052116926456,0.23990883790689,0.121010708283498,0,0,0.141009871446131,0,0,0,0.120797414197074,0.00784529397879666,0,0,0,0,0,0,-0.170693992883132,0,0,0,0,0,0,0.104036048376323,0,0,0,0,0.0345744313847829,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.102551724298632,0,0,0,0,0.0638021355431554,0,0,0,0,0,0,0,0,0,0,0.1166054819499,0,0,0,0.150875573401845,0.139576344914472,0,0,0.105302353789739,0,0,0,0,0,0.125926789577105,0,0,0,0,0,0,0,0,0,0.0383377627647621,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0960856745853473,0,0,0,0,0,0,0,0,0.111960472862307,0,0,0,0.00183296142958036,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.034388895608075,0,0,0,0,0,0.0810800471993717,0,0,0,0,0,0.258603484882732,0,0.0207848408806641,0,0,-0.00184952237121497,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,-0.0296525053905523,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.234870332932655,0,0,0,0.551619759092928,0,0,0,0.169213570279021,0,0.188930089751921,0,0.258976002102559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238927406268023,0.0760000659994491,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000350980573532822,0,0,0,0,0.085465541852485,0,0,0.188971592881078,0.0560631893774458,0,0,0.15348819023435,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.144336656277842,0,0,0,0,0.000612530702255904,0.00990152183806192,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.158019106706449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804316427607188,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124896688966251,0,0.124143968522777,0,-0.00493912089902822,-0.0269863088601997,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,-0.0959199587231606,0,0,0.599160519900923,0.000975934517073075,0,0.013802219878485,0,0,0,0,0,0,0.0208829611747159,0,0,0,0,0,0,0.0506261381316306,0.00453663452369765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417532848653054,0,0,0.111947607297318,0,0.00362826800977723,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0.0746127032145156,0,0,0,0.0479587003117069,0,0.18385998355251,0,0,0,0,0,0,0,0,0.169069367030012,0,0.00540886158325652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298362428376809,0,0,0,0,0,0,0,0.455320562664456,0,0,0,0.0317600493492436,-0.0309135934087715,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00750285195556384,0,0,0,0,0,0,0,0,0,0.26470240319296,0.121403482172018,0,0,0,0,-0.0106962043898965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102105291805949,0,0.00878916123632782,0.00104018911361896,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240663649110825,0,0,0,0,0,0,0.125354993434649,0.148685771311489,0.0290308526341514,0.166863624602165,0,0,0.0382504127892502,0.0278363448985204,0,0.232861691282382,0.0477833200253168,0,0,0,0,0,0,-0.0634755223498243,0,0,0,0,0,0,0,0,0,0,0,0.0205222651522544,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.00206176536609743,0.0190126823476829,0,0,0,0,0,0,0,0.0240931285525096,0.0266514892026347,0,0,0,0.073278187779133,0.0452143037221289,0,0,0,0,0,0.000116860831577547,0.0204933552074462,0,0,0.0251724825451654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963103532242428,0,-0.00869047611379911,-0.0186989033694426,0,0,0,0,0,0
X601699.SH,0,0,0.401864269194789,0,0,0,0,0,0,0.371833005392058,0,0,0,0,0,0,0,0,0,0,0.00748974473765471,0,0.0234171301887794,0,0,0,0,0,0,0,0,0,0,0.268497844428259,0.066435753499092,0,0,0,0,0,0,0,0,0,0,0,0,0.0295963181856336,0,0.00662616373909289,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0613565452701405,0,0,0,0,0,0,0.0133628580301847,0.0573665568222608,0.115581257776368,0,0,0,0.0428281274581529,0,0.132381386990818,0,0,0,0.0370577450272932,0,0,0,0,0,0.0644338303013048,0,0,0,0,0,0,0,0.162042161203788,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,-0.166091384804278,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205461422381375,0,0,0,0,0,0,0.0380059057063964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178845527864718,0,0.408515505847611,0,0.0192181758871109,-0.0183033542284379,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560441425772229,0,0,0,0,0,0,0,0,-0.108779533546752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.293823226581267,0.0977558311416938,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0317483935648346,0,0.0515004835175205,0,0,0,0,0.122275976592242,0,0,0,0,0,0,0,0.0436477832527751,0,0,0,0.096867492128071,0,0,0,0,0,0.135549377142874,0.0028168506874032,0,0,0.00713444947546306,0,0,0,0,0,0,0
X600315.SH,-0.146924318936204,0,0,0,0,0,0,0,0,0,0,0,0.0816923636294353,0.0140067989910333,0,0,0,0.134561091748297,0,0,0,0,0,0,0.101633039933559,0.0699341095665564,0.211098102253155,0,0,0,0,0,0,0,0,0,0,-0.0111721313379678,0,0,0,0,0,0,0,0,0,0.021175130210607,0,-0.000277226059446104,0.051132043031457,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0379821347401069,0,0.102945369274066,0,0,0,0,0,0.020455591214532,0.0660933614847388,0.0350967784966345,0,0,0,0,0,0,0.0435598192546229,0,0,0,0.0492415393518292,0,0,0,0,0,0,0,0,0,0,0.069312769325476,0,0,0.0797669264865797,0,0.0104086870306156,0.00356107336044996,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0175925731114862,0,0,0,0,0,0.246025771270017,0,0,0,0,0,0,0.229184162135604,0,0,0,0.130231635026661,0,0.0559115102836555,0,0.0984843170257287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464184062641467,0,0,0,0.0168674394892084,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.294694728719639,0.0541865628678887,0,0,0,0,0,0,0,0.0428996780069669,0.0822589374894858,0,0,0.0216687530199097,0.0378793206322244,0.448958894791039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163595733844728,-0.0192988294487654,0,0,0,0,0,0
X002408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457030525280182,0.0272465851384557,0,0,0,0,0,0.0151698723486771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570066535153634,0.0100967736698839,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399712040513888,0,0,0.0048031223770459,0,0,0.231197402240175,0.234771394376706,0.0775961959948427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059827226319375,0,0,0,0,0,0,0,0,0,0,0.0256085877204659,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563729439007789,0,0,0,0,-0.00708405806700718,0,0,0,0,0,-0.0432808104853966,0,0,0,0,0,0,0.255590007048443,0,0,0,-0.0683898755788992,0,0,0,0,0,-0.0683616655367061,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.23128177263094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03206797673746,0,0,-0.360411894644042,0,0,0,0,0,0,0,0.124093008184002,-0.134261934088232,0,0,0,0,0,0,0,0,0,-0.0469681371851015,0,0.270811056686231,0,0,0,0.362709626016854,0,0,0,0,0,0
TED,0,0,0,0,0.312724430136767,0,0,-0.834275756494038,0,0,0,0,0,0,0,0,0,0,0,0,0.2473785672337,0,-0.0353524857747642,-0.352344204145509,0.233524287387418,0,-0.392168126867123,0,0,0,0.049407604980446,0,-0.138278325231864,0,0.218855818879745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292840128831968,0,0,0,0,0,0,1.77563019173844
RealEstate_excess,0,0,0,0,0,0,-0.0824360483683221,-0.0509021864299811,0,0,0,0,0,-0.0473912992134985,0,0,0,0.14938939088526,0,0,0,0,0,-0.064990014685773,0,0,0,0,0,0,0,-0.120871206046268,0,0,0.0686440820345942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295139304518656,0.023597874427798,0,0,0,0,0,0
MKreturn,0,0,0.0569920693715828,0,1.73472347597681e-18,0,0,-0.0662604680332781,0,0,0.074916693816099,0,0,-0.327329015779981,0,0,0,0.0348175091246025,0,0,0.120380908984154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173468870287621,0,0,0,0,0,-0.0412179282387945,0.25516244981254,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00839885700865695,0.0127119354845181,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00703392248513803,0,-0.0343777693064589,0,0,0,0,0,0,0,0,0.00396458458592898,0,0.01784263658199,0,-0.00719946864569214,0,0,0.00111706446743485,0,0,0,0,0,0,0,0,0,0,0,-0.00744218028536992,0,0,0,0,0,0,0,0,0,0,0,-0.00243537283977324,0.0222778994858401,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401640150194206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126569513661709,-0.00180086809405882,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105482678628091,0,0,-0.00746619209897429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231188887431095,0.0498557941070844,0,0,0,0,0,0
