,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X601992.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X600623.SH,X002466.SZ,X600583.SH,X000027.SZ,X600160.SH,X600352.SH,X000539.SZ,X600309.SH,X000792.SZ,X600660.SH,X000709.SZ,X000630.SZ,X000898.SZ,X600098.SH,X000060.SZ,X000883.SZ,X000629.SZ,X600021.SH,X002470.SZ,X600547.SH,X600489.SH,X002004.SZ,X600578.SH,X600863.SH,X600022.SH,X600315.SH,X300072.SZ,X601918.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.107512397965009,0,0,0.0313213231058658,0,0,0,0,0,0,0,0,0,0.145661287739845,0,0,0,0,0,0.018066931379224,0,0.122785229825122,0,0,0,0.088505264718482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.184655742994514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113083318500789,0,0,0.00508205074768452,0.200562213382364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569675647708278,0,0,0,0,0,0,0,0,0,0,0,0,0.0135376097900829,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.142600990678151,0,0,0,0,0,0,0,0.100866330932767,0.034256336341053,0,0,0.105608895699602,0,0,0,0,0,0,0,0,0,0.0286553222625024,0,0.121941450626377,0,0,0,0.0644359336440257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00718352469709602,-0.00908922605380285,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157038349219595,0,0,0,0,0,0,0,0,0.0974732837880475,0,0,0.0558909390386639,0,0,0.0854564850598244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645491468110217,0,0,0.00338962745504413,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161851896276048,0,0,0.327418671964829,0,0.0810497373005433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108192860924564,0,0.131578220445792,0,0,0,0,0.0330130101934978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179621877086151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148928850784348,0,0,0,0.085403168531914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194044611460099,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892346042610415,0,0,0,0,0,0,0,0,0.00972989827141102,0.125404016009957,0,0.0246299639870149,0,0,0,0,0,0.275289994578292,0,0,0,0.0366904106694032,0,0,0,0,0,0,0,0,0,0,0,0,0.0289806412730206,0,-0.0230711977142872,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.118820285021633,0,0,0,0,0.115606875707384,0,0,0,0.1778887952458,0.0960796158328409,0,0,0,0,0.0125442171479878,0,0,0,0.0372118359656096,0,0,0,0,0,0.0168352300722772,0,0,0,0,0,0,0,0,0,0,0,0,0.115547909645092,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0108226691486538,0,0,0,0.0439211754302401,0.0522451359499063,0,0.0327471860182046,0,0,0.00440236682876256,0,0,0.0490881575003497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603749961354958,0.03325681196315,0,0,0,0,0,0,0,0,0,0,0,0,0.0995764078495483,0,-0.00311013105067237,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0956625263703054,0,0,0,0.164710946790021,0,0,0,0,0.195621603630154,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.117037706349397,0,0,0,0.151204293216908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318884601649543,0,0,0,0,0,0
