,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600362.SH,X600688.SH,X600660.SH,X300072.SZ,X600795.SH,X600547.SH,X002466.SZ,X000898.SZ,X601992.SH,X601991.SH,X600886.SH,X600176.SH,X600516.SH,X000786.SZ,X600111.SH,X000709.SZ,X600157.SH,X601699.SH,X600352.SH,X002460.SZ,X600027.SH,X000825.SZ,X002271.SZ,X600808.SH,X000553.SZ,X000830.SZ,X000983.SZ,X000959.SZ,X600489.SH,X002110.SZ,X600299.SH,X000792.SZ,X000408.SZ,X600219.SH,X601158.SH,X600583.SH,X000883.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.430644451488338,0,0,0,0,0,0,0,0,0,0,0,0.175759656079243,0,0,0,0.0263262009514361,0,0,0,0.0428254810240097,0,0,0,0,0,0,0,0.00549215010692828,0,0.0353019009403281,0,0,0,0,0,0,0,0,0,0.000419158616846863,0,0,0,0.0932470604552384,0,0,0,0,-0.00467025896650294,0,0,0,0,0,0
X600028.SH,0.269505574949344,0,0,0,0,0,0,0,0,0,0,0.308099813381297,0,0,0,0,-0.018536322719258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104342615339185,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.131970777512311,0,0,0,-0.010552629750734,0.0142477611133944,0,0,0,0,0,0
X601088.SH,0,0,0,0.142951569606217,0.15292853042138,0,0,0,0.0809119301567816,0,0,0,0,0,0,0,0,0,-0.0540351993631903,0,0,0,0,0,0,0,0,0.13181457650816,0,0,0,0,0,0,0,0.0885269813861594,0,0,0,0,0,-0.0391301201604531,0,0,0,0,0,0,0,-0.026148487913096,0.0423696663737763,0,0,0,0,0,0
X600019.SH,0,0,0.239356707694425,0,0.0591887468103904,0,0,0,0.0388041753624706,0,0,0,0,0,0,0,0,0.319202744443506,0,0,0,0,0,0,0,0,0,0,0,-0.117525555833836,0,0,0,0,0,0,0,0,0,0.0683226295320521,0,0,0,0,0,0,0,0,0,0,0.0131159164270166,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.296687978464046,0,0.136696352295588,0,0,0,0,0,0,0,0,0,0,0.0527823938772022,0,0.281222730381549,0,0,0,0.0188118710421934,0,0,0,0,0,0,0.0250555886036209,0,0,0,0,0,0,-0.275236332133788,0,0,0,0,0,0,0,-0.0368901862109046,0.0402099448056654,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.153357949120692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160740528091709,0,0,0,0,0,0,0,0,0.0169639980862177,0.0556441636220685,0.0372338824322184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032133571782978,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.0482088629239758,0,0,0,0,0,0.00451345338385561,-0.0212069570404886,0,0,0,0,0,0,0,0,0,0,0,0.119273088488465,0,0,0,-0.0467687010226892,0,0,0,0.0876999497441976,0,0,0,0,0,0,0,-0.0489339561888696,0,0.0161763689291066,0,0,0,0,0,0,0,-0.0375792629661103,0.0552335992542886,0,0,0,0,0,0
X600011.SH,0,0,0,-0.104432047793297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201974110303456,0.0624272589883793,0,-0.0471707165018054,0.0327475607593916,0,0,0,0,0,0,-0.0148293578267513,0,0,0,0,0.0754772811308816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0063843144848965,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.125471022391175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370123715672373,0,0.0836183170136078,-3.46944695195361e-18,0,0,0.368216406587837,0,0.203652543429862,0,0,0,0,0,0,0,0,0,0.076337523360424,0,0,0,0,0,0,0,0,0,0.0119015765847297,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637930215646443,0,0,0,0,0.0759475092635152,0,0,0,0,0,0.0785940507486959,0,0,0.11395002517617,0,0,0,0,0,0,0.0645891584416434,0,0.00745155958146124,0,0,0.00499022175708029,0,0.0571312388772162,0,0,0,0.0193285930470629,0,0,0,0,0,0,0,0,0,0,0
