,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X601600.SH,X002466.SZ,X600688.SH,X601991.SH,X600660.SH,X600362.SH,X600795.SH,X600516.SH,X600547.SH,X002460.SZ,X300072.SZ,X600886.SH,X600111.SH,X000898.SZ,X601992.SH,X600176.SH,X000786.SZ,X600352.SH,X000553.SZ,X600299.SH,X600027.SH,X000792.SZ,X000709.SZ,X000825.SZ,X002271.SZ,X000408.SZ,X601699.SH,X600489.SH,X601158.SH,X600426.SH,X600157.SH,X600808.SH,X002470.SZ,X600219.SH,X000830.SZ,X000883.SZ,X600315.SH,X000630.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000786.SZ,0,0,0,0.0632265390837355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245791665463547,0,0.232380754260875,0,0,0,0,0.231138839932094,0,0,0,0,0,0,0,0.0627905326496206,0,0,0,0,0,0,0.0818521692732267,0,0.0285316634826115,0,0.255806726902612,0,0,0,0,0,-0.0208187008401872,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485506979351817,0.186659209381308,0,0,0,0,0,0,0,0.0766305725417564,0,0,0,0,0,0,0,0.0871705168651692,0.0979221609624989,0,0.115002649499684,0,0,0,0.10985539851053,0,0.00952554763237733,-0.0465160141826318,0,0,0,0,0,0
X000553.SZ,0,0,0,0,-0.111635173246355,0,0,0,0,0,0,0,0.264148610942313,0,0,0,0.0482843068935131,0,0.0938331695983304,0,0,0.275744855906541,0,0,0,0,0,0,0,0,0.200141610931705,0,0,0,0,-0.0154969898369711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348991030919438,0.00365768490982741,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.0167053049971437,0,0,0,0,0,0.180145630845875,0,0,0,0,0.231281556685794,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.0891845547212416,0,0,0,0,0,0.0129514541728446,0,0,0,-0.00205242152509899,-0.0464597457973862,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0872832910136803,0,0,0,0,0,0,0.309525850826171,0,0,0,0,0,-0.0240102176412756,0,0,0,0,0.00375100566648522,0,0,0.0752311597979239,0,0,0,0,0,0,0.00805762973379444,0,0,0,0,0,0,0.202022793237743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549198999028108,0.319832511859478,0.0844971323046055,0,0,0.14401402710661,0,0,0,0,0,0.125338039660084,0,0,0,0,0,0,0.173120304301869,0,0,0,0.121383642566425,0,0,0,0,0,0,0,0,0,0,-0.0157359150331909,0.0125100321341716,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113576910923125,0,0,0,0,0,0,0,0,0,0,0.0253938508604541,0,0,0,0,0,0,0.0476636915017101,0,0,0,0,0,0,0.0133479845038122,0.240481968109858,0.000791784540854294,0.178963589220073,0.0689422588387899,0,0,0,0,0,0.00210445983189663,-0.00631050247793434,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391617684982872,0,0,0,0.184991839013798,0.0595274119297891,0,0,0,0,0,0,0,0,0,0,0,0.266464225479513,0,0,0,0,0.438045152200994,0,0,0.00528025071062253,0,0,0,0,0,0,-0.0288587930133741,0,0,0,0,0,0
X002271.SZ,0,0,0.034583432422904,0,0,0.0429304284617121,0,0,0,0.0135698154502563,0,0,0,0,0,0,0,0,0.0183076454142695,0,0,0,0,0.0526678194420212,0,0,0,0,0,0,0,0,0,0,0,0.109101375493367,0,0,0.126444278992056,0,0,0,0,0.130272952591746,0,0,0,0,0,0,-0.00969459381643058,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.126338061508464,0,0,0.056104252849022,0,0,0,0,0,0,0,0,0.105635697816912,0,0,0,0,0,0,0,0,0,0,0.128602667181031,0,0,0,0,0,0,0,0,0,0,0,0,0.00340152531694887,0,0,0,0.0246030891764171,0,2.16840434497101e-19,-0.0112941705812984,0,0,0,0,0,0
X601699.SH,0,0,0.226709476647858,0,0,0,0,0.203810764324364,0,0.0406281763206623,0,0,0,0,0.199020926006965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312434560338478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819328827055569,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0550918430818748,0,0,0,0,0,0,0,0,0.0688254271260627,0.735188510781356,0,0,0,0,0,0,0,0,0,0,0.0239728584676278,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0337753423694985,0,0,0.0221521791820763,0,0.00184701976555201,0,0,0.00282378643642543,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.00398740689791529,0,0,0,0,0,0,0,0,0,0,0,0.057564366120678,0,0,0,0,0,0,0,0,0,0,0.0297733214308307,0,0,0,0.0130173723371156,0,0,0,0.039949605760902,0,0,0,0.173584831352466,0,0,0,0,0.0745316822341189,0,-0.0156586665352054,-0.00546300260352549,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396315869531487,0.0211521846445698,0,0,0,0,0.465451540859126,0,0,0,0,0,0.00301287317974956,0,0,0,0,0,0,0,0,0,0,0,0,0.238952515409427,0,0,0,0,0,0.056607073987698,0.047601284748718,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385998085567667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0967214596567579,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606398829875196,0,0,0,0.0202100877225877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048413623208223,0,0,0,0.0214853365580768,0,0.0146694039715068,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.379257860972417,-0.2953320035284,0,0,0,0,0,0,0,0.11755644731436,0,0,0,0,0,0.181964088734697,0,0.174185328457845,0,0,0,0,0,0,0,0,0,0,0.132676981073503,0,0,0,0,0,0,0,0,0,0,0,0,0.0258895653362968,0.00797350020454512,-0.0622452458173605,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.00488608496510897,0,0,0,0,0,0,0.0881936513877329,0,0.00588073556503749,0,0,0,0,0.0582778944232543,0,0,0,0,0,0,0,0,0.184281596362452,0,0.070505548318573,0,0,0,0,0,0,0,0,0,0,0.0439687307615374,0,0,0,0.0472105196331155,0,0,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33991634082134,0,0,0,0,0,0,0,0,0.141716175206024,0.0228195016316063,0,0,0,0,0,0.366087117845718,0,0,0.185248241059327,0,0,0.337567421649455,0,0,0,0,0,0,0,0,0,0,0.0233752371425052,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385062060743241,0,0,0,0,0.0139164946413896,0,0,0.159242727321745,0,0,0,0,0,0.0189513888537323,0,0,0,0,0,0,0,0.0640226387939,0.0876629097214254,0,0.0145661799787162,0,0,0,0,0,0.00678946162642759,0,0,0,0,0,0,0
X600315.SH,0,0,0,-0.0959211944197906,0,0,0,0,0,-0.00483789688104437,0,0,0,0,0,0,0,0,0.0291876322249969,0,0,0,0,0.0773803787138653,0,0,0,0,0.204801729509845,0,0.0611569205180312,0,0,0,0,0,0.0546048852306352,0,0,0,-0.0746377715799488,0.173607533662184,0,0.035892930882544,0,0,0,0,0,-0.040791212406171,-0.0670318667458738,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964665756224392,0,0,0,0,0,0,0.0737472574342094,0,0,0,0,0,0,0,0,0.0296174782067194,0,0.0315982340504673,0,0,0,0,0,0,0,0,0,0.157393123063912,0,0,0,0,0.101396058575964,0,0.00466034841969943,0.00529119833959404,0,0,0,0,0,0
X600583.SH,0.120017441910776,0,0,0.0371518888933649,0,0,0.142015248002192,0.2289396207075,0,0,0,0,0,0.112159876358714,0.0330188415080153,0,-0.0383658228651163,0,0,0,0,0.0220357759083781,0,0.0438643328181092,0.0532026794643556,0,0,0,0,0,0.134872469444408,0,0.00611064376713623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110353565731468,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.103267239021312,0,0,0,0,0,0,0,0,0.046457612564747,-0.0957260042599925,0,0,0,0,0,0.130994140110614,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594357524783147,-8.67361737988404e-19,-0.179359798036319,0,0,0,0,0.0312846870687075,0,0.00449605432005006,0,-0.05427072185915,-0.0873312237768749,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043076785710105,0,0.108006086343897,0,0,0,0,0,-0.48498105959853,0,0,0,0,0,-6.93889390390723e-18,0,0.237114484640003,-0.147619695293047,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0990673384020013,0,0,0.331429627447096,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.153933076912688,1.36658998454489,0,0,0,0,-0.582005982837735,0,0,0,-0.224027309645416,0,0,-0.272847346551132,0,0,0,-0.287341888423395,0,0,0,-0.259863128920898,0,0,0,0,0,-0.363943209291538,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0352345167126888,0,0,0,0,0,0,0,0,0,0.0269207492097728,0,0,-0.0253693776252692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809117210048086,0,0,-0.0633545093535589,0,0,0,0.0179173649956991,0,0,0,0.0323735859078019,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.171782073450752,0,0,0,0,0,0,4.33680868994202e-19,0,0.0301807731938304,0,0,0,0,0,0.130746877849268,0,0,-0.0986299167617475,0,-0.00401436089562622,0,0,0.0524936114234757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020052039923609,-0.0223446638219925,0.044442504818975,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00966003393686526,0,0,0,0,0,0,0,0,0.00621730396963939,0.00118468340130039,0,0,0,0,0,0,0,0,0,0,0.0061979269809661,0,0,0,0,0,0,0,0,0.00229111744723182,0,0,0,0,0,0,0,0,0,0.00948120878900587,0.00623530843479568,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00592031717424958,0,-0.012156109368403,0,0,0,0,0,0,0,0,0,0,0.0382202906253861,0,0,0,0,0,0,0,0,0,0,0,0.00541363948310163,0,0,0,0,0,0,0,0,0.00949546366056003,0,-0.0049876327333132,0,-0.00644837269164489,0,0,0,0,0,0,0.00576805740450169,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00758255025413888,0,0,0,0,0,0,0,0,-0.0052314841392297,0,0,0.0147824418923976,0,0,0,-0.00760827255132432,-0.000959472682491941,0.0101565303685641,0,0,-0.0150056973668764,0,0,0,0,0,0,0,-0.00125428782200417,0,0,0,0,0,0,0,0,0,0,0.00936743322141132,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143725056862909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150348334607782,0,0,0,0,0,0,0,0.0243433062348008,0.0183753519361502,0,0,0,0,0,0
