,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X600019.SH,X000792.SZ,X600010.SH,X600188.SH,X600660.SH,X000877.SZ,X000301.SZ,X600011.SH,X002271.SZ,X000708.SZ,X601600.SH,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X000723.SZ,X002080.SZ,X600426.SH,X000408.SZ,X600803.SH,X300073.SZ,X002326.SZ,X600219.SH,X300037.SZ,X601991.SH,X600516.SH,X600688.SH,X600399.SH,X000786.SZ,X000831.SZ,X600795.SH,X000959.SZ,X600141.SH,X600096.SH,X000155.SZ,X000825.SZ,X600157.SH,X600352.SH,X600801.SH,X600486.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.123739824243035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164897945368323,0.000519104224133846,0,0,0,0,0,0,0,0.031489993730383,0,0,0.0255003184670879,0,0,0,0.179758763281032,0.0064956842692701,0,0,0,0,0,0,0,-0.0187065982125796,0,0,0,0,-0.0241252318166123,0,0
X600028.SH,0.121171296332232,0,0,0,0,0,0,0,0,0,0,0.0568803223057644,0,0,0,0.0360718694209579,0,0,0,0.0419879056045891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821284791484241,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.065816183881529,0,0.0441073268421737,0,0,0,-0.0210394841692255,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0377355778050455,0.233989732593069,0,0,0,0.0625900107407603,0,0.0514665658140601,0,0.487891691620442,0,0,0,0,0,0,0,0,0,0,0,0.0440376904714213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011864816696339,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413266826886097,0,0,0.00689386654357436,0,0,0,0,0,0,0.123495283320508,0.223264042608146,0,0,0,-0.0753227234144912,0,0,0,-0.0262563556791548,0,0,0.12444314266903,0.0178987078463161,0,0,-0.0847596766553157,0.0315026345310127,0,0,0,0,0,0,0,0,0.00795206579839573,0.0227017899929856,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.521452833396476,0,0,0,-0.0298339458673479,0.17586901447733,-0.0309249010769376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134715388999003,0,0.0406122241662115,0,0,0,0,0,0,0,0,0.00670002646275957,0,0,0.0776304642239419,0,0,0,0,0,0,0,0,0,-0.00325377206117075,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0522484614181827,0,0,0,0,0,0,0.019365242273898,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141493274036654,0,0,0,0,-0.00892549927144546,0,0,-0.0247148346814764,0,0,0,0.0210060524609016,-0.108669594808195,0,0,0,0,0,0,0,0,0.664320656545465,0,0,0,0,0.0213289834131072,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.22286763070007,0,0,0.332489850254805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107287996665558,0,0,0,0,0,0,0.1830455151116,0,0.11371871116095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.508773281052264,0,0.0305447530773363,0,0,0,0.113496969916125,0,0,0,0,0,0,0,0,0,0,0.014908139232773,0,0,0,0,0,0.169688694966639,0,0,-8.67361737988404e-19,0,0.0236956056520366,0,0,0,0,0,0.0565343752162163,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102474025751412,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.0892543453931469,0.116583722036704,0,0,0,0,0,0,0,0,0,0,0,0,0.0462176184968645,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0652818054545064,0,0,0.229739828211919,0,0,0,0,-0.0202325348441597,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.126595614812921,0,0,0,0,0,0,0,-0.0822948710247879,0,0,0,0,0,0,0,0,0.0560148991518438,0,0,0,0,0,0,0.0383473685429979,0.311764664624704,0,0,0.115378786106232,0,0,0,0,0.275070164683288,-0.0900230145307564,0,0,0,0,0,0,-0.0391964080075817,0,0,0,0,0,0,0
