,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600660.SH,X601898.SH,X600019.SH,X600188.SH,X600585.SH,X601600.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X600362.SH,X002460.SZ,X600160.SH,X600489.SH,X600803.SH,X000708.SZ,X000301.SZ,X000807.SZ,X002466.SZ,X600027.SH,X000786.SZ,X601991.SH,X000408.SZ,X600219.SH,X600176.SH,X600426.SH,X002128.SZ,X000983.SZ,X000630.SZ,X601168.SH,X601699.SH,X000933.SZ,X600096.SH,X600378.SH,X002353.SZ,X000877.SZ,X600985.SH,X600157.SH,X600549.SH,X600299.SH,X000831.SZ,X002271.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0606645354266889,0.601934653408724,0,0,0.0980300884183269,0,0,0,0,0,0,0,0,0.0316618135823484,0.00567067657984813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00565886756690983,0,0,0,0,0,0,0,0,0,-0.00363668768123826,0.00812664424468905,0,0,0,0.0119432755656437,0,0
X601088.SH,0,0,0,0,0,0.489502768112579,0,0,0,0,0.0151254689848969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150247345522971,0.0816277602044388,0,0,0,0.0526608213204094,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.0250825904312478,-0.00923293223193133,0,0,0,0,0,0
X600028.SH,0.0399192913454595,0.0423978050683764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174171944661237,0,0,0,0.00113640539985783,0,0,0,0,0,0.227572424453143,0,0,0,0,0.0395498842731621,0.0391098803158828,0,0,0,0,0,0,0,0.0125720989979082,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0216035962062884,0,0,0,0,0,0,0,0,0,0,0.0840636087674179,0,0,0.141266378809726,0,0,0.0727690848527248,0,0,0,0,0,0,0.159983984469629,0.0281328673647682,0,0.094165089861649,0,0,0,0,0,0,0.0328356867656265,0,0,0,0,0,0,0.0123313630025061,-0.0647072320444509,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.00602324788571434,0,0,0,-0.0554141843734451,0,0.159271956710359,0,-0.00156488888729692,0.274200191891503,0,0.100053691864151,0,0.0801997243901391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.16395028522622,0,0,0,0,0,0,0,0,0,-0.0161849958343384,0,-0.0630266934464549,0.0369317565244087,0,0,0,0
X601898.SH,0.116712096627638,0.550470138209433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151692278521298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115346903280591,0,0,0,0,0.0349813127668966,0,0,0,0,0,0,0.0293787082226148,0.0356635469373195,-0.0118874430870212,0,0,0,-0.0499866610143434,0,0
X600019.SH,0,0.00382285715869294,0,0,0,0.25032465305139,0,0,0,0.181630074089853,0,0,0,0,0,0,0,0,0,0,0,0,0.0552863943126387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645701057453106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129986639911214,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0594672668489494,0,0,0,0,0,0,0,0,0,0.0356392845362556,0.0483897864815997,0,0,0,0,0,0,0,0,0,0.168407705685686,0,0,0,0,0,0.0786362762476005,0,0.0781187567576044,0,0.124522301740116,0.0592485976898964,0,0,0,0,0,0.0571423230216337,0.0407039117230619,0,0,0,0,0,0,0,-0.000735396410750565,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279166796995344,0,0,0,0,4.33680868994202e-19,0,0,0.052967044533191,0,0,0,0.00531578156270432,0,0,0,0,0,0,-0.0111129605181393,0,0,0,0.207230025004939,0.0838845047270638,-0.0387176463391825,0,0,0,0.0525099293622927,0,0,-0.0100506450286521,0.00215939914455276,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516809957987795,0,-0.157532988327245,0,0.0439686260060438,0,0,0.349088929034742,0,0,0.0452717798755035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657629343284764,0.0959165087773902,0.0808603997219092,0,0,0,0,0.00869454759575441,-0.00435851843351431,0,0.0825320155180144,0,-0.11233377990581,0,0
X600886.SH,0,0,0,0,0.0584215409489109,0,0,0,0,0,0,0,0,0,-0.109386398608235,0,0.442434486831323,0,0,0,0,0.103058789975748,0,0,0,-0.101765272833425,0,0,0,0,0,0,0,0,0,0,0,0,-0.0643864961557689,0,0,0,0,0,-0.0135654796407041,0,0.178628954427358,0,0,0,0,0.0131264550557025,-0.00593617947245861,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564546074888159,0,0,0,0,0.0728372630623261,0,0,0,0,0,0,0,-0.0283025343438585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378214077975191,0,0,0.00915288427020238,0,0.00191333063579885,0,0,0,-0.0289642256886594,0,0
X600011.SH,0,0,0,0,0,0,0.170822166123911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36666682976398,0,0,0,0,0,0,0,0.0656301340042579,0,0,0,0,0,0,0,0.0985440051197681,0,0.0491023124222606,0,0,0,0,0,0,-0.000452787667603791,-0.00130691244336827,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899751500914429,0,0,0,0,0.01381437515154,0,0,0,0,0,0.304168614938277,0,0,0,0,0,0,0.101822548298413,0,0,0,0,0,0.119979557264732,0,0,0,0,0,0.0153857768553992,0,0,0.129510498801772,0,0,0,-0.00522754736928616,0.00902772905620115,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358342134972737,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280075627765001,0,0,0,0,0,0.0435644082494716,-0.0311782798378491,0.0382147874209105,-0.0253197326943388,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00895775877369433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208861056643538,0,0,0,0.0897760778226414,0.0124252555581698,0,0.568748937388147,0,0,0,-0.0101415907025584,0,0,0,0,-0.0139989107883197,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.07077841277066,0.340998379447765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261300633103473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429536347500058,0,0,0,0,0,0,-0.0076914337548514,0,0,0,0,-0.0544077261313665,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.281504446932887,0,0,0,0,0,0,0,0,0.0123902896115885,0.0243413759858369,0,0,0,0,0,0.0886963356236957,0,0,0,0,0,0,0,0,0,0.133576473093868,0.102204725883318,0.0452547927588074,0,0,0.0298202010304366,0,0,0,0,0,0,0,0,0,-0.0150945162432076,-0.00363453258085759,-3.93440776046174e-05,0,0,0,0,0,0
X002460.SZ,0,-0.0522480521144349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195094903282247,0,0.966604487962584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151096626952204,0.0136133697278686,0,0,0,0,0,0
