,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600886.SH,X600585.SH,X600011.SH,X600660.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600027.SH,X002460.SZ,X600803.SH,X601991.SH,X000301.SZ,X600160.SH,X600426.SH,X002466.SZ,X000983.SZ,X601699.SH,X600176.SH,X000786.SZ,X600219.SH,X000807.SZ,X600985.SH,X000630.SZ,X002128.SZ,X000877.SZ,X601168.SH,X000933.SZ,X600096.SH,X000408.SZ,X000883.SZ,X000932.SZ,X600378.SH,X000027.SZ,X002271.SZ,X002353.SZ,X600995.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0863068797607057,0,0,0,0.0856478635405816,0,0,0,0,0,0,0,0,0,0.106554780439737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157300636697546,0,0.126757904828227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0814789334047072,0,0
X600028.SH,0.430353897218772,0,0.0343291713796811,0,0.0380325133245354,0,0.171498718881169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481255411183707,0,0,0,0,0.0300617926319673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338493576304497,0,0
X601088.SH,0,0.243937541435603,0,0,0,0.233735713791286,0,0,0,0,0,0,0.0428844286424774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866203981715777,0,0,0,-0.071115906325011,0,0,0,0,0,0,0,0,0,-0.00361665293797873,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305437082015293,0,0,0,0.00915545238067581,0.0501498286117081,0,0,0,0.0227523223249031,0,0,0,0,0,0.0978052005743274,0,0,0,0,0,0,0,0,0.11335247861388,0,0,0,0,0.0847745787869544,-0.189518596868527,0,0,0,-0.013841001353568,0,0
X601898.SH,0,0.0657980071102972,0,0,0,0.0915999510664869,0,0,0.0711074714103824,0,0,0,0.17983459996863,0,0,0,0,0,0,0,0.0547597184691236,0,0,0,0,0,0,0,0,0.224056599557819,0,0,0,0,0.0879017782058344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202579101877752,0,0,0,0,-0.00677051283122674,0,0
X600188.SH,0,0,0,0,0.15511607893307,0,0,0,0,0,0,0,0,0,0,0.00968780417478398,0,0,0,0,0,0,0,0,0,0,0,0,0.122843162457678,0.366656493729768,0,0,0,0,0.255379972477335,0,0,0,0,0,0,0,0,0,-0.0471903045994694,0,0,-0.0403444879555706,0,0,0,-0.0246853580486742,0,0,0,0,0,0,0
X600019.SH,0,0.195539788044242,0,0,0.140821911095899,0,0,0,0,0,0.177649182118491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181268381049042,-0.0437349876978518,0,0.0403573472257586,0,0,0,0,0.0429572626254464,0,0,0,0,-0.0403921546864431,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0548684584100614,0,0,0,0,0,0.647212710978187,0.147060600113443,0,0.124856358176787,0,0,0.0518093525165944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127322617103358,0,0,0,0,0,0,0,-0.0654953216535088,0,0,-0.255073841437879,0.160255308127113,-0.0327834630380413,0,0,0,0,0.0168092178163759,0,0
X600886.SH,0.391332289359553,0,0,0,0,0,0,0,0,0,0,0,0,0.0908529856129467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240030208476003,0,0,0,0,0,0,0,0,-0.0321757248633729,0,0,0.0439736809933535,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141245818813139,0,0
X600585.SH,0,0,0.00749966072882003,0,0,0,0,0,0,0,0,0.0558764802164484,0,0,0.195301080386483,0.125552844841509,0,0,-0.0853197633313315,0,-0.038573508863002,0,0,0,0,-0.0728276663333992,0,0.106787913553844,0,0,0.0397381154031999,0.262741414151146,0,0,0,0,0,0,0,0,0,-0.0185375975406673,8.67361737988404e-19,0,-0.0663427478322623,0,0,0,0,0,0,0.00802755353103054,0,0,0,0,0,0,0
