,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X600795.SH,X300072.SZ,X601992.SH,X002460.SZ,X600362.SH,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X600157.SH,X000786.SZ,X000792.SZ,X600027.SH,X000408.SZ,X600176.SH,X000553.SZ,X600339.SH,X600219.SH,X000959.SZ,X600489.SH,X002271.SZ,X000723.SZ,X600352.SH,X601158.SH,X000883.SZ,X600808.SH,X002092.SZ,X000630.SZ,X600299.SH,X000983.SZ,X000807.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219714929225655,0,0,0.6374138617858,0,0,0,0,0,0,0.00670713317917356,0,0,0,0,0,0,0.044979324313802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472072777778395,0,-0.0296279509226553,-0.00591709622458941,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.00482017025379051,0,0,0.0907721805471087,0,0,0,0,-0.034075446025023,0.157354954168228,0,0,0,0,0,-0.07592915016463,0,0,0.0127487431407538,0,0,0,0,0.0283726172097018,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050704960709625,0,0,-0.0771652450924447,0.0658182366718691,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,1.73472347597681e-18,0,0,0.0365426734002617,0,0.063703891709903,0,0,0,0,0,0,0,0,0.016714023116938,0,0,0,-0.133718469403112,0,0,0,-0.0660755004221044,0,0,-0.0434315500015847,0.0436618092655254,0,0,0,0,0,-0.0236936610066807,0,0,0,0,0.0106218026292865,0,0,0.0430128222568922,0,0.102958038438265,0,0,-0.0434256344876588,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491152855430866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221225640584191,0,0,0,0,0,0.0281181288726412,0,0.0804931737865174,-0.0742457390639936,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,-0.0310032048889692,0,0,0,0,0,0,0,-0.0276576946631354,0,0,0,0,0,0,0.0103928840142326,0,0,0,0,-0.126168991752381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401354004111396,0,0,0,0,0,0,-0.0327461470356729,0.0529841403814891,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.10391958220687,0,0,0,0,0,0,0,0.0820553080277107,0,-0.0137840895595628,0,0,0,0,0,0,0.0703436121032531,0,0,0,0.031636334031396,0,0,0,0.00133920079705192,0.026428601867803,0,0,0,0.417308822808256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252387149036517,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.590846062162975,0,0,0,0.068379731455415,0,0,0,0,0,0,0,0,-0.00101619704461439,0,0,0,0.0352620202698119,0.0574657865544208,0,0.0331689833756791,0,0,0,0,0,0,0,0,0.0346847476243727,0,0,0,-0.142033538055206,0,0,0,-0.0712708237919432,0,0,0.0227069415418534,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.065056030150348,0,0,0,0,0,0,0,0,0,0,0,0,0.425470390363723,0,0,0.09182118580346,0,-0.011941717206965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354095959932218,0,0.0344535939079055,0,0,0,-0.00174620550059824,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.103118445948797,0,0,0,0,0,0,0,0.165761106786776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336210968823084,0,0,0.396786311769793,0,0.010689112422947,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,-0.0706129167502428,0,0,0.13534400973645,0,0,0.0396673231259451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181448743124732,0,0,0,0,0,0,0.0228545127966872,0.0228124924583478,0.192262243956002,0,0,0,-0.0504019840686155,0,0,0,0,0,0,0,0.0450450237476733,0,0,0,0,-0.0131903396308043,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0652528569864195,0,0,0,0.0967858675610016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030706176332278,0,0,0,0,0,0.532637480818258,0,0,0,0,0,0,0,0,0,0,0,0.0166463077631054,0,0,0.000430444290205434,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,-0.163377188442232,0,0,0,0,0,0,0,0,0,0.153662842535051,0,0,0,0,0,0,0,0.0481484845513713,0,0.0354213689033627,0,0.0316049151684887,-0.0307603698377635,0,0.184942010677272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257013947865943,0,0.510212744536303,0,-0.0531399810860639,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00227181101737273,0,0,0,0,0,-0.0165203784842707,0,0,0,0,-0.0195565610013807,0,0.0356305598015324,0,0,0,0,0,0,0.0478239533250319,-0.0598829786308646,0,0,0,0,0,0,0,0,-0.00549090684257671,2.16840434497101e-19,-0.0572741970939922,-0.0137087213468323,0.00950688607604857,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,-0.176944134247418,0,0,0,0,0.213376202173171,0,0,0,0,0.268376544277654,0,0,0,0,0,0.334389272586452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110876701835139,0,0,0,0,0,0,0,-0.00972996947420061,0.221012454966843,0,0,-0.0519913684373387,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.105561395838474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576583268278575,0,0,0,0,0,0,0,0,-0.0213130172237607,0.0281983005083127,0,0,0,0,0,0,0.109989002712663,0,0,0,0,0,0,0.597897073234077,0,0,0,0.00472992620034096,0,0,0,-0.044086447893144,0.0151868314438844,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.264530653528399,0,0,0,0,0,0,0,0,0,0,0.0790747901271287,0,0,0,0.0299842445285312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132489210009069,0,0,0,0,0,0,0.127971212757677,0.0571540841077574,0,0,0,0,0.0099565548244648,0,-0.0392790098200265,0.0192757247815424,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0906604919314956,0,0,0,0.00381779037371219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138677476605561,0.0665176857178369,0,-0.0110079931737013,0.0503236690998113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147093001275421,0,0.01272999018309,0,-0.0086566357867064,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199754453653984,0,0,0,0,-0.152752704425184,0,0,0,0,0,0.234070726344285,0,0,0,0,0,0,0.21938158316002,0,0.0709819870348602,0,0,0,0,0,0,0,0,0,0,0,0,0.021464643148918,0,0,-0.0109829475021878,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.177974415734739,0,0,0,0,0,0.0419266916015157,0,0,0,-0.0512591866377334,0,0,0.00252265867263992,0,0,0,0,0,0,0,0,0,0,0,0.395346411366351,0,0,0,0.236784221424416,0,0,0,-0.0365946595572768,0,0,0,0,0,0,0,0.0540095632592886,0,0,0,0,0,0
X600027.SH,0,0,-0.02698694181031,0,0.0369760641930784,-0.0538405900609899,0,0,0,0.122773786529796,0.0258428585748123,0,0,0,0,0,0,0,0,0,0,0,0,-0.00973163088167739,0.1010864560252,0,0,0,0,0,0,0,0,0.0535633099917178,0,0,0,0,0,0,0,0,0,0,0,0.0975919280535446,0,0,0,0,-0.0188209385669255,0.0211829230627177,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.675130163234144,-0.0411459241313368,0,0,0,0.416713228823547,0,0,0,0,0,0,0,0,0,0.429146611888271,0.0823095298688376,0,0,0,0,0,-0.206218285072046,0.239740590325661,0,0,0,0,0,0.378689270871728,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0840857504617173,-0.024869635792818,0,0,0,0,0,0
X600176.SH,0,0,0,-0.0546943829884136,0,0.055181576658828,0,0,0,0,0,0,0,0,0,0.0331088469165411,-0.0139068457424389,-0.054909211423794,0,0,0,0.0671485932416583,0,0,0,0,0,0,0.0549485434531379,0,0,0,0,0,0,0.0817855068946794,0,0,0,0,0,0,0.0315921836651464,-0.116022911285874,0,0,0,0,0,0,-0.0616826538269296,0.0738293811080453,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,-0.062648520978895,0,0,0.0277158795546287,0,-0.0604166872827755,0,0,0,0,0,0,0,0,0.0293677006394819,0,0,0,0,0,0.269029203924264,0,0,-0.0254835652922974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107588103469084,0.113932883644396,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169864702982605,-0.00222526633952521,0,0,0.108326813137337,0,0.0685208601651107,0,0.05927529187833,0,0,0,0,0,0,0,0,0,0,0.07482074949951,0,0,-0.0204409930137207,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246452609407795,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.137960876401273,0,0,0,0,0,0,0,0,0,0,0,0.0989342325211308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268106162965103,0.0497890790097132,0.181270640498314,0,-0.00804929376430144,-0.0209416637779761,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.0182624010427945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029147716461564,0.0512861021111501,0.191831263286442,0,0,0.0703051843176823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154504639949707,0,0,0,0,0,0.0168583494143606,0,0,0.0125253990921356,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,-0.0525002964097652,0,0,0,0,0,0,0.0398645758397415,5.42101086242752e-20,0,0.278307042630265,0,0,0,0,0,0,0.0101748750132584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014920827552598,0,0,0,0.190582011845053,0,0,0,-0.000595848861906711,0,0,0,0,0,0,0
X002271.SZ,0,0,0,-0.167366699337378,0,0,0,0,0,0,0,0,0,0,0,0,-0.0978937471098366,0,0,0,0,0.048015414401102,0,-0.00079333385486286,0,0,0,0,0,0,-0.11029591574345,0,-0.158122613009505,0,0,0,0,0,0,0,0,0,0,-0.182516258009133,0,0,0.329041488567487,0,0,0,-0.00464380252857965,0.00827439674886094,0.249905105905497,0,0,0,0,0
X000723.SZ,0,0,-0.171796435061122,0,0,0.0205422268704433,0,0,0,0,0,0,0,0.0570887757008522,0,0,0,0,0,0,0,0,0,-0.0469294733046284,0.013126446978245,0,0,0.0794197457534968,0,0,-0.0518121252030701,0,0,0,0,0,0,0,0,0,0,0,0,0.00127294167738224,0,0,0.0507303045432551,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0.0247023322255556,0,0,0,0,0.0437596021134577,0,-0.00907220231007364,0,0,0,0,0,0,0,0,0,0,0,0,-0.00595513782077357,0,0.180112800201172,0,0,0.145808915865683,0,0,0,0.156648089311987,0.0277520452548661,0,0,0,0,0,0,0,0,0,0.0884169737755172,0,0,0,-0.065427350185239,0,0,-0.028440914950027,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0584277378298314,0,0,0,0,0,0,0,-0.03312693504904,0,0,0,0,0,0,-0.0365442466156038,0.0306286409806616,0.0393982629635276,0,-0.0259263606420352,0.0214005290602293,0,0,0,0,0,0,0,0,0,0,0.0224679545951979,0,0,0,0,0,0,0,0,0,0,0,0.0107169263351425,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0196728238848601,0,0,0.0858714205723178,0,0,0,0.0139827570227387,0.0171884960719015,0,0,0,0,0,-0.00613105490637018,0.0949414507204833,0,0,-0.0639257002277819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00502255662132227,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143534718238715,0,0,0,0,0,0.169694768669059,0,0,0.0910713840517162,0.0756138145001443,0,-0.10700418093223,0,0,0,0,0.294975372389668,0,0,0,0,0,0,0,0.151567173138786,0,0,0.239455078649982,0.0600650467979614,0,0,0,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0.240783072323514,0,0.0441746187297027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164344664879198,0,0,0,-0.0215806209524015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203492613222122,0,0,0,0.17181512651402,0,0,0,-0.0859754417105459,0.0825837921140398,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0399092874563571,0,0,0.0376891316232205,0,0,0,0,0,0,0,0,0.412581703130106,4.33680868994202e-19,0,0,0,0,0,0.0593108943554678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224663758182882,0,0,0,0,0,0.0983625821017067,0,-0.014678764084771,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0382741292457423,0,0,0.03234780068754,0,0,0,0.166643752834522,0,0,0,0.0119164610303551,0,0,0,0.019925653378528,0.0483425088181984,0,-0.0361763908153854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.00844899291428666,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60894366337932,0,0,0.185516980354696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165191982141409,0,0,0,0,0.0171879876851696,0.0104564056342511,0,-0.0209083326622039,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.240407062991542,0,0,0,0,0,0,0,0,0,0,0,0,0.155564893788052,0,0,0,0,0,0.151030619348026,0,0,0,0,0,0,0,0,0,0,0.17617105950771,0,0,0,0,0,0,0,0,0.565277989075702,0,0,0,0,0.111233673298987,0,-0.00448095623947954,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0.0181607088988236,0,0,0,0,0.174591531477719,0,0,0,0,0,0,0,0.0713241626047506,0,0,0.306092884530781,0,0,0.0375024830680605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790974497569911,0,0,0,0.188894431465745,0.143908286381557,0,0,0,-0.00441510520099841,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.135375780771868,0,0,0.0239926758723159,-0.0153778665002747,-0.0014564548777087,0,0,0,0,0,0,0,-0.13087990045913,0,0,-0.043535762345619,0,0,0,0,0,0,0.102712337921801,0,0,0,0,0,0,0,0,0.00612038291564082,0,0,0,0.0316325039919581,0,0,-0.0311004736482585,-0.0262452289881281,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639974703122108,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.254438876069498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228483112531529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797840674153933,0,0,0,-0.311391223992515,0,0,1.14241626069722,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106812575441509,0,-0.311655195919177,0,0,-0.0350840584349617,0,0,0,0,0,-0.0515809774112285,0,0,-0.00215504605416158,0,0,0,0,0,0,0.295776207785895,0.0196493551144549,0,0,0,0,-0.0130346293043214,0,0,0,0.132167871620801,0,0,0.00321749705976892,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0231054117351262,0,0,0,0,0,0,0,0,0,-0.0482312215398204,-0.0297156371780124,0,0,0,0,-0.0313844423604047,0,0.0318606202660538,0,0,0,-0.0329652386600472,0,0,0,0,-0.00245724870480248,0,0,0,0,0,0,0,0,0,0.0178471371219188,-0.0512858076138657,0,0,0,0.0473609896522526,-0.0146718206727668,0.023722709910174,2.16840434497101e-19,-0.0109140789782198,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114374960371186,0,0,6.7762635780344e-21,0,0,0.000209058401223322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000696256373788674,0.000309960132156156,0,-0.00158173167983317,0.00302394425064553,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.019281138432836,0,0,0,0,0,0,0,0,0,-0.0204034663023605,0,-0.00690638903656423,0,0,0,0,0.00552874774844062,0,0.00560618490781892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185962989968144,0,0,-0.0235627819582337,0.0736125027129324,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0231665936050975,0,0,0,0,0,0,0,0,0,0.0182561541410063,-0.00310469733621918,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021022469686843,0,0,0,0,0,0,0,0,0,0,0,0.00869670144540249,0,0,0,0,0.00134797227028782,0,0,0.0197125431549661,0.00159247451620019,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120346074181614,0,1.0842021724855e-19,0,-0.0214452279584149,0,0.00933676605046956,-0.0114942675973443,0,0,0,0,0,0,0,-0.00808324589611265,0,0,0,0,0,0,0,0,0,0,-0.000412967744260435,0,0,-0.0460124390601436,0.0390018302251968,0,0,0,0,0,0
