,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600547.SH,X600011.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X600362.SH,X000792.SZ,X600795.SH,X000708.SZ,X600489.SH,X600111.SH,X600010.SH,X002460.SZ,X600027.SH,X601699.SH,X600160.SH,X000301.SZ,X000983.SZ,X002466.SZ,X600426.SH,X000786.SZ,X601991.SH,X600803.SH,X000877.SZ,X000630.SZ,X000933.SZ,X000807.SZ,X600985.SH,X600176.SH,X601168.SH,X002128.SZ,X000408.SZ,X600219.SH,X002271.SZ,X600612.SH,X600096.SH,X000883.SZ,X600348.SH,X600995.SH,X000932.SZ,X000027.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.583518132851895,0,0,0,0,0,0,0.127127653615726,0,0,0,0,0,0,0,0,0,0,-0.0323021715850473,0,0,0,0,0,0,0,-0.00499990435900304,0,0,0,0,0.0151663605303661,0.0878212749420552,0,-0.0370616877260265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532994047421369,0.0293291363359857,0,0,0,0,0,0
X601088.SH,0.170594840434832,0,0,0,0.0803281534514402,0.163115486902677,0,0,0,0,0,0,0,0.000350323739808176,0,0.0278507661309981,0,0,0,0,0,0,0,0,0,0.169043350176083,0,0,0,0,0,0,0,0,0,0.0470639027792896,0,0,0,0,0,-0.0210039073490801,0,0,0,0,0,0,0,0,0,0,-0.00904361078234536,0,0,0,0,0,0
X600028.SH,0.415117455742848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704122493681597,0,-0.0311002029105268,-0.0987086362082078,0,0.00770025954976459,0,0,0,0,0,-0.0840176035159044,0,0,0,0,0,0,0,0,0.0486748310804727,0,0,0,0,0,0,0,0,0,0,0.0573471159601738,0,0,0,0.0033414212881439,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00339028017226503,0,0,0,0,-0.0455646183353291,0,0.142882063436453,0,0,0,0.0262317728589775,0,0,0,2.16840434497101e-19,0,0,0.0631741842200654,0.155850965226194,0,0,0,0,0,-0.0996292651888709,0,0.0238626357885101,0,0,0,0,0,0,-0.00206838897727407,0,0,0,0,0,0,0
X600188.SH,0.015575646497824,0,0,0,0,0.239233955162628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345498416249788,0,0,0,0,0,-0.114520900879738,0,0,0,0,0.0395431157095266,0,0,0,0,0,0,0,-0.0067440563537499,0,0,0,0,0,0,0,0,0,0,-0.022087052218017,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.00805163800812939,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-4.33680868994202e-19,0,0,0,0,0.288991446079463,0.177220298981126,0,0,0,0,0,0,0,0,0,0,0,0,0.373281209196509,0,0,0,0,0,0,0,0,0,0.061808863460166,0,0,0,0,0,0,-0.0420814201402923,0,0,0,0,0,0
X600019.SH,0,0,0,0.133873207130386,0,0,0,0.0126712945508387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102502512595103,0.137842728174681,0,0,0,0,0,0,0,0.00736923012986268,0,0,0,0,0,0,0.0826615869102777,0,0,0,0,0,0,0,0,0,0.141530838461281,0,-0.10756991827953,0,0,0.0268559996417011,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0417050119957292,0,0,0,0,0,0,0,0.0519267224965609,0,0,0,0.698303384166257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714156131201863,0,0,0,0,-0.0537457859248676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433852184314118,-0.0363527100236053,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635224292847888,0,0,0,0,0,0.131924774873545,-1.0842021724855e-19,0,0,0,0,0,-0.0262402378933254,0.00831691425988319,0,0,0,0,0,0,0,0,0,0,0,-0.00506204431593952,0,0,0,0,0,0,0,0,0,-0.0312015289205163,0.0286394112524196,-0.041819338721238,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,-0.0771302994118015,0,0,0,0,0,0,0,0,0.21195675537399,0,0,0,0,0.171980316967055,0,0,0,0,0,0.067094889261723,0,0,0.125102278632432,0.0040932177395152,0,0.121750979819974,0.165053739314256,0,0.0292036092494678,0.197255002809615,0,0.062339095625063,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.00792347374356226,0,0,0,0,0
X600585.SH,0,0,0,0.137348530421465,0,0.0724982330221444,0,0,0,0,0,0,0,0,0,0,0,0.0333209762994447,0.00861980619449357,0.0338543400526299,0,0,0,0,0,0,0,0,0.13412413485288,0,0,0.0193854017573362,-0.00632223320849416,0,0,0,0,0,0,0,0,0.083114638889713,0,0.0976764937568247,0,0,0,0,0,0,0,0,-0.0192077063028936,-0.00957481893534753,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447237751776707,-0.00759171928676928,-0.00679270214376563,0,0,0,0.0352576743299751,0,0,0,0.142323517505161,0,0,0,-0.0696981050613752,0,0,0,0,0.0805846266055224,0,0.082758374765284,0,0,-0.0802768309484279,-0.0957545507204138,0,0,0,0.165974515555182,0,0,0,0,0,0.0138707380807528,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225726657850356,0,0,0,0,0,0.0787668453580259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687138755446254,0,0,0,-0.0919206576198857,0,0,0,0,0,0.0231719152745078,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.204094331607201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285118631807655,0,0.180213490050077,0,0,0.0454008713454993,0,0.132368004588787,0,0,0,0,0,0,0,0,0,0,0,0,0.00310145664465982,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126678266399565,0,0,0.237457751273286,0,0,0,0,0,0.0598086434685617,0,0,0,0,0.0326715192953946,0,0,0,0,0,0.0157074915829551,0,0.0958501615389362,0,0,0,0.0367268289232669,0,0,0,0,0,0.0346955050575588,0,0,0.0293808545078048,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.215097160324315,0,0,0,0.0882801317581017,0,0,0,0,0,0,0,0,0.368707874896076,0,0.0547115796647324,0,0,0,0,-1.73472347597681e-18,0.134547863396837,0,0,0,0.017085430494463,0,0,-0.0784248068841438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418722913020269,-0.0233526369151728,-0.0255952594979889,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.106382633749998,0,0.101947313904074,0,0,0,0,0,0,0,0,0,0,-0.00101811014702707,0,0.0475186149360584,0.0112904265722218,0,0,0,0,0.0421589069876265,0,0.145299388110993,0,0,0,0.12950684578722,0,0,0,0,0,0,0,0,0.0419956795337119,0.0444115816880695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
