,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X300072.SZ,X601898.SH,X600688.SH,X601991.SH,X600795.SH,X600547.SH,X600309.SH,X601600.SH,X600660.SH,X600362.SH,X600886.SH,X600188.SH,X600027.SH,X000709.SZ,X002466.SZ,X600157.SH,X600339.SH,X600111.SH,X600008.SH,X000898.SZ,X601158.SH,X000959.SZ,X600489.SH,X600299.SH,X002460.SZ,X600352.SH,X000883.SZ,X600219.SH,X000408.SZ,X600160.SH,X000630.SZ,X000539.SZ,X600578.SH,X000723.SZ,X002271.SZ,X600583.SH,X600176.SH,X600021.SH,X000792.SZ,X000786.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0.121952682922476,0,-1.73472347597681e-18,0.0100971049725614,0,0,0,0,0,0.0871112087259203,0,0,0,0,0,0,-0.00215277976878493,0.00800426214446168,0,0.0915777785654728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128462340497537,0,0,0,0,0,0,0,0.0135024986391723,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,-0.197527256966006,0,0,0,0.0805030465933016,0,0,0,0.0395307776736026,0,0,0.148115406319883,0,0,0,0,0.257667172822224,0,0,0,0,0,0,0,0,0,0,0.0662549623927499,0,0,0,0,0,0,0,0,0,0,0,-0.021864666138209,0,0,0,0,0,0,0
X600886.SH,0,0,0,-0.0665903474037322,0,0,0,0,0.100828992695139,0,0,0.0546777995865938,0,0,0.0141072134600572,0,0,0,0,0,0,0.0299469132864216,0,0,0,0,0.0696620364113677,0,0,0,0,0,0.00181140355002832,0,0,0,0,-0.0809566334399086,0,0,0.107406226956744,0,0,0,0,0,0,0,0,0,0.0463434730954608,-0.0140415389947286,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.196686598865398,0,0.580079087311422,0,0.130164605552642,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-1.73472347597681e-18,0,-0.245305577325489,0,0.0698527862911536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119866249253131,0,-0.0377678342949143,0,0,0,0,0,0,0,0.0271917582331658,0.0336307576158426,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0758660016466843,0,0,0,0,0,0,0.0607248060480843,0,0,0,0.122819205567814,0,0,0,0,0,0,0,0,0,0,0.0578103359657843,0,0,0,0,0,-0.0121163135825118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235283529092246,0.0240199338128273,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0587165160627084,0,0,0.0606955121190895,0,0,0,0,0.0906728708393016,0,0,0,0,0,0,0.237140359834169,0,0,0.546572775034972,0,0,0,0,0,0,0,0,0,0.219528440326985,0.167143913599511,0,0,0,0,0,0,0.165570708107617,0,0,0.0212101401545496,-3.46944695195361e-18,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0130018006137401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643788632943997,0,0,0,0,0,0,0,0,0,0,0.640428343045081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017106871731804,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.00258464297516367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491901351808857,0.100285982047677,0,0,0,0,0,0,0,0.0879857610695548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175630012629468,0,0,0,0,0,0
X600339.SH,0,0,0.173537406965173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249490586462287,0,0,0,0,0,0,0,0,0,0.264410619230215,0.595491640742559,0.0469077759099008,0,0,0,0,0,0,0,0,0,0,0,0,-0.000698301274525363,0.019493237024866,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0134431098080961,0.0153510270840908,0,0,0,0,0,0,0,0,0,0,0,0,0.00962153849136922,0.20086010184136,0,0.0522863791082597,0,0.0211885365254547,0,0,0,0.273740569335476,0,8.67361737988404e-19,0,0,0,0,0.04642145618245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199316383121147,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0.562540223647983,0.201760573913288,0,0,0,0,0,0,0,0,0,0,0,0,0.108289009317387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530922230803611,-0.0676357346228511,0,0,0.084266451419562,0,0,0,0,0,0,0,0,0,-0.0818275903222043,0.0870300938818181,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0463044620816273,0,0,0.122199738847739,0,0,0,0,0,0,0,0,0,0,0.489222790940515,0,0,0,0,0,0,0.0919817546626547,0,0,0,0,0,0,0,0,0,0,0,0,0.046482002023101,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00257670749140431,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690035555012386,0,0.045192514035851,0.0559845831849285,0,0,0,0,0,0,0.0591114519595536,0,0,0,0,0,0,0,0.105456140575456,0,0.000637364131738643,0,0,0.029982855845838,0,0.0394896867613672,0.0757044854804609,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0887925869233718,0,0,0,-0.0423348925715727,0,0.135203871249781,0,0,0,0,0,0,0,0,0,0.151240345646268,0,0,0,0,0.237284965824643,0,0,0,0.122539262722621,0,0,0,0,0,0
X600489.SH,0,0,0,0.138991210463494,0,0,0,-0.0588872718189811,0,0,0,0,0,0,0,0,0,0.0165544746218512,0,0,0,0.122820062140638,0.0917498813470578,0,0,0.107662950917395,0,0,0,0,0,0,0,0,0.170212309287971,0,0,0,0.172605675156389,0,0,0,0,0,0,0,0,0,0,0,0.0146685029109959,0.0268970282129513,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,-0.0256653067378456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064439458693462,0,0.0421805040066411,0.0789494422434783,0,0,0,0,0.219027264748813,0,1.73472347597681e-18,0,0,0,0,0.0568521206583383,0,0,0,0,0,0,0,0,0,0,0,0,-0.00531498032286882,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,-0.0356529294310944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735826743597779,0,0,0,0,0,0,-0.0669743511881995,0,0,0,0,0,0,0.0877419604005343,0,0,0,0.0463050934447315,0,0,0,0,0,0,0,0,0,0,0.0340397153474643,0,0,0,0,0,0
X600352.SH,0,0.061324850492465,0,-0.193308840589676,-0.0491992080889805,0,0,0,0.0320413708703146,0,0,-0.0235150225459677,0,0,0.0450000779201942,0,0,0,0,0,0,0.0678972147672566,0,0,0,0,0,0.0260480229848705,0,0,0,0,0,0,0,0.134296761304234,0,0,0.0673285433266655,0,0,0,0.0240505712921445,0,0,0,0,-0.0710497802894106,0,0,0.00752539803907793,-0.0056407652288841,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.00339487072577719,0,0,0,0,0,0,0,0,0,0,0.0515337797902295,0,0.0125904196833789,0,0,0,0,8.67361737988404e-19,0,0,0,0.0468868828394248,0,0,0,0,0,0.111308209732496,0,0,0.0729216881851273,0.0168705977426845,0,0,0,0,0,0,0.0829359338359025,0,0,0.000609068773129007,0.004834088445695,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242513007777334,0,0,0,0,0,0,0,0,0,0,0.0122146598386412,0,0,0,0,0,0,0,0,0,0,0.0303278215518983,0,0,0,0,0.0221663676254293,0,0,0,0,0,0,0,-0.0360100859820776,0.0173831125785145,0,0,0,0,0,0
X000408.SZ,0,0,0,0.0562316147075195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759979367718033,0.018883759691319,0.038849031262241,0.0954581277267219,0,-0.0266291897105857,0.164550605424134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100932111441254,0.0489710658750908,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0.109070382611201,0.0412413086408722,0,0,0,0,0,0,0,0,0,0.0259356242657973,0,0,0,0,0.194995757032194,0,0,0.105610919602717,0,0,0,0.0940132458538656,0,0,0.0366199795333527,0,0,0,0,0,0,0,0,0,0.0686454342506753,0,0,0,0,0,0.0666269517644652,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0377804676941963,0,0,0,0,0,0,0,0,0.411398274467522,0,0,0,0.0367727126703642,0,0,0.0494651546932103,0,0,0,0,0,0,0,0.0397420444322306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0162240893930677,0,0,0.0453783386834508,0,0,0,0,0.00325180961747584,0,0,0.204976771379313,0,0.0980406437192922,0,0,0,0,0,0,0,0,0,0,0.0892573261210652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042364090650713,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,-0.0177710917346663,0,0,0,0,0,0,0.0525817597902132,0,0,0,0,0.101573023214747,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0795284819168417,0,0.0324922994956949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217114763032262,0.0838257033247997,0,0,0.0233903519511222,0.0263113664774233,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.126539246156726,0,0.00205232517845848,0.0737859692000915,0,0,-0.0712733345309827,0,0,0,0,0.111314920718863,0,0,0,0,0,-0.0106608810395041,0,0,0,0,0,0,0,0,0,-0.0804201555476873,0,0,0,0,0,0,0,0,0,0,0,0.207172180898967,0,0,0.194362563818366,-0.0981657777856799,0,0.0538662915351896,-0.0303384423552333,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.130220944084445,0,0,0,0,0,0,0.0224628497541907,0,0,0,0,0,0,0,0.0387143260598376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135539100980388,0,0,0,0,0,0,0,0,0,-0.0359057305166778,0.0513664342590546,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0387918358633464,0,0,0,0,0,0,0.265856751791884,0,0,0.0447947383154278,0,0,0,0,0.081526257964038,0,0,0,0,0,0,0.0473092081335457,0,0,0.0666800109759691,0,0,0,0,0,0,0,0,0,0.137437464198628,0,0,0,0,0.122071414335363,0,0,0.00173213272304835,-0.0118733239770849,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0.109278600014602,0,0,0,0,0.0146661457079796,0,0,0,0.0272067591586179,0,0,0,0,0.0127786272437638,0.0187916487613005,0,0,0.151118932888281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116786576306917,0,0,0,0,0,0,-0.00999012802219906,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.159254899670939,0,0,0,0,0,0,0,0,0,0,0,0,0.245417002503582,0,0.0377735221300109,0,0,0,0,0,0.0312652217695647,0,0.0267583001503807,0.0351482460275759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00521321200401996,0.0464770866496122,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00190075737884787,0,0,0,0,0,0,0,0.113224520243722,0,0.134655378417546,0.201520350840294,0,0,0,0.0337587070281619,0,0,0.290365954103541,0,0,0,0,0,0,0,0,0,0,0.147000399576204,0,0.0158145647095694,0,0,0,0,0,0,0,0,0.0792435759920919,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575848923161568,0,0.038406720945382,0,0,0.0328753294337585,0,0,0,0,0,0,0,0.00295263253196617,0,0,0,0,0,0.00529451153785817,0.0480007018801342,-0.068726505023782,0,0,0,0,0,0,0,0,0,0.00667930347540421,0.0361268062327437,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0185448016680625,-0.00243544538910442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563573093511976,0,0,0,0,0.0248726563377418,0,0,0.032910711092669,0,0,0,-0.0463692311587968,0,0,0,0,0,0,-0.0792774463331569,0.0312294639895931,0,0,0,-0.0191653458321499,0,0.00225208483936149,-0.00874062397467868,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.512378126895219,0.0125202633708025,0,0,0,0,0,0,0,0,0,0,-0.58081330326004,0,-0.0296668659261204,-0.388496840758511,0,0.229145601277982,0,0,-0.36966771758747,0,0,0,0,-0.159359235718039,0,0,0,0,1.60207810580932,0,0,-0.426118672190031,0,0.619305734688978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236176391912735,-0.0504708183639264,0,0,0,0,0,0,0,0,0,0,0,0,0.643670193020661,0,0.358840844020415,0,0,2.15815667672867,0,0
RealEstate_excess,0,0,0,0,-0.149365145249933,0,-0.108538487725564,0,0,0,0,0,0,0,-0.0715567693120548,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0278629735426802,0,0,-0.0398740172917925,0,-0.0562671043237964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702938386553713,0,0,0.000538528815471265,0.0394131941828044,0,0,0,0,0,0
MKreturn,0,0,-0.0138920279442994,0.0156098560905394,0,0,0,-1.0842021724855e-19,0,0,0,-0.0572575925020861,0,0,0,0,0,0,0,0,0,0.0399006898562439,0,0,0,0,0,0,0,-0.0208473809545672,0,0,-0.0240796300089653,0,0,0,0,-0.0544570792505916,0,-0.0194360116735801,0.0018589868262345,0,-0.0219214022920202,0,-0.0493038277767804,0,0,0,0,0,0,0.00934775253562992,0,0,0,0,0,0
MKvol,0,0,-0.00226256035629427,0,0,0,0,0,-6.95832262779179e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000602083554343051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299641914300362,-0.00029931010051333,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000521178878707316,0,0,0,0,0,0,0,0,0,0,0.025400667638528,0,0,0,0,0,0,0,0,0,0,0,0,0.013364142751341,0.102593878610056,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.0182073988138254,0,0,-0.00462626016990737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112563978691856,0.0378952101165361,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00897277439134534,0,0,0,0,0,0,-0.00661918207182222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141624638305028,-0.00293046570608895,0,0,0,0,0,0
