,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X600688.SH,X600660.SH,X601600.SH,X600886.SH,X600795.SH,X600188.SH,X600027.SH,X600362.SH,X601992.SH,X000898.SZ,X002466.SZ,X600176.SH,X600111.SH,X002460.SZ,X600516.SH,X000709.SZ,X600299.SH,X600352.SH,X600489.SH,X000629.SZ,X600808.SH,X600219.SH,X600801.SH,X601158.SH,X000786.SZ,X000825.SZ,X300072.SZ,X000553.SZ,X600583.SH,X000883.SZ,X000408.SZ,X601699.SH,X600339.SH,X000792.SZ,X002110.SZ,X000539.SZ,X002271.SZ,X000301.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.277134273432789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532031420743577,0,0,0,0.154488597734101,0,0,0,0,0.0663484768592155,0,0,-0.0214786271611762,0.0133555648254771,0,0,0,0,0,0
X600028.SH,0.190904881312436,0,0,0.0941248668134479,0.0428151521251908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615171410632448,0.111216702084153,0,0,0,0,0.0775374059749548,0,0,0,0,0,0,0.0271571331291373,0,0,0,0,0,0.18752354797212,0,0,0,0,0,0,0,-0.00484143039205719,0.0583026448111696,0,0,0,0,0,0
X601088.SH,0.296342057046106,0,0,0,0,0,0,0,0.0398675142884709,0.00363285586451582,0,0,0,0,0,0,0.086409745630973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404204951144519,0,0,0,0,0,0,0,0,0,0,0.0228406897051361,0,0,0,0.156120708392002,0,0,0.00884349268391067,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.23681716338397,0,0,0.249083393659746,0.0161103657581585,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492877366188437,0,0,0,0,0,0,0,0,0,0,0.00860049497911531,0.145256266329042,0,0.485693128434802,0,0,0,0,0,0,0,0,0,0,0.0812821881419002,0,-0.0808460116259123,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X600019.SH,0,0.180799783925073,0,0,0,0,0.0327734983998868,0,0,0,0,0,0,0,0,0,0.0306753450512455,0,0,0,0.550777635875506,0.0186195524825578,0,0,0,0.00875950788594236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048024684117309,0,0,0.0107542259929106,0.00332606993325782,0,0.0123449573656917,0,0,0,0.00273318744348364,0,0,0,0,0,0,0
X600011.SH,0,0,0,0.0371059362063327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589706487831376,0,0,0,0.129477876403757,0,0,0.0442396860962871,0,0,0,0,-0.127201721714021,0,0,0,0,0,0.0172031895061922,0,0,0,0,0,0,0,0,0.0610111912159433,0,0,0,0,0,0,-0.00115655790883637,0.0634267974743877,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.304514087505384,0,0,0,0,0,0,0,0,0,0,0.181887428091616,0,0,0,0,0.212007349545152,0.0402880535186782,0,0,0,0,0,0,-0.0694228192618652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193853375442487,0,0,0,0,-0.0930464111942492,-0.0464731904729581,0.145864228358709,0,0,0,0,0,0
X600010.SH,0.1332858145087,0,0,0,0,0.0753693710395888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180590683333857,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0570056338845609,0,0,0,0,0,0,0,0,0.0301866911320895,0,0,0,0.0940301495313927,0,0,0,0,0,0,0,-0.00972858575356589,-0.00527217185177235,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774851246915499,0.170546062775077,0,0,0,0,0.0476729086578699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429733600459345,0,0,0,0,0,0,-0.0512175417172472,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0153100637820698,0.028861182856588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399763055137525,0,0,0.0287916994670056,0,0,0,0,0.522229359433612,0,0,0,0,0,0,0.228347028170564,0,0,0.0206610540615455,0,0,0,0,-0.0614201599894808,0,0,0,0,0,0,0.0083729325174494,0,0,0,0,0,0,0
X601991.SH,0.00117933163740206,0,0,0,0,0,0,0.0589111805130566,0.0276081978519965,0,0,0,0,0,0,0,0.0108400212241442,0,0,0,0,0.0790685054749341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645754318710661,0,0,0,0,0,0,0,0,0,0.110582682373972,0,0,-0.0250520261090332,0,0,0,0,0,0,0
X600688.SH,0.238023933504516,0,0,0,0,0,0,0,0,0,0,0,0.10056096973363,0,0,0,0.234593865106738,0,0,0,0,0,0.0337518963138747,-0.0427407247394132,0,0,0,0.0624016536773311,0,0,0.00339491860243493,0.0301298603261233,0,0,0,0,0,0,0,0,0,0,0,0.0150799194542069,0,0,0,0,0,0,0.0785369985036665,-0.00119271071101632,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.206843034820841,0,0,0,0,0.136491619304365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717973648619099,0,0,0,0,0,4.33680868994202e-19,0,0,0.0824214234493561,0,0,0,0,0,0,0,0.176511668067748,0,0,0,-0.000895574661582591,0.0356592009544361,0,0,0,0,0,0
X601600.SH,0,0,0,0.0381498642534704,0,0,0.102905584037024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089762021650002,0,0.146629512721569,0,0.119441337126579,0,0,0,0,0.0102669120806404,0,0,0,0,0,0,0,0,0,0,0,0.0133442374622599,0.0569178460899075,0,0,0,0,0,0,0,-0.00563099156509122,-0.0773350470446523,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0165642522771971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242822199762882,0.0212876155286107,0,0,0,0.0910041148988951,0,0,0,0,0,0,0,0,0,0.125993993704395,0.00565692809760221,0,0,0.0151941356371358,0,0,0,0,0,0,0,0,0,0,0,-0.00365742635402977,0.000977954223489383,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0196366890356582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888617733486264,0,0.101908343530138,0,0,0,0.0518414804610499,0,0,0,0,0,0,0,0,0,0.0280105887639611,0,0,0.0285261284969387,0,0,0,0,0.0129314844888873,0,0,0,0,0,0,0,-0.00300113224329772,-0.033527763428391,0,0,0,0,0,0
X600188.SH,0,0,0.407050460429964,0,0,0,0.179790696955756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124554099063058,0,0.0535870997451915,0,0,0,0,0,0,0,0.144630073770257,0,0,0,0,0,0,0,0,0,0,0,0.0594981642496293,0,0,0,0,0,0.0731387354438098,0,0,0,0,0,0,0,0,0,0
X600027.SH,0.0304529989164663,0,0,0,0,0.513815293725301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144432920183151,0,0,0,-0.012705455428396,0,0,0,0,0,0.00640860780807308,0,0,0,0,0,0,0,0,0,0,-0.0372619342879223,0,0,0,0,0,0,0.122801316049758,0,0,0.00801528077842992,0,-0.0865858716153615,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.000386962794334079,0,0,0,0,0,0,0.10580257446141,0,0,0,0,0,0,0,0,0,0,0.0797877409566103,0.187812753599404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132739898782672,0,0.0376501959575457,0,0,0.0650598826987546,0,0,-0.00519506137443803,-0.0247569413190659,0,0,0,0,0,0
