,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X601898.SH,X000792.SZ,X600011.SH,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X000877.SZ,X600547.SH,X600795.SH,X002271.SZ,X601600.SH,X601991.SH,X600027.SH,X600426.SH,X600803.SH,X000983.SZ,X600176.SH,X600362.SH,X601699.SH,X600348.SH,X000408.SZ,X600096.SH,X000629.SZ,X600995.SH,X000723.SZ,X000786.SZ,X600160.SH,X600141.SH,X000933.SZ,X600219.SH,X600985.SH,X600378.SH,X300073.SZ,X600157.SH,X002080.SZ,X600489.SH,X600801.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033254373918531,0.239847681153754,0,0,0,0,0,0,-0.0169673558081578,0.169110580049688,0,0.0202482585887208,0,0,0,0,0,0,0,0,0,0,0.481643893355547,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.125519123182041,0,0,0,0,0,0,0,0,0,0,0,0.134930779760607,0,0,0,0,0.0536377496265039,0,0,0,-0.0287307523929744,0,0,0,0,0,0.233999675602337,0,0.0503534897550545,0,0.0425869721677917,0,0,0,0,0,0,0,0,0,0.0087365990565513,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.0533525090892848,0,0,0,0,0,0,0,-0.162057702530706,0,0.234056406241037,0,0,-0.204705255499414,0,0,0,-0.347751922364444,0,0.176085110773219,0,0.0407674609604374,0,0,0,0,0,0,0,0,0.194285086625012,0,3.46944695195361e-18,0,0,0,0.35975507495224,0,0,0,-0.0799256759318747,0,0,0,0,0,0,0,0.153489028124018,0,0,0.147431713742254,0,0
X600111.SH,0,0,0,0,0,0.190291100694324,0,0,0,0,0,0,0,0,0.0804018479068666,0,0,0,0,0,0,0,0.0638917710124317,0.0657236817221692,0,0,0,0,0,0,0,0,0.106526505753524,0,-0.0980910833365956,0.0969660944323014,0,0,0.0197549782133943,0,-0.0831663616902856,0.0986978109657455,0,0,0,0,0.0701313225255914,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.0513797251005372,0,0,0,0,0,0,-2.16840434497101e-19,0.0565188749703074,0,0,0,0,0,-0.0340954198165572,0,0.0385194411448948,0,0,0,0,0,0,0,0,0,0,0,-0.048780250492124,0,0,0,0,0,0,0,0,0,0,0.0969767669969707,0,0.064913958746827,0,0.107612446806368,0,0,0,0.00553531334458338,0,0,0,0,0,0
X000708.SZ,0.0099418156047218,0,0,0,0,0,0,0,0.0282633015655987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125635745884313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128787685414684,0,3.46944695195361e-18,0,0,0,0,0,0.00494183994319089,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.00199232078385487,0,0,0,0.0133013670710065,0.105561767853719,0,0,0,0,0,0,0.0509644542850503,0,0,0,0,0,0,0,0.302351037335372,0,0,0,0,0,0,0,0.00523152395949798,0,0,0,0.0287653008117004,0,0,0,0,0.164156411302071,0.00955238140176796,0,0,0,0,0,-0.0622595151614775,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.00130901881289395,0.0137899078135899,0.145707956457537,0,0,0,0.19236822974291,0,-0.032317378581921,0,0,0,0,0,0,0.0870379853914382,0.00971654250046836,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.04697036661641,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237039964753113,0,0,0,0,0,0.0250922128665422,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.11118979688987,0.0182750580286518,0,0,0,0,0,0,0.104193453687286,0,0,0,0,0,0,0,0,0.148592025643608,0.0949209678908972,0,0,0,0,0,0,0,-0.000215183325162003,0,0,0,0,0,0.048987112225927,0,0,0,0,0,0,0,0,0.104023895073394,0,0,0,0,-2.71050543121376e-20,0.022825881795735,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175567272460746,0,0,0,0.084299563181328,0,0,0,0,0,0,0,0,-0.0138389825920642,0,0,0,0,0,0.0273005426283169,0,0,-0.0251948753356198,0,0,0.23353286639588,0,0,0,0,0.0204367276830097,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0756729511068814,0,0,0.00786573532098304,0,0.429574174570497,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0.0925855144074162,0.0614455392197632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419610342466328,0,0,0,0,0,0,0,0,0,0.0731339107990678,-0.0251149722812221,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,8.67361737988404e-19,0,0,-0.091544526567211,0,0,0,0,0,0,-0.0468239183111386,0,0,0,0,-0.0350259922225948,0,0,0,0.0450030081681806,-0.594924368122623,0,0,0,0,0,0.0463643732043828,0,0,0,0.0477211536566748,0,1.00689460144818,0,0,0,0,0,0,-0.0173803385881297,-0.285191577542926,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.138343599591751,0,0,0,0,0.0385188781112861,0,0,0,0,0.138914821292465,0,0,0,0,0.0236403927988855,0,0,0,0,0,0.413488854606877,0,0,0,0,0.00771624576093682,0,0.11956608845745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232585713242118,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0678145533276353,0,0.177512896000342,0,0,0,0,0,0,0,0,0,0.0985533116946314,0,0,0,0.12759202397697,0,0,0.00626544819078885,0,0,0,0,0,0,0.0218108717033235,0.141069325909609,0,0,0.0863573630197189,0,0,0,0,0,0,0,0.107399620536867,0,0,0,0,8.67361737988404e-19,0.00973614555015238,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0459727762287863,0,0,0,0,0.211966777154149,0,0,0,0,0,0,0,0,0,0.229529296219872,0,0,0.100853249914416,0,0,0.0498386080708427,-0.188056972599844,0,0,0,0,0,-0.0775572437894946,0.0705230661898626,0.225102248762113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481581279034443,0,0,0,0,0,0
X600426.SH,0,0,0,0.151574869007188,0,0,0,0,0,0,0,0,0.0353984036797258,0,0,0.029162757428089,0,0,0,0,0.0123907732429894,0,0,0.0571810687532813,0,0,0,0,0.0443260491784556,0,0,0,0.0602548709449056,0.130851167534066,-0.0598212332648861,0,0.0104045106867424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121510107909008,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111164111249411,0,0,0,0.0446377823673083,-0.0250703526272006,0,-0.0201313889027607,-0.00473641395105397,0.174338093069647,0,0,0,0,0,0,0,0,0,0,0,0,0.104103422608891,0,0.0678599424887879,0.0149796708872659,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.115549787294016,0,0,0,0.527349132908711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250782718891343,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.074182306210546,0,0,0,0,0,0,0,0,0.0567539586696123,0.017165612482753,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.111696677154475,0,0,0,0,0,0.0481016849926346,0,0.152472192632707,0,0,0,0,0,0,0.0628571432825018,0,0.0605961525320893,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.147821595758927,0,0.0517582346165809,0,0,0,0,0,0,0,0,0,0.171343532707335,0,0,-0.0226148353533124,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0196779773595537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236472312497653,0,0,0,0.000327081893237445,0,0.0172095458811868,0,0.0203885098462485,0,0,0.11712616269042,0,0,0,0,0,0,0,0.140511613546958,0,0,0,0,0,0,0,0.019155163411994,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.237285019001584,0.0238102864365435,0,0,0.0609746930180788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272470560324186,0,0,0,0.128695570870427,0,1.0842021724855e-19,0,0.0342700009294882,0,0,0,0.00813201197864975,0.0363622651023109,0,0,0,0,0,0,0,0,0.0651135879212714,0,0.0102768570400912,0.00550844136619899,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.418408715168729,0,0,0,0,0,-0.0867776444076104,0,0,0,0,0,0,-0.249000303667665,0,0,-0.0531945228222756,0,0,-0.0665896085412839,0,0,0,0,0,0,0,0,0,0.0325532594515864,0,0.105524855475483,0,0,0.385024880907574,0,0,0,0,0.0335914651172571,0,0,0,0,0,0.075945200294016,0,0,0.0114642904299517,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.507630023903462,0,0,0,0,0,0,-0.0401224330361213,0,0,0.0947243205333571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12447385436298,-0.0644088519567269,0,0,0,0,0,0,0,0,0,0,0,0,0.13449732095727,0,0,0,0,0,0,0.0261372313534256,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.19453202027313,0.121351144201732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019011652596625,0,0.166504874740801,0,0,0,6.93889390390723e-18,0,0,-0.00945707208939695,0,0,0,0.197729829002267,0.247365124816171,0,0,0,0,0,0,0,0,0,0,0,0,-0.012862307105714,0,0,0,-0.0716325296235073,0,0
X000629.SZ,0,0,0,0,0,0,0.49707255210249,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186231565475424,0,0,0.194190267507855,0.156912639584062,0,0,0,0,0,0.308729716204075,0,0,-0.0569357683771239,0,-0.0557148354690565,0.0130189166499864,0,0.169788244172167,0,0.057338419475728,0,0,0.0418193370067148,0,0,0.175645037350716,0,0,0,0,0.0259740152519533,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131614945064349,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.197058130317535,0,0,0,0,0,0.0784479632713955,0.0671454974832606,0,0,0,0,0,0,0.395267716215293,0.185046224650008,-0.0109109610252246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00431260099886393,0,0
X000723.SZ,0,0,0,0,0,0.207398652429594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110851437567194,0,0,0,0,0,0,0.00552767658236166,0,0,0,0.0944629947678223,0,0.155930757739438,0,0,0,0,0,0.113644012694855,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.00531574063061137,0,-0.0572788723286255,0,0,0,0,0,0,0,0,0.256879679214257,0,0,0,0,0,0.070227187888238,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0413702469986831,0,0.0890194429979325,0,0,0,8.67361737988404e-19,0,0,0,0.223811811523662,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111177549723676,0.198509355230711,0,0.140356035262301,0,0,0,0,0,0,0,0,0,0.00880052368564296,0.156842858605914,0,0.0548653116671642,0,0,0,0,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0.148059622034163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123612143546697,0,0,0.0783168197153132,0,0,0.310760358130218,0,0,0,0,0,0,0.0348866269588231,0,0,0,0,0,0.179584086181536,0,0,0,0,0,0.00108923249749147,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.358102137358321,0,0,0,0,0,0,0,0.00930537785255361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691310182122004,0,0,0,0.104171942714743,0.0604469563666787,0,0,0.145197452831672,0,0.0492272450729165,0,0,0,0,0,0,0,0.14939588085182,0,0.0104954045813465,0.011293430092054,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0241835311537328,0,0.0459032071328383,0,0,0,0,0,0,0,0,0,0.0741749209549843,0,0,0,0,0,0,0,0,0.0455135336048349,0,0,0.0856797954855176,0,0,0,0,0,0.0185627207164945,0,0,0,0,0,0,0.260237995236073,0,0.136222579226797,0,0,-0.0161032619626873,0,0,0,0,0,0
X600985.SH,0,0.0106787905936921,0,0,0,0,0,0,0.363508508917277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196919022777535,0,0,0.015827056046103,0,0,0,0,0,0.0556086898224088,0.0771635340992189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0325080474681599,0.0362983695188409,0,0,0,0,0,0,0,0,0,0,0.089527687533533,0,0,-0.0894701661397028,0,0,-0.0739210024258662,0,0,0,0,0,0,0,0.212447086152304,0,0.114743546978809,0,0,0,0.0706105215223037,0,0,0,0,0,-0.0335959060926031,-0.0503116340999613,-5.42101086242752e-20,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0.1152188148453,0,0,0,0,0,0,0.151831550902833,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188530687283638,0,0,0,0,0,0.181559215744322,0.127180538094353,0,0,0,0,0,0.00562659818489745,0,0,0,0,0,0,0,0,0,0,-0.0402510766011739,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.186096674638565,0,0.132615667782557,0,0,0,0,0,0,0,0,0,0,0,0,0.0527058292193388,0,0,0.0866808875401363,0,0.0116735104376188,0,0,0,0,0,0,0,0,0,0.0120880970342532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669877418981592,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.104582811500939,0.0498227366513375,0,0,0,0,0,0,0.206140922356944,0,0,0,0,0,0,0.0104729524838682,0,0,0.0636441636380704,0.0111539638459085,0,0,0,0,0,0,0.0203871752623909,0,0,0.114880402236894,0.179504233221558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336451516904966,-0.0895141060163792,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0590051207509838,0,0,0,0.0162769747410983,0,0,0,0,0,0,0.745894082625675,0,0,0.0116724897068463,0,0,0,0,0,0,0,0,0.000806001185692344,0,0,0.0433390708647399,0,0,0,0,0,0.0202377569446839,0,0,0,0,0,0,0,0,0.0265482107486722,0,-0.00088803568938246,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.110135380575147,0,0,0.0797083949498661,0,0,0.0506335720479668,0,0,0,0,0,0,0,0,0,0,0,0,0.00952446259256436,0,0,0,0,0,0,0,0,0,0,0.0601042879095742,0,0,0.306366098119308,0,0,0,0.0311669375582188,0,0,-0.0294068610469391,0,0,0,0,0,0,0,-0.00939732540220413,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.213616962410337,0,0,0,0,0,0,0,0,0.0697329122536326,0,0,0,0,0,0,0,0,0,-0.0654442371712837,-0.0589360492526599,0,0,0,0,0,0.23919386620498,0.0415678874570398,0,0,0,0,0,0,0,0,0,0.104760228783441,0,0.10233931017811,0,0,0,0,0,0,0,0.0276295037869906,-0.0212234451808584,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.075617134260719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255761182485066,0,-0.211881802832152,-0.0176118320574825,0.0158616529441641,0.103076490798727,0,0,0,0,0,0,-0.0944825002561248,0,0,0,0,0,0,0,-0.143747644090491,-0.0104245838260228,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.119526325444427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864206680066599,0,0.00288757268711624,0,0.0131154939487523,0,0,0,0,0,0,0,0,0.064084139570019,0,0,0,0,0,-0.211221524161165,0,0.15903111843695,0,0,0,-0.189993725696543,0,0
TED,0,0,0,-0.210800533957355,0,0,-0.0921445164786976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133895370083538,0,-0.223413318281128,0,0.0669089477499013,0,0,0,0,0.0550307995935586,0,0,0,0,0,0,-0.0587624314550169,0.258939332282931,0,0,0,0,2.08456348419532,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.12641821385342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265775228640457,0.101500093928677,0,0,2.16840434497101e-19,-0.0431212578529982,0,0,0,-0.00845675864291686,0,0,0,0,0,0,0,0.00641727225925385,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.034634860746974,0,-0.0172216915169274,0,0,0,0,0,0.13514917225372,-0.0382011925528717,0,0,0,0,0.0855916657055768,0,0.0337364233315437,0,0,0,0,-0.0089018115089018,0,0,0,0,0,0,0,0,0.0026128405320841,-0.0334142889229411,0,0,0,0,0,0,0,0,0,0.0324075144329599,0,0,0,0,0,0.0476731308276706,-0.027694004063877,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34984836269284e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346025117331622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352238625460987,0,0,0,0.0173638028678684,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.0135242878875266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00913613608763115,0,-0.0276663212241982,0.00502754242597913,0.0197865752836538,0,0.0492253487524784,0,0,0,0,0,0,0,0,0.0508477917459813,0,0,0,0,-0.115126165787754,0.154386923142981,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.000341873674358917,0,0,0,0,0,0,0,0,0.000923258058069215,0,0,0,0,0,0,0,0,0,0.00138671107494903,0,0.00283755047254496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165424531597078,-0.0195570732769695,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148793577444638,0,0,-0.0012154774386628,0,0,0,0,0,0,0,0,0,0.0029196128245667,0,0,0,0,0,0,-0.00430186235983325,-0.0083374729036915,0,0,0,0,0,0
