,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600309.SH,X601992.SH,X600660.SH,X600111.SH,X600886.SH,X600489.SH,X600299.SH,X000898.SZ,X601158.SH,X000792.SZ,X000959.SZ,X000709.SZ,X000723.SZ,X600583.SH,X002466.SZ,X000408.SZ,X000883.SZ,X600352.SH,X000630.SZ,X600098.SH,X600219.SH,X600623.SH,X000539.SZ,X000027.SZ,X000983.SZ,X600021.SH,X002470.SZ,X002092.SZ,X000060.SZ,X600176.SH,X000935.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.390554473179385,0,0,0.0574763479844132,0,0,0,0,0,0.0137148505134942,0,0,0,0.00406360593923361,0,0,0,0,0.0201475679337777,0,0,0,0,0,0.0577385958898914,0,0,0,0,0,0.0389519773414138,0,0,0,0,0,0,0,0.0811204074242227,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.00329737232096899,0,0,0,0,0,0
X600028.SH,0.726771475768146,0,0,0,0,0,0.232701025655831,-0.0246775230015681,0,0,0,0,0,0,-0.0207914391383817,0,0,0,0,0,0,0,0,0.0311432973592767,0,0,-0.0309283497589628,0,0,0,0,0,0,0,0,0,0,0,0,-0.0658926983496997,0,0,0,0,0,0,-0.00293833678925461,0,-0.00970441164720292,0,0.0101934771225193,1.73472347597681e-18,0.0353034911218996,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0622290786741469,0.1447402434531,0,0.0222361002558435,0,0,0.0397506931834342,0,0.121780316819984,0,0,0,0,0,0.0479884407226384,0,0,0,0,0.113338985459198,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255265586381772,0,0,0,0,0,0,0.00300148568837656,0,0.000502883638117873,0,-0.00816425171270429,0,0,0,0,0,0,0
X600011.SH,0,0.00723722269344547,0,0,0,0,0,0,0,-0.0346703168476052,0,0.390551216216745,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377749133026771,0.0345283840151548,0,0,0,0,0,0,0,0,0,-0.0535901007750238,-0.0285982867574316,0,0,0,0,0,0,0,0.0531871546460997,0,0,-0.0036811076075779,0.0556670572033646,-0.0193265668766426,0.0280504258768234,0.0133870370430167,0,0,-0.0142458296557552,0,0
X600019.SH,0,0,0.177575614929189,0,0,0,0,0,0,-0.0650875447740978,0,0,0.0207361380260192,0,0,0,0,0,0,0,0,0,0,0,0,0.123333149242757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16441057886651,0,0,0,0,0,0,-0.0464626150491068,0.0568683442106347,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.109342607269396,0,0.0744146589313301,0,0,0,0,0,0.101126679035991,0,0,0,0,0,0,0.206545996885649,0,0,0.0489781077306969,0,0,0,0,0,0,0,0,0.0122299598104191,0,0.0634861649752935,0,0,0.0203701128996194,0,0,0,0,0,0,0,-0.0170251022069841,0,0,0,0,0,0,0
X600585.SH,0,0.0569558496217432,0,0,0.0523545886289825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122493071697483,0,0.0293189417629555,0,0,-0.0449785156882934,0,0.117183285816667,0,0,0,0,0.0326570108457272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120199532390791,0,0.000392228318250371,0,0,0,0,0,0
X601898.SH,0,0,0.199458166921886,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0402595658105091,0.233381892508409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26117545639465,0,0,0,0.0504908352299202,0,0,0,-0.0125835453548294,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.01642070468493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149616862995757,0,0,0,0.256243493646472,0,0,0,0,0,0,0,0,0,0,0,0,0.109225285189402,0.0760855475002823,0.0196407131100072,0,0,0,0.00426849918042324,0.00238103886109358,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.013621332882245,0,0,0,0,0,0,0,0,0,0,0.891078826424713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0498742062528924,0,0,0.0553817329386611,0,0,0.0684122393682355,0,-0.0419684007347606,0.0262142295448221,0,0,0,0,0,0
