,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X600011.SH,X600188.SH,X002460.SZ,X601898.SH,X601600.SH,X002466.SZ,X600547.SH,X000792.SZ,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600176.SH,X600027.SH,X601991.SH,X600803.SH,X600489.SH,X000983.SZ,X000807.SZ,X601699.SH,X000786.SZ,X000932.SZ,X600160.SH,X002080.SZ,X000629.SZ,X000408.SZ,X600219.SH,X000539.SZ,X300037.SZ,X600995.SH,X000933.SZ,X600688.SH,X000630.SZ,X600096.SH,X600157.SH,X000723.SZ,X600378.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.498613652971759,0,0,0,0,0,0.078638825832975,0,0.00637858034455127,0,0,0,0,0,0,0,0,0,0,0.0451933442261324,0,-0.0505416166836702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562655511878751,0,0,0,0,0,0,0.000482977363242245,0,0,0,0,0.141995250632682,0,0,0.0438307639525647,0,0,0,0,0,0,0
X600028.SH,0.651722270228541,0,0,0,0.1601131240091,0.0597511547654551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0870274793975996,0,0,0,0.0117499506259614,0,0,0,0,0,0,0,0,-0.0373899572125756,0,0,0,0,0,0,0,-0.0500919650107353,0,0,0,0,-0.0364350778343608,0,0,0,-0.035784565109309,0.0151492865863933,0.0388494328149937,0,0,0,0,0,0
X601088.SH,0.0588360421321049,0,0,0,0,0,0,0.25919689564076,0,0,0,0,0,0,0,0,0.0898647018049358,0,0,0,0,0,0,0.00577031058806306,0,0.146131754474408,0,0,0.043486228289468,0,0,0,0,0.0658301398964478,0,-0.00224730252477751,0,0,-0.0374806606365326,0,-0.0521301539835543,0,-0.0670314332632513,0,0,0,-0.00603145574861299,0,0,0,0,0.0146751234396195,0,0,0,0,0,0,0
X600309.SH,-0.0770366922593426,0,0,0,0,0,-0.0131330815202787,0,0,0,0,0,0,0,0,-0.0560542472771458,0,0,0,0,0.0423531866313557,0,0.116702965864025,0,0,0,0,0,0.0226600342822154,0,0,0,0,0.0298859337089251,0.122174702320535,0.0273968633166061,0.0732242682402745,0,0,0,0,0,0,0.00527084451020613,0,0,0,0,0,0,0,0,-0.017449975248475,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.291207976371067,0,0,-1.73472347597681e-18,0,0,0.0231281635878123,0,0,0,0,0,0,0,0,0,0,0.0296893381553664,0,0,0,-0.109304767913121,0,0,0,0,0,0,0.0871570407197342,0,0,0,0,0.078272719274805,0.192730791889553,0.0393014488084865,0.0507557964152707,0,0.0528102112178366,0,0,0,0,0,0,0,-0.0133937902847313,-0.0140551294571275,0,0,0,0,0,0
X600019.SH,6.93889390390723e-18,0.0656671488043532,0,0,0.0292006299727628,0,0,0,0,0,0.0202296017662695,0,0,0,0,0,0,0,0,0,0,0,0.0611710575924768,0,0,0,0,0.0113133024018843,0,0,0,0.0830291137279845,0.120674571626403,0,0,0,0,0,0,0,0,-0.0285502608838665,0,0,0,0.0418013317915367,0,0,0,0,0,0.0682246522634354,8.67361737988404e-19,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.146045539390048,0,0,0,0.390701174037305,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.321488084709274,0.354403072289661,0,0,0,0,0,-0.142357464309322,0,0,0,0,-0.15715366135021,0,0,0,0,-0.0407196878037855,0,0,0,0,0,0,0,0.00924384726278013,0,0,0,0,0,0,0
X600188.SH,0,0,0.566507475886936,0,0,0,-0.00445733589552871,0,0,0.0581705703252513,0.0119585772476333,0,0,0,0,0,0,0,0,0,0,0,0.0795283664072902,0,0,0,-0.104962269559163,0,0,-0.143959671591905,0,0,0.24323609198573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158382548628751,0,0,0.0127343816311947,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.556352559920243,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0335652928750718,0,0,0,0,0,0,0,0,0,0.155831572065468,0.035417368744442,0,0,0.236226390585963,0,0,0,0.00601200519498483,0,0,0,0,0,0,0,0.111005771295892,0.0155528464420918,0,0,0,0,0,0,0
X601898.SH,0.036913720945752,0,0.0367878397653444,0,0,0,0,0.204021855775117,0,0,0,0,0,0,0,0,0,0,0,0,0.0177111304345538,0,-0.155446212871822,0,0,0,0,0,0,0,0,0,0.235275786294291,0.141231318320761,0,0,0,0,0,0,-0.0621628845284164,-0.175887293445489,0,0,0,0,0,0,0.0475353203593587,0,0,0,0.0120865423047474,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00112484474027812,0.0579266475229102,0,0,0,0,0,0,0,0,0.641752096142366,0,0.0168966006178769,0,-0.153696334098589,0,0,0,0,0,0,0,0,0,0,0,0,0.118843077709903,0,0,0.0529424305725546,0.00344861597541988,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.01237776387891,0.0681507059377649,0.58255419620412,0,0,0,-0.056119688812707,0.154494615226477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00255469150520808,0,0,0,0,0,0,0
X600547.SH,0.0615743495089091,0,0,0,-0.0163109298559543,0,0,0,0,0,0,0,0,0,0,0,-0.013858833279714,0,0,-0.160726838434685,0,0,0,0,0,0,0,0,0.019440628806816,0.672874784690267,0,0.0639590143918182,0,0,0,0.0209865947459825,0,0,0,0,0.0440412535333972,-0.0514461883326124,0,0,0,0,0,-0.130262161889927,0,0,0,0,-0.0444239660736004,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,-0.0236025446375848,0.0590025437708636,0.184923784055004,0,0,0.206888360764132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715832236607559,0.0979702241716256,0,0,0,0.00614023220579192,0,0,0,0,0,0,0,0,0.028703647421881,-0.0161574449068933,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0451200289629865,0,0,0,0,0.0291670121122939,0,0,0.122604264669288,0.00848532737583683,0,0,0.0142497244460218,0,0,0.0520598926791351,0,0,-0.0539451612088541,0,0.039575805854477,0,0,0,0,0,0,0,0,0,0.110566640041522,0.0132706801516031,0,0,0,4.33680868994202e-19,0.00441917099949984,0,0,0,-0.00182231223260986,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.158493458748692,0,0,0,-0.0885340865993609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327374948020486,0.126915614090291,0,0.0906924953632308,0,0,0,0,0,0,-0.0541578404938366,0,0,0,-0.172340480324217,0,0,0,0,0,0,0,0,0,0.00238106780476551,0.0054641993744149,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.0153779663841222,0.0689757658905581,0,0,0,0,0,0,0,0,0,0.250030899968337,0,0,0,0,0,0,0,0,0,0,0,-0.0585812153122618,0,0.0725355979777816,0,0,0,0,0,0.343849932723206,0,0,0,0,0.0401126916672352,0,0,0,0,0,0,-1.73472347597681e-18,0,0.038686350610296,-0.0117276378864464,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.194547080781507,0,0,0,0,0,0,0.00315752265373148,0,0,0,0.395537241693535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847450926034544,0,0,0.0469215048173961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0.0204897811788763,0,0,0,0,0.0871927766244195,0,0.0744591713097744,0,0.0672172717954924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230598657232072,0.118610489687321,0,0,0.143499793525056,0,0,0.07419362365226,0,0.0751314504706085,0,0,0,0,0,0,0,0,0,0,0,0,0.0990553332102167,0,0,0,0,0.00150245589361583,-0.00742938659425472,0,0,0,0,0,0
X000301.SZ,-0.0144128476843529,0,0,0,0,0,0,0.182047359122076,0,0,0,0,0,0,0.221232034657544,0.20720281108512,0,0,0,0,0.084482351970859,0,0.0846234474294352,0,0,0,-0.00505339123238648,0,0,0.090004964610797,0,0,0,0,0,0.0369300521490738,0.147065373653866,0,0,0,-0.177076497412576,0,0.0875599138596192,0,0,0,0,0,0,0,0,0.00700463680393809,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.321779053220909,0,0.0186777316592822,0,0,0,0,0,0,0,0,0,0,-0.128740517148475,0,0,0.150234994932348,0,0,-8.67361737988404e-19,0,0,0,-0.174402837320572,0,0,0,0,0,0,0.535450034626346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0791774509227563,0,0.0111073277537687,0.020689210816346,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0.0361656742712394,0.152800920102153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061258363222136,0,0,0.127265674529751,0,0.00499203808994784,0,0,0,0,0,0,0,0,0,0,0,0.301505855283724,0,0,0.162724250944438,0,0,0,0,0,0.0484232140879033,0,0,-0.0197933128701196,0.0404542328901528,0,0,0,0,0,0
X600426.SH,-0.0457415931206152,0,0,0.0767068078656829,0,0,-0.0165232984027546,0.402184018895304,0,0,0.0362798388852899,0,0,0,0,-0.0188555466700001,0,0,0,0,0.198055139065384,-0.0887316699318832,0,0,-0.0904536298079105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983050145036986,0,0,0,0,0,0,0,0,0,0,0.00245923719620292,0.0902697759181073,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.139713974956633,0,0,0,0,0,0.0197833050033732,0,0,0.0886361321685414,8.67361737988404e-19,0,0.0123801384764907,0,0,0,0,0,0,0,0,0.060433435631763,0,0,0,0,0,0.100254803171069,0,0,-0.0165970270985726,0,0,0,0,0.0736686145125766,0,0,0,0,0,0.0543327976565008,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0898814151838288,0.00451505265030462,0.0720989464393201,0.0144951125633593,0,0,0,0,0,0,0,0,0,0.142158324510652,0,0,0,0,0,0,0,0,0.593162049163962,0.0281014980025426,-0.0412118988688972,0,0,0,0,0,0,0,0,0,0,0.00521993130510977,0,0.0356586693189449,0.0423589433548575,0,0,0,0,0,0,0.0412555014408899,0.0500819209209826,0,0,0,0,0,0,0
X600176.SH,0,0,0.0457707236723944,0,0,0,-0.0505810334510967,-0.0642748595226971,0,0,0,0,0,0,0,0.0358237558143521,0,0,0,0.0691455806829494,0.0493811734641222,0.155562944000593,0,0.273423691230436,0,0,0,0.00234813892315698,0,0,3.46944695195361e-18,0,0,0,0,0,0.0493106516793002,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0168553457636081,-0.144772352887254,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.763622525074569,0,0,0,0,-0.0020453190835843,0,0,0,0,0,0,0,0,0,0,0.069313333236149,0,0,0,0,0,0,0,0,0,0,0.0507803741818841,0.0954249047729433,-0.104759824753564,0,0,0,0,0.293998387884996,-0.0556053240822554,0,0.153889432505787,0,0,0,0,0,0,0,0.0178678007643335,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.184390823142035,0,0,0,0,0,0,0,0,0.578995760494808,0,0.0252992083304843,0,0.0507144032946277,0,0,0,0,0,0,0,0,-0.0902381686461459,0,0,0.131556105216248,0,0,0,0,0,0,0,0.0418021339672881,0,0,0.0145070168949467,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225785290754081,0,0,0,0,0.125984283851964,0,0.0242663577657315,0,0.0899351135649861,0,0,0,0,0,0,0,0,0,0,0.320515459236529,0,0,0,0,0.141891689455098,-0.0542550881367709,0,0.177855824507588,0,0,0,0,0,0,0.183499092301314,0,-0.0924745833847032,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.733503473153867,0,0,0,0,0,0,0.0862752211065869,0.0859322657464198,0,0.0401503693033301,0,0,0,0,0,0,0,0,0.00312553456453288,0,0,0,0,0.0124331923633061,0,0,0,0,0,0,0,0,0,0.0754724315050008,0,0,0,0,0.00602428042069989,0.0158034462805629,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.00937855937834867,0,0,0,0.0392876249871747,0,0,0,0.013656489098823,0,0,0,0.278004504669533,0,0,0,0,0,0,0,0,0,0,0,0,0.153129882231817,0,0,0,0,0,0,0,0,0,0,0.0889804322431611,0,0,0,0,0,0,0,0.00881494413420147,0,0,0,0,0,0,0
X000807.SZ,0.0707642569363947,0,0,0,0,0,0,0,0,0,0.387421921988377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118406828323043,0.0213199526101837,0,0.133451367936345,0,0.375490811433486,0.0847935186398691,0,0,0,0,-4.33680868994202e-19,0,0.153959129480466,0,0,0,0,0
X601699.SH,0,0.179309601643921,0,0,0,0,0,0.188419483451323,0.0472168143054246,0.0845964227569941,0,0,0.023989996638646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219482415943335,0.108532420536672,0,0,0,0,0,0,0.0399588284589186,0,-0.0967286264445114,0,0,0,0,0,0,0,0,0,0,-0.0190360181508905,0,0,0,0,0,0,0
