,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600011.SH,X600309.SH,X601898.SH,X002466.SZ,X600688.SH,X600660.SH,X600795.SH,X002460.SZ,X601992.SH,X300072.SZ,X601991.SH,X600362.SH,X600188.SH,X600547.SH,X600886.SH,X600111.SH,X600516.SH,X000898.SZ,X000709.SZ,X600157.SH,X600027.SH,X000792.SZ,X000408.SZ,X000786.SZ,X000723.SZ,X000553.SZ,X600176.SH,X600219.SH,X600339.SH,X002271.SZ,X600489.SH,X000959.SZ,X600352.SH,X601158.SH,X000883.SZ,X600808.SH,X600299.SH,X000630.SZ,X000983.SZ,X000807.SZ,X000825.SZ,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0277766672234416,0,0,0,0,0,0.0919388568130701,0,0,0.00531279238487903,-0.00944053557078042,0,0,0.0183810963808362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496462528437596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137117057620727,0,0,0.0038692827845211,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0362267493253307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224032564780457,0.000288998434242755,0,0,-0.00762260147681792,0,0,0,0,0,0,0,0,0.0282522999568087,0,0,0,0.0622976653946933,0,0,0,0,0,-0.00865733077871306,0,0,0,0,0,0,0,-0.00191848777939991,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0361769509157981,0,0,0,0,-0.0903255078063323,0,0,0,0,0.884729360817178,0,0,-0.104039026946273,0,0,0,0,0,0.0115225583719683,0,0,0,0,0,-0.102260554240989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128540837563662,0,0.0730509214995746,0,0,0.00531107967312937,-0.000430787431486101,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194632085588496,0,0,0,0,-0.0892418897518685,0,0,0,0,0,0,0,0,0,0,0,0,0.203371448468269,0,0,0.0674348392296848,-0.0119796554148451,0.147749531141373,0,-0.000503955693399892,-0.0233860769282302,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0352875907275923,0,0,0,0,0,0,0.0886081621347125,0,0,0.105252976796415,0,0,0,0,0,0,0.0689626818598583,-0.0873412566055521,0,0,0,0,-0.126646837179199,0.104172447641783,0.0836624912374963,-0.0784152077897366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127577682569207,0.120796577340166,-0.162861675578206,0,0,-0.0201938834335999,0.0299927849037515,-0.0939722467466869,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502197228250887,0,0,0,0,0,0.174953726087593,0,0,0,0.025888309558709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393307748795644,0.100409872332403,0,0,-0.0754397104343131,0.0107632351833411,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0621701057223617,0,0,0,0,0,0,0,0,0,0.129042366132135,0,0,0,0,0,0,0.0200163102291194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221059576404353,0,0,0.171181084974695,0,0,0,0,-0.0340517750543288,0.0179893859626341,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172574361657093,0,0,0,0,0.134236965351852,0,0,0,-0.0435756320352841,0,0,0,0,0,0,0,0,0.0810536019908269,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225502811563105,0,0,0,-0.0102293441232198,0.00445635126967631,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.430816251062369,0,0,0,0,0,0.0703825330570009,0,-0.0960513305769947,0,0,0,0,0,0,0,0,0.0575687123324505,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569740398066439,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0357962321574638,0.0186880142746221,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0303972147695908,0,0,0,0,0,0,0,0,0,0,0,0.0697342119184536,0.404438649644944,0,0,0,0,0.143180248674557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869057065412326,0,0,0.0364763296581622,0,0,0,0,0,0,0,0,0,0,0,0
