,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600362.SH,X600188.SH,X600886.SH,X600352.SH,X600795.SH,X600111.SH,X000723.SZ,X600801.SH,X601992.SH,X600027.SH,X000898.SZ,X600489.SH,X002271.SZ,X600176.SH,X600516.SH,X000709.SZ,X002460.SZ,X000786.SZ,X000629.SZ,X002466.SZ,X000883.SZ,X600299.SH,X600219.SH,X601158.SH,X600808.SH,X000553.SZ,X000630.SZ,X600583.SH,X600985.SH,X000027.SZ,X600426.SH,X601699.SH,X000401.SZ,X600339.SH,X600612.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0128514632309408,0,0,0,0,0,0,0,0,0,0,0,0.0128318695531978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284448439357451,0,0,0,0,0,0.062065413257765,0.0633748515018975,0,0,0,0,0.00266611807185177,0,0.0471747376828358,0,-0.00670882452340817,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0418562031904028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255555497132765,0.0518066560968345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025151822828504,0,0,0,0.033284204765635,0,0,0,0,0,0.0208985429790514,0,0.00900048073340258,0,0,0,-0.00730207050898087,0,0,0,0,0.00895738053040031,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0795809794547818,-8.67361737988404e-19,0,0,0,0,0.143849774515069,0,0,0,0,0.0366706997720438,0.0598835730104914,0,0,0,0,0,0,0,0,0,0.0121123269934389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385419596371513,0,0,0,0,-0.00714832685308392,-0.0310703557972767,0,0,0,0.00357337645537303,0,0
X600585.SH,0,0,0,0,0,0.17247335723266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228003047479424,0.418459234074014,0,0,0,0,0,0,0,0,0,0,0.0164339521646224,0,0,-0.0168967201867553,0,0,0,0,0,0,0,0,0,0,0.0380442397371657,0,0,0,0,-0.0132907320666429,0,0,0,0,0.00908177928602141,0,0
X600019.SH,0,0,0,0,0,0.0117510803331849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572838884308923,0.219843314444773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613834162957695,0,0,0,0,0,0,0.0351584123596718,0,0,0,0,0,0,0,0,-0.0200335024462573,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.117534488794911,0,0,0,0,0,0,0,0,0,0,0.253567431553218,0,0.0602703093487106,8.67361737988404e-19,0,0,0,0,0.111687311155046,0,0.171420983855289,0.0414240501792654,0,0,0,0,0,0,3.3881317890172e-21,0,0,0,0.0861260837896423,0,0,0,0.0112378647922911,0,0,0,-0.0402997240846285,0.0949909996287933,0,0,-0.00234196401746851,0,0,0,0,0.0538785595311344,0,0
X600011.SH,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0291318869456538,0,0,0.0478236937391864,0,0,0.248989530109046,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0103812841704892,0,0,0,0,0,-0.00553504584107352,0,0,0,0,-0.0176402428793376,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0659001758336181,0,0,0,0,0,0,0,-0.00694215877614624,-0.0628934794956896,0,0,0,0.879066207338505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939487724919704,0,0,0,0,0,0,0,0,0,0,0,-0.00445090184527329,0.0582617169031264,0,0,0,-0.00261578691095133,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.238643348947174,0,0,0,0,0.152528590476464,0,0,0,0,0.110825380773285,0,0.127164316247978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045681154208013,0,0,0,0,-0.0105173556694671,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19886843115926,0,0,0,0,-3.3881317890172e-21,0.0459881547276262,0.0415317770337232,0,0,0,0,0,0,0.0549526904840601,0,0,0,0,0,0,0.0160365800093178,0,0,0,0,0,0,0.048691140395371,0,0.229493459277536,0,0,0,0,0,0,-0.0045920687171307,-0.0071779043420971,0,0,0,0,0,0
