,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X601600.SH,X000301.SZ,X600111.SH,X002466.SZ,X600010.SH,X000786.SZ,X600886.SH,X600188.SH,X600011.SH,X600176.SH,X600426.SH,X000027.SZ,X600803.SH,X601991.SH,X600219.SH,X600801.SH,X600795.SH,X600352.SH,X600489.SH,X000807.SZ,X000932.SZ,X000898.SZ,X600688.SH,X000825.SZ,X600315.SH,X002353.SZ,X600157.SH,X002080.SZ,X600516.SH,X600486.SH,X000408.SZ,X600027.SH,X601168.SH,X600299.SH,X300037.SZ,X000883.SZ,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.33789644942269,0,0,0,0,0,0,0,0,0,0,0.0285681457095998,0.0267802237039702,0,0,0.0113943445164009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505551035443078,0,0,0,0,0.0110309790498127,0,0,0,0,0,0,0,0,-0.0019566248416134,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.0583717293781035,0,0,0,0.126297086090748,0,0,0,0,0,0,0,0,0,0.191768692623894,0,0,-0.0609269018984353,0,0,0,0,0,0.050296020400649,0,0.1197947016574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491997685073358,0,0,0.0726674385992964,1.73472347597681e-18,0,0,0,-0.0133065277436465,0,0
X601088.SH,0,0,0,0,0,0,0.118245807981049,0,0,0,0,0,0,0.014586774647118,0,0,0,0,0,0,0.115519294982731,0,0,0,0,0,0,0,0,0,0,0,0.0463817859296419,0,0,0,0,0,0,0,0,0,0,0.0279264985480935,0,0,0,0,0.0858321751051041,0,0,0,-0.00501607588409621,0,0,0,0.00451361135819934,0,0
X600309.SH,0,0,0,0,0,0,0.0551547203792928,0,0,0,0,0,0,0,0,0.20337638481403,0,0,0.18397556640039,0,0,0,0.0640885219048945,0.0869654856777537,0,0,0,0.0647417685776571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818430544324572,0,0,0,0,0.151424810942652,0,0,0,0,-0.0776968592561029,0,0,0,-0.0259156236097783,0,0
X600585.SH,0,0,0,0,0,0,0.0390365821439717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.212957924720518,0,0,0,0,0.0667980649219934,0,0,0,0,0,0,0,0.0127621130164868,0.0368371522651932,0.013289297950779,0,0,0,0,0,0,0,0,-0.0225233714109454,0,0,0,-0.00915867056490224,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109897576370672,0,0,0,0.061992988302621,0,0,0,0,0.0571223948486613,0,0,0,0,0,0,0,0.301803939002902,0.0541525332819038,0,0.240746538579854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321312094561919,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.199549480111391,0,0,0,0,0,0,0,0.596678720788319,0,0.11792337965237,0,0,0,0.0258560406728559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138278518112516,0,0,0,0,0,0,0.0654747038473174,0,0,0,0,0,0,-0.0155134630545707,0,0,0,-0.0104531218782809,0,0
X002271.SZ,0,0,0,0,0,-0.208230119969575,0,0,0.0352666930118923,0,-0.0608878509516738,0,-0.0206144677181415,0,0,0,0,0,0,0,0,0,0,0.0455214167003345,0,0,0,0,0,0,0,0,0.133520127006256,0,0,0,0,0,0,0,0,0.0501874181748061,0.0363911768374311,0,0,0,0,0.061117668264656,0,0,0,0,-0.10298090225517,0,0,0,-0.0192058534413701,0,0
X600660.SH,0,0,0,0,0,0,0.132761335793602,0,0,0,-0.190116854180345,0,0,0,0,0,0,0,0.229543688713514,0,0,0,0.0424608733325037,0,-0.0468011190713005,0,0,0,0,0,0,0,0.055367354801825,0,0,0,0,0,0,0,0,0,0.181494050031282,0,0,0,0,0,-0.0342286905660649,0,0,0,-0.0332694566670752,0,0,0,-0.0247440310365639,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023126438019822,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.131577211583895,0,0,0,0.152039136941609,0.291702901474756,0,0,0,0,0,0,0.0532933789531566,0,0,-0.0511873346864117,0.216176838764781,0,0,-0.0915113259213282,0,0,0,-0.0152482190245942,0,0
