,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X002271.SZ,X000708.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X000786.SZ,X600176.SH,X601898.SH,X600010.SH,X600801.SH,X600362.SH,X601600.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600426.SH,X600111.SH,X600795.SH,X600688.SH,X002080.SZ,X600299.SH,X600027.SH,X601992.SH,X000301.SZ,X002466.SZ,X000932.SZ,X600803.SH,X600529.SH,X002353.SZ,X600315.SH,X600219.SH,X300037.SZ,X000027.SZ,X600486.SH,X002075.SZ,X002409.SZ,X000723.SZ,X601158.SH,X600612.SH,X000883.SZ,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175740745654875,0,0,0,0.0161799778289814,0,0.00869524512488721,0.0980406840916228,0,0,0,0,0,0,0,0,0,0.0674578174726164,0,0,0,0,0,0,0,0,0,0,0,0.0231815318015652,0,0,0,0,0,0,0.00104561338957019,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0861550004536307,0,0.0859174306720145,0,0.152015469045881,0,0,6.93889390390723e-18,0,0.104723129220666,0,0.036211152819823,0,0,0,0,0,0,0,0,0,0.0137981921216634,0,0.0335492331190969,0,0,0,0,0,0.0877906906145539,0,0.019191312566715,0,0.0263721304896091,0,0,0,0,0,-0.00997030752643646,0.00115540759438627,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841081239744866,0.21530968300169,0,0,0,0,0,0,0,0,0,0.335563441520115,0,0,0,0,0.0265440734593515,0,0,0,0,0,0,0.0892732779616888,0,0,0,0,0,0,0.106115806942096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.13170752003381,0,0,0,0,0,0,0,0.00471437299148102,0,0,0,0,0,0.100878773005763,0,0,0,0.0587579716356011,0,0,0,0,0.221358926238662,0,0,0,0,0,0,0,0.0552227408013942,0,0,0,0,0.0996189293726232,0,0,0.163720742138774,0,0,0,0,0,0,0.00803826015694576,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.0281075764745251,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.106556592565363,0,0,0,0,0,0.0548911532900095,0,0.0372568791227996,0,0,0,0,0.163488567494615,0,0,0,0.139966898060572,0,0,0,0,0,0.00896896852862269,0.000599815618857902,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.0496083618263789,0,0.00346249557259119,0,0,0.0520662760503117,0,0.177619372672347,0.0025144506096214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219970988682674,0.0275092317982734,0,0,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.0328886714954921,0,0,0,0.0533100409744562,0,0,0,-0.0488450633649627,0,0,0,0,0,0,0,0,0,0,0,0.209767248808083,0,0,0,0.0607596859755041,0,0,0,0,0,0,0,0,0,0.00291351677398584,0,0,0,0.113650880705579,0.02319583643305,0,0,0,0.124395853483158,0,0,-0.0508935633574005,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.632935672390106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114175478420277,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925091266921971,0,0,0,0,0.222348808199165,0.0402387109538474,0,0,0,0,0,0,0,-0.0184199498916042,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.21045880687562,0.122022228771864,0,0,0,0.163700381841915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581351302163051,0.0485475110373856,0,0.0875972814608402,0,0,0,0,0,0,0,0,0,0,0,-0.0344770190017501,0.0134059722754621,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.187991471564024,0,0,0,0.190001995151832,0,0,0,0,0,0,0,0,0,0,0,0.025862550567295,0,0.103152472569998,0,0,0,0.0634978989256921,0,0,0,0,0,0,0,0,0,0.0144149258356412,0,0,0,0,0,0,0,0,0,0,0,0.026779224503575,-0.00197855711897843,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.092025517642871,0.11229075967112,0,0,0,0,0,0,0.185439951651771,0,0,0,0,0,0,0,0,0.156354991452658,0,0,0,0,0.11260775004866,0,0,0,0.31642001547177,-0.190389241394132,0,0,0.108452091367487,0,0.290764487726667,0,0,0,0,0,0,-0.179283118141135,-0.0812671980233764,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.286276636035398,0,0,0,0,0,0,0.0954813776670348,0,0,0,0,0,0.148569763971411,0,0,0.122029261808273,0,0,0,0,0,0,0,0,0.102608724244982,0,0,0.0640940134419904,0,0,0,0,0,0.0609178965251208,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.371359116448139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0833739970505075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12553304926154,0,0,0,0.112035366983991,0,0.136430177814628,0,0,0.159529189464215,0,0,0,0,0.0454046259621881,0.00946485301112141,0.0701125134627339,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0344778028422507,0,0,0,0,0.0743523968873488,0,0,0,0.167202918357567,0,0,0.0614683243453098,0,0,0.219543182641167,0,0,0,0,0,0,0,0,0.07155593872403,0,0,-0.00911733281903013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85662272636913e-05,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0.547476207661267,0,0,0,0.267385816782513,0,0,-0.239034523776754,0,0,0,0,0,0,0,-0.00224795675121099,0,0,-0.0857423747207712,0,0,0.0025302418249302,0,-0.11963205576949,0,0,0,0,0,0,0,0.286504090153252,0,0,0,0,0,0,0,0,0,0,0,0,0.0445629795128645,0.0313614760302248,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.036099646419818,0,0,0,0,0,0.0179490539884275,0,0.051835613307409,0,0.0656042818182239,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103546001611047,0.0239924437066161,0,0,0,0.014937628130485,0,0.176312289349376,0,0,0.183989249648041,0,0,0,0,0,-0.0181012026040775,0.00512239636811477,0,0,0,0,0,0
X600486.SH,0,0,0,0,0.05795197774113,0.00742087866857062,0,0,0,0,0,0.0345159244219477,0,0,0,0,0,0,0,0,0.069610728240935,0,0,0,0.0554639494717631,0,0,0,-0.0122635146124263,0,0.157419448620879,0,0,0,0,0,0.095754702222263,0,0.165865212518804,-0.0430031938917786,-0.0379192930340581,0,0,0,0,0,0,0,0,0,0,-0.037947327390779,0.00200829726084963,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0.0538167149810428,0,0,-0.394577937828496,0,0,0.120660896296209,0,0,-0.441433947051153,-0.0549839633678503,0,0,0,0,0,0.104835449594249,0,0,0,0.176009589097422,0.117521052425358,0,0,0.39496462391008,0,0,0,0,0,0,0.161756474761826,0,0,0.13211127577133,0,0.0153982560238137,0,0,0,0.111019914941845,0,0,0,0,0,0,0,-0.0333480621505485,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,-0.117382881217129,0,-0.102116385295105,0,0,0.271079374960628,0,0,-0.267398502198708,-0.0165397805534255,0,0,0,0,0,0,0,0,0,0,0.220855274088097,0,0,0,0,-0.0764799139603781,0,0,0.255704704783726,0,0,0.39422498939484,0.179573207172776,0,0,0.222060942538979,0,0,0,0,0,0,0,0,0,0,-0.00322047126819302,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406351778745457,0,0,0,0,0.336241077619271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0587134390364746,0.00793094614058272,0,0,0,0,0,0.135932800911532,0,0,0,0,0,0,0.0191944750300216,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606248043449679,0,0,0.0122814786679645,0,0,0,0,0,0,0,0,0,0,0.0309232734128073,0,0,0,0,0.0837035095910141,0,0,0,0,0,0,0,0,0,0.0271898951929126,0.00556802571494376,0.00204857232208544,0,0,0,0,0,-0.0228377694506135,0.0104651839016475,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0.072513420039354,0,0,0.066256486003369,0,0,0,0,0,0,0,0.272186262776882,0,0.199871649554193,0,0,0,0,0.0516345057397378,0,0,0,0,0,0,0,-0.0263832782986932,0,0,0,0,0.0224673217972662,0,0,0,0,0,0,0,0,0,0,0,0,-0.01468202835306,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.000632841721601194,0,0.0743419332547069,0.0462246731698394,0,0.0646139277577759,0,0,0,0,0,0,0,0,0,0.0246492127347712,0.10430626764782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461671708175199,0,0,0,0,0.0775127305577622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124962278635662,0,0.188559087598989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137902217386909,0.00154052219876351,0,0,0,0,0,-0.0304903928305731,0.0179325719907497,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.106269999587406,0,0,0,-0.154890137950551,0,-0.0388553581577241,0,0,0,0,0,0,0,0.122979007097662,0,0,0,0.118112741242631,0,0,0,0,0,0,0,0.0834219822917533,0,0,0.0178504786975322,0,0.0500027891486082,0,0,0,0.00466549532118172,0,0,0,0,0,0,0,0,0,0.00877383439961333,0,0,0,0,0,0
Slope,0,0,0,-0.0243201936438818,0,0,0,0,0,0,-0.150107251120824,0,0,0,0,0,0,0,0,0,-0.153605075384157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518589403371167,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.507541645729728,0,-1.0451596479987,0,0,-0.670970323014859,0,0,-2.77555756156289e-17,0,0,0,0.0545398062308451,0,0,0.377537816959531,0,0,0,0,0,0,0,0,0,0,0,1.32889368741032,0,0.841166153618566,0,0,-0.0834275694010491,0,0,0,0.492925215708961,0,0,0,0,0,-0.334748582365273,-0.466893886398519,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0395388607528457,-0.0359856819150855,0,0,0,-0.0583583605820394,-0.00646044181721711,0,0,0.0188220343219556,0.00839675194030154,0,-0.0538918973982792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035786726642518,0.12364741576814,-0.0303613093671162,0.0506978741670812,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.00279226320894413,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.111673816208389,-0.00606006633400551,0,0,0,0,0,-0.0372533496323195,0,0,0,0,0,0,0,0,-0.0198069760257901,0,0,0,0,0.112932370785506,0,0.0656916809404629,0,0,0,0,0,-0.0230178925414499,0,0,0,0,0,0,0.0958249916419768,0,0,0,0,0,0,-0.0600585215840489,0,0,0,0.00139807117243491,0.0261314724583761,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.003207126594697,0,0,0,0,0.00269943414344671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00318476789611396,0,0.00256764602892888,0.00208192135021458,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113897862762361,0.00552704756057375,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.01043664452181,0,0,0,0,0.0404520650122217,0.0469717515835977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433969512116906,0,0,0,-0.030940935564687,0.0795913233635999,-0.131916381272608,0,-8.67361737988404e-19,0,0,0,-0.0194964076500713,0,0,0,0,0,0,0,0,0,0,0.0556504285715582,0.0118958093983019,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00663415673274019,0,0.00385550965094295,0.00711824431878708,-0.00243471594980104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00314280745163523,0,-0.0133823592296108,0,0,0.0130491667096732,0,0,0,0,0,0,0,0,0,0,0,0,0.0107279320247049,0.00829390451483958,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00265239287790637,0,0,0,0,0,0,0
