,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600886.SH,X600188.SH,X600352.SH,X600362.SH,X600795.SH,X600111.SH,X000723.SZ,X600027.SH,X601992.SH,X000898.SZ,X600801.SH,X000709.SZ,X600176.SH,X002460.SZ,X000786.SZ,X600516.SH,X600489.SH,X002466.SZ,X002271.SZ,X600299.SH,X000629.SZ,X000553.SZ,X000883.SZ,X600219.SH,X601158.SH,X600808.SH,X000630.SZ,X600985.SH,X600583.SH,X601699.SH,X000027.SZ,X000301.SZ,X002203.SZ,X600339.SH,X000825.SZ,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0930935108025617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209601061222008,0,0,0,0,0,0.0302500416801047,0,0,0,0,0,0,0,0.017222904800374,0,0,0,0,0,0,0.0508545284224252,0,0,-0.00377650178259006,-0.00327349523298377,0,0,0,0.00260994333269533,0,0
X600028.SH,0,0,0.0272815607784152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428847439009577,-0.00770068144202744,0,0,0,0.0874970595938331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248099406529696,0,0,0.22681290018354,0,0,0,0,0,0,0,0,-0.0388015795096074,0,0,0,-0.00978851882907427,0,0
X601088.SH,0,0,0,0,0,0,0,0,-0.0307059371581099,0.0892109581060706,0,0,0,0,0,0.159606252837616,0,0,0,0,-4.33680868994202e-19,0,0.0290602062874013,0,0.0617176821947663,0,0,0,0,0.00576360469061289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360240604643946,0,0.0190526759770666,-0.065662034832248,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.140833984230643,0,0,0,0,0,0,0,0,0,0,-0.0060312119521855,0,0,0,0.0173295554848018,0,0,0,0.463471042164903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120130241184408,0,0,0,0,0.01364606389325,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0780280284349859,0,0,0,0,0,0.0383684013680722,0,0.0671177067369814,0,0,0.0801556081155171,0,0,0,0.146911326792462,0,0,0,0,0,0,0,0,0.00387407132225725,0,0,0,0,0,0,0,0,0,0,0.00683454149156585,0,0,0,0,0,0,0,-0.0463127728039985,0,0,0,0,0,0
X600309.SH,0,0,0,0.2401751771553,0,0,0.0867880113468946,0,0,0,0,0,0,0,0,0,0.145144111962059,0,0,0.050655371162102,0,0,0,0,0,0,0,0,0,0.0387068688800384,0,0,0,0,0,0.0989547911827631,0,0,0,0,0,0,0,0,0,0,0.10822988614226,0,0,0,0,0,0,0,0,0,0.0309795842372031,0,0
X600011.SH,0,0,0,0,0,0.0431345203204633,0,0,0,0,0,0,0,0,0,0,0.183553255620388,0,0,0,0,0.329748500537579,0,0,0,0,0,-0.0345130034482508,0.0827592237270334,-0.0220359744621353,0.015684362646226,0,0,0,0,-0.0612634597741881,0,0,0,0,0.160703789971855,0,0,0,0,0,0,0,0,0,0,0.0250441375449194,0,0,0,0,0.0367964947619426,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182042398134834,0,0.0834078481252448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721341891762961,0.134386756978888,0,0,0.425189784968669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187206120463946,0,0,0,-0.0168513772154412,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,-0.00198084698065997,0,0,0,0,0,0,0,0,0,0,0.862716502618857,0,0,0,0,0.0372436890450585,0,0,0,0,0,0,0,0,0,0,0,-0.0118694364310066,0,0,-0.0615273088394631,0.00985349277708414,0,0,0,0,0.0161642381554686,0,0
X601600.SH,0,0,0,0,0,0,0,0.343787857505436,0,0,0,0,0,0,0,0,0,0.198259627861907,0,0,0.0136006557751191,0,0,0,0.0482013050694819,0,0,0,0,0.0144874952677659,0,0,0,0,0,0.0544903764974803,0,0,0,0,0,0,0,0.130707203276338,0,0,0,0,0,0,0,0.000264193237702707,0,0,0,0,-0.012701270019305,0,0
