,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600547.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X002466.SZ,X002460.SZ,X000708.SZ,X600010.SH,X600111.SH,X600027.SH,X000301.SZ,X600489.SH,X600160.SH,X601699.SH,X000877.SZ,X600803.SH,X000983.SZ,X600426.SH,X601991.SH,X000786.SZ,X000408.SZ,X000630.SZ,X000807.SZ,X601168.SH,X000933.SZ,X600985.SH,X600176.SH,X600612.SH,X002271.SZ,X600219.SH,X002128.SZ,X000932.SZ,X600096.SH,X000883.SZ,X000027.SZ,X600348.SH,X002353.SZ,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.113011012321818,0.193065473105929,0,0.144714510526428,0.0790142265248022,0,0,0,0.053587880625574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540536136961467,0,0,0,0,0,0,0.0200599866971324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014124155255891,-0.000967502611465572,0.0846123827195554,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.100451078634557,0.0735617866999307,0,0,0,0,0,0,0,0,0,-0.0600618394444874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162094496593583,0,0,0,0,0,0,0,0.0760535006157181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0.0205442761913526,0,0,0,0.105546898618233,0,0.167316158392145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00882955587320684,0,0,0.361467626990507,0,0,-0.0692001709469345,0,0,0,0,0,0,0,0,0.0742307053664147,0,-0.00417229474280264,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258159678039492,0,0,0,0.104230181053033,0,0,0.0833296455447692,0,0.141057047185749,-0.0479186076828775,0,0,0,0.197960360682723,0,0,0,0,0.0743510563162905,0,0,0,0.106876994119552,-0.157664069489515,0.049640951728787,0,0,0,0,0,0,0,0.09066148735371,0,0,-8.67361737988404e-19,-0.0583449993397844,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.164433651476079,0,0,0,0,0,0,0,0,0.0160550022961342,0,0,0,0,0,0,0,0,0.06626657228199,0,0.361181975550677,0,0,0.101587009163477,0,0,0,0,0,0,0.00141791957329702,0,0,0,0,0,0,0.190914725500207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.210368617939063,0,0.50532711252712,0,0,0,0,0,0,0,0,0,-0.017823705665824,0,0,0,-0.0304106967523361,0,0,0,-0.0119453231865276,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.378118953329597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139780250219021,0,0,0,0,0
X600011.SH,0,0,0,0,0.0388598668827443,0.0660373214570621,0,0,0,0,0,0,0,0,0.166723198079244,0,0,0,0,0,0,0.219564038588775,0,0,0,0,0,0,0,0,0.0979764298944377,0,0,0,0,0.043641575982387,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,-0.00124488971313217,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.175017016376824,0,0,0,0,0,0,0,0,0,0.0902725371450235,0,0,0,0,0,0,0,0,0,0.00589561591066297,0,0,0,0,0,0,0,0,0,0,0.0922768388835304,0,0,0,0,0,0,0,0.00611437815651848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0448122924844903,0,0,0,0,0,0,0,0,0,0,-0.049417098342594,0,0,0,0,0,0,0.779262764298281,0,0,0.0251698385656819,0,0,0,-2.16840434497101e-19,0,0,0,0.0115973937932505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167012962156938,0.02856794440347,0,0,0,0,0,0,0
X601600.SH,0.2132119153668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713125834238786,0,0,0,0,0,0,0.0600334046255007,0,0,0,0,0,0.31263503480043,0,0,0.00250959348798686,0,0,0.169786015134556,0.107395675655811,0.040072789059744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0405327384104068,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0843032115442639,0,0,0,0,0,0,0,0,0,0,0,0,0.0156655106663837,0,0,0,0,0,0.247013065831311,0,0.0175035193286643,0,0,0,0,0,0,0,0,0,0,-0.0403810912993758,0.0289743732943591,0,0,0,0,0,0
