,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X601600.SH,X600547.SH,X600886.SH,X000792.SZ,X600795.SH,X002466.SZ,X002460.SZ,X000708.SZ,X601699.SH,X600111.SH,X600362.SH,X600010.SH,X000301.SZ,X600027.SH,X000983.SZ,X600803.SH,X000877.SZ,X600426.SH,X600489.SH,X600160.SH,X601991.SH,X000786.SZ,X000408.SZ,X000630.SZ,X002271.SZ,X000933.SZ,X000807.SZ,X601168.SH,X600985.SH,X600176.SH,X600612.SH,X600219.SH,X002128.SZ,X000932.SZ,X600348.SH,X600096.SH,X600995.SH,X000027.SZ,X000883.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.208351246888122,0.099003518639303,0,0.190506723159538,0.0738017049920921,0,0,0,0,0.0720982465008436,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00593341410683232,0,0.0813531564262778,0,0,0,0,0
X601088.SH,0,0,0,0,0.183908932145062,0.103252991586387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191313642703655,0,0,0,0,0,0,0,0,0,0,0,0,0.0515362813054135,0.0974536218034515,-0.0339929354378431,0,0,0,0,0,0,0,0,0,0,0,-0.0124241338031153,0.0112883732358963,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0370694233858657,0,0,0,-0.0837551131576697,0,0.0604035715049575,0,0,0,0,0,0,0,0,0,0,0,0.117744621697173,0,0,0,0,0.134400028200566,0,0,-0.00178230072169346,0,0,0,0,0,0.036600415341814,0,-0.0942655226959909,0,0,0,0.196420914859809,0,0,0,0,0,0,0,0,0.00586608862443175,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543112091362345,0,0,0,0,0.240352700812685,0,0.220991395575059,0,0.104985014156306,0,0,0.0302614376889839,0,0,0,0,0,-0.0914648323404368,0,0,0,0,0,0,0,0,0.0827749754995291,0,0,-0.00342679389745529,0,0,0,0,0,0
X600188.SH,0,0.0062340335825849,0,0,0,0.224266083198189,0,0,0,0,0,0,0,0,0.0690025785550774,0,0,0,0.273028497576006,0,0,0,0,0,0.134825943648772,0,0,0,0,0,0,0,0,0,0,0,0,0.0405037578434752,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00554733089432475,0,0,0,0,0,0,0
X601898.SH,0.0916530844417085,0.194130376244605,0,0,0.146423931145272,0,0,0.0863438610443374,0,0,0,0,0,0,0,0,-0.0205272266585898,0,0,0,0,0,0,0.0195773404379889,0.228800167420561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243202184279238,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0924707415202508,0.0565571339215076,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0577422082716077,0,0,-0.00456573097414145,0,0,0,0,0,0.137492731418836,0,0,-0.0350283498432038,0,0,0.0937336768483015,0,0,-0.0512984722172182,0,0,-0.0173128350656964,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.164912103497381,0,0,0,0,0,0,0,0,0.0805172184557233,0,0,0,0,0,0,0,0,0.245916312178558,0,0,0,0,0,0,0.159332337003487,0,0,0,-0.00852086896631394,0,0,0.0185560639909859,0,0,0,0,0,0,0.016063746569696,0,0,0,0,0,0,0.0056059059559741,-0.00953294914072545,0,0,0,0,0,0
X600585.SH,0,0,0,0.224306677757458,0.056365159279533,0,0,0,0,0,0,0,0,0,0,0,0.0918194665149449,0,0,0,0,0,0,0,0,0,0,0.0695024558389967,0,0,-0.0180863970217006,0.146364035302165,0,0,0,0,0,0,0,0.0236226811190447,0,0,0,0,0,0,0,0,0,0,0.021210833569089,-0.00949337499555676,0,0,0,0,0,0,0
X600660.SH,0.105530661560946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168132435651828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238012151551899,0,0,0,0,-0.0738170637632332,0,-0.0397637863225245,-0.0375346871924623,0,0,-0.0346596904165088,0,0,0,0,0,0.22031329985251,0,0,0,0,-0.00505886761240588,0.0356044449272078,0,0,0,0,0,0
