,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X600019.SH,X002460.SZ,X601898.SH,X600111.SH,X600011.SH,X002271.SZ,X000877.SZ,X002466.SZ,X000708.SZ,X600010.SH,X600547.SH,X601600.SH,X600660.SH,X000301.SZ,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000983.SZ,X601699.SH,X600795.SH,X000786.SZ,X000723.SZ,X600803.SH,X600096.SH,X601991.SH,X600801.SH,X000959.SZ,X600219.SH,X600295.SH,X000932.SZ,X000408.SZ,X000807.SZ,X000630.SZ,X000825.SZ,X600486.SH,X600985.SH,X600489.SH,X600141.SH,X600688.SH,X600027.SH,X600157.SH,X002080.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.138549570969195,0,0,0,0,0,0,0,0.163847283889393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143679107044135,0,0.172454833490461,0,0,0.0871513293302672,0,0,0.0511852975554528,0,0,0,0,0,0.0851307906222118,0,0,0,0,0,0,-0.0178189257478146,0,0,0,0,0,0
X601088.SH,0.0884217700697716,0,0,0,0,0.0807865523646737,0,0,0,0.209346279483571,0,0,0,0,0,0,0,0,0,-0.100793388065601,0,0,0.117144377057033,0,0,0,0,0,0,0,0,-0.0034262349566519,0,0,0,0,0,0,0,0,0,0,0,0.313624326042211,0,0,0,0,0,0,0,0,0.00217162549000119,0,0,0,0.1620550672645,0,0
X600028.SH,0.0265177230184797,0,0,0,0,0.0341688621062656,0,0,0,0.0369072842480476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321498537500891,0,0,0.0288275250946986,0.00472364824578424,0,0,0,0,0,0.141533779883446,0,0,0,0,-0.0217756076019302,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0342457104964347,0,0,0,0,0,0,0,0,0,0.0891452967585785,0,0,0,0,0,0,0,0,0,0.135121114000399,0,0,0,0,0,0,0.170675051080902,0,0.0276539044543326,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514009115137655,0,0,0,0.0445463520466869,0,0,0,0.100294859061359,0,0,0,0,0.426176043739414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681325693074162,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0.391122831284454,0,0,0,0,0,0,0.106796342371215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197177241929507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696453818732711,0,0,0,0.54049401333761,0,0,0,0,0,0,0.0373983839586517,0,0.0616703641677674,0,0,0,0.144554490952036,0,0
X000792.SZ,0,0,0,0,0,0.0443367141608726,0,0,0,0,0,0,0,0,0.348927887874805,0,0,0,0,-0.0602327446349669,0,0,0,0,0,0,0,0,0,0.225207074992986,0,0.143849741771918,0,0,0,0,0,0,0,0,0,-0.125705722847137,0.0154805726034464,0,0,0.26312771447034,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.00970061898598261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222878706491468,0,0,0,0,0,0,0,0.330719864391192,0,0,0.113570336416137,0,0,0.0192513165045328,0,0,0,0.0881039859252628,0,0,0,0,0,0,0,0,-0.0148062416298199,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.257295133609023,0.0126696750517782,0,0,0.493586872465568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567485197413293,0,0,0,0,0.153289648255469,0,0,-0.182265417383416,0,0,0,0,0,0,0,0.142217653365741,0,-0.0179157641355572,-0.0368069317185723,0,0,0,0,0,0
X601898.SH,0,0.28911733090725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183006858073264,0,0,0,0,0,0,0,0,0,0,0.0775138894513288,0,0,0.0609846831008327,0,0,0,0.24119861328136,0,0,0,0,0,0,0,-0.0037074170221666,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.36346398223225,0,0,-8.67361737988404e-19,0,0.0867674054634806,0,0,0.182137633547894,0,0,0,0.121897197917283,0,0,0,0,0,0,0,0,0.0343912065540482,0,0,0,0,0,0,-0.0694565408781972,0,0,0.135459492282336,0,0,0,0,0,0,0,0,0,0,0,0.0743269589072751,-0.0108449900677651,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087271669128845,-0.068240270441803,0,0,0,0,0,0,0,0,0,0,0,0.288548420223356,0,0,0,0,0,0,0,0,0,0,0.0389309770031045,0,0.145019426487145,0,-0.116651087407748,-1.73472347597681e-18,0,-0.0212923585250742,0,0.349864183822368,0,0,0,0,0.0523357820978264,0,0,0,0,0,0
