,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600585.SH,X601600.SH,X601898.SH,X600795.SH,X601991.SH,X600157.SH,X600688.SH,X600362.SH,X600111.SH,X600886.SH,X600027.SH,X600188.SH,X000883.SZ,X000709.SZ,X601992.SH,X600583.SH,X601158.SH,X000027.SZ,X000539.SZ,X600021.SH,X000898.SZ,X600352.SH,X600309.SH,X600307.SH,X000060.SZ,X000629.SZ,X000792.SZ,X600808.SH,X000825.SZ,X600489.SH,X600098.SH,X600863.SH,X002075.SZ,X600547.SH,X600008.SH,X600660.SH,X002353.SZ,X002470.SZ,X600578.SH,X600022.SH,X600219.SH,X000012.SZ,X000831.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.142732164841354,0,0,0,0,0,0,0,0,0.0434515555185822,0,0,0,0,0,0,0,0,0,0,0,0,0.0842636426270979,0,0.0076988226119247,0,0,0,0,0.0607349276393977,0,0,0.0199465266391908,0,0,0,0,0,0,0.0198188086421034,0,0,0,0,0,0,0,0,0,0,0.000177972535404606,0.00339279053877582,0,0,0,0,0,0
X600028.SH,0.532786554978315,0,0,0,0.043494193270569,0.0173323156828438,0,0,0.0527090291738072,0,0,0.00158766039283,0.0443547052300966,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00798211641470193,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0615444147484488,0.220046928448828,0,0,0,0,0,0,0,0,0,0,0,0,0.0613145829016087,0,0,0,0,0,0,0,0,0.0887099359317456,0,0,0,0,0,0.0142653796421478,0,0,0,0,0,0,0,0,0,0.160161649351524,0,0.0362966684152918,0,0,-0.00855272004859685,0.0123651747710406,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126483877468782,0,0,0,0.0802727378456373,0,0,0,0,0,0,0.0676774505437462,0,0,0.0336480214739702,0,0,0,0,0,0,0,0,0,0,0.216708848274422,0.153312092320604,0,0.087217081885405,0.1470513646027,0,0,0.00441459244958233,-0.00325309705003938,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.116849757285119,0,0,0.0302965790292862,0,0.112892634177558,0,0,0,0,0.036410600812707,0.038695816086736,0,0,0,0,0,0,0,0.0476174515758583,0.0387335417236585,0,0,0,0,0.0582530599813168,0,0,0,0.0943333212591741,0,0,0,0,0,0,0,0,0,0.214275211295947,0,0,0,0,0,0,-0.00185911417589042,0.00258137528058154,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0622078926714027,0.114526250319402,0,0,0,0,0,0,0,0,0,0,0.155818788215899,0.0242195015220267,0,0,0,0.0439760138654775,0,0.163179032962537,0,0,0,0.0456863306021059,0,0,0.0333410586179301,0,0,0,0,0,0,0,0,0,0,0,0.161911889792538,0,0,0,0,0,-0.000512073005645854,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260475638113249,0,0,0,0,0.0470883105717194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123517267287364,0,0,0,0,0,0,0,0.0688305585977944,0,0,0,0,0.00680876745543236,0.0113614195396793,0,0,0,0,0,0
X601600.SH,0,0.0297531491628759,0,0,0,0,0,0,0.274998106547802,0,0.0229715463096769,0,0.00827121383028859,0,0,0,0,0,0,0,0.0919510855775522,0,0,0,0,0,6.93889390390723e-18,0,0,0,-3.46944695195361e-18,0,0,0.147099169834388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15197060761005,0,0,0,0.0175355279503347,0,0,0,0,0,0
X601898.SH,0,0,0.200904081628376,0,0,0.217718495175005,0,0.0732812534586718,0,0,0.109139419972594,0,0.0318132251929699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0733908208343818,0,0,0,0,0,0,0,0,0,0,-0.00367999186584817,0.0114596456695854,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.103027948157418,0,0,0.0936844171419647,0.0316484732944264,0,0,0,0,0.0791902498763377,0,0,0,0,0.0238530298674231,0,0,0,0.107476781105239,0,0,0,0,0,0,0,0,0,0,0,0.294725721857392,0,0,0,0,0,0,0,0.0927420329049563,0,0,0,0,0,4.33680868994202e-19,0.0116153421929441,0,0,0,0,0,0
