,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X000708.SZ,X002271.SZ,X600660.SH,X600547.SH,X601898.SH,X600362.SH,X000786.SZ,X600010.SH,X600011.SH,X600111.SH,X600886.SH,X600176.SH,X601600.SH,X600188.SH,X000301.SZ,X600426.SH,X002466.SZ,X601991.SH,X000027.SZ,X600801.SH,X600803.SH,X600352.SH,X600795.SH,X600219.SH,X000932.SZ,X600489.SH,X002080.SZ,X600688.SH,X600486.SH,X600299.SH,X600027.SH,X002353.SZ,X000898.SZ,X000883.SZ,X600157.SH,X600315.SH,X600516.SH,X601992.SH,X300037.SZ,X000723.SZ,X601168.SH,X000807.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600219.SH,0,0,0,0.167715511521004,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-1.26928375914935e-05,0,0,0.0762517643857921,0,0,0.117148149922702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325597439196715,0,0,0,-0.152275701109583,0.209921045603011,0.307787175373028,0,0,3.46944695195361e-18,-0.0374327527717433,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.743365380410156,0.0229388693526944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105125050803949,0.0234396984293216,0,0,-0.0187716710989826,0.0330240506261259,0,0,0,-0.0131993707130136,0,0,0,0,0.0207083461380835,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.264609170899276,0,0,0,0,0,0,0,0,0.0967015773485682,0,0,0,0,0,0.0653847462718257,0,0,0,0,0.0537945014297698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441183917160325,0,0.0775545966372414,0.0480235279054099,0,0,-0.00366272893977869,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.112301761247232,0,0,0,0,0,0.0727346605768661,0,0,0,0,0,0.115895718522908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234810237403762,0,0.157558689034349,0,0,0,0,0,0,-0.0430143496671909,0,0,0,-0.00460888483636782,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.0237621287721751,0,0,-1.73472347597681e-18,-0.0310516013847928,0,0.0339513040246758,0,0.0269150044571914,0,0,0,0,0.0337282936695494,0,-0.0150028447723263,0,0.00217957648601142,0,0,0,0,0,0,0.165327515301338,0,0,0,0.0375714904973329,0,0.0559788324953752,0,0,0,0,0,0,0,0.0635863656141318,0,0,0,0,0,-0.015593470854335,0,0,0,0,0,0
X600486.SH,0,0,0,0.109334117190853,0,0,0.149770869775899,0,0.306577583336812,0,0,0,0,0.153529920954706,0,0,0,0,0,0,0,0,0,0,0,-0.0993774274438632,0,0,0,0,0.0204211507602255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247698623783069,0,0,0,0.0350468305987051,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0383307969865912,0,0,0,0,0,0,0,0,0,0,0.0047112434629201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00394686745500896,0,0,0,0,0,0,0,0,0,0,0,0.231927756419736,0,0.145989452903314,0,0,0,0.00164511162197583,0,0,0,0,0.0167889888380161,0,0
X600027.SH,0,0,0,0,0,0,0,-0.00724984695979135,0,0,0,0,0,0,0,0.373016998151138,0,0,0,0,0,0,0,0,0.0519989674847357,0.033689082610886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892337597662036,0,0,0.00346154819941643,0,0,0,0,0.0480050324250062,0,0,0.0131915671462743,0,0,0,0,0.0071856236351001,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456601766938424,0,0.0112108236538641,0,0,0,0,0.160085253199855,0,0,0,0,0,0,-0.134060154513186,0,0,0,0,0.14870534871965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723488804675003,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.356989309525557,0,0,0,0,0,0.0608446046167059,-6.93889390390723e-18,0,3.46944695195361e-18,0,0,0,0,0.0704640380915927,0,0,0,0,0,-0.0481658763972153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561187208478906,0,0,0,-0.00654468363641374,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.00573797125417986,0,0,0,0,0,0.00552432131600423,0,0,0,0,0,0.184492006410023,0,0,0,0,0,0,0,0.0265135716874331,0,0.040428010515814,0,0,0,0,0,0,0,-0.0478281156921737,0,0.332444358357548,0,0,0,0,0,0,0,0,0,0,0.0563488705401814,0,0,-0.00268512805511834,0,0,0,0,-2.16840434497101e-19,0,0
X600157.SH,0,0,0,-0.011435166553869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330891705172813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618087438257765,0,0,0,0,0,0,0.0372507692405081,1.0842021724855e-19,0,0,0.00172151165594273,0.0246961098398814,0,0,0,-0.101934640399165,0,0
X600315.SH,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670090995519876,0.140342387462073,-0.0635440103054326,-0.0825896736212423,0,0,0,0,0,0,0,0,0,0,0.15898666572837,0,0,0.0458967367657963,0.00719156135854522,0,0,0,-0.100543894365409,0,0,0,0,0.112740985535969,0,0.135589052057209,0.0355843400055197,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879925429747476,0,0.103738957510811,0,3.46944695195361e-18,0,0,0.0392178625837832,0,0,0,0,0,0,-0.170203182649442,0.0797748613825224,0,0.449605630393132,0,0,0.0464836167269101,0,0,0.0871087039364173,0.062682814128517,0,0,0,0,0,0,0.183312946356649,0.234413904267161,0,0,0,0.0445852955044783,0,0,0,0,0,0
X601992.SH,0,0,0,-0.00816096582961555,0,0,0,0,0,0,0.0494720531840406,0,0,0,0.0442406957935681,0,0.0171429823187925,0,0,0,0.0512824815315695,0,0,0,0,0,0.25994678112167,0,0.0392901900803277,0,0,0,0,0,0,-0.114326342162941,0,0,0.000754379289395742,0,0,0,-0.0458114643978346,0,0,0,0,0,0,0,0,0,0.00555429155091737,0,0,0,0,0,0
X300037.SZ,0,-0.171054651998422,0,0,0,0,0.0431080194175242,0,-0.0264382471226226,0,0,0,0.0674936248945072,0,0,0,0,0,0.232545828423898,0,0,0,0,-0.0916960213821868,0,0,0,0,0,0,0,0,0,0,0,0,0.460036007599601,0,-0.23638740670023,0,0,0,0,0,0,0,0.123230796846878,0,0,0,0,0,0,0,0,0,-0.059549110581097,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249871042810372,0,0,0,0.0856629537354726,0,0,0,0,0.213402722416051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159515147449937,0,0.0848865944944491,0,0,0,0,0.123084306381792,0.0889629593200802,0,0,0.0329358261365642,-0.0733532459218774,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0.0846533551850481,0.0489625445533856,0,0,0,0,0.337471158932571,0,0,0,0,0,0,0,0,0.259287492334865,0,0,0,0,0,0,0,0,0.0463916696574452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934663795314331,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.0289083518666217,0,0,0,0,0,0,0,0,0,0.693472550315941,0,0,0,-0.0295781379212527,0,0,0,0.0553472188601331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666385405336075,0.223780418213138,0,0.00659756673162444,0,0,0,0,0,0,-0.032298484949731,0,0,0,0.0520344421068377,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,-0.0582146705059908,0,0,0.365169998974675,0,0,0,0,0,0,0,0,0,0,0.0367237146419713,0,0,0,0,0,0,0,0,0.04959321336893,0,0,0,0,0,0,0.0715932605811067,0,0,0,0,0,0,0,0.0625528170187288,0,0,0,8.67361737988404e-19,-0.0206073797262059,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0891911206271926,0,0,0,0.11192749694529,0,0,-0.315974452449657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350489664736338,-0.0984085013211329,0.077609133623688,0,0,0.0149787928065957,-0.028802219432158,0,0,0,-0.064412568041877,0,0
Slope,0,0,0,0,-0.135579432089784,0,0,-0.0703638392560767,0,0,0,0,0,-0.157581067885549,0,0,0,0,0,0,0,0,0.12611468826605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00688348396675,0,0,0,-0.516232832376732,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107724395728918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00916483694653876,0,0,0,0,0,0,-0.692495438342245,0.78208729962798,0,0,0,0,-0.132594651512509,0,0
RealEstate_excess,0,0,0,0,0,0.0612246825655147,0,0,0,0.0107041570605868,0,0,0,0,0,0,0,0,-0.0739250855514707,0,0,0,0,0.00987954438281415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028580083941352,-0.10182276426158,0.000526769594217602,0,0.00934511718045389,0,0,0.181435926998054,0,0,-1.0842021724855e-19,0,0,0.000749015491576445,0,0,0,0,-0.0152096942778914,0,0
MKreturn,0,0,0,0,0,0,-0.0220824569753077,0.0805968164537972,0,-0.0170245702975671,0,0,0,0,0,0,0.00572806690663452,0,0,0,0,0,0,0,0,-0.0206961810822028,0,0,0,0,-0.0582555081306701,0,0,0,0,0,0,0,0.0171392011379029,0,0,0,0,0,0,-0.0383026814654198,0,0.036996015220319,0,0,-0.0801464122186945,0,-0.00517007124264095,0,0,0,0.0161877802046758,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000516333298067061,-0.00107429596738176,0,0,0,-0.00288420491102945,0,0,0,0,0,0,0,-0.00043166230193406,0,0,0,0,0,0,0,0,0,0,0,0.000569759923133534,0,0.000197110259368898,0,0,-0.00148812316729105,0,0,0,0,0,0,0.00130903054391671,0,0,0,7.4486540901994e-05,0,0,0.000116875463047215,0,0,0,-0.0132165645774433,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0478161489430775,0,0,0,0,0,0.211075903542878,0,0,0,-0.0590579491606985,0,0,0,0,-0.230211219822735,0,0,0,0,0,0,0.0185607991615836,0.0507323653513228,0,0,-0.0108479011168996,0,0,0,0,0,0,-4.17647073043105
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00348291737781608,0,0,0,0,0,0,0,-0.0045282990673004,0,-0.00413962857805662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505249566506779,1.0842021724855e-19,0,0.00235769313074727,0,0.0117708944842264,0.00157288073598046,0,0,0,0,-0.0118030150335877,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00690811332403,0,-0.00118313570833889,0,0,0,0.0056093147206284,0,0,0,-0.0133651209869039,0,0,0,0,0,0,-0.00561098660060031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198917862233567,0,0,0,0,0.0101801441445759,0,0,0,0,0.00642318457777143,0,0,0,-0.155562873322267,0,0
