,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600795.SH,X002271.SZ,X600362.SH,X600027.SH,X600803.SH,X601699.SH,X600426.SH,X000983.SZ,X601991.SH,X600176.SH,X600489.SH,X000807.SZ,X000786.SZ,X600995.SH,X600219.SH,X000408.SZ,X600160.SH,X000629.SZ,X300037.SZ,X000539.SZ,X600096.SH,X600688.SH,X600985.SH,X002080.SZ,X000932.SZ,X000723.SZ,X600348.SH,X600157.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.552337712895636,0,0,0.0428706619853166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13111291385229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794818255868546,-8.79048982512218e-06,0,0,0,0,0,0
X600028.SH,0.633325124755899,0,0,0,-0.114547218826049,0,0,0,0,-0.0572824165242303,0.102071800455903,0.134645277546809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276636176365606,-0.0235774181003263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168353679188244,0,0.00214767212024718,-0.017104823663791,0,0,0,0,0,0
X601088.SH,0.0941636415191312,0,0,0,0,0,0,0,0,0,0.023833519073089,0,0,0.209435943966348,0,0,0,0,0,0,0,0,0.00686208394780332,0,0,0,0,0,0.0776625073036191,0,0,0.0224354101641033,0,0,0,0,0.0169861762752987,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0236954473996309,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.00108186971337516,-0.112804284519513,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172823883074154,-0.041183233320809,0,-0.00286183343201992,0,0,0,0,0.266022085113953,0,0,0,0,0.116958284314784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055627959673204,0.0398207070428874,0,0,0,0,0,0
X600188.SH,0.0769571543899434,0,0,0,0,0,0,0,0,0,0.0437473354074598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286723198177565,0,0.324737932101448,0,0,0,0.0201845330615784,0,0,0,0,0.0115386906193465,0,0,-0.0610143689566335,0,0,0.172307053881032,0,0,0,0.134945467345729,0,0,0,-0.0178390483638881,-0.0647806678413586,0,0,0,0,0,0
X600011.SH,0,-0.0902157202120317,0,0,0,0,0,0.0807611670015428,0,0,-0.0801981012623668,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.507816020017914,0,0,0.351106075616455,0,0,0,-0.159800501226428,0.065089017234454,0,0,0,0,0,0,0,0.0694375140147966,0,0,-0.143238229295759,0,0,0,0.0642020471534389,0,0,0,0,0,0,0,-0.0129427759914061,0,0,0,0,0,0
X600585.SH,0,0,0,0.147360284821185,-0.0121230645850592,-0.0300765768408516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438927340547488,0,0.0372940737517998,0,0,0,0,0,0,0,0,0,0.0957944425907248,0,0,0,-0.0220266812390361,-0.0114335839215674,0,0.0639481670585666,0.00269729649183182,0,0,0,-0.0463280064089902,0,0,0,0,0,0,0,0.0124159640281747,0,0,0,0,0,0
X600019.SH,0,0.108772827600247,0,0,0.0218540947739627,0,0,0,0,0,0,0.00100682408632644,0,0.0612451906783732,0,0,0,0,0,0,0,0,0.0738317963772562,0,0,0,0,0,0,0,0.108198465066932,0.0397627587975422,0,0,0,0,0,0.037975295395503,0,-0.103901825518489,0,0,0.0178908667723055,0,0,0,0,0,0,0,0,0.149998845159808,-0.0392608806291031,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.458170499809385,0,0,0,0,0,0,0,0,0,0,0.10708601074963,0,0,0,0,0,0,0,0,0,0,-0.0688293103342173,0,0,0,0,0.111761096429131,0.069904116177445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136273638607899,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.485481499713536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826592584964647,0,0,0,0,0,0.104199395412413,0,0.214945955000037,0,0,0,0,0.00820359961435868,0,0,0,0,0,0,0
