,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600886.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X002075.SZ,X600362.SH,X600157.SH,X600111.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X000539.SZ,X000027.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600352.SH,X600660.SH,X000792.SZ,X600022.SH,X600098.SH,X002470.SZ,X600307.SH,X000629.SZ,X600863.SH,X600489.SH,X600808.SH,X600623.SH,X600578.SH,X601918.SH,X600612.SH,X600160.SH,X600547.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.861508140577382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213960701735345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468069747134048,0,0,0,0,0,0.00673177655328558,0,0,0,0,0,0,-0.0251226864691852,0,0.0116456083234149,0,0,0,0
X600028.SH,0.475046648907776,0,0.16177492664778,0.0116391839160851,0,0.122687628062733,0,0,0,0,0.00996005512370981,0,0,0,0,0,0,0,0,0.0109076150731287,0.00494068921522434,0,0,0,0,0,0,0,0.0913620262399034,0,0,0,0,0,0,0.021283542627753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525793306674306,0.090686586774841,0,0,0,0,0
X601088.SH,0,0,0,0,0.281742702749099,0.0776847651776674,0.0530390680287212,0,0,0,0,0,0,0,0,0,0,0,0,0.165039043026003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117992635661146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299144820882731,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.696303994561255,0.0405344530957213,0,0,0,0,0.0464209806079673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0826418238977325,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0541386623237592,0,0,0.374522175540167,0,0,0,0,0,0,0,0,0,0.161983829912553,0,0,0,0,0,0.0337679363637577,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0.296569884967583,0.0776593539895697,0,0,0,0.0671789268721445,0,0,0.0439216198596269,0,0,0,0,0,0,0,0,0.0355587559922839,0,0,0,0,0,0.271635840920012,0,0,0.0141585871607421,0,0,0,0,0.0332965785199615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162330648999694,0,0,0,0,0,0,0
X600585.SH,0,0.0140748637209936,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0516056790289562,0,0,0,0.329862184939231,0.05024751074326,0,0,0,0,0.180040913555635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.100817781955935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288776354615284,0,0.189933335934166,0,0,0,0.0951516342689832,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.112594139207624,0.142297148602382,0.0635033148736863,0,0,0,0,0,0.0918220246389062,0,0.0478851157892804,0,0.0598739111754451,0,0,0,0.000848253045998445,0,0,0,0,0,0,0,0,0,0.236853504507689,0,0.0165892554213933,0,0.053112906433893,0,0,0,0,0.0434063189299753,0,-0.00460413461944203,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00511505106924399,0,0,0.156491151103113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232801725819641,0,0,0.143419255549441,0,0.220823022103965,0,-0.0572429259487324,0,0,0,0.0256268116607426,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.128274604875635,2.16840434497101e-19,0,0,0,0,0,0,0.00712145701408436,0,0,0,0,0,0,0,0.00466264703820025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11275387599618,0.106803164594129,0.0707049509761777,0,0,0.00210985400445268,0.173481434886915,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.39448885233997,0,0,0,0.0072226242974389,8.67361737988404e-19,0,0,0,0,0.0352520991321392,0,0,0,0.0229794638483864,0.123696798369398,0,0,0.000202210830679774,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.185452248972335,0,0.00758038989166554,0,0,0,0,-0.00314245801389676,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.164581486024665,0,0,0,-1.73472347597681e-18,0,0,0.0143291168031506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685494668872531,0,0,0,0,0,0,0,0,0,0.381907155808689,0,0,0,0.0225705902304591,0,0,0,0,0,0,-0.00133276348388743,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941343304390396,0,0,0,0,0.000441642575416747,0,0,0,0.0532459971833232,0,0,0,0,0,0,0,0.334929543877902,0.0254417515244932,0,0,0,0.00687336317171932,0,0,-0.00289252439433808,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0376146747549854,0,0,0,0,0,0,0,0,0,0,0,0,0.0251787606088012,0,0,0.242095865713904,0,0,0,0,0.0230576136252922,0,0,0,0,0,0,0.11728352585644,0,0,0,0,0,0,0.0429620819100105,0,0.00958797706474645,0,0.0875031126008902,0,0,-1.35525271560688e-20,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0096255030029383,0,0,0.0685490123640392,0,0,0,0,0,0,0,0.00445833851517605,0,0,0,0,0.123281622129249,0,0,0,0,0,0,0,0.227974770293005,0.0656160124318028,0,0,0,0,0,0,0,0,0,0,0.245176464623512,0,0,0,0,0,0,0,-0.000235510119908211,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0792332865263896,0,0,0.216345471192872,0,0,0,0,0.0950352481066579,0,0,0.0746883057560226,0,0,0,0,0,0,0,0,0,0.0897087132828848,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.157471040384041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0131292852779425,0,0,0.085466960481956,0.394729441085164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110199307767292,0,0,0.0356132200092893,0,0,0,0,0,0,0,0,-0.0273652004475255,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.151185523731946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30487361831459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237923332940089,0,0,0,0,0,0,0,0.0684948966403897,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242944602990183,0,0.0280026469431178,0,0,0,0.135895504475666,0,0,0,0,0,0.0228884423772037,0,0.0943773594776965,0,0,0,0,0,0,0,0,0,0.139753813212438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.114770406919234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292348928111224,0,0,0,0,0.0605045215245978,0,0.00950602242183464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431954102100041,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152555875326003,0,0,0,0.0121156726976311,0,0,0.00705966683756903,0,0,0,0,0.265224283347925,0,0.00819175156752353,0,0,0,0,0,0,-0.000628042595482315,0,0,0,0,0,0
