,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X000708.SZ,X601898.SH,X002466.SZ,X601600.SH,X600547.SH,X000301.SZ,X600362.SH,X600188.SH,X600111.SH,X600010.SH,X000786.SZ,X600426.SH,X600886.SH,X600011.SH,X600176.SH,X000027.SZ,X601991.SH,X600803.SH,X600795.SH,X600352.SH,X600219.SH,X002353.SZ,X600489.SH,X000825.SZ,X000408.SZ,X000898.SZ,X600688.SH,X002080.SZ,X000932.SZ,X600801.SH,X300037.SZ,X600315.SH,X000807.SZ,X601699.SH,X002409.SZ,X000983.SZ,X000959.SZ,X600399.SH,X600157.SH,X000830.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0787275061697046,0,0,0,0,0,0.0458963069412551,0,0.00701228500056575,0,0,0,0,0,0.00819824796860735,0,0.012478720740517,0,0,0,0,0,0.0222526436921882,0,0,0,0,0,0,0,-0.0598018742488274,0,0,-0.0433259089759212,0,0.0950063584604157,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.0248662190436546,0,0,1.73472347597681e-18,0.0316599665621956,0,0,0,0,0,0.104781651896761,0,0,0,0.054459168121944,0,0,0,0,0,0,0,0,0,0,0,0,-0.00596212411208009,0,0,0,0.0191328321808131,0,0,0.0320490409888196,0,0,-0.00954809607084622,8.67361737988404e-19,0.0209147425728545,0,0,0,0,0,0,0.0838685295969687,0,0,0,1.0842021724855e-19,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110860418153815,0,0,0,0,0,0,0.10766728700998,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.0338401989744248,0,0,0,0.125702765370267,0,-0.0139807007250068,0,0,0,0,0,0.00175091318247796,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.096210636518726,0,0.0819320330980768,0.15659864288228,0,0,0.133138272032191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725463774099017,0.0267215040726443,0.0468985201217166,0,0,0,0,0,0.101723426973377,0,0,-0.0835923344633884,-0.00218952337267623,0,0,0,-0.0447867842687652,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330675893634415,0,0,0,0,0,0,0.0143360674796256,-0.0179755650090631,0,0,0,0,0,0,0,0,0.0202124358903987,-0.022930929462393,0,0,0.0603089982921287,0.160646381087193,0,0,0,-0.0293477391438038,0,0,0,0,0,0,0,0,-0.0991058987844215,0.121905876794549,0,0,0,-0.0105749464677006,0,0
X002460.SZ,0,0,0,0,0,0,0,0.178983125110095,0,0,0,0.443128632112204,0,0,0.0612863786637195,-8.470329472543e-22,0,0,0,0.0449456974056717,0,0,0,0,0,0,0,0,0,0.0640026685758975,0,0,0,0.0121371845227202,0,0,0,0.0567578418582459,0,0.132020465539156,0,0.167691540391441,0,0,0,0,0,0,0.00770146900637816,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.00424857840397375,0,0,0,0,0.0342293530456069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12788092023839,0,0.118823164426217,0,0,0.256383222019102,0,0,0,0.0979700628221076,0,0,0,0,0.0620561919727626,0,0.00612569791093649,0,0,0,-0.0277142815181018,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0747333777709456,0,0,0,0,-0.139424391137295,0.105875733505607,0,0,0,0.300079070469503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232105787200034,0,0.0157622582637803,0,0.15061432098008,-0.0971030092345677,0,0,0,-0.0206187346871749,0,0,-0.00712534145518049,0,0,0,0,-0.0408597791892246,0,0
X002271.SZ,0,0,0,0.188954234078187,0,0,0,0,0,0,-0.100888245779455,0,0,0,0,0,-0.0429507023489275,0,0,0,0,0,0,0,0,0,0.0609952561362833,0,0,0,0,0.0418415530395037,0.090037738530644,0.115020677809118,0,0,0,-0.0359571392679562,0,0,0,0.0881246722878632,0,-0.000992575655817694,-0.0870194893615839,0,0,0,0,0,0,-0.0295104319890255,0,0,0,0,0.0286783878270145,0,0
X000708.SZ,0,0,0,0.0420753365533771,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208245140709122,-0.00195753961145948,0,0,0,0,0,0,0,0,0,0.171329944635403,0,0,0.113599650083302,0,0,0.0739227442959015,0.060737803898577,0,0.0423477876089418,0,0,0,0,0,0,0,-0.0506633324413783,-0.033613103663857,0,0,0,-0.047118263314178,0,0
X601898.SH,0,0,0,0,0,0,0,-0.0812545081286074,0,0.0422129948840877,0,0.031845141708006,0,0,0,0,0.277913963195983,0,0,0,0,0,0,0,-0.0419272432731103,0,0,0,0,0,0.142599765295481,0,0,-0.0898765621463558,0,0,0,0,0,0,0.0232267546400571,0.252928678110803,0,0,0.224990363829885,0,0,0,0,0,0,0,0,0,0,0,0.0336703184840673,0,0
X002466.SZ,0,0,0,0,0,0.706357552093121,0,0,0,0,0,0,0,0,0.219209979457585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986314612475542,0,0,0,0,0,0,0,0,0,0,0,0.0476469260214964,0,0,0,0,0.244146674166832,0,0,0,0,-0.13054411072776,0,0,0,0,0.0243425383086088,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0689839968462007,0,0,0,0.013398607627347,0,0,0,0,0,0,0,0,-0.0101616656762228,0,0,0,0,0.0169847974134199,0,0,0.07067567911165,0,0,0,0,0,0,0,0,0.486996389443983,0.0601364845863644,0,0.00819025105141451,0,0,0,0,0,0,0,0,0,0,0,-0.00157081860802301,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110600776132165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717447032002127,0.0845007448199045,0.0734560627587739,0,0,0,0,0,0,0,0,-0.0114304178179083,0,0,0,0,0.0413380582753796,0,0,0,-0.0316845849942036,0,0,0,0,0.0181295193733263,0,0
X000301.SZ,0,0,0,0,0,0.0847568206175262,0,0,0,0,0,0.0693248207635524,0,0,0,0,0,0,0,0,0.0503941831768445,0,0,0.400930963585475,0,0,0,0,0,0,-0.0968380476040522,0,0,0,0,0,0,0,0,0,0,0.0307804302869061,0.126472350947936,0,0,0,0,0,0,0,0,0.0146355220130115,0.00144855774758835,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0192163337699012,0,0,0,0,0.0508362589970594,0,0,0,0,0,0,0,0.137229197258792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179511153163241,0,0,0,0,0.40433612846145,0,0,0,0,0,0,0,0,0,-0.0258975367339297,0,0,0,0,0.0311405927469937,0,0
X600188.SH,0,0,0,0,0,-0.240909249680516,0,0,0,0,0.469737950148627,0,0,0,0,0,0,-0.0631912015674227,0,0,0,0,0,0.0637394869641756,0,0.304208641228874,0,0,0,0,0,0,0,0,0,0,0,0.107082369997159,0,0,0,0,0,0,0.187203087873814,0,0,0,0.316456416777997,0,0,0,0,0,0,0,-0.00706168750369361,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03445500295453,0,0,0,0,0.150722567809612,0,0,0,0,0,0,0,0,0.20405249113291,0,0.0329140529711296,0,0,0,0,0,0,0.0105420730542553,0.0399086943502115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344238414915297,0,0,0.0942720857262351,0,0,0,0,0,0,0.0717682336152729,0,0,0,0,0.114013721017513,0,0,0,0,0.18245087600956,0,0,0.0739447650167241,0,0,0,0,0,0,0.0905006739340782,0.0959738896209374,0,0,0,0,0,0,0,0,0,0,-0.0526383995765636,0,0
X000786.SZ,0,0,0,0.243128614920978,0,0,0,0,0,0,0,0,0.0162360769174041,0,0,0,0.0841093407952588,0,0,0,0,0,0,0,0,-0.0607572494692433,0,0,0,0,0,0,0,0,0,0,0,0.0171943177426683,0,0,0,0,0,0,0,-0.153966418392675,0,0,0,0,0,0,-0.0171000098705199,0,0,0,-0.0343041029880446,0,0
X600426.SH,0,0,0,0.108600256676071,0,0,0,0,0.0703848882818796,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.187746863355389,0,0,0.0344957493110013,0,0,0,0,0,0,0,0.171720494411921,0,0,0,0,0,-0.0672487727594274,0,0,0,0,0,0,0,0.194793646795548,0,0,0,0.0267986790992096,0,0,0,-0.0204720409301399,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472212426315327,0,0,0,0,0,0,0.142100540070278,0.0478883945239703,0,0.0349195490803801,0,0,0,0,0.0362016602742947,-0.00354285891909946,0,0,0,0,0.0262711138535458,0,0,0,0,0.0230203895588805,0,0,0,0,0,0,0,0,0.0196380759008066,0,0,0,0,0.00210507376108351,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427358156116669,0.2157384686443,0,0,0,0,0,0,0,0,0,0,-0.0143836817608782,0.0476350166114511,0,0,0,0,0,0,0,0,0,0.0333742524545714,0,0,0,0,0.0164812744149865,0,0,0,-0.0530123465308169,0,0
X600176.SH,0,0,0,0,0,0.0769348399316761,0,0,0,0,0,0.0842479832678577,0,0,0.0529839795116714,0,0,0,0,0,0.0391367868946778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990749078559095,0.154146030090238,0,0,0,0.0279191442875212,0,0.0459833046639333,0,0,0.0584272427177848,0,0,0,0,0,-0.0445015994297787,0,0,0,-0.094706023440358,0,0
X000027.SZ,0,0,0,-0.29413958799121,0,0.386594408556267,0,0,0,0,0,0,0,0,0,0,0,0.125551109767386,0.0557332171291075,0,0,0,0,0,0,0.799063170629565,0,0,0,0,0,0,0,-0.0436548167495752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561719148268576,0,0
X601991.SH,0,0,0,0,0,0,0,-0.0110404442368261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336445981344415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00807735762810321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681319026310481,0,0
X600803.SH,0,0,0,0,0,0,0,0.101472706748044,0.0205153933136794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406525313624336,0,0,0,0,0,0,-0.081804798445239,0,0.0177009830801845,0,0,0.0194442172519291,-0.0357039978475608,0,0,0,0.111312532719953,0,0,0,0,0,0,0,0,0,0,-0.00846667308789146,0,0,0,-0.037655475670981,0,0
