,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600010.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X600688.SH,X600583.SH,X601992.SH,X000898.SZ,X601158.SH,X000709.SZ,X600352.SH,X000792.SZ,X600489.SH,X000883.SZ,X600547.SH,X000539.SZ,X002353.SZ,X000629.SZ,X000027.SZ,X600808.SH,X000825.SZ,X000831.SZ,X000630.SZ,X600578.SH,X600008.SH,X600549.SH,X600660.SH,X601699.SH,X000983.SZ,X600315.SH,X600863.SH,X600307.SH,X002470.SZ,X600098.SH,X000937.SZ,X600348.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.486757776737351,0,0,0,0,0,0,0,0,0,0.0289225946848979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250574557455992,0,0,0,0,0,0,0,0.0217802360553951,0,-0.00253721743011271,0,0,0,0,0,0,0
X600028.SH,0.449153078088023,0,0,0,0,0,0,0,0,0,0,0.0760015950124648,0,0,0,0,0,0.277639925151479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251954563765956,0.00359812658702223,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0161554020017837,0.124123639699928,0,0,0,0,0.142990151986904,0,0,0,0,0,0,0,0.0243077634960994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277766141934534,0,0,0,0,0,0,0,0,0,-0.0142017904082507,-0.0143135191283177,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.142595961508148,0,0.092789011451709,0,0.106932331569553,0.264670035642136,0.0932815811768749,0,0,0,0.0372652501325088,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.01881178549272,0,0,0,0,0.0372699868422042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463260327414631,0,0,0,0,-0.020679433022053,-0.0068715781343173,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0335765047151148,0.0254178673230796,0,0,0,0,0,0,0,0,0,0.0807206911868588,0,0,0,0,0,0,0,0,0,0,0.0254855022365755,0,0,-0.0635954827211717,0.0511859702146058,0,0,0.0352716594570071,0,0,0,0,0,0.00300461055906394,0,0,0,-0.0796845541695045,-0.0101369633388159,0,0,0,0,0,0
X600019.SH,0.0120268627214292,0,0,0.0941926693429374,0,0,0,0,0,0,0,0.0107738449924582,0,0,0,0,0,0,0,0,0.0304647666646429,0,0.3187411684969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199728847945343,0,0,0,-0.0194923621350193,-0.0176599800670354,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0866768509342028,0,0.144362307373322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730372088407004,0,0,0,0,0,0,0,0,0,0.1201827416103,0.450466145148167,0,0,0,0,0,0,0,0,0,-0.00990586638992658,-0.0110122008549376,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0461958819722164,0.131685551890986,0,0,0,0,0,0,0,0.0999083287711426,0,0,0,0,0,0,0,0,0,0,0,0,0.103463268139188,0,0,0,0,0,0.0991403542889968,0,0,0,0,0,0,0.0403278972271914,0,0,0,0,0,0,0,-0.00350342915685831,-0.0204060626216848,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0201315791074364,0.258717041115697,0.0383411069988275,0,0,0,0.0864729883816176,0,0,0,0,0,0,0.0868579089586896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117499400555816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224024466558887,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.240982175132275,0.328637334226705,0,0,0,0,0,0,0,0,0,0,0,0,0.0460613386414179,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.137317268468373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208533469538166,-0.0151352473151077,0,0,0,0,0,0
X600886.SH,0,0,0,0.163316241071445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137920579507748,0,0,0,0,0,0,0,0,0,0,0.0695090003900201,0,0,0.0317076587841873,0,0,0,0,0,0,0.0732883441694247,0,0,0,0,0,0,0,0,-0.0191199969356815,0,0,0,0,0,0
X600188.SH,0.292887679429977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725966131425233,0,0.206680011913493,0,0,0.18743876377077,0.215854215067966,0,0,0,0,0,0,0,0,0,-0.0459062767033728,-0.00440443529503118,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724761559227247,0,0,0,0,0,0,0.458616044282138,0,0,0,0,0,0,0,0,0,0,0,0,0.0890047924643707,0,0,0,0,0,0,0,0,0.176216949294202,0,0,0,0,0,0.00583481229500592,0.0228662630855041,0,0.00968848542013202,-0.00717322344775455,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0172732579553296,0.0757606329889371,0,0,0,0,0,0,0.0948952600810259,0,0,0,0,0,0,0,0.00778253104522305,0,0.0221475791281259,0.0682708760666145,0,0,0,0,0,0,0,0.262233689607412,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181772668043176,-0.0133801545525775,0,0,0,0,0,0
X600362.SH,0.0184298207453414,0,0,0,0,0,0,0,0,0.159133704469196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649655272934732,0,0,0,0.201136746144693,0,0,0,0,0,0,0,0,0,0,0,-0.0185405645760314,0,0,0,0,0,0
X600027.SH,0,0,0,0.110592650754785,0,0,0,0,0.202430012804237,0.191827076884225,0,0.0126976080134058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562033536778686,0,0,0,0,0,0,0,0,0,0.050644683861542,0,0,0,0,-0.020008827721899,-0.0234891336264581,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0397963003128702,0.214172156213452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729200452201324,0,0.0272684502822878,0,0.276888501664085,0,0,-0.000236245680501403,0,0,0,0,0,0,0.165388685263786,0,0,0,0,0,0,0,0,0.0495691789137195,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0.348071428509389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896549674195438,0,0,0,0,0,0,0,0.0796880557542641,0,0,0.0150234267939952,0,0.18409296544585,0,0.0751872711651709,0,0,0,-0.0202754387462925,0,0,0.0230104335977986,0,0,0,0.0545597773364968,0,0,0,0,0,0,-0.0481111733319017,-0.00394671559840869,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.126048190020035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0127044830816732,0,0,0,0,0,0,0.0921359636343488,0.0502095099824081,0,0,0.0237389814326844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00628211919781296,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287916754076998,0,0,0,0,0.183880895506842,0,0,8.67361737988404e-19,0.114680728243577,0,0,-0.0296918538768492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200583160450899,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.194971954672175,0,0,0,0.0917846417392536,0,0.0106494966195334,0.104169234555179,0,0,0,0,0,0,0,0,0,0.157037339176646,0,0,0,0,0,0,0,0,0,0.0471229039166037,0.0944803679710219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809593063614884,0,0,-0.0035474775668062,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.131579651840619,0,0,0,0.000323535246966529,0,0,0.0738313273056443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861641423094968,0,0,0,0.203475672089715,0,0,0,0,0,0,0,0,0,0,0,0.138403939976875,0,-0.015087083745676,-0.0436643751582648,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0156886142379096,0.00206939847968286,0.0389446812407024,0,0,0,0,0,0,0,0,0,0.392922602141679,0,0,0,0,0,0,0,0,0,0,0,0.0693908728950457,0,0,0,0,0,0,0,0,0,0,0,0.231055472723563,0,0,0,0,0.135755518116956,0,0,-0.00643243506517323,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856584585496553,0,0.0611201169485953,0,0,0,0.0184387078230817,0,0,0,0,0,0,0,0.0606398288621303,0,0.266759351436479,0,-0.0387161785753475,0,0,0.208732010723327,0,0,0,0.0787137077806613,0.0201935181867651,0,0,0,0,-0.0412836858228768,0,0,0,0,0,0,0.0478578252784372,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,-0.0161913809908555,0,0,0,0,0.076547517458791,0,0,-0.0311450824042014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117706811284959,0,0.0512837699438006,0.00416731236609694,0.103038916079892,0,0,0,0.0367641535521787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103385067983555,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.230698233803964,0,0,0,0,0.252535168870143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132510864529841,0,0,0,0,0,0,0,0,0,0.0517077763077095,0,0,0,0,-0.035114057382065,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,-0.0294864306518771,0,0,0,0,-0.0422671420428119,0,-0.060610622942362,0,0,0,0,0,0,0.0173619045058741,0,0,0,0,-0.0628032073292713,0,0,0,0,0,0,0,0,0.0950248836945927,0,0,0.0731440640100262,0.0127451030794319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351761829946954,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.32741914132039,0,0,0,0,0,0,0.024526911430659,0,0,0,0,0,0.0370358622956342,0,0,0,0,0,0.0605478958334063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0172101601895045,0,0,0,0,0,-0.0321213381956325,0,-0.0222837760502402,-0.0222895269082005,0,0,0,0,0,0
X000539.SZ,0,0,0,0.0219194197949448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334687751878384,0.0675655957080838,0,0,0,0.00741224213106623,0,0,0,0,0,0,0,0,0,0.01677335223214,0,0,0,0,0,-0.0479552109643305,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,-0.0128302247795021,-0.0444700996469255,0,0,0,0,0,0,0.00561829662363506,0,0,0,0,0,0,0,0.0562574185498685,0,0.305802618695185,0,0,0,0,0,0,0,0.0784073334898773,-0.0346057539535576,0,0,0,0,0.151840548127748,0,0,0,0,0,0,0,0.221401488606931,0,0,0,0.119910507500683,0,-0.020489860941192,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.210574441566071,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0251341114142212,0.288743839529595,0,0,0,0,0,0,0,0,0,0,0,0,0.200167588602238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00390994759945278,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0423948392421798,0,0,0,0,0,0.170853806483507,0,0.0941088993453161,0,0.0830149334298418,0,0,0.0214944740662645,0,0,0,0,0.0864251538256704,0,0,0,0.0380636912459213,0,0,0.269674151106932,0.0626357545297331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141183298543446,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159086897886707,0,0,0,0,0,0,-0.101315849339375,0.239622373496907,0,0,0,0,0,0.114397212487106,0,0,0,0,0.212134261335347,0,0,0.22680864540397,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0137472909558285,-0.0152898436417506,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.332955548898199,0,0,0,0,0,0,0.0546927222691505,0,0,0.068139363817214,0,0,0,0,0,0,0,0.120089432847563,0.071039122952464,0,0,0,0,0,0.051062654256057,0,0,0,0,0,0,0,0,0,0,0,0.129109562840298,0,0.00495824526026115,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0.153724246157093,0,0.0983337592182651,0,0.0882696476062346,0.0818364462855295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126791181211798,0,0,0.142898663133989,0,0,0,0,0,0,0,0,0,0,0,0,-0.00050153772225851,-0.0104125734777785,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.116138562951176,0,0,0.26990866313592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284152778527682,0.0662408605005542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304194995618728,0,0,-0.0125417426619407,0,0,0,0,0,0
X600578.SH,0,0,0,0.0766912673496445,0,0,0.0530874802937751,0,0,0.00456072978435473,0,0,0,0,0,0,0,0,0,0,0,0,0.0214620762003213,0,0,0,0,0,0,0,0,0.0816784349409829,0.101077794187235,0,0,0,0,0.200816977608727,0,0,0,0,0,0.0521133353979319,0,0,0,0,0,0.128809433215944,0,0,-0.0131971991128274,0,0,0,0,0,0
X600008.SH,0,0,0.122345602068945,0,0,0,0,0,0,0,0,0.0445344474303585,0,0,0,0,0,0,0,0.0392712682437965,0,0.303746801325064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1354582063342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.00978000657004328,0,0,0,0,0,0.0734181834747664,0.154148242788423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385929714551107,0,0,0,0.0589898184792197,0,0,0,0.0662695034973685,0,0,0.0854047522600166,0,0,0,0,0,0.0570128875779945,0.0618706375919223,0,0,0,0,0,0,0,0,0,0,0
