,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X601600.SH,X600547.SH,X600688.SH,X600362.SH,X600795.SH,X600188.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X600111.SH,X601992.SH,X600886.SH,X600660.SH,X600309.SH,X000898.SZ,X600489.SH,X600299.SH,X601158.SH,X002466.SZ,X000709.SZ,X000792.SZ,X000723.SZ,X002075.SZ,X000959.SZ,X600583.SH,X000408.SZ,X000630.SZ,X000983.SZ,X600623.SH,X600219.SH,X000883.SZ,X600352.SH,X600098.SH,X000539.SZ,X600549.SH,X000060.SZ,X000937.SZ,X601699.SH,X000027.SZ,X002092.SZ,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0212386192514025,0,0.00658065389534958,0,0,0,0,0,0.0273152965509076,0,0,0,0.0310346714897192,0,0,0,0,0,0,0,0,0,0.172911404786125,0,0,0,0.0783792658823699,0,0,0,0,0,0,0.00563507843724074,0,0,0,0.0200393514586766,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460966018687191,0,0,0,0,0,0,0.0465842145692473,0,0.076766648455539,0,0,-0.0229489137989511,0,0,0,0,0,0.0189935007203835,0.338929345649789,0,0,0,0.0250747773823368,0,0,0,0,0,0,0,0,0,0,0.0222638560851804,0,0,0.0175401367441328,0.0144606946757665,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.216980508359082,0.0145467280821625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0049124852917171,0,0,0,0.0871426305352074,0,0,0,0.0300764986327558,0.189055166672917,0,0.0247410976652949,0,-0.00735269739661974,0,0,0,0,0,0.0356704603840718,0,0.0177971948068596,0,0,0,0,0,0,-0.0628493989461574,0,0,0,0,0,0
X600011.SH,0,0.0367976792820221,0,0,0,0,0,0.041125763307617,0.0286509812188834,-0.0495631293946077,0,0,0,0,0.0498720001585672,0,0,0,0,0,0,0,0,-0.0761323700208959,0,0,0.0405982663914273,0,0,0,0,0,-0.0104025390399493,0.0661699424800049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378087668029959,0,0,-0.0651996322737088,0.0760853401380816,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.183047740691687,0.0692173920126332,0,-0.0807576480685591,0,0.0305604165551011,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360873011111388,0,0,0.102200164303447,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0282723466439767,0,0,0,0,0,0,0,0,0,0,0,0,0.0415207218849001,0.18443732205462,0.033406692324388,0,0,0,0,0.0435345701285287,0,0,0,0,0,0,0.0490396936208393,0.0462492738667726,0,0,0,0,0,0,0.0383030561768962,0.0167202077070579,0,0,0,0,0,0,0.00971439838743205,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0157713941414792,0,0,0,0,-0.0412161712631206,0,0,0,0.0659730242458654,0.065663565638215,0,0,0,0,0,0,0.0712702930923146,0.0282235875423728,0.0899541787421705,0,0,0,0,0,0,0.00773426451425865,0,0.0740753528604253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328031331763299,0,-0.0065888675202926,0,0,0,0,0,0,0
X601898.SH,0,0,0.247537171106867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00474315099905656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136511211402132,0.0301092950327675,0,0,0,0,0,0,0,0.14399328455173,0.0942378714059546,0,0,0,0,0,-0.0718962831705682,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00472549127453772,0,0,0.269457702659031,0,0,0.0652087027958992,0,0,0,0,0,0.404609673547274,0,0.00309299105898241,0,0.0890853687838127,0,0,0,0.0439114933002589,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0571618133642927,0,0,0,0,0,0,0,0,0,0.059289067724204,0,0,0.970197672937536,0,0,0,0,-0.00324312870335729,0,0,0,0,0,0,-0.00117877480653648,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0286727158379251,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0411835173897878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569046543912672,0,0,0,0,0,0,0,0.201278902999382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199981828165886,0,0,0,0.0708276810202225,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0556910142044408,0,0,0,0,0,0.0305855804227301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548116773996603,0.0366676932167005,0,0,0,0,0.445209905600923,0,0,0.116070880559139,0,0,0,0,0.0315211693602874,0,0.266963679083458,0,0,0.0446029866228788,0,0,0,0,0,0,0,-0.0375035253243555,0,0
X600795.SH,0,0,0,0,0,0,0.132662062193195,0,0,0,0,0,0,0,0.00387129233211361,0,0,0,0,0,0,0,0,0,0.029862636351312,0,0,-0.00610384610717062,0,0,0,0,0.00627553539285265,0,0,0,0,0.0611267797335771,0,0,0,0.102908656520723,0,0,0,0,0,0,0.0614647014879931,0,0,-0.0131949010841533,0,0.0521917563766269,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.00660380325083649,0,0,0,0.0948499771155636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398473804934255,0,0,0,0,0.039767639117169,0,0.119557813024984,0,1.73472347597681e-18,0.0848096132654216,0,0,0,0,-2.71050543121376e-20,-0.0280639263103738,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661561419334151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619575390882755,0,0,0,0,0,0
