,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600111.SH,X600795.SH,X600886.SH,X600362.SH,X600010.SH,X600188.SH,X600688.SH,X600309.SH,X600027.SH,X000883.SZ,X600583.SH,X601992.SH,X002353.SZ,X000792.SZ,X000898.SZ,X601158.SH,X000709.SZ,X000629.SZ,X000825.SZ,X000539.SZ,X600489.SH,X600315.SH,X600808.SH,X000831.SZ,X600352.SH,X600660.SH,X000027.SZ,X601699.SH,X600578.SH,X600307.SH,X600490.SH,X600549.SH,X000630.SZ,X000983.SZ,X000937.SZ,X600863.SH,X002470.SZ,X000959.SZ,X000960.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025878618758992,0.0534106009843029,0,0.0154882468171619,0,0,0.00832549535969757,0.00966483393212917,0,0,0,0,0,0,0,0,0,0.065297496528286,0.0270796762023983,0,0.0276458726516081,0,0,0,0,0,0,0,0,0,-0.00714048452873536,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0741310748641506,0,0,0,0,0,0,0,0.135312249911666,0,0,0,0,0,5.91812831393817e-05,0,0,0.120016173400912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861669837503119,0,0,0,0,0,0,0,0,0,0.0105470461309925,0.0227605814005423,0,-0.0106971422061999,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0574248754212614,0,0.0472800543684069,0,0,0.120647046893226,0,0,0,0,0,0.203047757607988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266929696725435,0.0816326164422794,0,0,0,-0.0726421965916513,0,0,-0.00515283630822518,0.00116001395154681,0,0,0,0,0,0
X600585.SH,0,0,0.198292740016577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14770934407175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952345425609232,0,0,0.0109398396548213,0,0,0,0,0,0,0,0,0,0.000883678874693792,0.00300427170289218,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0613476642943589,0,0,0,0,0,0.035342265397739,0,0,0,0,0,0.260905891921766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415809097185395,0,0,0,0,0,0,0,0,0,0,0,0.0324170634436008,0,0.0847835564673849,-0.0157896122988675,0,0,0.00424755439189171,-0.0114308315568437,0,0,0,-0.21030381332625,0,0
X600019.SH,0,0,0.0300375135556529,0,0,0,0.141929475596297,0,0,0,0,0,0.0272894176945272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192930797343234,-0.0305365909887657,0,0,0,0.145955177922358,0,0,0,0,0,0,0.0642529928283711,0.0290325439094065,0,0,0,0.117098588573293,0,0,0.111166690771713,0,0,0,0.00730269340643785,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0565054429513933,0.0426424337139871,0,0,0,0,0,0,0.125665552183965,0,0,0,0,0,0.0826261623928266,0,0,0.0287964298126635,0,0.00239705698589066,0.182579950797978,0,0,-0.0448641883542329,0,0,0,0.043859008365819,0,0,0,0,0.103525858481951,0,0,0,0,0,0.0101645030269399,-0.0242449629200729,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0449767100213203,0,0,0,0,0,0,0,0,0,0,0,0.0626343542475941,0.00590271167989277,0,0,0,0,0.0377006257969378,0,0,0.135471051683745,0.0152623916710424,0,0,0,0,0,0,0,0,0,0.159284955513016,0.00386653293132566,0.0377827553716224,0,0,0,0,0,0,0,0,0,0,0.00566703078602228,-0.0107945112822743,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117991998225675,0.0118219123800151,0,0,0,0.199049608858053,0,0,0,0,0,0,0,0.0179056815879821,0,0,0.260903330416162,0,0,0,0.0593188044560655,0,0,0,0,-0.0121077464602819,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0421604080987829,0,0,0,0,0,0.0599415770116746,0,0,0,0,0,0.110371560574906,0,0,0,0,0,0.0123002481100392,0.0980497329740804,0,0,0,0,0,0,0,0,0,0,0,0,0.253316715067439,0,0.0111081485377753,0,0,0,0,0.067653232505273,0,0,-0.00874406086543735,0.00368574293954812,0,0,0,0,0,0
