,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X601898.SH,X600010.SH,X600660.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X600688.SH,X601991.SH,X000786.SZ,X600027.SH,X600111.SH,X600795.SH,X601992.SH,X600126.SH,X600176.SH,X600299.SH,X600426.SH,X002075.SZ,X600486.SH,X600529.SH,X002466.SZ,X000723.SZ,X600516.SH,X600315.SH,X601158.SH,X600612.SH,X002353.SZ,X000401.SZ,X600219.SH,X000898.SZ,X000932.SZ,X000883.SZ,X000553.SZ,X000027.SZ,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689122677072331,0,0,0,0,0,0,0,0.121146456077522,0,0,0,0,0,0.0197198609805139,0.0115083907729056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202975346091141,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0605501527997986,0,0,0.0208968459953095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011762803987981,0,0,0,0,0,0.103092727829893,0,0,-0.0311464081422912,0,0,0.0125685204849937,0,0.0596235566446234,0,0,0,0.0233137082080789,0,0,0,0,0,0.0324188121925485,0,0,0,0.00198422437916474,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0744470974559622,0,0,0,0.106937168505538,0,0,0.0493294125026198,0,0,0,0,0,0,0,0,0,-0.0328415087290255,0,0.0691994327288685,0.0199145867681168,0,0,0,0.0146433587879901,0.0496349299418573,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.000907866323792189,-0.011242147686435,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.167147554555633,0,0,0,0,0,0.114854060461163,0.465402514498606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010212226980794,0,0,0,0,0,0.0216052783326227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016373848809838,-0.00365784898087448,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690749918274787,0,0.157342402294301,0,0,0.0451553908233769,0.198330500066782,0,0,0,0,0,0.0137923630362173,0,0,0,0,0,0,0,0,0,0.0179156080945701,0.0200842393922933,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482149205296806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950929692484512,0,0,0,0,0.20476647642296,-0.00633032451346845,0,0,0,0,0,0,0,0,0,0.00952410244465678,0.0211313038640485,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0718475824343143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041484057527381,0,0.110216390197673,0,0,0,0,0,0,0,0.160292964306402,0,0,0.0232686643078553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208459760540544,-0.0184048470009638,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.0517987532069438,0.0898227052046907,0,0,0,0,0,0,0,0,0,0.0529294144854591,0,0,0,0,0,0,0.0241794727779671,0,0,0,0,0,0,0.0414338979993139,0,0,0,0,0,0.195661166383753,0,0,0,0,0,0,0,0,0,-0.00582491391845532,-0.032681426222425,0,0,0,0,0,0
X600011.SH,0,0,0.230647479113169,0,0,0,0,0,0,0.00628479552976952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148378541112856,0,0,0,0,0,0.117661309934086,0,0,0,0,0.00606529759766678,0,0,0.026795046768556,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0173684839693432,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.253380984262616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501937633207983,0,0.204968644949056,0.326116527943936,0,0,0.0775798634682749,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0437959114848917,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.168457056040293,0,0,0,0,0,0,0,0,0,-0.0195454674213914,0,0.0188914909001256,0,0,0,0,0.0872493997274924,0,0.0234878728335678,0.0132982316060591,-0.103603237587533,0,0.246853239058044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00466419852170025,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,-1.6940658945086e-21,0,0,0,0,0.0852671669566975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701381570515891,0.0263808332347246,0,0,0,0,0,0,0.0471030225185594,0,0,0,0,4.33680868994202e-19,0.0876876165870286,0,0,0,0,0,0,0,0,0.0235464144381834,0.0696072974786496,0,0,0,0,0,0
X600886.SH,0,0,0.181916918277901,0,0.0472799999929547,0.0814507997246824,0,0,0,0,0,0,0,0,0,0,0,0.0502920540424368,0,0,0,0,0,0,0.0104897845165151,0,0,0,0.00645224086191259,0,0,0,0,0,0,0,0,0,0,0,0.0978000931997261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121751735181815,0,0,0,-0.0030416419692498,0,0.0841270797986811,0.0514366244837131,0,0,0,0,0,0.104333274124885,0,0,0,0,0.0246303099315854,0.0919511746644313,0,0,0,0,0,0,0,0,0,0,0.0194579437228291,0,0,0,0.0113479588595539,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,-0.0355682634933464,0,0,0,0,0,0,0,0,0,0,0,0,0.109147793852041,0,0,0,0,0,0,0,0.127531462426753,0,0.0967881549679605,-0.0139422274032638,0,0,0,0,0,0,0.0457657240671952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00455419679619795,-0.00678217251202002,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0839118031174373,0,0,0,0,0,0,0,0,0,0,0,0.00790994346279122,0,0.21138136326376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132761176628513,0,0,0,0,0,0,0,0,0,0.0276346084635273,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00299577230498912,0,0.0201909864931192,0,0,0,0,0,0,0,0,0,0,0,0.0518398971521335,0.0246508391235636,0.157384315582942,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0.0811222860380524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789157060236843,0,0.0391380605504497,0,0,0.0284032455544032,0,0,0,-0.0212548927055926,0,0,0.0713380627701245,0,0,0,0,0,0.07851128705666,0,0,0,0,0,0,0,0,0,0.0101219232815282,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.570150084142679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177270684254681,0,0,0,0,0,0,0.00936443095046253,0,0,0.0509004826313486,0,0,0,0,0,0.123805167785536,0.0328187262220901,0,0,0,0,0,0,0,0,0,0,0,0,-0.00563351363267781,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171631709222209,-0.0129431548694763,0,0,0,0,0,0,0,0,0.157137837922856,0.112406120340429,0,0,0,0,0,0,0,0,0,0.00287395095553786,0,0,0,0,0,0,0,0,0,0.0072197205230838,-0.00358647127167188,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.0245616986299336,0,0,0,0,0.137842119044247,0.0470164142735477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565977072382889,0,0,0,0.0283429194480624,0,0.0864980692268088,0,0,0,0.0301890129126224,0,0,0,0,0,0,0,0,0,0.0202596367707626,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.133569080476548,0,0,0,0,0.223149360833642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304697848614923,0,0.120583786357152,0,0,0,0,0,0.0973127292321146,0,0,0,0,0,0.360175349238003,0,0,0,0.0379357493292918,-0.0286300877925347,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140524293752361,0,0.0962557984052776,0,0,0.00207310762265125,0,0,0,0,0,0,0,0.0501406302613248,0,0.0779881373719827,0,0.0679979908548888,0,0,0.0196709215913114,0,0,0.0162711532818477,0,0,0,0,0,0,0,0,0,-0.00692642449264355,0.0008909185449079,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0288219151736917,0,0,0,0,0,0,0.310924572402852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135902223639463,0.205511715927773,0,0,0,0,0,0.112136258422924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139096790006329,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.312157827870505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114927273128162,0,0,0,0,0,0,-0.0345852144042908,0.0278729611279378,0,0.0731270392191798,0,0.0318119337926422,0,0,0,0,0,0,0,0,0,0,0,0,0.00506334675188063,-0.000140710127449997,0.0187230382072818,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.016215979530271,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213437858739668,0.0819367434469047,0.100521650465055,0,0,0,0.0746453608339658,0,0,0,0,0,0,0,0,0,0.00050319949117089,-0.0164657021721743,0,0,0,0,0,0
