,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X600795.SH,X000792.SZ,X002466.SZ,X600362.SH,X002460.SZ,X000708.SZ,X600010.SH,X600111.SH,X601699.SH,X000301.SZ,X600027.SH,X600160.SH,X000983.SZ,X600803.SH,X000877.SZ,X600489.SH,X601991.SH,X600426.SH,X000630.SZ,X000786.SZ,X000408.SZ,X000807.SZ,X000933.SZ,X601168.SH,X600985.SH,X002271.SZ,X600176.SH,X600219.SH,X600612.SH,X000932.SZ,X002128.SZ,X600348.SH,X600096.SH,X000027.SZ,X000883.SZ,X600995.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.313430191880151,0.128908219985712,0,0,0.0245695527851349,0,0,0.0800584964603472,0,0,0,0,0,0,0,0,0,0,0,0,0.103912480124089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218613894372756,0,0,0,0,0,0,0,0,0,0,0,-0.00963378181940705,-0.00564212466434066,0.0884272010644573,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0494284178161117,0,0.0969084577181761,0.015369630459398,0,0,0,0,0,0,-0.0743286938385284,0,-0.00475425935248516,0,0,0,0.0148014004060764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140886449252635,0,0,0,0,0,0.0731914231257962,0,0,0,0,0,0,0,0,-0.00458369258526725,0,0,0,0,0,0,0
X601088.SH,0.0420622141940555,0,0,0,0.139641495410553,0,0,0.138862419354652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459035965062554,0,0,0,0,-0.038500092665616,0,0,0,0,0,0.0337543520703821,0.314477732966716,0,-0.0742497736725332,0,0,0,0,0,0,0,0,0,0,0,-0.0109909604813649,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171919963195172,0,0,0,0,0,0.151643542583904,0,0,0,0,0,0,0.0285176842471775,0.12590194372848,0.0949459058219315,0,-0.0797663631056269,0,0,0,0,0,0,0,0.008128848036346,0,-0.0242338413348892,-0.0335538020918583,0,0,0,0,0,0
X600188.SH,0,0,0.179852333241676,0,0,0.0798242565803402,0,0,0,0,0,0,0,0.0655157296522173,0,0,0,0,0,0,0,0.120246831733135,0,-6.93889390390723e-18,0.0170379145420926,0.126394423995579,0,0,0,0,0,0,0,0,0,0,0.0351825984368599,0,0,0,0,0,0,0,0.14322055418662,0,0,0,0,0,0,0,-0.0107515066698213,0,0,0,0,0,0
X601898.SH,0,0,0.0908827228521231,0,0.0764375185407238,0,0,0.0786466106530343,0,0,0,0,0,0.07834246997122,0,0,0,0,0,0,0,0.072713311677708,0,0.255304779904153,0,0,0.234461136989405,0,0,0,0,0,0,0,0,0,0,0.402499631243044,0,0,0,0,0,0,0,0,0,0,0,-0.0948869117322143,0,0,0,0.185427147819242,0,0,0,0,0
X600019.SH,0,0,0,0,0.1891087094388,0,0,0,0,0,0,0,0,0.0334153347389539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859310801171257,0,0,0,0,0,0,0,0.0766139926646505,0,-0.0207502202213552,0,0,0,0.00491485482740792,0,0,0,0,0,-0.01475318090269,0,0,0.00464929564566446,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0187297724303959,0.167588256813233,0,0,0,0,0,0,0,0.0737972352433333,0,0,0,0,0,0,0,0,0,0.253187021283037,0,0,0,0,0,0.183888745695836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00612342002435188,-0.0102112786959207,0,0,0,0,0,0
X601600.SH,0.253222179410288,0,0,0,0.0146409902069062,0,0,0,0,0,0.0157423853384526,0,0,0.00497184841498437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152607447155594,0,0,0.311656236714888,0,0.0340727822983407,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0.0843625151411228,0,0,-0.0118355610506313,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0240074335617074,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0950904813361392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298419905256785,0,0,0,0,0,0.0227485464473884,0,0,0,0,0,-0.0436853546579812,0.0331291396640721,-0.0065500121780789,0,0,0,0,0
