,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X600362.SH,X000792.SZ,X600795.SH,X000708.SZ,X002466.SZ,X002460.SZ,X600010.SH,X600111.SH,X600027.SH,X601699.SH,X000301.SZ,X600489.SH,X000983.SZ,X600160.SH,X600426.SH,X600803.SH,X000877.SZ,X601991.SH,X000630.SZ,X600985.SH,X000933.SZ,X000786.SZ,X000807.SZ,X601168.SH,X000408.SZ,X600176.SH,X002128.SZ,X600612.SH,X600219.SH,X000932.SZ,X000883.SZ,X600096.SH,X600348.SH,X601666.SH,X002271.SZ,X600295.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0154391445771081,0,0,0.155274264219109,0,0,0.2939227988136,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281357255051485,0,0,0,0,0,0,0,0,0,0,0,0,0.00537077194016825,0,0,0,0,0,0,0
X601088.SH,0.030289333201351,0,0,0,0.200273860885054,0,0,0.0886384612506365,0,0,0,0,0,0,0,0.0667964461640677,0,0,0,0,0,0,0,0,0,0.196717244788174,0,0,0,0,0,0,0.0776212725480138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254264061830795,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.105252590556687,0.0863868274165255,0.0463267155235048,0,0,0,0,0,0,0,-0.0942879935873282,0,0,0,0.0190571297154865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216086506153593,0,0,0,0,0,0,0,0,0,0,-0.00424985061186876,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153670608079494,0,0,-0.0522202003863398,0,0,0.153240655761071,0,0,0,0,0,0,0.0593117319504194,0.283102628640996,0,0,0,0,0.0170866547765861,0,0,0,0,4.33680868994202e-19,0.169107147626958,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212298935281974,-0.0603982752205036,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.206261628572623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3005044462181,0,0,0.120493959527841,0,0,0,0,0,0,0,0,0,0,0.00306494099930353,0,0,0.171034409420847,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.180758603303437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236065133850928,0.105351783794455,0,0,0,0,0,0,0,0,0,0.281396948029962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197824461038737,0,-0.0142214885126012,0.213121065308074,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.115134743283586,0,0,0,0,0,0,0,0,0,0,0,0,0.0144794777028323,0.0321240275228655,0,0,0,0,0.00842769092903572,0,0,0,0,0,0,0,0,0.0141816759167228,0,0,0,0,0,0.0812509317725534,0,0,0,-8.67361737988404e-19,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600011.SH,0.0655145166838424,0,0,0,0,0.0690002906519136,0,0,0,0,0,0,0,0,0,0.346415638961756,0,0,0,0,0,0.173612544690309,-0.0300425057451191,0,0,0,0,0,0,0,0.163891772693523,0,0,0,0,0,0,0,0,0.0604139042594517,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.0158854909240422,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0283722200524274,-0.102530915227772,0,0,0,0,0,0,0,0,0,0,0,-0.0388139135646797,0,0,0,0.0898968320142603,0,0,0.766926150294537,0,0,0,0,0,0,0,0,0.033822219504443,0,0.0520551317855698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397200471549833,0.0196872167843513,0,-0.012279966044068,0,0,0,0,0
X601600.SH,0.100271544099135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182734039468225,0,0,0,0,0.0567348790194644,6.93889390390723e-18,0,0,0,0,0,0.0952985851823489,0,0.210740864621891,0.166286190460613,0,0.00909375633920291,0,0.0206038587042075,0,0.0562945231476499,0,0,0,0,0,0,0,0,-0.00820548348228284,0,0.267424115033404,0,0,0,0,0
X600585.SH,0,0,0,0.0977099040104144,0,0.0988912676032327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556055433141254,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0.062244279054828,0,0,0,0.00140237209779032,0,0.0122216033142055,0,0,0.0559122745507078,0,0,0,-0.00713986019099012,0,0,0,0,0,0,0
X600660.SH,0.0484756219795603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189987286284887,0,0,0,0,0,0,0,0.151964704243814,0,0,0,0,0,0,0,0,-0.0575570620891649,0,0,0,0,0,0,0,0,0,0,-0.116254859228713,0,0,0,0,0.0637874529808743,-0.00109391368260871,0,0,0,0,0
X600886.SH,0,0,0,0,0.124227224157707,0,0,0,0,0,0,0,0,0,0,0.320485084665442,0,0,0,0,0,0,0,0,0,0,0.0362401548239983,0,0,0,0,0,0,0,0,0,0.0583205946667453,0,0,0,0,0,0,0,0,0.0196035603647193,0,0,0,0,0,-0.0138627885819643,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433691573264886,0,0,0,0,0,0.0414959504585237,0.112703775945045,0,0,0,0,0,0,0.279339553917658,0,0,0,0.155456668856812,0,0.0900913788601585,0.0268478688043868,0,0,0,0,0,0.00150040661328196,0,0,0,0,0,0,-0.0244966155229585,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689994213435253,0.32906507649505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486790332613749,0,0,0.0920514824549921,0.0309850381535054,0.0544330483787804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.240794394643153,0,1.73472347597681e-18,0,0,0.162516768864669,0,0,0,0.0215828772501086,0,0,-0.00889109286549141,0,0.300369393514954,0,0,0,0,0,0,0,0,0.0459710684004799,0,0,0.0770683960092374,-0.0194261071128154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900442899213899,0,0,0,0,0,0
X000708.SZ,0.0107253554307733,0,0,0,0,0,0,0,0,0.10224784507707,0,0,0,0,0,0,0,-0.0479344425965775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.121235665337913,0,0,0,0,0,0,0.0210997154179776,0,0.107447604686231,0,0,0,0,0,0,0,0.0348769110387,0,0,0,0,0,0
X002466.SZ,0,0,0,0.0376594135447085,-0.0111937367829715,-0.0106143226053233,0,0,-0.0782048169006241,0,0,-0.0862817474922985,0,0,0,0,0,0,0.782489698569733,0,0.0518307063435475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729969482383092,0,0,0,0,0,0,0,0,0,0,0,0,0.0631916795139534,0.0296034931702802,-0.0130408851250618,0,0,0,0,0,0
X002460.SZ,0,0,0,0.0594245921422633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683301889120962,0,0,0,0,0,0,0,0,0,0,0,0,0.0756028209887795,0,0,0,0,0,0,0.0818031921160178,0,0,0,0,0,0,0,0,0.00519020727954415,0.0229564875607844,0,0,0,0,-0.0370511830673298,0,0,0,0,0,0
