,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X000792.SZ,X600547.SH,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600795.SH,X002271.SZ,X600362.SH,X600027.SH,X600803.SH,X600426.SH,X601699.SH,X601991.SH,X000983.SZ,X600176.SH,X600489.SH,X000807.SZ,X000786.SZ,X600995.SH,X600219.SH,X000408.SZ,X600160.SH,X300037.SZ,X000539.SZ,X000629.SZ,X600096.SH,X600688.SH,X002080.SZ,X600985.SH,X600348.SH,X000723.SZ,X600157.SH,X000932.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.539108532432871,0,0,0.0522834837616226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106997332893586,0.0391462291469172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841231967187547,-0.00577746862661551,0,0,0,0,0,0
X600028.SH,0.618450156989635,0,0,0,-0.0934511062856172,0,0,0,0,-0.0239622550248664,0.114501833064115,0,0.0405039988245907,0,0,0,0,0,0,-0.03222914866178,0,0,0,0,0,0,0,0,0.0809543604549338,0,-0.0615144618815084,0,0.0254734933147796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00667720436565511,-0.0265836070233578,0,0,0,0,0,0
X601088.SH,0.0941636415191315,0,0,0,0,0,0,0,0,0,0.0238335190730894,0,0,0.209435943966347,0,0,0,0,0,0,0,0,0.00686208394780315,0,0,0,0,0,0,0.0776625073036191,0,0.0224354101641033,0,0,0,0,0.0169861762752991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236954473996309,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.0949116901227675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063280305854259,0,-0.0228027417937629,0,0,0,0.240922989975576,0,0,0,0,0,0.146602898704228,0,0,0,-0.0394470608492175,0,0.00397339797548709,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0391878849773995,0.0351050333128536,0,0,0,0,0,0
X600188.SH,0.149773895644734,0,0,0,0,0,0,0,0,0,0.056341726013327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711893486044898,-0.0718869971696653,0.34931115950405,0,0,0,0,0,0,0,0,0.0135497008999992,-0.061194259952498,0,0,0,0,0.139524379005849,0.046730903441707,0,0,0,0,0,-0.0787669924169064,0,0,0,0,0,0,0
X600011.SH,0,-0.142555253294374,0,0,0,0,0,0.0417460417164202,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.441348192762246,0,0,0.453170129570658,0,0,0,0.139153983539102,-0.141364952177918,0,0,0,0,0,0,-0.132207406330939,0.0623976793480204,0,-0.208372306154628,0,0,0,0.104794685455181,0,0,0,0,0,0,0,0,-0.0173976171761034,0,0,0,0,0,0
X600585.SH,0.00137393316541544,0,0,0.119495947228465,-0.0217752854276176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31197191966221,0,0.0622837782363418,0,0,0,0,0,0,0,0,0,0.0860542230854935,0,0,0,0,0,0.0480825317501842,0.0181072631261125,0,0,0,-0.0147977230066342,0,0,0,0,0,0,0,0,0.0142370817479525,0,0,0,0,0,0
X600019.SH,0,0.108785932563939,0,0,0.0218534128823186,0,0,0,0,0,0,0,0.00102918100747896,0.0612545581339144,0,0,0,0,0,0,0,0,0.0738335680933665,0,0,0,0,0,0,0,0.108191424706542,0.0397535732759369,0,0,0,0,0,0.0379800686143714,-0.10390728728817,0,0,0,0.0178688217391642,0,0,0,0,0,0,0,0,0.149990687679934,-0.0392591973011311,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.460815012451923,0,0,0,0,0,0,0,0,0,0,0.111410348577021,0,0,0,0,0,0,0,0,0,0,-0.0695802187225539,0,0,0,0,0.105885997871303,0.0649202087954558,0,0,0.000421509893315609,0,0,0,0,0,0,0,0,0,0,0,-0.013508279247345,0,0,0,0,0,0
X002466.SZ,0,0,0,-0.0206113976153587,0,0,0,0,0.48831919829682,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382791832416362,0,0,0,0.00640450772680854,0,0.098352031361324,0,0,0.333577194762279,0,0,0,0,0,0,0,0,0,0,0,0
