,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600660.SH,X600019.SH,X600188.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X600803.SH,X000708.SZ,X600489.SH,X000301.SZ,X600160.SH,X600027.SH,X002466.SZ,X601991.SH,X000807.SZ,X600426.SH,X000983.SZ,X000786.SZ,X600176.SH,X600219.SH,X601699.SH,X002128.SZ,X000877.SZ,X000630.SZ,X000408.SZ,X600096.SH,X600157.SH,X601168.SH,X600985.SH,X000933.SZ,X002353.SZ,X600352.SH,X600995.SH,X000883.SZ,X600378.SH,X600688.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.036565627611879,0,0,0.0357049890623962,0,0,0,0,0.117303435232456,0,0,0,0,0.13469256881858,0,0.121669854234052,0,0,0,0,0,0,0,0,0,0,0.063120238639503,0,0,0,0,0,0,0,0,0,0,0.0603414292506191,0,0,0,0,0,0,0,0,0,0,0,0,-0.00961091351637282,0,0
X601088.SH,0,0,0,0,0.487295702405205,0,0,0,0,0,0.0391383825788943,0,0,0,0,0,-0.0244858048609551,-0.018572481643208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804897853203215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0241751339831707,0,0
X600028.SH,0.27552903590736,0.00702305670860037,0,0,0,0,0,0.129752469174706,0,0,0,0,0,0,0,0,0,-0.0356798504460561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654550926202355,0,0,0,0.194355718507265,6.93889390390723e-18,0,0,0,0.0864878113743404,0,0,0,0,0,0,0,0,0,-0.0312316909072228,0,0
X600309.SH,0,0,0,0,0,0,0,0.0641486099731526,0,0,0,0,0,0,0,0,0.040360438307745,0.10392013387677,0,0.0333241663260622,0.172649069949424,0,0,0,0,0,0,0,0,0.0383943630780208,0,0,0,0,0,0.210040691198094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286608738061504,0,0,0,0,0,0,0
X601898.SH,0,0.141746324666969,0,0,0,0,0.0869672322121821,0,0,0,0,0,0,0,0,0,0,0,0,0.0878389439250056,0.0948666078865287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216567418720209,0,0,0,0,0,0,0,0,0,0.0276450301434992,0,0,0,0,-0.0448092717921729,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164217179087691,0,0.240270190233539,-0.0420361790165725,0,0,0,0,0,0,0,0,0,-0.00140071309304292,0,0,0,0,0,0,0,-0.20404064614953,0.110435600441784,0,0,0,0,0,0,0,-0.019806709944474,0,0,0.124248112733028,0,-0.0379738938624525,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.254219866015302,0,0,0,0,0.0131670560183265,0,0,0,0,0.0870388083070105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484856193048731,0,0.126759611977994,0,0,0,0.0600149700929081,0,0,0,0,0,0,0,0,0,0,0,-0.00109682459001675,0,0,0,0,-0.00925481417099982,0,0
X600188.SH,0,0,0,0.0508294861513937,0,0,0,0,0,0,0,0,0,0,0,0,0.0790517338542473,0,0,0,0,0,0,0,0,0.035923105977405,0,0,0.0210327393694281,0,0,0,0,0.299036737406466,0,0,0.19630444998513,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0269831864661933,0,0,0,0,-0.0157402938000675,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414768142020233,0,0,0,0,0,0,0.0342864969024062,0,0.109253169805701,0,0.0226443861710789,0,0,0,0,0,0,0,0,0,0.258730498847954,0,0,0,0,0,0.270393213958092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0.0580269741815265,0,0,0,0,0.363946227991366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345514731337584,0,0,0.251051451160995,0,0.0584914394549316,0,0,0,0,0,0,0,0.217278654532253,0,0,0,0,0,0,0,0,0.0798383125552871,0,-0.000771250889417678,0,0,0,0,-0.0283306202520039,0,0
