,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X600188.SH,X601991.SH,X600027.SH,X600362.SH,X601992.SH,X600111.SH,X600886.SH,X600157.SH,X600299.SH,X600623.SH,X600547.SH,X600660.SH,X000709.SZ,X002466.SZ,X601158.SH,X600489.SH,X000792.SZ,X000898.SZ,X600583.SH,X600309.SH,X000629.SZ,X600352.SH,X000539.SZ,X000060.SZ,X000883.SZ,X002075.SZ,X000983.SZ,X000959.SZ,X000630.SZ,X000027.SZ,X601699.SH,X600021.SH,X300072.SZ,X002470.SZ,X600022.SH,X600578.SH,X000012.SZ,X600098.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0928286264514619,0.10812620756206,0,0,0,0,0,0,0,0.0237340787674648,0,0,0.00865426040330812,0,0,0,0,0,0,0,0.0679568667362918,0.00208714758724469,0,0,0.108719730569559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0852555315793883,0.224544413582821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162040174373204,0,0,0,0,0,0,0,0,0,0,0,0.0410737706043041,0,0,0,0,0,0.0190580907925236,0.0375987335500582,0,0,0,0.00836121628988072,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.280161895926801,0,0,0,0,0,0,0,0,0,0,0,0.00640126890957669,0,0,0,0,0,0,0.000173477544255491,0.0635522364424698,0,0,0,0,0,0.083643213359352,0,0,0,0,0,0,0,0,0,0.0271876977445437,0.161511752260981,0,0.0212021704271739,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.026165634277981,0.157670472163027,0,0,0,0,0,0,0,0,0,0,0.0286312196073917,0,0,0,0.0418940888878959,0,0,0,0.0360053832340493,0,0,0,0,0,0,0,0,0,0,0,0,0.0954284312022535,0,0,0,0,0,0,0.0568466068760034,0.0344933886599988,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206861486470875,0,0.00510609739740812,0,0,0,0,0,0,0,0,0,0.0122459393849196,0,0,0.133088966574672,0,0,0.103682546753905,0,0,0,0.098028027377296,0.109324857578247,0,0,0.0348932729041507,0,0,0,0,0.103966674093566,0,0,0,0,-0.0197859556265599,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0823325176329527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417832684357854,0,0,0,0,0,0.107642095788499,0,0,0,0.107446927659333,0,0,0,0,0,0,0.159841119660674,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0132215590081837,0,0,0,0,0,0,0.0196066417388061,0,0,0.0871457898826751,0,0,0,0,0.118214767336505,0.0054408045065803,0,0,0,0,0.0674026186352037,0,0,0,0,0,0,0,0,0,0,0.137729701015816,0,0,0,0,0.105873631012081,0,0.0416067795711472,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.182447492414457,0,0,0.0587263096056346,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0691347421331244,0,0,0,0,0,0.235587374950222,0,0.158664313905511,0,0,0,0,0.150680461760373,0,0,0,0.00961356601792402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182368888139596,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.0208632024447879,0,0,0,0,0,0,0,0.338917721949081,0,0,0,0,0,0,0,0,0.15192543766445,0,0,0.128506898313377,0,0,0.0282153783198398,0,0,0,0,0,0,0,0,0,0,0,0,0.125506005605039,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.00859496528118746,0,0,0.0910322421599679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101152009893105,0,0,0,0,0,0.183133636529156,0,0,0,0,0.41331399281326,0,0,0,0,0,0,-0.0305915858213779,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101548070452984,0.0242634255579515,0,0,0,0.143311436542978,0,0,0,0,0,0,0,0.0406829570747725,0.0607670705125515,0,0.0217146050134236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240027630272002,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.447995868216215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09775700338187,0,0,0,0.165315323428621,0,0,0,0,0,0,0,0,0,0,0.0664606764499616,0,0,0.170712680447369,0,0,0,0,0,0,0,0,0,0,-0.00342415609101643,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854217178659764,0.00123092454702358,0.0772845676139019,0.00341051600559352,0,0,0,0,0,0.0957529008173255,0,0.113330912726749,0,0,0.0718053074507737,0,0.00569359564461907,0.279559513147414,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0399742925484696,0.0223025153989544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614967184947177,0,0,0,0,0.0794253594823637,0.0786447624369236,0,0.0160714872644859,0,0,0.0168381834584049,0,0,0,0,0,0,0,0,0,0,0,0,0.0682019413526912,0.300282581586483,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0.0750003714619031,0,0,0,0,0,0,0,0,0,0,0,0,0.0810911722345618,0.113559586646535,0,0.160480890116335,0,0,0,0,0,0,0,0,0,0,0,0,0.0272276617105542,0,0,0.0323167087536683,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0967906186597193,0,0.181889684947863,0,-0.0471639263320235,0,0,0,0,0,0,0
