,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X002466.SZ,X601600.SH,X600688.SH,X601991.SH,X600660.SH,X600362.SH,X600795.SH,X600516.SH,X002460.SZ,X300072.SZ,X600886.SH,X600547.SH,X600111.SH,X600176.SH,X000898.SZ,X601992.SH,X600352.SH,X000786.SZ,X000553.SZ,X600027.SH,X000792.SZ,X600299.SH,X000709.SZ,X002271.SZ,X600426.SH,X000825.SZ,X000408.SZ,X601699.SH,X000830.SZ,X601158.SH,X600339.SH,X600489.SH,X600808.SH,X600219.SH,X600157.SH,X600583.SH,X000883.SZ,X002470.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.114590090895924,0,0,0,0,0,0,0,0,0.0310623628162776,0,0,0,0,0,0.00601325572145238,0,0,0,0.0343475603439094,0,0,0,0,0.194838884005768,0,0,0,0,0,0,0.0500983666227611,0,0,0,0.0706356927129882,0.00286043223726232,0,0,0,0,0,0,0.0909262446724842,0,0,0,0,0.00437194972638778,-0.00136719440004421,0,0,0,0,0,0
X600028.SH,0,0,0.191015879985067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694869557303614,0,0,0.229829463868701,0,0,0,0,0,0,0,0.0465872455395034,0,0,0,0,0,0.0094550086417284,0,0,0,0,0,0
X601088.SH,0,0,0,0.375209472658468,0.043448223503182,0,0,0,0,-0.0452376176232537,0,0,0,0,0,0,0,0,0,0,0,-0.0379574128967934,0,0,0,0,0,0,0,0,-0.0567582036824782,0,0,0,0,0,0.285734497358239,0.0454822785068322,0,0,0,0,0,0,0,0,0,0,0,0.00445058274250784,-0.0141643615681777,0,0,0,0,0,0
X600019.SH,0,0,0.259751229020455,0,0,0,0,0.352395269223707,0,0,6.93889390390723e-18,0,0,0,0,0,-0.019028898305557,0.030124423987288,0,0,0,0,0,0,0,-0.0875568534234623,0,0,0,-0.0287251045299693,-0.15038648071301,0,0,0,0.0677907747535942,0,0,-0.142760208314546,0,0,0,0.182688944073567,0,0,0,0,0,0,0,0.00935995815606385,-3.46944695195361e-18,0,0,0,0,0,0
X600585.SH,0,0,0.43532497125893,0,0,0,0,0,0,0.04058833904563,0,0,0,0,0,0,0.155481843762326,0,0,0,0,0,0,0,-0.000945267733063289,0,0,0,0,0,0.00807615223813844,0,0.0868411313415363,1.73472347597681e-18,0,0,0,0.16296519514053,0,0,0,0,0,0.0402979788078425,0,0,0,0,0,-0.0043280010522499,0.0606568238291527,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154892035761324,0.03472617926363,0,0,0,0,0,0.1528984688604,0,0,0,0.26761429444274,-0.0227682760767151,0,0,0.0132543714552279,0,0,0,0.0210268988440855,0,0,0,0,0,0,0,0,0,0,0,0,-0.00583049495072649,-0.027179533059575,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0213342267965303,0,0,0,0,0,0,0,0,0,0,0,0,0.0173820227062924,0.164255468219393,0,0,0.00325410269122572,0.0633014074828088,0.0759206507246793,0,0,0,0,0,0,0,0.0714618978924043,0.0818926082716554,0,0,0,0,0,0,0,0,0.132526041667596,0,0,0,0,-0.00701740170318405,0.00346855888822446,0,0,0,0,0,0
X600188.SH,0,0,0,0.158476733146215,0,0,0,0,0,0.0490386801914811,0.0895866583872578,0,0,0,0,0,0,0.141251778439239,0,0,0,0,0.0792681186306897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179109501446119,0.195908534784862,0,0,0,0,0,0,0.277873067945055,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00932387870777504,0,0,0,0,0,0,0,0,0,0.0106415459141522,0,0,0.0887886462526186,0,0,0,0.236349169147066,0,0,0,0,0,0,0,0.000318405959232549,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0631420804906741,0,0,0,0,0,0,0,0,0.0371423441557399,0.447501496400925,0,0,0,0.0580063879370787,0,0,0,0,0,0,0,0,0.0991599584887095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468043149008464,0,0,0.0218670000106476,1.73472347597681e-18,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.303612536227195,0,0,0,0,0,0,0,0,-0.105112821521998,0.226740169006441,0,0,0.480103235598634,0,0,0,0,0,0,-0.249424857813531,0,0,0,0,0.0877162173038314,0,0,0,0,0,0,0,0,0,0,0.0320094063233803,0,0,-0.516690909334478,0,0,0.181426116125188,0.103377243142996,0,0,0,0,0,0
X600688.SH,0,0.342553808773051,0,0,0,0.0113722206486724,0,0,0,-0.00263795146163445,0,0,0,0,0.0695936454077352,0,0,0,0.0334001527029716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583360329099361,0,0,0,0,0,0,0.0253734200728343,0,0.0158541522768332,0,0,0.0353562437949463,0.00658804117667838,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052670860218697,0,0.0362883973105275,0,0,0.0966822165904631,0.0793923777432386,0,8.67361737988404e-19,0,0,0.0256216356373311,0,0,0,0,0.052772854056858,0,0,0,0,0.013558056549507,0,0,0,0.0517259031748518,0,0,0,0,0,0,0,0.0068740654336152,-0.0207870584331608,0,0,0,0,0,0
X600660.SH,0,0,0,-0.016742096209387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417350760032942,0,0,0.0176752742288679,0,0.248352623027111,0,0,0,0,0,0,0,-0.0974860378766673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148711214790281,0,-0.0572980719369386,0,0,0.0237786046856398,-0.00984943842644505,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0696913236066777,0.140373408006871,0,0,0,0,0,0,0,0,0,0,0,0,0.0228253605006991,0,0,0,0.0206595572641796,0,0,0,0,0,0,0,0,0,0,0.258187600634958,0,0,0,0,0,0,0,0,0,0.152418919096336,0,0,0.0103114160934679,0.00292643715035721,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0255798177201525,0,0.0605659490402924,0,0,0,0,0,0,0,0,0,0,0.00801449798079324,0,0,0,0.0116530109710341,0,0.00244344910019426,0.0660018269264507,0,0,0,0,0,0,0,0,0,0,0,0.0323112651341614,0,0,0,0.0723181173961796,0,0,0,0,0.0481505302404685,0,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111325919771146,0,0,0,0,0.0657594801531408,0,0.0924617494237704,0,0,0,0,0,0,0,0.414423141917781,0,0.0187218629284642,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0568682101621335,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.745693346751549,0,0,0,0,0,0,0,0,0,0,-0.17642093668184,0,0.130694825951404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859267124600601,0,-0.0232803675054273,8.67361737988404e-19,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123298461668898,0,0,0,0,0,0,0.125325635920296,0,0.115120765378693,0,0,0,0,0,0,0,0,0,0,0.0308650879890221,0,0.144916103689796,0,0,0,0,0,0,0,0,0,-0.0245343775902702,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0224226648149646,0.0648399184241966,0,0,0,0,0,0,0,0,0,0.00386500485643099,0,0,0,0.0171451384828624,0,0,0.0743023260555215,0,0,0.144578815861342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232674484045417,0,0,-0.0258913790718775,-0.0231351378209568,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.00505486856453716,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.784417599284746,0,0,0,0.0533677791051107,0,0.0653921570865352,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447541950153612,0.110610031209123,0,0,0,0,0,0,0.0280223417367255,0.212845851683929,0,0,0,0,0,0,0,0,0,0,0,0.0585655037576935,0,0.0835954086880802,0,0,0.130753595514225,0.0210396845281235,0,0,0.0258686866815187,0,0,-0.00624571653059664,-4.33680868994202e-19,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.190473150081497,0,0.069194729850136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733198235737306,0.253847719595744,0,0,0,0.0256828734314903,0,0.244433263924237,0,0,0,0,0.147807538275661,0,0,0,0,0,0,0,0,0,0,0,-0.011389037245985,-0.0263910958273307,0,0,0,0,0,0
