,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X000723.SZ,X601600.SH,X601898.SH,X600352.SH,X600660.SH,X600547.SH,X601991.SH,X600688.SH,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600516.SH,X601992.SH,X600027.SH,X600111.SH,X600801.SH,X000898.SZ,X600176.SH,X002466.SZ,X600299.SH,X002460.SZ,X000709.SZ,X000786.SZ,X000629.SZ,X600219.SH,X000990.SZ,X002110.SZ,X600157.SH,X600808.SH,X000553.SZ,X601158.SH,X002271.SZ,X000825.SZ,X600489.SH,X000883.SZ,X300072.SZ,X600985.SH,X000630.SZ,X600583.SH,X600339.SH,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0293499770851723,0,0,0,0,0,0,0,0,0,0,0,0,0.118224547601014,0,0,0,0,0.0168868076097657,0,0,0,0,0,0,0,0,0,0,0,0.0305605553078852,0.0186802747250117,0,0,0,0,0,0,0,0.0294442406919062,0.0690700411668564,0,0,0,0,0,-0.00861394214920866,-0.0102303490963766,0,0,0,0,0,0
X600028.SH,0,0,0.125559648267131,0,0,0.0187640588346137,0,8.67361737988404e-19,0,0.103656207761536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172601088319668,0,0,0,0.0531695564621435,0.130579048987826,0,0,-0.00533247020344441,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0301952321433146,0,0,0,0,0,0,0.0726222017251129,0,0,0,0,4.33680868994202e-19,0,0.0668666066817913,0.144239323055751,0,0,0,0,0,0,0,0,0,0,0,0.0213592754976111,0,0,0,0,0,0,0,0.0274156471159257,0,0,0,0,0,0,-0.0016044866286839,-0.0541312640985313,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0823897774259536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480475973739973,0,0,0,-0.00722348183478122,0,0,0,0,0,-0.00765734532327988,0.0660801041992979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121476102289155,1.35525271560688e-20,0,0,0,-0.00549939874929526,0,0
X600019.SH,0,0,0,0,0,0.0575451018569543,0,0,0.00357231447449934,0.107579210607806,0,0,0,0,0,0,0,0,0,0,0.0113244336870073,0,0,0.0689120721131695,0.0327372028606266,0,0.0324836959925056,0.0197083178285593,0,0,0,0.0229406638255668,0,0,0,0,0.0358814055421467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.107913613629028,0,0,0,0,0,0,0,0.0986540684953502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506666526271301,0,0,0,0.126368729657789,0,0,0.0320891004496064,0.0398634550743629,0,0,0,0,0,0,0,0,0,0,-0.0534057971999632,0,0.0616810912123872,0.404377157678816,0,-0.00227803088742187,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220373290392174,0,0,0.357729627143179,0,0,0,0,0,0,0,0,0.0162623243003641,0,0,-0.0147453937229135,0,0.00302003048285766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252008205897847,0,0,0,0,0.0561137394511437,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.133786518517277,0,0.0142989570749626,0,0,0,0,0,0,0,0,0,0,0,0.155927132313928,0,0,0,0,0,0,0,0.0124456078112275,0,0.169561351027298,0,0,0.184360784881398,0,0,0,0,0,0,0,0.0202311170264187,0,0,0,0,0,0,0,-0.0202184869303201,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.160164206623559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405374324113172,0,0,0,0,-0.0257567041640515,0,0.163677276844333,0,0,0,0.626670500545311,0,0,0,0,0,0,0,0,0,0,0.062065387785412,0.0573767423715453,0,0.200354509364398,0,-0.042821696987821,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229773775834333,0,0.114974514672515,0,0.0276219505847271,0,0,0.0659951707367452,0.068451357656125,0,0,0,0,0.0219740639999025,0,0,0,0.305331413120226,0,0,8.67361737988404e-19,0,0,0,0.00271931286871736,0,0,0,0.0461818822185195,0,0,0,0,0.0854704296069836,0,-0.00571809306856052,0,0,0,0,0,0,0
X601898.SH,0,0,0.0641705109782705,0,0,0,0,0,0,0.124619769977069,0,0,0,0,0,0,0.152879205492771,0,0.216220244861842,0,0,0,0,0.0173429339548269,0,0,0,0,0,0,0,0.023794571317256,0,0,0,0,0.0218272694088507,0,0,0,0,0,0,0,0.00654008567134108,0,0,0,0,0,0,-0.00489535589141745,0,0,0,0,-0.00601551756405449,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0123729104962031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144394909488704,0,0,0,0,0,0,0,0,0.213974257995144,0,0,0,0.0841189819940276,0,0,0,0,0,0,-0.10000454530607,0.203175317749067,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0742556847225468,0,0,0,0,0,0,0,0,0,0.0479648071860852,0,-0.0265910120123992,0,0,0,0,0,0,0,0,0,0,0.195883139432495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531936237840387,0,0,0,-0.00911549031958427,0.0134581468162999,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.0267840587631909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00902357195718002,0,0,0,0,0.11937354393228,-0.0228078389723066,0,0,0,0,0,0,0.0399305807817897,0,0,0,0,0,0.561949593613548,0,0,0,0,0,0,0,-0.021361065346692,0,0,0,0,0,0.0109790192683313,0,0
X601991.SH,0,0,0,0,0,0,0.0278479355524281,0,0.0011034217328753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110278638874177,0,0,0,0,0,0,0,0.0261420393167997,0.162359640030228,0,0,0,0.0648071632775433,0,0.0371385306072143,0,0,0.0678761719451324,0,0,0.112094184012185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0.0978495640125421,0,0,0,0.0507001901298278,0.104915987934203,0,0.021213558014914,0,0,0,0,0,0,0,0,0.0208912225953753,0,0,0,0.0627451930705341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601591073237404,0.0287371722508536,0,0,0,0,0.085588443152717,0,0,-0.00230056364713164,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.00433360525666734,0.148974093179315,0,0,0,0,0,0,0,0,0,0,0.0978187440619718,0,0,0,0,0,0.0772770452931037,0,0,0,0,0.0410803938660225,0,0.0179006159516732,0.0013903568702779,0,0.0431632573676651,0,0,0,0,0.0168957486262501,0,0,0,0,0,0,0,0.0612758115756088,0,-0.00131141187505741,0,0,0,0,0,0,0
