,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600688.SH,X600027.SH,X601992.SH,X600583.SH,X600309.SH,X000709.SZ,X600352.SH,X000898.SZ,X601158.SH,X000792.SZ,X600157.SH,X600660.SH,X000629.SZ,X000027.SZ,X600547.SH,X600489.SH,X002353.SZ,X000539.SZ,X600808.SH,X600008.SH,X600021.SH,X000825.SZ,X600549.SH,X600307.SH,X000060.SZ,X000630.SZ,X600219.SH,X000831.SZ,X600578.SH,X601699.SH,X002470.SZ,X002004.SZ,X600315.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.43848248400648,0,0,0,0,0,0,0.0288542885716534,0,0,0.179502730476712,0.0752823246645848,0,0,0,0,0,0,0.0473460740725068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122871117328392,0.0262355318585975,0,0,0,0,0,0
X600028.SH,0.552713274373923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457273191405429,0,0.0205551241347764,0,0.0480982013336306,0,0,0,0,0,0.088864932168742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402061644142499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0.0778472330709624,0,0,0,0,0,0,0.199821303215397,0,0,0,0,0.103495594886813,0,0,0,0,0,0,0,0,0,0,0,0.00487091095268157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432566940117992,0,0.491499495698472,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0683810526175357,0,0,0.00963865739684234,0,0,0,0,0,0.0129768771482634,0,0,0.288140676418972,0.183831343375289,0.111548348237939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00864315098621866,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0549496875321194,0,0,0,0.00970128213409518,0.26210222804759,0,0,0,0.188602567144075,0,0.139835149520529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881468057662275,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0741005641193689,0,0,0.0108480555649273,0.281884272357797,0,0.0115319465003802,0,0,0,0.237627646290452,0,0.019256507390699,0,0,0,0.138683923862827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475451839058335,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.365857802990593,0,0,0,0,0,0,0.156701495583467,0.126400753538425,0,0,0,0,0,0,0,0,0,0,0,0,0.00142055448286901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157345475012964,0,0,0,0,0,0,0,0,0,0,0.0315625072200741,0,0,0,0,0,0
X601898.SH,0,0,0.0331601190396254,0,0.107033191718979,0,0,0,0.104022767507237,0,0,0.104842103991701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922775106875358,0,0,0,0,0,0,0,0,0.0142128753297375,0,0,0,0,0,0,0.0960109716994963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.353433035247238,0,1.0842021724855e-19,0,0.188880926203388,0,0,0,0,0,0,0,0,0.0821522501779831,0,0,0,0,0,0,0.177051737193843,0,0,0,0,0.0141128078954397,0,0,0,0,0,0,0,0,0.017462078076856,0,0,0,0,0,0,0,0,0,0.000898559025225085,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.204518713499608,0,0.326461288457807,0.0315471169104175,0,0,0,0,-4.33680868994202e-19,0,0.176717872767061,0,0,-0.00607970924437076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176968737311998,0,0,0,0,0,0.0463503627604754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.268520784207545,0.193469497762966,0,0.1414645371056,0,0,0,0,0.11495737770903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851754852872619,0,0.0354540343538792,0.0555871808193257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0.0768461642842252,0.12166957808163,0,0,0,0,0,0,0.0281961573075486,0.412110498118775,0,0,0,0,0,0,0,0,0,0.0095627857112812,0.0196028642694739,0,0.0655576229092551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393033961673788,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0198308849987617,0,0.0303032218926948,0.0380337261974091,0,0,0,0.196969571896651,0,0,0.275914207149511,0,0,0.0521032529715533,0,0.0900255936994367,0,0,0,0,0.0886156162540906,0,0,0,-3.46944695195361e-18,0.0613252067256993,0,0,0,0,0,0,0,0,0,0.106494566203787,0,0,0,0,0,0,0,0,0.107477824871736,0,0,0.0461212820638395,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0851911843517683,0,0.0125946601672956,0,0,0,0,0,0,0,0,0.0497584738250985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085899771247432,0.187578163436864,0,0,0,0.176738342213931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0.0301722259796661,0,0,0,0,0,0,0,0.23940341324106,0.0186539227091172,0,0.0804164885335906,0,0.132490436981455,0,0,0,0.0417787181871764,0,0,0,0,0,0,0,0,0,0.0249587447158571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398878095296597,0,0,0,0,0,0,0,0,0.0298825004181828,0,0,0,0,0,0
X600688.SH,0.162925397400728,0,0,0,0,0,0,0,0,0,0,0.102258975716654,0,0,0,0,0,-0.0283695783749959,0.0529588166437402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.159658772422562,0,0,0.442432437491087,0,0,0,0,0,0,0,0,-0.0500938021560037,0,0,0,-0.0437690418731448,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.205965114864895,0,0,0.00914939857995643,0.1135363481684,0.222230234215166,0,0,0,0,0,0,0,0,0,0.0348520701333981,0,0.0283886531112237,0,0,0,0,0,0.215092861583508,0,0,0,-3.46944695195361e-18,0.0771410999515874,0,0.024045784952284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0.00756084547885898,0,0,0,0.158854309543535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465907279109245,0,0,0.0739134619955977,0.0662640494979355,0,0,0,0,0.0629334817909337,0,0.0671785664795986,0,0,0,0,0,0,0,0,0,0,0,0,0.0356053071709387,0,0,0,0,0,0.107893395484549,0,0.00263663508991705,0.0518560682386012,0,0,0,-0.00832923376918062,0,0
X600583.SH,0,0.0956064486312505,0,0.338540711129969,0,0,0,0,0.148907335797463,0.0821173516279545,0,0,0,0,0,0,0,0.0189929299302927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317770078925177,0,0.234562931642833,0,0,0,0,0,0,-0.0563642222725328,0,0,0,0,0,0,0
X600309.SH,0.0283865952850221,0,0,0,0,0,0,0,0,0,0,0,0.00546438369606185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588243820603245,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0553611024171364,0.116157508090051,0.0307156890818449,0,0,0.166200100624211,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0265978688625178,0,0,0,0,0,0,0,0,0,0,0,0,0.0328904411507958,0.050963381450272,0,0,0,0.574998535444413,0.00840182698545923,0,0,0,0.0933531190933101,0,0,0,0,0,0.214678074887062,0,0,0,0,0,0,0,0,0,0.0569259877657179,0,0,0,0,0,0,-0.0200541839647029,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,-0.00449409174828825,0,0,0,0,0,0,0,0.160136060494234,0,0,0,0,0.113438826576314,0,0.00964952700777795,0,0,0,0,0.179848678591242,0,0,0,0,0,0,0.295909196821245,0,-0.0593227151994308,0,-0.198406544522174,0,0,0,0.0175326674651134,0,0,0,0,0,0.109260846976348,0,0,0,0,0.0577319002442787,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.116189892284034,0.0425037015876417,0,0,6.93889390390723e-18,0,0,0,0.0464388639396577,0,0,0,0.0220686283444699,0,0,0,0.221054212190919,0,0,0,0,0,0,0,0,0,0,0,0,0.138972586277787,0,0,0.217120645835809,0,0.0495466376305682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
