,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600309.SH,X601992.SH,X600660.SH,X600111.SH,X600886.SH,X600489.SH,X600299.SH,X000898.SZ,X000792.SZ,X601158.SH,X000723.SZ,X000959.SZ,X000709.SZ,X600583.SH,X002466.SZ,X000408.SZ,X000883.SZ,X600352.SH,X000630.SZ,X600098.SH,X600219.SH,X600623.SH,X000539.SZ,X000027.SZ,X600021.SH,X000983.SZ,X002470.SZ,X000060.SZ,X600549.SH,X600176.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.371891542772441,0,0,0.0735955162037787,0,0,0,0,0,0.021275732899698,0,0,-0.00423156007681797,0,0,0,0,0,0.00974540318024674,2.16840434497101e-19,0,0,0,0,0.0487071356001336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114026813469758,0,0,0,0,0,0,0,0,0,0,0,-0.00776949772780051,0,0,0,0,0,0
X600028.SH,0.559804968987133,0,0,0,0,0,0.225214072804263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00575503648041984,0,0,0,-0.0342155518620843,0,-0.00835002826112418,0,0,0,0,0,0,0,0,0,-0.0485090179896752,0,0,0,0,0,0,0,0,0,0,0,-0.000592595001552931,0.114906346941199,0,0,0,0,0
X601088.SH,0,0.052813081939944,0,0,0.0778207056914099,0,0.0717356151376377,0.160684253961696,0,0,0.000405136989139591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487736198622673,0,0,-0.0247895018268115,0,0,0,0.0471318194164896,0,0,0.121794275896698,0,0,0,-0.00451966913183872,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-0.0382185690700007,0,0.371798388415679,0,0.0205375935823903,0,0,0,0,0,0,0,0,0,0,0,-0.0203730883352809,0,0.0205749833678273,0,0,0,0,0,0,0,0,-0.0661390123320473,0,0,0,0,0,0,0,0,0,0,0,0.0367986387455878,0,-0.0133614737263779,0.0199543178540928,0.0121138966279649,0,0,-0.0264194442195974,0,0
X600019.SH,0,0,0,0,0,0,0.125980259010871,0,0,-0.0921922331112626,0,0,0.0550245587234208,0,0,0,0,0,0,0,0,0,0,-0.00333226025140831,0,0.0752680198277468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246892891865501,0,0,0.0613908261584885,0.162336415608796,0,0,0,-0.0427362208116044,0.059848219744213,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0475179914979609,0,0,0,0,0,0,0,0.127706953822625,0,0,0,0,0,0,0.23635365352341,0,0,0,0.0330783994480424,0,0,0,0,0,0,0,0.0281345879820002,0,0.070756200411239,0,0,0,0.0734081226881659,0,0.039090161719408,0,0,0,0,-0.0117887625215557,0,0,0,0,0,0,0
X600585.SH,0,0.0569598935305352,0,0,0.0523507897951988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122505201227125,0,0.0292997903464771,0,0,-0.0449737189799234,0,0.117174590109883,0,0,0.0326709631106024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120190294526914,0,0.000391620674553726,0,0,0,0,0,0
X601898.SH,0,0,0.199515736307868,0,0,0,0,0,0,0,0,0,0,-0.0402700099884275,0.233354534022487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261168259202027,0,0.0504992773331068,0,0,0,0,-0.012583289960823,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.00506574800713824,0,0,0.0246441013568074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182846969310465,0.021754533305608,0,0,0,0.285148025525098,0,0,0,0,0,0,0,0,0,0,0,0,0.100521688558039,0,0,0,0.0593501650012677,0,0.00379809819072832,0.00344184754700053,0,0,0,0,0,0
X600547.SH,0,0.0339155599759762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948423365678868,0,0,0,0,0,0,0,0,0,0,0,0,0.00746372986902065,0,0,0,0,0,0,-0.105636925205577,0,0,0,0,0,0,-0.00808155854028548,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0856738252865304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117279363917364,0,0,0,0,0.0889294972873213,0,0,0,0,0,0,0,0,0,0,0.158208279546478,0,0.0240378572358937,0,0,0,0,0,0.164436904162597,0.288268719786309,0,0,0,-0.076812808751087,-0.0754005173610742,0.0562263311377457,0,0,0,0,0,0
X600795.SH,0,0,0,0.18534027579567,-0.0881231251899451,0,0,0,0,0,0,0,0.0377280293141293,0,0,0,0,0,0,0.0279518593756116,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290484051801105,0,0,0,-4.33680868994202e-19,0.036930376433708,0,0.0698293409758527,0,0,0,0,0,0,0,0,0.00296871696686228,0,-0.0016790931118423,0.00580618918552819,0.0379653357146521,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190431670617741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559126832931801,0.0120950787713451,0,0,0,0,0,0,0.401903302236517,0,0.210653584133897,0,0,0,-0.0609902534691155,0.198422704561911,0,0.0400248066201313,0,0,0.0492913996624978,0,-0.0191177126372614,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,-0.0510751802289728,0,0,0.250694119430921,0,0,0,0,0,0.123169737166346,0,0,0,0,0,0,-0.0866788635210385,0,0,0,0,0,0,0.0510891183613141,0,0,0,0,0,0,0,0,0,-0.00614089024932639,0.0175574380764597,0,0,0,0.114068332946479,0,0.141840992238911,-0.00491906851431991,-0.0178419902192687,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.307869635202803,0,0,0,0,0.0754917663493506,0,0,0,0.0654358442176802,0,0,0,0,0,0,0,0,0,0,0,0.0378867491795889,0,0,0,0,0,0,0,0,0,0,0.0143311043602375,0,0,-0.0310144201767556,0.319273010773898,0,0,0,0,0,0,0.00654754962771414,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00528485218762387,0,0,0,0,0,0,0,0,0,0,0,0,0.0225819023567807,0.0693021447974407,0,0,-0.00452490772423594,0,0.0366237727560607,0,0,0,0,0,0,0,0.0996063094711743,0,0,0,0.025348369295796,0,0.00390845859532279,0,0.128977897309582,0.0276085151499058,0,0,-0.000945540893301544,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0338347098365865,0,0.420280141597234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443248596709498,0,0,0.058350282552175,0,0,0,0,0,0,0.00527709581970703,0,0,0,0,0,0,0,0.00583931503536198,0.127024025572385,0,-0.00270755797401182,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.0993442541508899,0,0,0,0,0,0,0.00476242454566537,0,0,0,0,0,0,0,0.090553739649137,0,0,0,0,0,0,0,0,0,0,0.0269270408098051,0,0,0,0,0,0.00627089989235029,0.0255087597909445,0,0,0,0,0,-0.00616489813330399,0.0185360800255708,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.138681901145337,0,0.102757257527635,0,0,0.106323647253206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156600715316172,0,0,0,0.080205274696318,0,0,0,0.170346255784288,0,0,0,0,0,0,0,0,0,0,0,0,-0.00107780921725063,-0.0232171066598583,0,0,0,0,0,0
X601992.SH,0,0,0.135899826590353,0,0,0,0,0.0755353926309946,0.0221147737810265,0.0181986870523999,0,0,0,-0.00209607455537284,0,0,0,0,-0.106388873172451,0,0,0,0,6.93889390390723e-18,0,0.0710123342211841,0,0,0,-0.0228987764775393,0,0,-0.25160196598764,0,0,0,0,0,-0.0576057575912337,0.347094045987307,0,0,0,0,0,0,0,0,0,0.130386678503505,0,-0.00415605762689966,0,0,0,0,0,0
