,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600660.SH,X601991.SH,X600886.SH,X600688.SH,X600352.SH,X600362.SH,X600188.SH,X600795.SH,X600111.SH,X600801.SH,X000723.SZ,X601992.SH,X600027.SH,X000898.SZ,X002271.SZ,X600489.SH,X600176.SH,X600516.SH,X002460.SZ,X000709.SZ,X002466.SZ,X000786.SZ,X000629.SZ,X600299.SH,X000883.SZ,X601158.SH,X600219.SH,X600808.SH,X000553.SZ,X000630.SZ,X000401.SZ,X600985.SH,X601699.SH,X000027.SZ,X600583.SH,X600426.SH,X600339.SH,X000825.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134494588979003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437175608589982,0.0439170210373723,0,0,0,0,0,0,0,0.066317162196957,0,0,0.0865770626321209,0,0,0.00943291952493305,0,0,0,0,0,0,0,0.00816101595715031,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018972902745583,0,0,0,0.0153545644323948,0.018630117004255,0,0,0,0,0,0,0,0.00729431603984947,0,0,0,0,0,0,0,0,0,0,0,0,0.0111852868491201,0,0,0,0,0.0732550337552194,0,0,0,0,-0.0101996272241928,-0.00362812389033107,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.0169310299616469,0,0,0,0,0,0.0429484786424806,0,0,0.126944400942991,0.0285779277070305,0,0,0,0,0,0,0.022065700598642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00656521763762103,-0.0425564807542523,0,0,0,0.00268876755504988,0,0
X600585.SH,0,0,0,0,0,0.0922312450391999,0,0,0,0,0,0,0,0,0,0.0169393394519676,0,0,0,0,0.409142964843643,0.0323097107128739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341468966747996,0,0,0,0,0,0,0,0,-0.0124901391150299,0,0,0,0,0.0272127681638269,0,0
X600019.SH,0,0,0,0,0,0,-0.00117162969449015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185272855677906,0.0693749558121916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410615002966749,0,0,0,0,0,0,0,0,-0.0132471142190025,0,0,0,0,8.67361737988404e-19,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244576089583562,0,0,0,0.0685861519108689,0,0,0,0,0,0,0,0.0979779395264158,0,0,0,0,0,0,0,0,0,0,0,0.127766347519732,0,0,0,0,0,0,0,0,0,0,0,-0.012534255337227,-0.00540233311061655,0,0,0,0.0290569128130925,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207260249477505,0,0,0,0,0.816708345830944,0,0,0,0,0,0,0,0,0,0,0,0,0.0610033667685485,0,0,0,0,0,0,0,-0.12725186001435,0,0.0348870112101587,0,-0.0356613698408586,0,0,0,0,-0.0432185519542341,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780602715775654,0,0,0,0,0,0.00831242187711214,0,0.170927857623913,0,-0.0611303973129502,0,0,0,0,0,0,0,0.168886916647365,0,0,0,0,0,-0.0671142601986922,0,0,0,0.0150070692206934,0,0,0,0,0,0,0,-0.0188730697207525,-0.020687627528107,0,0,0,-0.0324059541490834,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.239332032728391,0,0,0,0,0,0,0.152628482015634,0,0,0.109719915483975,0.127097890733837,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155318342597482,0,0,0,0,0.0440403138885757,0,0,0,0,-0.010783391094731,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.00630021785803589,0,0,0,0,0,0,0,0.131217280473363,0,0,0,0.0409009096011393,0.0417786832698112,0,0,0,0,0,0,0.100057508332563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172269256051076,0,0,0,0.218134391290128,0,0,0,0,-0.0132321006927596,2.16840434497101e-19,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.101671735601389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147934459928885,0,0,0,0.0268137076570292,0,0,0,0,0,0.10534526478149,0.0443003566002062,0,0,0,0,-0.0282258644905228,0.0860109428985385,0.126808032380827,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.00104480161328221,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178641663550246,0,0,0,0,0.0818931991310706,0.0139965900248883,0,0.300605829094087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587825187662375,0,0.00068754102626056,0,0,0,0,0,0,0,0,0,-0.00557942232944029,0,0,0,0,0.0119717213129743,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311139344551013,0,0,0,0,0.0689398517281321,0.00732271114931987,0.0111704266195559,0.172463992823138,0,0,0,0,0.0551173657631145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821753996356449,0,0,0,0,0,-0.00355512585339665,0,0,0,0,0.00824805605839769,0,0
X600886.SH,0,0,0,0.0782202584868756,0,0.024962134373664,0,0,0,0,0,0,0,0,0,-0.050721570249001,0,0,0,0,0,0.0258334844180369,0,0,0,0,0.0523836859622283,0,0,0,0,0,0.00304115573514591,0,0,0,0,0,0,0.19289143654677,0,0,0.0606216164069315,0,0,0,0,0,0,0,0,0.000362189559541741,0.0267545721406182,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284498508005165,0,0.0258431216928351,0,0,0,0,0,0,0,0.00862837697254719,0,0,0,0,0.0664197335882791,0,0,0,0.108122127501343,0,0,0,0,0.0692871098921483,0,0.125755509340969,0,0,0,0,-0.0608925689166817,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529864962164889,0.339845654279191,0,0,0,0,-0.141895253375139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142847704542221,0,0,0,0,0.078101863263565,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.413931642120266,0,0,0,0,0,0,0,0,0,0,0.0579957504829307,0.00687830572689197,0.0360823612163799,0,0,0,0,0,0,0,0,0,0,0,0.0227056343647559,0,0,0,0,0,0,0.131445776066826,0,0,0,0,0,0.112263269960163,0,0,0,0,-0.0370536993139968,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697480480927549,0,0,0,0,0,0.0588975344320115,0.0572471761709839,0,0,0,0,0,0.0547902516261564,0,0,0,0,0,0,0,0.0389033194584624,0,0,0,0.22032874180665,0,0,0,0,-0.0191627224981638,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352087678097672,0,0,0,0,0,0,0,0.122295324744095,0,0,0,0,0,0,0,0,0,0,0.0890110338065986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236156145886481,0,0,0,0.0111821036156354,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.865254776188579,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174198436447008,0,0,0,0,0,0,0,0,0,0,0,0.035614960881184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355915823427936,-0.198252606142668,0,0,0,-0.122517191041376,0,0
X600801.SH,0,0,0,0.275553488013725,0,0,0,0,0,0,0,0,0,0,0,0.125454238484986,0,0,0,0,0,0,0,0,0,0,0,0,0.271250045924424,0,0,0,0.068541023435719,0,0,0,0,0,0,0,0,0.134096630233177,0.244967138670491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234053815102967,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607809910590662,0,0.402267215139654,0,-0.209979897791107,0,0,0,0,0,0.0940548613091743,0.175155685372486,0.638016283635393,0.246793355996377,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191888799389411,0,0,0,0.147588318928966,0,0,0,0,-0.0346430576815096,0.111414260028289,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11675321239372,0,0,0,0,0,0,0,0.0436269998251198,0,0,0,0,0,0.104245428840021,0,0,0,0,0,0,0.166115421245392,0,0,0,0.0131819879916166,0,0.0950116354764336,0,0,0,-0.00338875277552297,-0.034765123836076,0,0,0,0.0291600279991253,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.145834540469758,0,0,0,-8.67361737988404e-19,0,0,0,0.0865290862991636,0,0.0365102414245206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955220372635997,0,0,0,0,0,0,0.203954488883263,0,0,0,0,0,-0.0142566055825033,-0.0796584430175654,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114752664148659,0,0,0,0,0,0.00250057878632452,0,0,0,0,0,0.109365345475999,0,0,0,0.0236845961211388,0,0,0,0,0,0,0,0.0131351607647163,0,0,0,0,0,0,0.0538044919398723,0,0.248235245111913,0,0,-0.00381067911183323,0,0,0,0,0.0100812480570612,0,0
X002271.SZ,0,0,0,0.25376823970696,0,0,0,0,0,0,0,0,0,0,0,0.0552749605697708,0,0,0,0,0.115118309789792,0,0,0,0.214903900894416,0,0,0,0,0.0262509935077389,0,0,0,0,0,0,0,0,0,0.0877578119299115,0,0,0,0,0,0,0.023100488926246,0,0,0,0,0,0.0140194951755886,0,0,0,0.0796873203119441,0,0
X600489.SH,0,0,0,0,0,0,0.738849038505738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420826579576235,0,0,0,0,0,0,0,0,0,-0.107170827357957,0,-0.0288655728326969,0,0,0,0,0.104688825430976,0,0,0,-0.0201685386399865,0,0,0.105871608264606,0,0,0,0,0,-0.00836897571989985,0.0399904276159048,0,0,0,-0.0113763561467948,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186627027952449,0.0418440320228249,0,0,0,0,0,0,0.13192327479606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102319613728727,0,0,0,0.183652513124547,0,0,0,0,-0.021430727484283,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167053331560533,0,0.0129497911189411,0.130119769583054,0,0,0,0,0,0,0,0,0.766735379511023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16918495901381,0,0,0,-0.0797581136449835,-0.0179085389572457,0.285308310433899,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106720520450798,0,0.016673546917531,0,0,0,0,0,0,0.0730546389749392,0,0,0.521982565230515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380844405685438,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711464066200315,0,0,0,0,0,0.0149922538909134,0.0183392610223091,0,0,0,0,0.0494654558474695,0.0238535432376675,0,0,0,0,0.0625875009506135,0.00613792079949381,0,0,0,0,0,0,0,0,0.083809109473434,0,0,0.0237010419548672,0,0.141925501835161,0,0,-0.0187368107329737,-0.0246967124372798,0,0,0,2.16840434497101e-19,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380419203674529,0,0,0,0,0,0,0.179126728646402,0.516958704512555,0,0,0,0,0,0,0,0,0,0,0,0,-0.073663267009254,0,0,0,0,0,0,0,0,-0.0278545006856431,0,0,0,0,0.00704128283840427,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.152592786141054,0,0.126204963290593,0,0,0,0,0,0.189732009256566,0.0277956397016231,0.0996693520255261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666405913472083,0,0,0,0.0706951696416701,0,0,0,0,0,0,0.066890325302093,0,0,0,0.0568790956210758,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.0250156448477442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152317773164735,0.113058415704304,0,0,0,0,0.0503224667795488,0,0,0,0,0.0460683043935655,0,0,0.188642152808064,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00447500847113743,0,0
