,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X600019.SH,X000792.SZ,X600011.SH,X601898.SH,X600111.SH,X600660.SH,X002271.SZ,X600010.SH,X000708.SZ,X600547.SH,X000301.SZ,X600886.SH,X600795.SH,X601600.SH,X000877.SZ,X600426.SH,X600027.SH,X600362.SH,X600176.SH,X601991.SH,X601699.SH,X600803.SH,X600995.SH,X000786.SZ,X000983.SZ,X600160.SH,X000629.SZ,X000408.SZ,X600489.SH,X000723.SZ,X600219.SH,X002080.SZ,X000807.SZ,X600096.SH,X600378.SH,X600348.SH,X600688.SH,X600157.SH,X300037.SZ,X000831.SZ,X000933.SZ,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,-0.164752342008311,0,0,0,0,0,0,0,0,-0.0551572056786313,0,0,0,0,0,0,0.202788369252572,0.0921377761179332,0,0,0,0.386528367623408,0,0,0.408858461610091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130074504425767,-0.0410499718523692,0.190277019344342,0,-0.00884177362799825,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.226307448547423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164928760130093,0,0,0,0.142245338301473,0,0,0,0,0,0,0,0,0,0,0.0804427408518906,0,0,0,0,0.0750917105751018,0,0,-0.0132306527242124,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.249545301141907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149853856025545,0,0,0.1662164049838,0,0,0,0,0,0.0703511396790136,0.259256365854607,0,0,0,0,0.0453250557242365,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.11160474474275,0,0,0,0,0,0.0123263879592486,0,0,0,0,0,0,0,0,0,0,0.0833326049596212,0.036035614516865,0.119960460304059,0,0,0,0,0,0.0123085774799723,0,0,0,0,0,0,0,0,0.0598643306282374,0.12227553078682,0.0208956174043563,0,0,-0.00433414138724542,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.107359888106332,0,0,0.128276846720291,0,0,0,0,-0.0741757262583803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647044859093493,0,0,0,0,0,0,0,0,0.0463499635631649,0,-0.137979384271961,0,-0.0718144213126121,0,0,0,0,0,-0.0927607070370659,-0.0164114819111028,0,0,0,0,0,0,0
X600010.SH,0,0.0108760005573164,0,0,0,0,0,0,0,0,0,0,0.149815375936662,0,-0.0277128798824652,0,0,0,0,0,0,0,0,0,0,0.0188258798312692,0,0.0378688251630835,-0.0343469573671984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874697475425437,0,0.15886978985541,0,0,0,0.018562758515651,0.0328895920013255,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.370786964857806,0,0.0858186339948018,0,0,0,0,0,0,0,0,0,0,0.0400044009131127,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0457680750027025,0,0,0,0,0,0.0175187814536934,0.0792651320726275,0,0,0,0,0,0,0.0789099710561074,0,0,0,0,-0.0104619150809917,0,0,0,-0.0329755707966804,-0.0181017155762629,0,0,0,0,0,0
X600547.SH,0,0.204678452648953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420129216398196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494448067450865,0,0,0,0,0,0,0.595559808233901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133439769274604,-0.0330202576541269,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175922335998541,0,0,0,0.398021373278608,-0.0306678827204545,0,0,0,0.072419792009402,0,0,0,0.0908289397258614,0,0.0504876225173264,0,0,0,0,0,0,0.30716144039833,0.313046851474252,0.0840109321889805,0,0,0.0975620823934409,0,0,0,0,0.00483469870691001,4.33680868994202e-19,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.160277120512395,0,0,0,-0.0200443500446629,0,0,0,0,0,0,0,0,0,0.0976466240603225,0,0,0,0,0,0,0,0,-0.0617462318375379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137867075084633,-0.00621751326430185,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.473465307173516,0.0494613057462753,0,0,0,0,0,0,0.0405044757440925,0,0,0,0,0,0.0237881941744564,0,0,0.0658991260851165,0,0,0,0,0,0,0.00838986742095349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161593836827609,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169942726467326,0,0.123978057280392,0,0,0,0,0,0,0.0705195707869045,0,0,0,0,0,0,0.0414542791334803,0,0.0994146024168262,0,0,0,0,0,0,0,0.135203148019624,0,0,0.00828546831703166,-0.0324677835453598,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.567308530581352,-0.0232383896844207,-0.0832637205054711,0,0,0,0,0,0,0,0,0,0.111570243074854,0.0830990007678543,0,0,0.213306648976158,0,0,0.00198029306646116,0,0,0,0,0,0,0.0961252071406163,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0336032096455032,0,-0.00249021495511773,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.114398832686022,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.106499368351134,0,0,0,0,0,0.0803662596659014,0,0,0,0,0,0,0.338162645012363,0.0872506794660725,0,0,0,0,0,0,0,0,0.0535650170950671,0,0,0,0,0.0244156241430853,0,0,0,-0.0103447489034608,0.00251213890215619,0.0281070559494157,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.475372863480199,0,-0.0474514596706619,0,-0.121958651677659,0,0,0,0,0,0,0,0,-0.00373170009228177,0,0,0,0.384908179037024,0,0,0,-0.0701605931984332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517260725302808,0.0268523377665071,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.033620624104254,0,0,0,0,0,0,0,0,0,0,0.0420615960513119,0,0.240932401370223,0,0,0,0,8.67361737988404e-19,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.015094125800424,0,0,0,0,0,0.217537315763925,0,0,0,0,0,0.0335591917975271,0,0.0792748870708617,0,0,0,-0.0030758426312906,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0.203084999747362,-0.0146759794310497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18936163532674,0,0,0,0,0,0,0,0.398849819771505,0,0,0,0,0,0,0,0.0325584176151595,0,0,0,-0.00723013369612973,-0.0139641720448199,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0189915991233499,0,-0.256091325403667,0,0,0.53027446103214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707109664053427,0,0,0,0,0,0,0,0,-0.0499020096239733,0,0,0,0,0,0.422275481631488,0,0,0,0,0,0,0,0,0,0,0.0940785512848444,0,0.106278670077829,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.48905896421225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447976399534113,0,0,0,0,0,0,0,0,0,0,0.123087107356439,0,0,0,-0.187948608964007,0,0,0,-0.0103899460521835,-0.000561741477332177,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.363439248409697,0,0,0,0,0,0,0,0,0,0.025241680412559,0,0,0.181483422411301,0,0,0.0150623037979764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266587343483309,0,0,0,0,0,0,0,0,0,0,-0.0515282511491184,-0.0385407894104152,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109629317273887,0,0,0,0,0,0,0,0,0,0.190372531184256,0,0,0.00371229395235173,0,0,0,0,0,0.0664497903397039,0.0211219974857998,0,0,0,0,0.14460236096826,0,0.0591208593997006,0,0.0345938099266551,0,-0.114424212581359,0,0.153403974599068,0,0,0,4.33680868994202e-19,0.0276139991265582,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0152851782196979,0,0.327084196786998,0,0,0,0,0,0,0,0,0.438334753313866,0,0,0,0,0,0,0,0,0.104236932291049,0,0,0.0854654655305239,0.0232587716020084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0078162233058501,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.386151459030539,0,0,0,0,0,0,0.105571948492233,0,0,0,0,0.18576449051841,0,0,0,0,0.212706366621994,0.0939720696764877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190457767293988,0.375355616680316,0,0,-0.0193595142615993,-0.0386410580071159,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,-0.145141859844668,0,0.0105446439017012,0,0,0,0,0,0,-0.0392115903346611,-0.113532758014241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112310471417279,0.119747670958546,0,0,0,0,0,0,0,0,0,0,0.280272337607744,0,0,0,0,0.0147772303814605,0.0738323429240461,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.100122271537574,0,0.103336429340897,0,0,0,0,0,0,0,0,0,0.0527797110886223,0,0,0,0,0,0.0497055216565623,0,0,0,0,0,0,0.120279679077745,0,0,0,0,0,0.503227984810401,0,0,0.00776931977281419,0,0,0.0641036708418795,0,0.0339006804110985,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.198911822354119,0,0,0,0,0,0,0,0,0.0855022837270566,0,0,0,0,0,0.116868345534667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643028647701854,0,0,0,0,0,0,0,-0.000419585393672873,0.000552545540258039,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.00213776504551248,0,0,0,0,0,0,0,0.0561468645376742,0,0.497097579190033,0.0319513719859959,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0569366429337387,0,0,0,0,0,0,0,0,0,-0.0327817701561206,1.73472347597681e-18,0,0,0,0,0,0,0.0928770535986411,0,0.0543895390340536,0,-0.000902656053296301,0.00370848765282227,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.0172188501493462,0,0,0.187693770512703,0,0,0.212761334108378,0,0,0,0,0,0,0,0,0,0.269162324870059,0,0,0,0,0.00256285657330891,-0.0405634116015682,0,0,8.67361737988404e-19,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126386355302014,-0.00378461631495866,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.110171216877169,0,0,0,0.0345362623012818,0,0,0,0,0,0,0.0903038932091318,0,0,0,0,0.0152184346412726,0,0,0,0,0,0.0136859706237184,0,0,0,0.00712457787785257,0,0,0.0774504346521028,0,0,0,0,0,0.150091440169728,0,0,0,0,0,0.0146797528841747,0.0931427836531117,0,0,0,0.00905455516953031,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0434461864059175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164597371203585,0.108411347602494,0,0,0,0.123434648037465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151024947465496,0.161116074969589,0,0,0,0.0103445168551416,0.0351814617438968,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.0981617517882925,0.0938821672691523,0,0.168845122659301,0,0.0276237525052292,0,0,0.092982840325746,0.0950367443543059,0,0,0.0452022124968463,0.0709726142740249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897123724420799,0,0,0.0121836981355448,-0.0296147633395657,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102382188079003,0,0,0.198598121539447,0,0,0,0,0,0,0,0,0,0.101724509929985,0,0.0985096578275408,0,0,0,0,0,0,0,0,0,0,0,0.0388360266462324,0,0,0,0.247046430742218,0,0.188671523573399,0.0992214956607512,0,0.0117967783804106,0.0015615602051652,0,0,0,0,0,0
X600378.SH,0,0,0,-0.0545652613106904,0,0,0.220771429413387,0,0,0,0,-0.207974590069691,0,0,-0.0859206862532819,0,0,0.268938876558201,0,0,0,0,0,0,-0.143691650148293,0,0,0,0,0,0.0387969877474518,0,-0.0136215460461619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467873282642833,0,0,0.0129727113665222,0,-0.0786454151371522,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0.00765176066869428,0,0,0,0,0.0448765457134455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219220479624149,0,0.158821715930732,0,0,0,0,0,0,0,0,0.342202499626552,0,0,0,0,0.0539452383223031,0,0,0,0,-0.0127068943168068,0.0683401140901536,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,-0.014708995759241,0.0712983966960113,0,0,0.044053828107506,0,0,0,0,0.136966214812219,0,0,0,0,0,0,-0.0193137449953118,0,0,0,0.137198148626257,0,0.0868141760448934,0,0.0509064266564181,0,0,0,0,0,0,0,0,0.0569828274961657,0,0,0,0,0,0,0,0,0,0,-0.000349920565262843,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436960337521118,0.0447959687246138,0,0,0,0,0,0,0,0.0497838014339368,0,0,0,0,0,0,0.019623142728747,0,0,0.0345508182041707,0.0873993134260183,0,0.0496844386190778,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0113125392442801,0,0,0,0,0,-0.00793726645683649,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0.249584695348343,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00258161233119989,-0.196892761993629,0,0,0,0,0.114651132917556,0,0,0,0,0,0.507913115431609,0,0.0529042885354428,0,0.0225804285669124,0,0,0,-0.0266850618155773,0,0,0,-0.0177922204035409,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,-0.0189556261387672,0,0,0,0,0.647050923649533,0,-0.0761900150642774,0.167243346161647,0,-0.338619988618321,0,0,0,0,0,0,0.0267702431443152,0,0,0,0,0,0.0769109338604765,0,0,-0.065520008794037,0,0,0,0,0,0,0,0,0,0,0,0,-0.059949365324771,0,0,0,0,0.00899817580012608,-0.0141859691311791,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.328119827632892,0,0,0,0,0,0,0,0.143548439744016,0,0,0,0,0,0,0,0,0,0.447171623200728,0,-0.0720779062587003,0,0,0,0.0759732175324448,0,0,1.38777878078145e-17,0.169233842225854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.0349858301201617,0,0,0.115488371700846,0,0,0,0.0335092519817345,0,0,0,0,0,-0.0978210941082779,0,0,0,0,0,0,0,0,0,0.0632368469820088,0.0420924650324886,0,0.0284061453926321,0.0156327211123345,0,0,0,0,0,0,0,0,0,0,0,0.0533955705002048,0,0,0,0,0,0.0234555255691216,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.108906670368011,-0.0600703098263397,0,0,0,-0.0636013182546685,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0777363990386725,0.21668511062537,-0.240769037356748,-0.0744620865866957,0,0,0,0,-0.0897220418753304,0,0,0,0,-0.262009625690152,0,0,0,0,0,0,0,0,0,0,0,0.00149500390984362,-0.183000294823818,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.424779548979272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124937517644749,0.632447763752368,0,0,0,0,0,0,0,0,0,0,0,0,1.17187290189612,0,0,0,0,0,0.220568260114413,0,0,0,0,-0.240550435060855,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485721115242277,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.158780171163452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481127989159026,0,0,0,0,0,0,-1.6277386453844,0,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0998993184877471,0,-0.0288316189841949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208749843940102,0,0,0,0,0,0,0,0,0,0,0,-0.114653964557623,0,0.0107671616317888,0,0,-0.0196129633574295,0,0.128313107204563,0,0.0637092936757114,0.0153719845204501,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.131470991395393,0,0,0,0.020037992798287,-0.157176917948535,0,0,-0.00772912343967433,0,0,0,0.0107036175407349,0,0,0,0,0,0,0,0,0,-0.0582387592219871,0,0,0,0.232717052496353,0,0,0,0,0,0,0,0,0,0.102895983966446,0,0,0,0,0,0,0,0,0.00644671361979587,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000638205268657241,0,0,0,0,0,0,0,0,0,0,0,0.000156942190160003,0.000837067638680439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00281913233316683,0.00104851761806652,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00532889270405625,0,0,0,0,0,-0.0179266909328873,0,-0.00296879745180385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009616623082234,0,-0.0155556992826789,0.0171949482030255,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00618238427155199,0,0,0,0,0,-0.00500035256704687,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.00576136410688048,0,0,0,0,0,-0.00681163444734969,0,-0.00119617857157758,0,0,-0.00758695373011274,0,0,-0.00127381999971304,0,0,0.0047690100048046,-0.00925722333348356,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00271440498557403,-0.00600936681995235,0,0,0,0,0,0,0,0,0,0,0,0,-0.00973607087974913,0,0,0,0,0,0,-0.0121714988632198,0,0,0,0,-0.00684480827595857,0,0,0,0,0,0,0,0,-0.00400979411571881,0,0,0.0133157881225464,-0.00179596706258423,-0.038646594002197,0,0,0,0,0
