,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X600011.SH,X002271.SZ,X600660.SH,X600886.SH,X600801.SH,X601898.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600352.SH,X600489.SH,X601991.SH,X600688.SH,X000786.SZ,X600111.SH,X600795.SH,X600126.SH,X002466.SZ,X600027.SH,X600176.SH,X601992.SH,X600299.SH,X600426.SH,X002075.SZ,X002353.SZ,X600529.SH,X600315.SH,X000723.SZ,X600486.SH,X600219.SH,X002080.SZ,X600516.SH,X600612.SH,X601158.SH,X000401.SZ,X000898.SZ,X002409.SZ,X000932.SZ,X000883.SZ,X000553.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101072915576341,0,0,0,0,0,0,0.0206506749799831,0,0,0,0,2.71050543121376e-20,0,0,0.0715947109757026,0,0,0,0,0,0,0,0,0,0,0,0.00770986534657641,0,0.00258523671892535,-0.0124347223004328,0,0,0,0,0,0
X600028.SH,0,0,0.0217500999682628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870101463587554,0,0.0298025440283914,0,0,0,0,0.000280920149961541,0.0772758167591114,0.0846108658495096,0,0,0,-0.00501654380407171,0.0556669945768883,0,0,0.0145512378084082,0,0,0,0.0649159851971102,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X601088.SH,0,0,0,0.109562112013941,0,0,0,0,0,0.0644304761899619,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338592567476244,0,0,0,0,0,0.0626010862510091,0,0,0,-0.0120786156155464,0,0,0,0,0,0,0,0,0,0,0,0,-0.015594478019099,0,0,0,0,0.00658642582092123,0.00381947894605746,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200663587802687,0,0,0,0,0,0,0,0,0,0,0,0,0.0529515051840144,0,0,0,0,0,0,0,0,0.190047937973843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00228636641601305,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.13241914946405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566358218088119,0,0,0,0,0,0.0664963345510832,0,0,0,0,0,0,0,0,0,0,0.0174259500796193,-0.0071092619748773,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0100132471741713,0,0,0,0,0,0,0,0,0,0,0,0.530220669636645,0,0,0.0514524759666973,0,0,0,0.0895775430066937,0,0,0,0,0,0.0554781365298156,-0.0264837341739301,0,0,0,0,0,0,-0.0598337064416055,0.296647720217991,0,0,0,-0.060646142107524,0,0,0,0,-0.0104886290971404,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.122097148790036,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.09459143608158,0.0877631328762192,0,0,0,0.00517368950398266,0,0.0140341106789587,0,0,0,0,0.0392800925694038,0,0,0,0.0222812450313504,0,0,0,0,0,0,0,0,0,0,0,0,0.00931443764764651,-0.0145795825309751,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139684924151874,0.131307470348309,0,0,0,0.0254947508166177,-0.118390139691933,0.148766123073553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551387681807029,-0.0147402977789203,-0.00753667089957374,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0658578252375664,0,0,0,0,0,0,0.262599026628059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20017392094399,0,0,0,0,0,0.0318098496466531,-4.33680868994202e-19,0.214362109625961,0.0651559219021195,0,0,0,0.0712849735604013,0,0,0,0,0,0.104112861655687,0,0,0,0,0.00166546458503914,-0.0220783775634439,0,0,0,0,0,0
X600011.SH,0,0,0.286812087888203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137507050463169,0,0.190291780934127,0,0,0.0685701998289217,0,0,0,0.0161446006358003,0.0553415269611677,0,0,0,0,0,0,0,0,0,0.0232703746367794,0,0,0,0,0.00940437303003509,-0.00938315809175552,0,0,0,0,0,0
