,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600547.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X601992.SH,X600027.SH,X002466.SZ,X000898.SZ,X600516.SH,X600111.SH,X002460.SZ,X600176.SH,X600352.SH,X000709.SZ,X600219.SH,X000786.SZ,X600299.SH,X002271.SZ,X600801.SH,X000629.SZ,X600808.SH,X000825.SZ,X601158.SH,X600489.SH,X000990.SZ,X000553.SZ,X002110.SZ,X600157.SH,X000630.SZ,X000723.SZ,X000883.SZ,X600339.SH,X300072.SZ,X600583.SH,X600985.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,-0.00963115837816251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.093292350472646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94388786297827,0.0181299494949014,0,0,0.0391279553206851,0,0,0,0,0.0130804308034399,0,-0.059534268961116,0,-0.0518680750638729,0,0,0,0,0,0.00666734632924873,0,0
X601991.SH,0,0,0,0,0,0,0,0.0907441079024457,0.0831335837380934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519914332862898,0,0,0,0,0,0,0,0,0,0,0,0.00835874876190606,0,0,0,0.0549725968060826,0.0822206546970269,0,0.0482775836871815,0.143357974736283,0,-0.00852795646042428,-0.00362744854374178,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.00859957930046475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946042440679131,0,0,0,0,0,0,0.0828102554193856,0,0.154330025607844,0.198412629409261,0,0,0,0,0,0,0,0,0,0,0,0,0.0433007979914081,0,0,0,0,0,0.0085204989504506,0.00633606250100167,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0351757128511776,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0699009711583466,0,0.0286423322094738,0,0,0,0,0,0.0681382237621714,0,0,0,0,0,0,0,0,0.0627737733877879,-1.73472347597681e-18,0,0.204194323569679,0.0102488763430554,0,0,-0.00252570995654046,0.00651517814154821,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110162812832697,0,0,0,0.0915311440961706,0,0,0,0,0,0.0482719462573224,0.0222370608056487,0,0,0,0,0,0,0,0,0,0,0,0,-0.139512371433244,0,0,0,0.054097844546905,0,0,0,0,0.0295258834244551,0,0.0481225488767099,0.00518907787324171,-0.0291852538750246,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.183458244824773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140503929615458,0,0,0,0,0.0746125919379404,0,0,0,0,0.0114035552809299,0,0,0,0,0,0,0.000397346577534466,0.044190929789733,0,0.00581511387879869,0,0.129353241004957,0.0103435236989808,0,0,0,0,-0.0169969310611788,-0.000494766123110113,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0241233115804937,0,0,0,0,0,0,0,0.0747792479905178,0,0,0,0,0,0,0,0,0,0,0,0,0.0919577624810238,0.0719004071472022,0,0,0,0,0,0,0,0,0,0,0,0.00747272816082339,0,0,0,0,0.0971011033378193,0.0745802841555687,0,0.11251030578328,0,-0.0283145116624932,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.108054196887563,0,0.0357647594874049,0,0,0,0,0,0,0,0.0496788947686848,0,0,0,0,0.00402812692634927,0,0,0,0.0714283905272566,0,0,0,0,0.0364905391403446,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.14917055909825,0.00182795278581148,0,0,0,0,0.0131610039632586,0,0,0,0,0,-0.0087174193517088,0,0,0,0,0,0
X601992.SH,0,0,0,0.1197078091887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251520434881117,0,0,-1.73472347597681e-18,0,0.178696962721124,0,0,0.121326979321623,0,0,0,0,0,0,0.0132011677033255,0.0416814664155723,0.119576199994358,0,0,0,0,0,0.0361173596220843,0,0.0371899017887765,0.0109402118388211,0,0.020044742591725,-0.0056108332395214,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.536199776306343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0811194051471081,0,0,0,0,-0.040431600094015,0,0,0,0,0.00944566043765777,-0.0297402805521547,0,0,0,0.0731123893891458,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0273003107378137,0,0,0,0,0,0,0,0.139529042678447,0,0,0,0,0,0,0,0,0.587599342645544,0,0,0,0,0.0677872158027423,0,0,0,0.0113336876868635,0,0,0,0,0,0,0,0.0268508122942169,0,0,0,0,0,0,0,0,0,0.0130043046056539,0.0235723715809987,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.127327595669678,0.0112655311429742,0,-6.93889390390723e-18,0.0143197377023708,0,0,0,0,0,0,0,0,0.223053318389142,0,0,0,0,0,0.0848498877197324,0.0235066951421914,0.109010721418391,0,0,0,0.0194463829792035,0,0,0,0,0,0,0,0,0,0,0.0803796027439612,0,0,0.0197552761881003,0,0,0,0,0,0,0,0.00795697746027424,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.0140170900957616,0,0,0,0,0,0,0,0,0,0,0,0,0.0454089864240863,0,0,0,0,0.0541743190189726,0.3253613694542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429871000259297,0,0.0136693251537933,0,0.0708804887791452,0.099629278454707,0,0.0111064422978111,0,0,0.00213986733050179,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.302625353558083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197094449291031,0,0.264140805555363,0,0,0,0,0,0,-0.026411044199637,0,0,0,0,0,0,0,0,0,0,0,0.0252212682528361,0,0,0,0,0,0.101586723290293,0,1.0842021724855e-19,0.00629987081663434,0,0,0,-0.0567966863061657,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162205169278643,0,0,0,0.585682676361184,0,0.0867513332141285,0.105684997861243,0,0,0,0,0,0,0,0,0,0.0986220081550903,0,0,0,0,0,0,0,0.010492793501911,0,0,0,0,0.0901507679018544,0,-0.0548726149632006,0,0,-0.00201136377060076,0.0319685555095518,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.018206451469162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796881480633468,0,0.0117499110597528,0,0.0864252061575804,0,0,0,0,0.232412281651049,0,0,0,0,0,0,0,0,0,0,0.0904737214988416,0.0385825264019049,0,0.0396801413955528,0,0,0,0,0,0,0,0.0022308192941196,0.0186747408209834,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130632898854056,0,0,0,0,0,0,0,0,0,0,0.0385895582138688,0.0801999639656392,0.00117125561855847,0,0,0,0,0,0,0,0,0,0.0231893269450643,0,0.0142454335989824,0,0,0,0,0.0237534036166229,0,0,0.0117822852374811,-0.059439077132793,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0298262229850155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00706816227181735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138025159438652,0.0672699655760513,0,0,0,0,0.0405544791372517,0,0,0,0,-0.00022881214430274,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0374619318081575,0.300667647882906,0,0,0,0,0,0,0.124640534821089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13515857065213,0,0,0,0,0,0,0,0.0279886043268072,0,0,0,0,0,0,0.000493805083741451,0.177500166144698,0,-0.00419011687250019,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0.40877207244341,0,0.0612394211280267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151265465637974,0,0,0,0,0,0,0,0,0.23279929466347,0,0,0,0,0,0,0,0.170903415950679,0,0.00613369127136341,0,0,0,0.102911459689616,0,0,0,0,0,-0.000438709793346733,0.0141192851780892,0,0,0,-0.119091913824074,0,0
X600299.SH,0,0,0,0,0,0,0.151426331103594,0.135801495246419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205651818274434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103645645192829,0.0262384972575822,0,0,0,0,0,0,0.00627014972689126,0,-0.0164837053715602,0,0,0,0,0,0,0
X002271.SZ,0,0.259865553403633,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.145063948289464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299655942275682,0,0,0.256268150342933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500422519718721,0,2.16840434497101e-19,0,0,0.0197546537420575,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.0248257995044372,0,0.279520569950225,0,0,0,0,0,0,0,0,0,0,0,0,0.0749179013509052,0,0,0,0,0,0.0104003324433542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105646200263705,0,0,0.02672376148839,0,0,0,0.0770553680066827,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.0477115115342314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712545010016576,0,0.0815611098729359,0,0,0,0,0,0,0,0,0,0,0,0,0.116921877556277,0,0,0.0888406312758647,0.0420543555844493,0,0,0,0,0.138960045867147,0,0.224544853923671,0.0374027069978596,0,0,0.0248893839150304,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.00629780766249811,0,0,0,0,0,0,0,0,0,0,0,0,0.0634432869845829,0,0,0,0,0,0.029263360003147,0,0,0,0,0.0261529003975228,0,0.0569437691434963,0,0,0,0,0,0,0,0,0.197225741935379,0.0336769792429351,0,0.00767863849831974,0,0,0.0408218159966468,0,0,0,0,0.00588483406155796,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.0802869763712803,0,0.205149307258788,0,0,0,0,0,0,0,0,0,0.0471945552041062,0,0,0,0,0,0,0,0,0,0,0.147917913686513,0,0,0.0272843027009051,0,0,0,0,0,0,0,0,0.132381134201965,0.0245540375961355,0,0.0020509705841994,0,0,0.036667216062234,0,0,0,0,0.00506956989786018,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0241791199261737,0,0.124150220013658,0.0523028936336788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154858992463551,0,0,0,0,0,0,0,0.0145670701549327,0,0,0,0,0.040743757160874,0,0,0.0272306932792871,0,0,-0.0121168364442852,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.347631203036439,0,0,0,0,0,0,0,0,0,0,0,0,0.0841676003316909,0,0,0,0,0,0.00462182744372399,0,0,0,0.0861557554229707,0,0,0,0,0,0,0,0.015347468250326,0,0.0061642591736403,0,0,0.0995409176459443,0,0,0,0,0,-0.0175184537383161,0,0,0,0,0,0
X000990.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100172503977918,0,0,0,0,0,0.0944056440064223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140977879725599,0,0,0,0,0,0,0.136398860151366,0,0,0,0,0,0.0708132717941026,0,0,0,0.0653858284549708,0,0
X000553.SZ,0,0.0578301311095478,0,0,0,0.00590016935401991,0,0.0162222458982113,0.0731092011123887,0,0,0,0,0,0,0.364977503949839,0,0,0,0,0,0,0.029471836658765,0,0,0,0,0,0,0.0063855339977904,0,0.00320188305411901,0,0,0,0,0,0,0.0455100750527385,0,0,0,0,0,0,0.11854994087032,0,0,0,0,0,-0.00804637657385962,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.00897117630080452,0.0450415520582713,0,0,0,0,0,0,0,0,0,0,0,0,0.0831948847605276,0,0,0,0.0516591091258386,0,0,0.246914049379508,0,0,0,0,0,0.0251666514775936,0,0,0.251999509713254,0,0,0,0,0,0,0.0325931537444983,0,0,0,0,0,0,0.167166883096944,0,0,0.00468707220439467,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.310654518977324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.386558527150403,0,0.286530449184657,0,0,0,0,0,0,0,0,0.327892228537562,0,0,0,0.277915331939811,0,0.0959387001424428,0,0,0,0.0953904542665318,0,0,0,0,0.133507386084013,0
X000630.SZ,0,0,0,0,0,0.0140895747318795,0,0.117180868237767,0,0,0,0,0,0,0,0,0,0,0,0.0290836612660096,0,0,0,0,-0.11694218055974,0.0594007500419338,0,0,0.355419556644053,0,0.0186148048194863,0,0,0,0,0,0,0,-0.0329611031774825,0,0,0.0502247935056109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.305559443306737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126234012304685,0,0.236587057188728,0,0,0,0,0,0.0332081420718728,0.193344390755182,0,0,0,0,0,0,-0.0547837614163508,0,0,0.186562745973996,0,0,0,0,0,0,0.356043082835547,0,0.0756635432934797,0.00580175963081663,0.0217822119269128,0,0,0,0,0.18414998077874,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890511431627042,0,0,0,0,0,0,0,0,0,0,0,0,0.164313469519106,0,0,0.0310722586851743,0,0,0.0508588159033875,0,0,0,0,0,0,0.0539207949495116,0,0,0,0.00684456375731399,0.0327527648274927,0,0.073756186672673,0.139419876876103,0,-0.00689123857841869,-2.16840434497101e-19,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447468154766995,0,0,0.0609929656685908,0,0,0,0,0,0.237164753450365,0,0,0,0,0,0,0,0,0,0,0,0.0499649229188024,0,0.114410322184792,0,0,0,0.20746531297705,0,0,0,0,0,0,0,0,-0.0774167014594932,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.17049957682925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18006578947093,0,0,0,0.0496675786224495,0,0,0,0,0.0566008741070774,0,0,0,0,0,0,0,0.041324373155374,0,0,0,0,0,0,0,0.166141772803132,0,0.000453921222312517,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.0895286821241244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137592333200015,0,0,0,0,0,0,0,0.0749048827126089,0,0,0,0,0.034894174277149,0,0.0207569041131734,0,0,0.0212876524863988,0,0.318461765207392,0,0,0,0,0,-0.0225842934845298,0.0256806176375482,0,0,0,0,0,0
X600985.SH,0,0.0560815817562089,0,0,0,0.123837424248518,0.354231942137743,0,0.189987161483571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119001790407834,0,0,0,0,0,0,0.0889804344659079,0,0,0.0806363670335588,0,0.0187739519181727,0,0,0.0656161349610709,0,0,0.00136081124837416,0,0.0034841700159558,-0.0156298572038327,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415713506591339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806518728698981,0,0,0,0,0.0573439292298308,0,0.0984377405154444,0,0,0,-0.010553825140673,0,0,0,-0.0879803055189562,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104794972242956,0,0,0,0,0,0,0,0,0,0,0,0.0223258483799265,0,0,-0.259406973841518,0.0179642378525976,0,0.160165099285035,0,0.04569428616735,-0.162542276941859,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469776845149378,0,0,0,-0.352769035499976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0.75513188435366,0,0,0,0.978373834265077,-5.64391842247404,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525532478312876,0,0,0,0,0,0,-0.553108566884307,-0.274847052454432,0,0,0,0,0,0,0,0.396523107796886,0,0,0.17326570729383,0,0,0,0,0,0,0,0,-0.846759635897835,0.385409030685171,0,0,0,0,-0.312018583365904,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567433126336844,0,0,0,0,0,-0.0769474911031187,0,-0.0482035762883689,0,0,0,0,0,0,0.0671118743524868,0,0,0.0421239770869123,0,0,0,0,-0.126471889041633,0,0,0,0,-0.000248040037411226,0.0187827516004202,0,0,0,0.00344369931623786,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0332899330696124,0,0,0,0,-0.066366837634286,0.041835598514173,0,0,0,-0.0461414027096662,0,0,0,0,0,0,0,-0.00680246825933126,0,-0.0315806394347994,0,0,0,0,-0.0536535757031931,0,0,0.0506731807845879,0,0,0,0,0,0,0,0,0,-0.00793798980627862,0,0,0,0,0.0429120686203055,-0.0429208913158553,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000104596655057697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000438645062125086,0,0.000563561798744495,0,-0.0057800215448549,0,0,-0.00224593952350217,0,0,0.00195219846601495,-0.00679760025028355,0,0,0,0.0228987365000428,0.118046752527737,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150368550701103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511389217818915,0,0,0,0,0,0,0,0,0,0,0,0,0.0625361142844321,0,0,0,0,0,-0.831761289611653,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133346023692409,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334828135634975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377178732918628,0.00347346741794724,0,0,0,0.0160320837290724,-0.0149090721434357,0
