,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600886.SH,X600660.SH,X601991.SH,X600688.SH,X600795.SH,X600188.SH,X600362.SH,X600352.SH,X000723.SZ,X600111.SH,X600801.SH,X600027.SH,X601992.SH,X002271.SZ,X000898.SZ,X600516.SH,X600176.SH,X600489.SH,X000786.SZ,X002460.SZ,X600299.SH,X000709.SZ,X002466.SZ,X000629.SZ,X000883.SZ,X601158.SH,X600219.SH,X002353.SZ,X600426.SH,X000553.SZ,X601699.SH,X000630.SZ,X600985.SH,X600583.SH,X000027.SZ,X600612.SH,X000401.SZ,X600021.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0.0356595306343575,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0465594661504193,0,0,0,0,0.0799548587695632,0,0,0.0634393612906279,0,0,0,0.00217783009684803,0.0559613766627922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113341900155696,0,0.0153348570221838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288586539665295,0,0.0140338890144551,0,0,0,0,0,0,0,0,0,0,-0.00824210241780642,0,0,0,0,0.0167976577770484,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291259697718867,0,0,0.051134556213882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318139723515645,0.0466533012406587,0.0786583828348091,0,0,0,0,0,0,0,0,0,0,0,-0.0144385381189584,0,0,0,0.0183416623143499,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497392114282846,0,0.175896764052966,0.045724339366307,0,0,0,0,0.00467427506615374,0,0,0,0.0367738778909806,0,0,0.0139804761496511,0,0,0,0.0721777611343052,0.040677480220564,0,0,0,0,0,0,0,0,0,0,0,0.00302234791550827,-0.00802984460937608,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100438386514994,0,0,0,0,0.0776342192865481,0,0,0,0,0.00271213520130742,0,0,0,0,0,0,0,0.0698808393026498,0,0,0,0,0,0,0,0,0,0,0,0.0112649145214062,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532354109493935,0,0,0.151929653267561,0,0,0,0,0,0,0,0,0,0.0900653476652405,0,0.0062917887033146,0,0,0,0,0,0,0,0,0,0.0341236225267352,0,0,0,0,0,0,0,-0.0138633513836757,-0.013038627609905,0,0,0,0.0156582365045939,0,0
X600188.SH,0,0,0,0,0,0.0168095776357033,0,0,0,0,0,0,0,0,0,0,0,0.0599294970218703,0,0.0686919509904748,0,0,0,0,0,0,0,0.158355010418429,0,0,0,0.124589767870255,0,0,0,0,0,0,0,0.15062237548471,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142903404743695,0,0,0,0.0191619895077312,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.201888698064011,0,0,0,0,0,0,0,0,0,0,0.0216045763489619,0.0943897069895737,0.147273435587619,0,0,0,0,0.0746194639478578,0,0,0,0,0,0,0,0,0,0,0,0,0.135340981434474,0,0,0,0,0,0,0.240830625482023,0,0,0,0,-0.0179922413023999,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.187945484230719,0.36154462769155,0,-0.14875788890563,0,0,0,0,0,0,0,0,0,0,0,0.264080788693161,0,0.192157507910493,0,0,0.0932626012513982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000860487361135505,0,0,0,0,0,0,0,0,-0.0245909708001575,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,1.09927918498332,0,0,0,0,0,0,0,0,0,0,0,0.131312638656831,0.384623168958504,0,0,0,0,0,0,0,0,0,0.103714994479536,0,0,0,0,-0.0303698547822032,0,0,0,0,0.266114666925772,0.125519744018672,0,0,0,-0.147096569723286,0,0,0,0,0,0,0,0.0240324581535122,-0.0419408979082073,0,0,0,0.120275619627478,0,0
X600111.SH,0,0,0,0,0,0,0,0,1.03517454705049,0,0,0,0,0,0,0,0,0,0,-0.0288601186286737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452899219621051,0,0,0,-0.0950091578865028,0,0
X600801.SH,0,0,0,0.246286148727409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259834156759668,0.121905560743502,0,0,0,0,0,0,0,0.0909775144922795,0,0,0,0.0892040670894858,0,0,0,0,0,0,0,0.0135801382409325,0,0,0,0,0.163464605281186,0,0,0,0.191974541986072,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0133953015544623,0,0,0,0,0,0,0,0,0,0.0203622486429366,0.046471850179603,0,0.0805464209025819,0,0.0941495662926181,0,0,0,0.0748385585972361,0,0,0,0.141473704349236,0,0,0,0,0,0,0.00890639460497635,0,0.0512910324112972,0,0,0,0,0,0,0.0159350219712293,0,0,0,0,-0.00775464449978281,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068583102890209,0,0.196999372813535,0,0,0,0,0.0967243102533562,0.0242222541728927,0,0,0,0.105889238897882,0,0,0,0,0,0,0.020504331762707,0.0474931073993173,0,0,0,0,0,0,0,0,0,0,0,-0.0123762461609153,-0.00601285814132898,0,0,0,0.00909990778529914,0,0
X002271.SZ,0,0,0,0.100349769701061,0,0.0693468176981089,0,0,0,0,0,0,0.207349024270431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778070654164857,0,0,0,0,0,0,0,0,0,0,0.0453207271026032,0,0,0,0,0,0,0,0,0,0,0,-0.00979556781191146,0.0232855551346065,0,0,0,0.001159470037637,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0238159962209745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787492093908931,0.0354571785319086,0,0,0,0.0698829090431175,0,0,0,0,0,0,0.0414209441773957,0.194861324756267,0.0305533581743697,0,0,0,0,0,0,0,0,0,0,0,0.00175182282052424,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100211085247318,-1.73472347597681e-18,0.302627396972047,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0982908329423235,0,0,0,0,0.0713914745339828,0.152524839829136,0,0,0,0.0721107906391349,0,0,0,0,0,0,0,0,-0.0117082628607079,0,0,0,0.0491654850161751,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.0358181896027984,0,0,0,0,0,0,0,0,0,0,0.0524055754682894,0,0.187049024611457,0,0,0,0,0,0,0,0,0,0.054545473884429,0,0,0,0,0,0,0.00338731533808107,0.11949446150663,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233492120228398,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.764165464915852,0,0,0,0,0,0,0,0,0,0,0,0.0107979303031629,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0855306181437803,0,0,0,0,0,0,0,0,0.101809411059403,-0.071048850265698,0.0466317821225871,0,0,0,0,0,0,0.00285350139367416,0.0232062499151983,0,0,0,-0.0111113393252201,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285132698729305,0.114236208334877,0.144729533513955,0.0792866884957451,0,0,0,0,0.238011738326546,0,0.0160027623955061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875245246965765,0,0,0,0,0,0,0,0.0382140452405904,0,0,0,-0.0615241848917746,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103545498757503,0,0,0,0,0,0,0.0828000773532472,0,0,0,0,0.0190487340779841,0,0.279887830367834,0.0600827033838367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000526056331630389,-0.0436645600114081,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526674737294346,0.143060782863605,0,0,0,0.0557962502801737,0.18432431868643,0,0,0,0,0,0,0,0,0,0,0.131084978374036,0.106779205841105,0,0.143579652397975,0,0,0,0,0,0.120115078681546,0,0,0,-0.0115836981833481,0,0,0,0,0.0470287323091252,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653696758145411,0.013040551026496,0,0.00557376415776199,0,0,0,0,0,0.160641174780226,0,0,0,0.0138282637375235,0,0,0.0777992383792687,0,0,0,0.0436405481248397,0.0472920443425511,0,0.0542568609022614,0,0,0,0,0,0,0,0,0,-0.0166629765702636,0,0,0,0,0.023818915536073,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0262197239701358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121076481592252,0,0,0,0.62391483139929,0,0,0,0,0,0,0,0,0.000746657940696567,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.02187864873178,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.0539869731200886,0,0,0,0,0,0,0,0,0.00181825286547664,0,0.0916667157391919,0.258254633034187,0,0,0,0,0,0.0260595244001758,0,0,0,0,0.154465163592529,0,0,0,0,0,0,0.0467050227116641,0.0188300523864051,0.00860038692805267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0243836993464434,0,0.0115548693607847,0,0,-0.158631716097875,0,0,0,0,0.157164988453554,0,0.124406007042523,0.0852338701089521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244458894981287,0,0,0,0,0.0971972264820059,0.00828725737149899,0,0,0,0,0,0,0.018133582367534,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308688044098206,0,0,0,0,0,0.00732684933904861,0,0,0,0,0,0,0,0,0,0,0,0.119442083472907,0,0,0,0,0,0,0,0,0,0,0,-0.00443979609456954,-0.0154930043551424,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104921049605501,0.0258560493781582,0,0.0458062005258388,0,0,0,0,0.0454145394981023,0,0,0,0,0.052624456057309,0,0,0.0187767367282673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275478893634172,-0.023525051308126,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686865105033738,0,0,0,0,0,0,0,0.108529504082261,0,0,0,0.164525581301248,0,0.207934957803026,0,0,0,0,0,0.161610211868639,0.225366227489915,0,0,0,0,0.110275773557759,0,0,0,0,0,0.0192414255487954,0,0,0,0,0.0710146756037429,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.105962858888459,0,0,0,0,0,0,0,0,0,0.153894020134376,0.0945736890671373,0,0,0,0,0,0.230447153585136,0,0,0,0,0.23839404245796,0,0,0,0,0,0,0.125111862560267,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198224039317725,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.131464625138113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396653245315996,0,0,0,0,0,0,0.141896654661668,0.145732314932279,0,0,0,0,0,0,0,0,0,0,0.144144529175458,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174956988804609,-0.069332725637746,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380128788322678,0,0.0833883915451047,0,0,0,0,0.056081545692431,0,0,0,0,0.253493981379659,0,0,0,0,0,0,0.0308032401578351,0,0.00400340738533739,0,0,0,0,0,0.0496183037318538,0,0,0,0,-0.0269550926637929,8.67361737988404e-19,0,0,0,-2.16840434497101e-19,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245905199725445,0,0.077646075048079,0,0,0,0,0,0,0.16215510308353,0,0.0151071485529726,0,0,0,0,0.00400464768149336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.0486203461770179,0,0,0.150113368271357,0,0,0,0,0,0,0,0,0.0652901010687986,0.104055172528145,0,0,0,0,0,0,0,0.298635065865796,0,0,0,0,0,0,0,0,0,0,-0.0767561907965788,0,0,0,0,0,0,0.159619197884731,0,0,0,0.00802589466883765,0,0,0,0,0.0543659410761363,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131066458163189,0,0,0.0322075187560097,-0.0438786739404457,0,0,0,0,0,0,0,0,0,0,0.0620922442655348,0,0,0,0,0,0,0.153366953567191,0,0,0.0939546302541237,0.374688189203187,0,0,0,0,0,0.0724898789135031,0,0,0.0150705482061209,-0.00366336955924343,0,0,0,0.00423907985567678,0,0
X000027.SZ,0,0,0,0,0,0.0450119912639656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122997215884391,0,0,0.0921728654227169,0,0,0,0,0,0,0,0,0.0668936827081962,0,0,0,0,0,0,0,0,0,0,0,-0.0126498002601644,-0.00786318528981042,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.0591714470866755,0,0.203936898565929,0,0,0,0,0,0,0,0,0,0,0,0,0.0253513275002982,0,0,0,0,0,0.119675168665736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317213222478755,-0.0277277322414984,0,0,0,0.0835909711363341,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371061425419367,0,0.123952020057972,0.170770499772236,0,0,0.191646634446402,0,0,0,0,0,0,0.27970204592051,0,0.275468271054817,0,0,0,0,0,0,0.0820453292746418,0,0,0,0,0,0,0,0,0,0,-0.0145805881309927,0.0407512968280065,0,0,0,-0.063466532768031,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208118307001204,0.0679735743039709,0,0,0,0.207263999794844,0,0,0,0,0,0.0121760637153815,0,0,0,0,0,0,0,0,0,-0.0549269369589885,0.125672642567389,0,0,0,0.0282794178544448,0,0,0,0,0,0,0,0,0,0,0,0,-0.00445504368761497,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0485432646026959,0,0,0.128017529988996,0.047123753844896,0,0,0,0.0850657009170147,0,0,0,0,0,0,0.100712280188503,0.214276713729857,0,0,0,0,0,0,0,0,0,0,0,-0.00709363203162373,0.0136669811777686,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0439319709127022,0.0932192005533921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143621447228513,0,0,0,0,0,0,0,0,0,-0.119551216207301,0,-0.0335341477662612,0,0,0,0,0,0,0,0,0,0,-0.0409475648846458,-0.0902597202707229,0,0,0,-0.119452857958867,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31827740188046,0,0,0,-0.42724732835376,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14307860901891,0,0.0956422318922357,-0.72059453981373,0,0,0,0,0,0.215278368506416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140705693667116,0,0,0,0.249202881438084,0,0,-0.622749274781343,0.74041139040207,0,0,0,0,-0.517069786915823,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0259381414682628,0,0,0,0.0727863139977657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0741510850402518,0,0,0,-0.0317455441717821,-0.11262051592565,0,4.33680868994202e-19,0,0,0,0,-0.00840514590324242,-6.93889390390723e-18,0,0,0,0.11151626075047,-0.0343465377666986,0,0,0,0,0,0,0,0,0,0.178466430095726,0,0.0626266042744645,0,0
MKreturn,0,0,0,0,0,0,0,0.0782036881195459,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649998315036061,0,0,0,0,0,0,0,0,-0.0342097544837566,0,0,0,-0.0249962655494592,0,0,0,-0.0278690879220398,0,0,0,0,-0.0187936244588296,0,0,0,0,0,0,0,-0.0328107867097482,-0.0159056491708101,0.374298976047735,0,0,0.0993206837599938,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244957875956018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00342370548797062,0.0075557358253237,0,0,0,-0.00325006904103763,0,0
CarbonVol_Shenzhen,0,0,1.18428074730158,0,0,0.408070057798244,0,0,0,0,0,0,0,0,0,0,0,0,-0.583955430409475,-0.129938802571457,0,0,0,0,0,0,0.145633494589997,0,0,-0.260754365391533,0,0,0,-0.821874568241287,0,0,0,0,-0.140143847372843,0,0,0,0,0,0,0,0.191028507573338,0,0,0,-0.583123662900767,-0.0605674422013522,-0.526416377926309,-0.785296195701681,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00618870370521238,0,0,0,0,0,0,-0.000748201253133744,0,0,0,0,0,0,0,0,0,0,0,0,0.0193023060822246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108075393831751,-0.00742467129119007,0,0,0,-0.0418954184543418,0,0
CarbonVol_Hubei,0,0,0,0,-0.0276147701169428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169201969787187,0,0.02341148992184,0,0,0,0,0,-0.00841733950860637,0,0,0,0,0,0,0,0,0,-0.000940334836945598,0,0,0,0,0,0,0,0,0,-0.0532091427278887,0.0303762564526922,-0.051289312659696,0,0,0,0.00994472439004763,0,0
