,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X002271.SZ,X600011.SH,X601600.SH,X600886.SH,X601898.SH,X600010.SH,X600660.SH,X600362.SH,X600801.SH,X600489.SH,X600188.SH,X600111.SH,X600352.SH,X601991.SH,X002466.SZ,X000786.SZ,X600688.SH,X600795.SH,X600529.SH,X600027.SH,X601992.SH,X600299.SH,X600176.SH,X600426.SH,X002409.SZ,X600315.SH,X002353.SZ,X600126.SH,X600612.SH,X002080.SZ,X000723.SZ,X600219.SH,X600516.SH,X000027.SZ,X002075.SZ,X000959.SZ,X000898.SZ,X600486.SH,X000932.SZ,X601158.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0182245906600361,0,0,0,0.0267036820290255,0,0,0,0,0,0.0346570404207882,0.0347109527630394,0,-0.0108923686112602,0,0,0,0,0.0913580176671408,0,-0.0103803428050236,0,0,0,0,0,0,0,0.0492805117843651,0,0,0,0.0653849379410336,0,0.00941859921760492,-0.0533749033051696,0,0,0,0,0,0,0,0,-0.00243507247545421,-0.00809967791199294,0,0,0,0,0,0
X600028.SH,0,0,0.0739571355021059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066694403215499,0.0749891494741276,0,-0.00552237044472682,0,0,0,0.0682987957424128,0,0,0,0.0280833349427278,0.00568288670892313,0,0,0.0615418937071804,0,0.0622944780248801,0,0,0,0,0,0,0,0,0,-0.00738446006805138,0.01028155916226,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.213671253311289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015559959406265,0.106903096199009,0,0,0,-0.0316728209419029,0,0,0,-0.0442000754508287,0,0,0,0.0570827571365114,0,0,0,0.0799934121288467,0.0155161600218416,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131294939455397,0.00262777953751643,0.00496230157554664,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0622195693985489,0,0.0585806960378338,0,0,0,0,0,0,0,0.48096905179903,0,0,0,0.0819476931921644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276080843042852,0.0530031248679271,0.0215381394293831,0,0,0,0,0,0,0,0,0,0,0,-0.0190328507415125,-0.00509078796339828,0.00406976139603208,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0217895283259299,0.00613971678670895,0,0,0,0,0,0,0,0.0397684564554792,0,0,0,0,0,0,0.0168720568117279,0,0,0,0,0,0,0.144702095895185,0.228011849781534,0.06246175323391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00710030686509867,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0112800756403954,0,0.10225830098978,0,0,0,0,0,0,0,0,0.735048764392075,0,0,0,0,0.0463094080767824,0,0,0,0.0257632706428679,0,0,0,0,0,0,0,0,-0.0414635649376815,0.108440793044869,0,0,0,-0.0254680638611203,0,0,0,0,0,0,0,0,0,0,-0.0150604328399005,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.101200579451486,0,0,0,0,0,0,0.316408605074003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671850547938506,0,0,0,0,0,0,0,0.00220295862178354,0,0,0,0,0,0,0,0,0,0,-0.021557443660234,-0.000509314625970038,0.00086148115543302,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.501769061543187,0,0,0,0,0,0,0.0289373040257625,0,0,0,0,-0.0138380465929283,0,0,0,-0.0406064953257469,0,0,0,0,0,-0.0226402933273568,-0.00442759236338535,-2.71050543121376e-20,0.0331732850014951,0,0,0,0,0,0,0,0,0.00620633952230129,0,0,0,0,-0.0113944825851243,-0.0141159343427557,0,0,0,0,0,0,0
X002460.SZ,0,0,0.207827899702523,0,0,0,0,0,0,0.0836377793477086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717053324673348,0,0,0,0,0,0,0.0536699104756341,0.0381644090059387,0,0.11640964595555,0.0353409012388542,0,-0.0528873717817531,0,0,0,0,0,0.381034323686039,0.0434908794919553,0,0,0,0,0,0,-0.0543930621598678,4.33680868994202e-19,-0.00572763451730366,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0636352854232537,-0.00515985211209687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259259332055479,0.113381996921698,0,0,0.193703206165454,0,0,0,0,0,0,0.0373397559225541,0,0,0,0,0,0,0.0579226648890142,0,0,0,0,0,0,0,0,0,-0.00302242858428007,0,0,0,0,0,0,0
X600011.SH,0,0,0.0459787714457225,0,0,0.0872962119155618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219555358447522,0.00969430895064647,0,0,0,0.0898441946124597,0,0,0,0,0.0474679213532043,0.0712116130363477,0.0468916203898016,-0.0347314789642365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00978199659193367,0.0162459259699723,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.00750915365841263,0,0,0,0,0,0,0,0,0,0,0.222190916562108,0,0.00990302142255201,0,0,0,0,0,0,0.0505039856429771,0,-0.0402065883186453,0,0,0,0,0,6.99613204167279e-06,0,0.0167014308188916,-0.00975094748432244,0,0,0.157693218759678,0,0.116929462510639,0,0,0,0,0,0,0,0,0,0,-0.00191263037514554,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.127639204600882,0,0,0,0,0,0,0,0,0,0,0.00555153653588767,-0.040456899663515,0,0,0,0,0.0287996743476015,0,0,0,0,0,0,0.0239539713893564,0,0.0161410799779391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00139960177224016,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.0895647418898093,0,0,0,0,0.115626398662681,0,0,0.347715654566246,0,0,0,0,0,0,0,-0.0946226535299134,0.0249498522389198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110866729455489,0,0,0,0,0,-0.0020092973164202,0.00445468678971222,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0034369141125565,0,0.133014927559568,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0923708635174914,0,0,0,0,0.00227067935003933,0,0,0,0,0,0,0.0906828681615932,0,0,-0.0150785223524023,0,0,0,0,0,0.0631356979559006,0,0.0634268571319653,0,0,0.103994857046711,0.0768159167855679,0,0,0,0,0,0.0034339309219447,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.263374405899578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122536470851685,0,0,-0.0537163049887053,0,0,0,0,0,0,0.0545536904038882,0.00648833795566221,0,-0.0280765081716058,0,0,0,0,0,-0.012657250770632,0,0,0,0,0,0,0,0,0.021236507424949,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.172843929289394,0,0,0,0.137057103013578,0,0,0.00623790083540557,0,0,0,0,0.300688757670075,0,0,0,0,0,0,0,0,0,0,0,0.0137992836446344,0,0,0,0.0242897100323737,0.0489038400557149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00822732032235531,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.332521035211031,0.283000671697727,0,0,0,0,0.0489930488060267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400119409386554,0,0,0,0,0,0.10421729574068,0,0,-0.00530212645539571,0.00456373090480284,0,0.0736028519427813,0.058018153782395,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281492006528047,0.0547828188198581,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.795353388858659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734260244919189,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544364573157634,0.0172590169526313,0.0754889075578453,0.0873105257283613,0,0,0,0,0.0873368777074838,0,-0.0298570657616991,0,0,0,0,0,0,0,-0.00946556278037044,0.00871284469727857,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357234259640535,0,0,0.229050587854171,0,0,0,0,0.129201899091635,0,0,0,0,0,0,0,0,0,0.0915753050025128,0,0,0,0.00878446448084294,0,0,0,0,0,0,0,0,0,0,0,0.0275273569599535,0,0,0,-0.00278706709938119,-0.00015764389088784,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219039915822008,0,0,0,0,0,0.112853035546926,0,0,0,0,0.0243947752859083,0,0,0.0378402919247674,0,0,0,0,0.0104789945595673,0,0,0,0,0,0,0,0.00360335637296274,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0951865709744263,0.0137068993978685,0,0,0,0,0,0,0,0,0,0,0.095816971506914,0,0,0,0.00203036565193328,0,0,0,0,0,0,0,0.0534986671669705,0,0,0,0,0.00453151190963078,0,0,0,0,0.128000667689584,0,0,0,0,0,0,0,0,0,0.00341709359692945,0.00196051569083393,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.176763577914371,0,0,0,0,0.0475795125803456,0,0.0374950897696184,0,0,0,0,0,0,0,0,0,0.0144187357174566,0,0,0,0,0,0,0,0,0,0,0.0193531211236856,0,0.0502431453174076,0,0,0,0,0,0,0,0,0,0.00204391628752471,-0.0158352492847723,0,0,0,0,0,0
