,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600886.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X000709.SZ,X600027.SH,X000539.SZ,X600157.SH,X600188.SH,X600362.SH,X600111.SH,X002075.SZ,X600583.SH,X601158.SH,X600309.SH,X000898.SZ,X002353.SZ,X600352.SH,X601992.SH,X600021.SH,X000878.SZ,X600660.SH,X000959.SZ,X002470.SZ,X000629.SZ,X000027.SZ,X000883.SZ,X600808.SH,X600863.SH,X000792.SZ,X600489.SH,X600578.SH,X000825.SZ,X600315.SH,X000786.SZ,X600395.SH,X600547.SH,X600307.SH,X000761.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600395.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151811258519115,0,0.177639865585362,0,0,0,0,0.0273109526815103,0,0,0,0,0,0.0337674237951762,0,0,0,0,0,0,0,0.0321151141258053,0,0,0,0,0,0,0.0941530903872939,0,0,0,0,0,0,0,0,0.0161539017146388,-0.00512169665372183,0,0,0,0,0,0
X600547.SH,0,0,0,-0.00599004046320362,0,0,0,0,0,0,0,0,0.0100134619120985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4737401511703,0,0,0,0,0,0,0,0,0.237472002774579,0,-0.0184550086369014,-0.0148718439804742,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223388464212265,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.167820063839482,0,-0.0581981339402017,-0.0648880890471138,0,0,0,0,0,0
X000761.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113443582049195,0,0,0,0,0,0,0.0578688985587432,0,0,0,0.046831859685777,0,0.174594254583238,0,0,0.212710054676099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694929190047773,0,0.00197804012223662,-0.0113366047934159,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.01643207533831,0,0,0,0,0,0.177531937828342,0,0,0,0,0.166105392760724,0.136610465922354,0,0,0.0141103817855019,0,0,0,0,0.0654928769383587,0,0,0,-0.0454850149610891,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.145707305750981,0,-0.0526426870943633,0,-0.0226863998141849,0,0,0,0,0,0,-0.00771273392941464,0,0.126599307860516,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151410557031826,0,0,0,0,0,0,0,0,0,0,-0.0969347887717698,0,0,0,-0.00292743057908421,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.628426394565894,0,0,0,0,0,0,0,0,0,0,0.48596601147946,0,0,0,0,0,0,0,-0.325834369639357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.924875913738829,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.132334716186659,0,0,0,0,0,0,0,0.391652348696835,0,-0.0220987583408924,-1.0021325683927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.365592954125381,0,-0.446586208415423,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.119678865817055,0,0,0,0,0,0,0.0513088198196393,0,0,0,0,0,-0.17837897946437,0,-0.145006923478365,-0.184494923774479,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841060193674304,0,0.285559789819381,0,0.200244550933732,0.00741477384910467,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129924986009906,-0.0257895108868025,0,0,0,0,0,0
MKreturn,0,0,0,-0.0134817090425268,0,0,-0.127745265287108,0,0,0,0,0,0,0,0,0,0.0138469422792606,0,0,0,0,-0.0625024575255081,0,0,0,0,0,0,0.14997928949044,0,0,0,0,0,0,0,-0.151866271375951,0,0,0,0,0,0,0,0,0,0,0,0.285504029953147,-0.176814022537834,-0.00960881649479062,-0.00594225203253836,0,0,0,0,0,0
MKvol,0,0.00145134300199894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00170365918750777,0,0,0,0.00599783552463846,0,0,0,-0.00240110197112694,0,0,0,0,0,0,-0.00790128426916503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347799069149429,0.00418563035552856,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140867207803178,0,0,0,0,0,0,-0.0331591387815322,0,-0.00216186991041355,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.00207395120884364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230507747580566,0.0101054273174498,0.00732490115534929,-0.00655530334716217,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.0019771986603112,0,0,0,0,0.00453664366718789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00301120143057496,0,0,0,-0.00709614694520235,0,0,0,0.0123990748920115,0.00153182915097711,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000453274175705897,0,0,0,0,0,0,0,0,0,0,0,0.000981416377542085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208537413540723,-0.00144738638539264,0,0,0,0,0,0
