,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600547.SH,X601600.SH,X600660.SH,X600585.SH,X600886.SH,X600362.SH,X000792.SZ,X600795.SH,X000708.SZ,X600010.SH,X600111.SH,X600027.SH,X002460.SZ,X000301.SZ,X600489.SH,X600160.SH,X002466.SZ,X601699.SH,X600426.SH,X000983.SZ,X000877.SZ,X601991.SH,X600803.SH,X000630.SZ,X000807.SZ,X000786.SZ,X000933.SZ,X601168.SH,X600985.SH,X600176.SH,X000408.SZ,X002128.SZ,X600219.SH,X600612.SH,X000932.SZ,X600096.SH,X000883.SZ,X600295.SH,X002271.SZ,X000027.SZ,X600348.SH,X600282.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0.0699635983079652,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227222905017808,-0.0274141223024161,0,0,0,0,0.0122832011655465,0,0,0,0.150694266408718,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,-0.0718778952238761,0,0,0,0,-0.0742716833274408,0,0,0,0,0.0448723902562289,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.128864832255036,0,0,0.0767912455572521,0,0.0177757525091769,0,0,0,0,0,0,0,0,0,0.11822851083648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107152248360812,0,0,0.00933843452112533,0.033688396042589,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00836434795816125,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.12004902548515,0,0,0,0,0,0,0,0,0,0,0.267897450375062,0,0,0,0,0,0,0,0.0309234898754216,0,0,0,0,0,0,0,0,0,0,0,0.0527339643467961,0,0,0,0,0,0,0.0389016759385831,0,0,0,-0.0318080196411172,0,0,0,0,-0.015932408246465,0,0,0,0,0,0,0
X600362.SH,0,0,0,0.0419205351611615,0,0,0,0,0,0.0343159494979087,0,0,0,0,0,0,0.0514450698775358,0,0,0,0,0.0239818571404918,0.1644919991423,0,0,0,0,0,0,0,0,0.26084974559034,0.135148246400068,0,0,0,0,0.0183807822168032,0.0692077777498695,0,0.135082930604537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24436720688752,0,0,0,0.123575061971205,0,0,0,0,0,0,0,0,0,0.00958322430865953,0.05138511389977,0,0.0651752289150607,0.0885272989180615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418103081761123,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.241804255903326,0,0,0,0,0.161214910207254,0,0,0,0,-0.00699471984284111,0,0.308032775764617,0,0,0,0.00226991685505754,0,0,0,0,0,0.0435210123077462,0,0,0,0,0.0778448448065303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00942559964450604,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.104560898448405,0.0830310458350916,0,0.202240020702993,0.132178887545996,0,0,0,0,0,0.0510344750287985,0,0,0,0,-0.0277749070953009,0,0,0,0,0,0,0,0,0,0.121626420066188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139620207301189,0,0,0,0,0,0,-0.00481614287788033,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0364496733667969,0,0,0,0,0,0,0,0,0,0,0,0.186514222677915,0,0,0,0,0.0480965772451716,0,-0.038138415748348,0,0,0,0,0,0,0,0,0,0,0,0.0015861471459794,0.0243406023255747,0,0,0,0,0,0,0,0.0666969459992252,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526559937774828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799122164642646,0,0,0.0763589197001906,0,0,0.0805540797861759,0,0,0,0,0,0,0,0.166515509420967,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0132892655951378,0.419576814367681,0,0,0,0,0,0,0,0.28509466608908,0,0,0,0,0.0578206604892428,0,0,-0.103441040679771,0,0,0,0,0,0,0,0.203105777233231,0.066284319702409,0.0221969373647814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198805585311755,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818623084699676,0,0,0,0,0,0,0,0.0379542353395689,0,0,0,0,0,0.0457164774466926,0,0,0,0,0,0,0,0.021420719209185,0,0,0,0,0,-0.0255982537160542,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832173042293326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046631391619729,0,0.110218701464719,0,0,0,0.00238142060337187,0.0841976412435079,0.0550434505485337,0,0,0,0.0643873076191806,0,0,-0.080751366276851,0.0604040243496871,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.533860307836668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134714218060894,0,0,0,0,0,0,0,0.00490277951629664,0,0,0,0.0420163149674709,0,-0.00769005513734915,0.165519977985446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0.0791598440532175,0.0590735378113219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159635304565841,0,0.170331624204275,0,0,0,0,0,0,0.0206662915807707,0.0905333431494853,0,0,0.0271958157013301,-0.147715421777396,0,0,0,0,0,0,0,0.35674138610454,0,0.10256705061935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0.160293776685683,0,0,0,-0.146546086604559,0,0,0,0,0,0,0,0,0,0.212732920728772,0,0,0,0,0,0.819084362330933,0,0,0,0,0,0,0,0,0.0175400941431692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136563090430182,0.140406037762278,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.322769240911765,0,0,0,0,0,0,0,0,0,0,0,0,-0.141122475239341,0,0,0,0,0,0,0,0.329572628442496,-0.0101197041051095,0,0,0,0,0,0,0.0486057449730693,0,-0.0840234264211205,0,0,0,0.129087840360822,0,0,0,0,0,0,0.485537461396297,0,0,-0.0356582098395862,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.0889320294782098,0.10824737784159,0,0,-0.018610792558942,0.0990644400812637,0,0,0,0,0,0,-0.0586531314715347,0,0,0.0733078094936032,0,0,0,0,0,0,0,0,0,0,-0.0393578109421425,0,0.074201795235858,0,0,0,0.413030760540696,0,0.0399946222154305,0,0,-0.124326086547996,0,0,0,0,0,0,0,0,0.0126126974082938,0,0,0,0,0,0,0
X000983.SZ,0,0,0.0332794376191392,0,0.224811108320055,0,0.0658212424960338,0,0.0450065718218386,0,0,0,0,0,0,0,0,0,0,0.101347821119034,0,0,0,0,-0.0702304128617383,0.125918950101617,0,0,0,0,0,0,0,0,0,0,0.376745294927909,-0.047516794275125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,-0.0366441966237898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0507007939702605,0,0,0.140684211817126,0,0,0,0,0,0,0.0898380757684421,0,0,0,-0.272807243049055,0,0.270869987005136,0,0,0.144951533759806,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.211267091841962,0,0,0,0,0,0,0,0.128213230996111,0,0,0,0.0819503158979914,0.130723640441559,0,0,0.0399615522990805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164117860733534,0,0.0455237763151589,0,0.0928592061082978,0,0,0.00456477848239667,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.0496378670809018,0,0,0,0,0,0,0,0,0,0.131767723521216,-0.0629186499945505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551037777111323,0,0,0,0,0,0,0.065865297240484,0,0.118027576071882,0,0,0,0,0,0,0.00433544818734479,0.121560800689592,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459900500606847,0,0,0,0,0,0,0,0,0.0981493494890227,0,0,0,0,0.109414446567696,0,0,0,0,0,0,0,0.158251152010333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.355302749153617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171761595415923,0,0,0.204107397375724,0.0489083909065863,0,0,0.0282548595991799,0,0.379319103252921,0,0,0,0,0,0.0915157929216694,0,0,0,0,0.0119552566325724,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.0269836526852232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.102802603649771,0,0,0,0.044537550222365,-0.0441632314625623,0,0,0,0,0.0197056199519448,0,0,0.253323709222468,-0.116128381005598,0,0,0,0,0,0,0,0,0,0.0511512406957482,0.324448821188422,0,-0.0727142286921772,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.0277108338859357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628983371523777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.0939675315059822,0,0,0,0,0.103713219617384,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,4.33680868994202e-19,0,0,0,0,0.0151710446965054,0.591974522282679,0,0,0.0414209193430488,0,0,0,0.0839911472660484,0.193547335426922,0,0,0,0,0.0241907355041855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375452300176417,0,0.292874856655676,0,0,0,0.0414482591083261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388130951703791,0,0,-0.0211447953422135,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234893803554929,0,0.177409359317636,0,0,0,0,0.00182941975255879,0.0517534994300219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823199441483183,0,0,0,0,0.179015404107035,0,0,0,0,0,0.0226022296187605,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.0431363094655222,0,0,0,0,0.302797145283558,0,0,0,0,-0.0923119894364837,0,0,0,0,0,0.291631485999464,0,0,0,0,0,0,0,0.0889982898668169,0,0,0.417672124710841,0,0,0,0,0,0,0,0,0,-0.265125578219107,0,0,0,0,0,0,0.028993468175972,0.00208864134946325,0,0,0,0,0
X002128.SZ,0,0,0,0,0.0771885474197335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113816886687393,0,0,0,0,0,0,0,0,0.1171724727028,0,0,0,0,0,0,0,0,0.0782650364494988,0,0.170975913966694,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,-0.0084564886445747,0,0,0,0,0,0,0.20195743860271,0,0,0,0,0.0591077861295126,0,0.146615944238968,0,0.0516690238776907,0,0,0,0,0,0,0,0,0,0.220024686923941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0285176804800732,0,0,0.10086542601608,0,0.0597913918261138,0.178855814113551,0,0,0,0,0,0,0.316609605518843,0,0,0,0,0.0941636881237655,0,0.0463169959793873,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.103767490686317,0.153792849404514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187019962223075,0,0,0,0.224221919515319,0.0873885314933467,0,0,0,0,0,0,0.0982198282932134,0,0,0,0,0,0,0,0.00424540500419091,0,0.00791154239225692,0,0,0,0,0,0,0,-0.0420903152100337,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161984444804518,0,0.00425715991051672,0,0,0,0,0,0,0.0269671570814554,0,0.282037095569634,0.0108988314396159,0,0,0.24326562361497,0,0,0,0.0964938089447143,0,0,0,0.0609521637161882,0,0,0,0,0.00962157356250645,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,-0.0239005673338783,0,0,0,0,0,0,0,0,0,0,0,0.0381946390860879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215875010938001,0,0,0.172247763754924,0,0,0,0.0428096297419946,0,0,0,0.113530843435482,0,0,0,0,0,0,0,0.00490736381735066,0,0,0,0,0,0,0
X600295.SH,0,0,0.0840439639103832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965966760949644,0,0,0,0,0,0,0,0.0591880201013437,0,0,0.1639373045085,0.0308816465821995,0,0,0,0.0751529778527965,0,0.0349776882151215,0.134021521626049,0.00383444299810278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.171939712481948,0,0.307879739310964,0,0,0.0551766779075445,0,0,0,0,0,0,0,0,0.208239530028504,0,0,0,-0.105506773243078,0.0403515416260282,-0.0612437204409653,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423353129904274,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0344972601802572,0,0,0,0,0,0,0,0.0291392810100333,0,0,0,0,0,0,0.0157126568195768,0,0,0,0,0,0.235225635607377,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.285980821599368,0,0,0,0,0,0,0.00347875968595899,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0.0232348603966398,0,0,0,0,0,0,0,0.0394541729059277,0,0.0854491975880134,0,0,0,0,0.0291485714620047,0,0.269311360708331,0,0,0,0,0,0,0,0.148167700635552,0,0.0336541387267557,0.140748698005143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600282.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910914619762209,0,0,0,0,0,0,0,0,0.00933895483550807,0,0,0,0,0,0,0.0378331891198068,0,0.174606008806298,0.0145112402616116,0.132869750151462,0,0,0,0,0,0,0.00284840927027678,0,0,0,0,0,0,0,0.0178849636051229,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.204940143922205,0,0.0282621147662647,0,0,0,0,0,0,0,0,0,0,-0.0396022224437783,0.0674802445712842,-0.079221028945871,0,-0.0543438119021067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102545118639483,0,0,0,0.203770453904283,-0.0305720585764839,0,0,0,0,0,-0.101960920074817,0,0,0,0,0,0
Slope,-0.0232560165396426,0,0,-0.0395260534362646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747743350234237,0,0,0,-0.0769881055204313,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799910641787004,0.292730147349936,0,0,0,0,0
TED,0,0,0,0,0.203529299770926,0,0,0,0.0762329517740349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455389370817572,0,0,0,0,0,0.699206382706852,0,0,0,0,0,0,-0.180202815718611,0,0,0,0,0,0,0,0,-0.232580428313536,0,0,0,0,0.525245105097428,0,0,0,0,0,0,0
RealEstate_excess,0.0222704543676316,0,0,0,0,0,0,0,0,0.220554704144682,0,-0.32619293645823,0,0,0,0,0,0,-0.0981723736279322,0,0,0,0,0,-0.0142457503740843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985401004266019,0,0,0,0,-0.11147940883167,-0.0491319903805097,-0.060326222226453,0,0,0,0,0,0.0919474621559238,-0.0761842549077738,0,0.583898624214362,0,0,0,0
MKreturn,0.0898695147020606,0,0,0,0,0,0,0,0.0595936155310694,0,0,0,0,0,0,0,-0.163849163610769,0,0,-0.12542847930735,0,0,0,0,0,0,0,-0.0949109567454058,0,0,0,0.0524969748660383,0,0,0,0,0,0.05226185324857,0,0,0,0,0.124622657971477,0,0,0,0,0,0,0,-0.0983442014228636,0.0135313221082623,-0.0248985448223562,0.187775777018599,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460149051855662,0,0,0,0,0,-0.000858580693751785,0,0,0,0,0,0.00273742300198382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160032444902397,0.00433633116266699,0.0118757077434904,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.000542336669757331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130849233299581,-0.00123473357143662,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.0110746239946643,0,0,-6.7762635780344e-21,0,0,0,-0.00304197740108471,0.000677214543888974,0,0,0,0,0,0,0.00124490939355775,0,0.000215701732336137,-0.0131127707038776,0,0,0,0,0,0.00373262714842612,-0.00845590299488148,0,0,0,0,0,0,0,0,0.006084792945878,0,0,0,0,0,0,0,0,0,0,0.0140030621148363,0,0,0,0,0,0.0186331826219287,0.0117401389865624,0,0,0,0,0
CarbonVol_Hubei,-0.0070076357679197,0,0,0,0,0,-0.00344539636658874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00242800856997793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124729386838998,0.00437449298761128,-0.00434970665696771,0,0,0,0,0.00204402775633576,0,0,0,0,0,0,0
