,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600362.SH,X600688.SH,X600660.SH,X600795.SH,X300072.SZ,X002466.SZ,X600547.SH,X000898.SZ,X601992.SH,X601991.SH,X600886.SH,X600516.SH,X600176.SH,X600111.SH,X000709.SZ,X000786.SZ,X600157.SH,X601699.SH,X600352.SH,X002460.SZ,X600027.SH,X000825.SZ,X000553.SZ,X600808.SH,X000983.SZ,X002271.SZ,X000959.SZ,X600489.SH,X000792.SZ,X600299.SH,X000830.SZ,X600219.SH,X600583.SH,X601158.SH,X000408.SZ,X000883.SZ,X000630.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.343606235750928,0,0,0,0,0,0,0,0,0,0,0,0,0.154638662823909,0,0,0.0357819129697234,0,0,0,0,0,0,0,0,0,0,0,0.0203604042200523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00326308863270389,0.000286609266476849,0,0,0,0,0,0
X600028.SH,0.438790317665718,0,0,0,0,0,0,0,0,0,0.0653337238946589,0,0,0,0,-0.0810857974814563,0,0,0,0,0,0,-0.00461031760223832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142381050004223,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.138979848440641,0.13250276450617,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265701973967985,0,0,0,0,0,0,0,0,0.120524843711794,0,0,0,0,0,0,0,0,0,0,-0.0244895161506505,0,0.102221867330116,0,0,0,0,0,0,0,0,-0.0206086590377036,0.0349107862610453,0,0,0,0,0,0
X600019.SH,0,0,0.27255979114906,0,0.00491023414602243,0,0,0,0,0,0,0,0,0,0,0,0,0.31291529317198,0,0,0,0,0,0,0,0,0,0,0,-0.108534333649907,0,0,0,0,0,0,0,0,0,0,0.0126799183246973,0,0,0,0,0,0,0.0782897909299533,0,0.00909224212618834,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.296510317259507,0,0.137677005858833,0,0,0,0,0,0,0,0,0,0,0,0.0535634235676912,0,0,0.279927363179992,0,0.01828044906642,0,0,0,0,0.0278386063320852,0,0,0,0,0,-0.275365749795337,-1.73472347597681e-18,0,0,0,0,0,0,0,0.000352531860186587,0,-0.0370607863566232,0.0406464315252544,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.129054893237713,0,0,0,0,0,0,0,0,0,0,0,0,0.0105620021904248,0,0.165549999982121,0,0,0,0,0,0,0,0,0.042997658726298,0.1235581547854,0,0,0,0,0,0,0.0420348181091607,0,0,0,0,0,0,0,0,0.00593753579477067,0.0018611830744078,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.0456458669866093,0,0,0,0,0,0,-0.022852793745548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118264787191456,0,-0.0483000468228486,0,0,0,0.089397512663357,0,0,0,0,0,0.00458428000177019,0.0164157776325435,0,0,0,0,0,0,0,0,-0.0486130972911568,0,-0.0375238062350583,0.0551429905780254,0,0,0,0,0,0
X600011.SH,0,0,0,-0.132306426457214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17747535397626,0.08439634496428,0,0.0597150515452771,-0.0487930815075997,0,0,0,0,0,0,0,0,0,0.0954858274991108,-0.0123871503025181,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0589487374005103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720285919944368,0,0,0.086990249534648,0,0.468999630754888,0,0.15690001801781,0,0,0,0,0,0,0,0,0,0,0.0585105829809613,0,0,0,0,0,0,0,0,0.0154525242711989,-0.0190393901206253,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081466221726235,0,0,0,0,0.134770354022148,0,0,0,0.149122480662161,0,0,0,0.00609415280942877,0,0,0,0,0,0,0.0612894300555173,0.0132414749313748,0,0,0.0801374204924462,0,0,0,0,0.0194963275111076,0,0.00218460487378414,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.151854966381912,0,0,0,0,0,0,0,0,0,-0.0213635709121304,0,0,0.0972202103709692,0,0.318168593415411,0,0,0,0.0813898655549672,0,0,0,0,0,0,0,0,0,0,0.0213199968340502,0.075239372539228,0,0,0,0,0,0,0,0,0,0,-0.0444844617347767,0,0,0,0,0,0
X600688.SH,0,0.358031602846927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397530645321938,0,0.0578833222545966,0,0,0,0,0,0,0,0,0,0,0,0,0.0530960749195625,0,0,0,0,0,0,0,0,-0.0123068062561289,-0.0090374613561915,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.0880436633458353,0,0,0,0,0,0,0,-0.0249507245767894,0,0,0.0339750738281285,0.176399472216066,0,0,0,0,0,0,0,0,-0.0150232207720172,0.138979061963246,0,0,0.267292971049336,0,0,0,0,-0.00602629230618959,0,0,0,0,0,0,0.00855445173742599,0,0,-0.0180135466153045,0,0,0,0,0,0
X600795.SH,0,0,0,0.167345558022568,0.0175761932867917,0.172747958207801,0,0,0,0,0,0,0,0,0,0,0.0113977864612224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303118079945363,0,0,0,0.0185689640443934,0,0,0.138391157982803,0,0,0,0,0,0,0,0,0,0,0.000143347648304267,0.01123095638901,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886011377306217,0,0,0.014548414151044,0.135730590773313,0,0,0,0,0.0194451185402572,0,0,0,0.108826228104733,0,0,0,0,0,0,0,0,0.100563870192164,0,0.0416999895166949,0,0,0,0,0.0415866308752655,0,0,-0.0173907533982166,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104709856381194,0,0,0,0,0,0,0,0.743733377251588,0,0,0,0,0,0,0,0,-0.00411429176029533,0.0283205953073387,0,0,0,0,0,0,0,-0.0518356309650766,0,-0.0302115581689988,0.0507176197761841,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714328226347393,-0.0160305236538036,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104887799432398,0,0,0,0.620542266261171,0,0,-0.0203413508581053,0,0,0,0,0,0,0,0,-0.00848829687044692,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.144758182808986,0.0467282503458146,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.122064771617869,0,0.0129756209916826,0,0,0,0,0,0,0,0.401242710350091,0,0,0,0,0.0712765598961955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112756410882045,0,0,0,0,0,0,0,0,0,0,0,0,0.0593271091662763,0,0,0,0,0,0,0,0,0,0,0.141653468558738,0,0,0,0.0798879926360619,0,0,0,0,0.00623792664113892,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0972882028453154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487642159903594,0,0,0.053979696449542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500217079966592,0,-0.0287284004156884,0,0,0,0,0,0,0
