,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X600299.SH,X600111.SH,X601992.SH,X000792.SZ,X600188.SH,X601158.SH,X600160.SH,X600623.SH,X600583.SH,X000027.SZ,X000539.SZ,X600352.SH,X600309.SH,X600660.SH,X002466.SZ,X600098.SH,X000709.SZ,X000630.SZ,X000898.SZ,X000883.SZ,X000629.SZ,X600021.SH,X000060.SZ,X002470.SZ,X600547.SH,X002004.SZ,X600489.SH,X000012.SZ,X600578.SH,X300072.SZ,X600315.SH,X600863.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2524882632941,0,0,0,0.00615447061115922,0.0117507671207151,0.0538137365729936,0.00534404774872536,0,0,0.0875415203301802,0,0,0,0,0,0.161558483503354,0,0,0,0,0,0,0.182611851079815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,-8.67361737988404e-19,0.244388573154701,0,0,0.0599795818418042,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.126751085470345,0,0.010731400295182,0,0,3.46944695195361e-18,0,0,0.0291499195953177,0,0,0,0,0,0,0,0,0,0.039214023595798,0,0,0,0,0,0,0,0,0.0222543252751989,0,0,-0.00401624366302426,0.0189215638509547,0,0,0,0,0,0
X600027.SH,0,0,0,0.133754643385012,0,0,0,0,0,0,0.0565653845789743,0,0,0,0,0,0,0,0.131024983239505,0.0291227331687856,0,0,0,0,0,0,0,0,0.0158784783245171,0,0,0.079745022059452,0,0,0,0,0,0,0,0,0,0,0,0.044398537203932,0,0,0,0,0,0,0,0.00812023881066744,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0615948581672637,0,0,0,0,0,0,0,0.031592798737349,0,0,0,0,0,0,0.0275192767986705,0,0.100426895774964,0,0,0.0370797655397477,0.0355311716833114,0,0,0,0,0,0.11313349963828,0,0,0,0,0,0.0428995142882697,0,0,0,0,0,0,0.000853744928072534,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.574858295232664,0,0,0,0,0,0,0,0.00640961605607431,0,0,0,0,-0.0244255950090878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13765768020956,0,0.12812390580733,0,0.0838681172607308,0,0,0,0,0,0,0,0.00509906866810799,0.00857995749152787,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.118943916407852,0,0,0,0.159056331376468,0,0,0,0,0.0618320260285472,0,0,0.0219806823117928,0,0,0,0,0.0730162849530053,0,0,0,0,0,0,0,0,0,0,0.0619296300061534,0,0,0,0,0.069019193302013,0,0,0,0,0,0,0,-0.00434033698411525,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19667283314752,0,0,0,0,0,0.348412670682974,0,0,0,0,0,0,0,0,0,0.0432382202703986,0,0.106331248154541,0.0134622884540632,0,0.182405560234836,0,0,-0.117095412749122,0,0,0,0.0284410693466891,0.0227895629863949,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.380813422337843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375312533515957,0,0.0817289429730487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250604792657349,0,0,0.028204058223245,0,0,0,0,0,0,0,0,0,0.0107187196185484,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.00749390749345124,0,0,1.73472347597681e-18,0,0,0.0374895999884214,0,0,0,0,0,0,0,0,0.0224605729784748,0,0,0.0293847469330951,0,0,0,0,0,0,0,0,0.101442576638993,0,0,0,0,0,0,0.262329281904926,0,0,0.284414868428688,0,0.00729987682009011,0,0,0.0410249741276125,0,0,0,0.0332844663991433,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.0718795033828995,0,0,0,0,0,0.128764874854107,0,0,0,0,0,0,0,0,0.0204389016800756,0,0,0.430999736202982,0,0.160725700308649,0,0,0,0,0,0,0,0.108083981790503,0.0075442360756766,0,0.000583743426475514,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0233041252430464,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.405241107255122,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0242866334205673,0.0650452197053669,0,0,0,0,0,0,0,0,0,0,0,0.0929423396778645,0,0,0,0,0,0,0.205507305961685,0,0,0.0107721833448824,0,0,0,0,0,0,0,0,0,-0.0165480590378808,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.123860919645413,0,0,0,0.20765399702182,0,0.182697651472827,0.0344555094357332,0,0,0,0,0,0.0537132731683238,0,0.12984910427285,0,0,0,0,0.0511745565135488,0.0920407712278519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127363267669437,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0.144650250995792,0,0,0,0,0,0,0,0,0,0,0,0,0.0435294073226643,0.0712691839403548,0.120502699999753,0,0,0,0,0.19760158593127,0.130746196324008,0,0,0,0,0,0,0,0,0,0.294537717324405,0,0,0,0,0,0,0,0,0.022759011689726,-0.0903179495691077,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0119736429554569,0,0.149694244596608,0,0,0,0.327630101207311,0,0,0,0,0.191514448653146,0.0459877686592679,0,0,0,0,0,0,0,0,0,0.186266291373699,0,0,0,0.144179463161409,0,0,0,0,0.0242962660197898,0.0112045490896314,-0.249849448915279,0,0,-0.127227826927851,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.02011134910257,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.3159924762645,0,0,0,0,0,0,0,0.0411334079210048,0,0,0,0,0.155005115498949,0,0,0.0387315332747841,0,0.0794218150611992,0,0,0,0,0,0,-0.0104654658759249,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0984677139022999,0,0,0,0,0.0506168622283185,0,0,0.0723536369871923,0,0.102601979370811,0,0.116398657424106,0.0163359029860991,0,0,0,0,0,0,0,0.136644656550967,0,0,0,0,0,0,0,0,0,0.179016214836259,0,0.0914767713296314,0,0,0,0,0,0,0,0.00943641755269528,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.202048565451105,0,0,0.069659499750133,0,0,0,0,0,0.0613264067352607,0,0,0,0.126982598668004,0,0.0285745598860072,0,0,0.0316957672004533,0,0,0,0,0.023935731561763,0.136908487273154,0,0,0,0,0,0.0534182632139538,0.0133834104197111,0,0,0,0,0.0172033949597344,0,0,0,0,0,0,0,-0.00902848378810979,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0600906358718386,0,0,0,0,0.0165652973375144,0,0,0,0,0,0,0.0773650137596674,0,0,0,0,0,0,0,0.186110321643913,0.248386258458072,0,0,0,0,0,0,0,0,0,0,0,0.0619807244508351,0,0,0,0,0,0,0.0250195484768762,0.00244979759626094,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.081690825720516,0,0,0,0,0,0.103954919887465,0,0,0,0,0,0.0522187406526671,0,0,0.199313561329175,0,0,0,0,0,0,0.00107862045388761,0,0,0,0,0,0.0811262787447095,0,0,0.0336269330787938,0,0,0,0,0,0,0,0,0,0.00546893252804082,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633443406020371,0,0,0,0,0,0,0.105355589536785,0,0.0483650975631242,0,0,0,0,0,0,0,0,0,0,0,0.0890919914374936,0,0.000964362493372787,0,0.0263237301449364,0,0,0,0,0,0,0,0.003691124868342,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.0883202183427969,0,0,0,0,0,0,0,0,0,0,0,-0.209774346569063,0.402658679494235,0,0,0.0489556514271666,0,0,0,0,0,0,0,0,0.203596709030051,0,0,0,0,0,0,0,0,0,0,0,0.0690880764830358,0,0,0,0,0.140215127104267,0,0.0913309282951995,0.0031538598020927,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.07569852507531,0,0,0,0,0,0,0,0,0.0416403633770207,0,0.191893352998088,0.16457174034935,0,0,0.0344463613463594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704902234084662,0,0,0,0.0409366982496769,0,0,0,0,0,0,-0.00427875960093248,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.183712918224696,0.234446778691069,0,0,0,0,0,0,0,0.0529390194701468,0,0,0,0.00281954877215227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829249475971818,0.0315819641449088,0,0,0,0,0,0,0,0,0,0,0,0.0188388032814587,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770896604048452,0,0,0,0,0,0,-0.00496934683630268,0.124405883770935,0,0.0286375834290837,0,0,0,0,0,-0.0922700081339575,-0.182076419492749,0,0,0,0,0,0,0.103928798355048,0,0,0.290213357447935,0,0,0,0,-0.0303727524149929,0,0,0,0,0.0630383493127285,0,0,0,-0.214569671066105,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.149872089505848,0,0,0,0,0.0497849041752772,0,0,0,0,0.0257666470480047,0.00872402127305558,0,0,0,0.130633702677451,0,0,0,0,0,0,0,0,0,0,0.0488942227116506,0,0.106982059702617,0,0,0,0,0,0,0,0,0,0,0,0.0152638323017718,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.030141023596906,0,0,0,0,0,0,0,0,0,0,0,0.0638851054722035,0,0,0,0,0.00886872268712,0,0,0,0.119540316074572,0,0,0,0,0.0243076721920585,0.0343176848025582,0.104002548194252,0.0423173564454581,0,0,0,0.105793042513258,0,0,0,0,0,0,-0.00508848104466842,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.296232063490007,0,0,0,0,0,0,0,0,0,0.0100812178875174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165589844530219,0,0,0.0382430726208357,0,0,0,0,0,0,0,0,0.0727702601733051,-0.0561406289919837,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.109975673348224,0,0,0,0,0.0881848427571533,0,0,0,0,0.137382911027289,0.0130536376400962,0.035229834116616,0,0,0.0812635620024817,0,0,0,0,0,0.12989391647629,0,0,0,0,0,0,0,0,0,0,0,0.0238657374524588,0,0,0,0,0,0,0,0.0133630736309571,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206007645515642,0,0,0,0.311351526686661,0,0.201111068621944,0,0,0,0,0,0,0,0,0,0.107616985202656,0.0479489116061786,0,0,0,0,0.0238164926531664,0,0,0,0,0,0,0,0,0.0898913322456315,0,0,0.0681293281608588,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0.13451402263246,0,0,0,0,0.0768469302745073,0.150310653452194,0.0832944936262916,0,0.0279716954023953,0,0,0,0.00900294788247384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254781864905422,0,0,0,0,0,0,0,0,0,0,0,0.0205130518037771,4.33680868994202e-19,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.0819724923516676,0,0,0,0.19520960781055,0,0,0,0,0,0,0.0197059201170269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539426850143299,0,0,0,0,0,0,0,-0.0059849265396576,0,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727321608480315,0,0,0,0,-8.67361737988404e-19,0.196235657609949,0,0.276828185460235,0,0,0,0,0,0,0,0.159737358266168,0,0,0,0,0,0,0,0,0,0,0,0.40492629612695,0,0,0,0,-0.0182334257283332,0.0723284697370373,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0520090910110564,0,0,0,0.188880517610659,0,0.0430836997420849,0,0,0,0.0951005452256854,0,0.00170009735796911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881750764377208,0,0,0,0,0,0,0,0,0,-0.0113878126767221,0.0174188081507066,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529832763272112,0,0.0719457970669749,0.101464619710678,0,0,0,0.100535208379256,0,0,0.0274047192188855,0,0,0.114190326156487,0,0,0,0,0,0,0,0,0.0257173293640843,-0.0254922649810084,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741665447037682,0.101243374114056,0,0.0436636252825161,0,0.0112212921150867,0,0,0,0,0,0,0,0,0,0,0.0767927688732569,0.0326130188778541,0,0,0,0,0,0,0,0,0,0,0,-0.00715733336326317,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374937250811714,0,0.0132266271007422,0,0,0,0.0640920333335405,0,0,0.0260130110624994,0.163928806361298,0,0,0,0,0,0,0.0421645418190107,0,0,0.0351042950844001,0,0.070773504056133,0,0,0,0,0,0,0,0.0052938577588738,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135544652391307,0.0525121529492368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279752799799303,0,0,0.0889621762819296,0,0,0,0,0,0,0.028532853387939,-0.0264610412138271,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.169459470159957,0,0,0.0941105734333995,0,0,0,0,0,0,0,0.0132657731510359,0,0,0,0,0,0,0.0385799163776003,0,0.044426250916934,0,0,0,0,0,0,0,0.301483096178063,0,0,0.0570935926328095,0,0,0.0453731032873747,0,0.0660966705261765,0,0,0,0,0,0,-0.00862470526105536,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0.212504490860898,0,0,0,0,0.0812905589131332,0,0,0,0,0,0,0,0.00253201942677057,0,0,0,0.0400454861063163,0,0,0.0586998434058106,0,0,0,0,0,0.084824368082671,0,0.170023493560952,0,0,0,0,0.00156750749165361,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298886963183377,0,0,0.0474111741488555,-0.0932539357956657,0,0,0,0,0,0,0,0,0,0.0515762667225448,0,0,0,0,0,0,0,-0.0528804336125661,0,0,0,0,0.0725309155876426,0,0,0,0,-0.0163142194389299,0.0035677923162461,0,0.0587080155864567,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.240523762583805,0,0,0,0,0,0,0,0,0,0,0,0.149275227338058,0.0708634737901677,0,0,-0.0533543713296932,0,0,0,0.257411530015488,-0.441251509505843,0,0,0,0,0.445912118422092,0,0,0,0,0.222288694970284,0,0.0100254581270771,0,0,0,0,0,0,0,0.258676591987492,0,0,0,2.41168836976689,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0657322249348934,0,0,0,0,0,0,0,-0.0720491400620241,0,0,0,0,0,0,0,-0.0479828983137782,0,0,0,0,0,0,0,0,0,0,-0.264197576597458,0.456791652044765,0,0,0,0,2.3169869375552,0,0
RealEstate_excess,0,0.206077520990313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.262044484943463,0,0,0,0,0,0,0,0,0,0,0,0,-0.132873613123597,0,0,0,0,0,0,0,0,0,0.0555980161295598,-0.0439414820978977,0.00832985947847222,0,0,0,0,0,0,0,0.0211904405339322,-0.0124233342712177,0,0.176749417035266,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448939236567937,0.0473320410098366,0,0,-0.0557504376890744,0,0,0,0,0,0,0,-0.344099231855499,0.223090166878859,-0.0944872810277515,-0.00200454271938266,0,0,0,0,0,0,0,0,0,0,0,0,0.0304755403084678,0,0,0,0,0,0.0275866480686003,0.000576105136942505,0,0.183568650955983,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00301942591334671,0,0,0,0,0,0,0,0,0,0,0,0,0.00843347434422175,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152293222748566,0,0,0,0,0,0,-0.00113757724018889,0,0,0,0,0,0,0.0444257412073725,-0.0209920993185054,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548098560906668,0.00564846888843706,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00403144385708401,0,0,0,0,0,0,0,0,0.0050057296640312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00442497461039114,0,-0.00517979374983363,0,0,0,0,0,0,0,0,0,0,0,0.00591296582091767,0.00337210800636743,0,0,0,0.037035761590444,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00427611106578679,0,0,0,0,0,0,0.0030336731487369,0,0,0,0,0,-0.00406059724716794,0,0,0,0,0,0,-0.00224956134755692,0,0,0,0,0,0,0.0105501073682308,0,0,0,0,0.0229576813240429,0,0
