,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X000301.SZ,X601898.SH,X600011.SH,X600019.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000877.SZ,X002271.SZ,X600886.SH,X600547.SH,X601600.SH,X600795.SH,X600426.SH,X600176.SH,X600362.SH,X000629.SZ,X601991.SH,X600803.SH,X600027.SH,X000983.SZ,X000408.SZ,X600348.SH,X600096.SH,X000723.SZ,X600160.SH,X000786.SZ,X601699.SH,X300073.SZ,X600141.SH,X600219.SH,X002080.SZ,X002353.SZ,X600157.SH,X000933.SZ,X600549.SH,X600378.SH,X600295.SH,X000807.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,-0.035679998565986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275816846586046,0,0.0170123179839569,0,0,0,-0.017882716106702,0.0659099775896257,0,0,0,-0.0268403933515238,0,0,0,0,0,0,0.0304620067520927,0,0,0,0,0,0,0,-0.00747017788849872,0,0
X601088.SH,0,0,0,0,0.279656545608595,0.19196309208091,0,0,0,0,0,0.0427397143979853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110233379416747,0,0,0,0.0535048991213138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18193650893868,0,0,0,0,0,0,0,-0.0107397808237063,0,0,0,0,0,0
X600028.SH,0,0,0,0.0515924958069113,0,0,0,0,0,0,0,0,0,0,0,0,0.0176158807887956,0,0,0,0,0.0157484665758881,0,0,0,0,0,0,0,0,0.0573948659946826,0,-0.00758313676794986,0,0,0,0,0,0,0,0.00407260971445344,0,0,0,0.0125676004567957,0,0,0,0.0337452655916655,0,0,0,0,0,0,0,-0.0353679768902583,0,0
X600309.SH,0,0.125018018914153,0,0,-1.73472347597681e-18,0,0,0,0,-0.00811975449578334,0.0985827261775321,0,0,0,0,0,0.0323854872028195,0,0,0,0,0,0,0.0121984044817675,0,0,0,0,0,0,0,0,0,0,0,0,0.0183081185598936,0,0,0,0,0,0.0265961718618463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.563256566083786,0,0,0,0,0,0,0,-0.00938995138705947,0,0,0,0,0,0,0,0,0,0,0,0.18274478020594,0,0,0.04127844694847,0,0,0,0.046966512611707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143853022264457,0,0
X002466.SZ,0,0,0,0,0,0,0.540996142316192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158822200807236,0,0,0,0,0.292677551864166,0,0,0,0,0,0,0,0.205125634569999,0,0.0265344829156163,0,0,0,0,0,0,0,0,0,0,0.0307288817952619,0,0,0,-1.73472347597681e-18,0,0
X002460.SZ,0,0,0,0,0,0.217401471373087,0,0,0,0,0,0,0,0,0,0.0185514469153496,0,0,0.056658453882494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118490212662201,0,0,0,0,0.231891707688631,0,0,0,0,0.229920014695386,0,-0.038140266498109,-0.0527593279418743,0,0,0,0.0414472245083227,0,0
X600585.SH,0,0,0,0,0.0978175419875823,0,-0.0959388169536195,0,0,0,0.0316014783699326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446042892718904,0.202745044799438,0,0,0,-0.0145500715202089,0.0508499401033755,0,0,0,0.25576398311717,0,0,0,-0.027834153706769,0,0,0,0,0,0,0,0,0,0,0.0120712209209963,0,0,0,0,-0.00627385670339951,0,0
X000792.SZ,0,0,0,0,0,0.272709921346243,0,0,0,0,0.0768247192021673,0.104866156672442,0,0,0,0.0733170988246211,0,0,0,0,0,0.00940056057923695,0,0,0,0,0,0,0.0296042584489014,0,0,0,0.0716113011149987,0,0,0,0,0,0,0,0.183417519910635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362274835485186,0,0
X000301.SZ,0,0,0,-0.222386159544876,0,0,0,0,0.136268556307099,0,0,-0.0532515100885974,0,0,0,0.228283822414729,0,0,0,0,0,0,0,0,0,0,-0.0425806573410906,0,0,0,-0.0753835985342449,0.314617910160124,0.0386500514154579,0,0,0,-0.0861951776924697,0,-0.0782992447265268,0,0,0.218922469617734,0,0,0,-0.00536848671248136,0,0,0,0,0,0,-0.0173572606440574,0,0,0,0.0811467138574824,0,0
