,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X601991.SH,X600362.SH,X000708.SZ,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X601992.SH,X000723.SZ,X600027.SH,X000786.SZ,X002271.SZ,X600489.SH,X002353.SZ,X002466.SZ,X600516.SH,X600176.SH,X002460.SZ,X000898.SZ,X600299.SH,X601158.SH,X000792.SZ,X000709.SZ,X000883.SZ,X600426.SH,X600612.SH,X600583.SH,X000629.SZ,X600219.SH,X000027.SZ,X600315.SH,X000630.SZ,X000553.SZ,X600985.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0241387247733857,0,0,0,0,0,0,0.0425360284168364,0,-0.052190587344013,0,0,0.048651235148066,0,0,0,0,0.0362973376984162,0,0.0783770973940483,0,0,0,0.115119902797761,0,0,0,0,0.0614829602742797,0,0,0,0,0,-0.016076300445363,0,0,0,0,0,-0.00881771818556899,0,0,0,0,0.0181931511384287,0,0
X600028.SH,0,0,0.0888701108987826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319276035358026,0,0,0,0,0.117540073717991,0,0,0.017488624520348,0,0.0485741118634095,0,0,0,0,0,0,0,0,0,0,0,0,0.0182786791920977,0,0,0,0,0,0,0,0,0,0,0.00275152045056164,0,0,0,-0.00302855279334908,0,0
X601088.SH,0,0,0,0.196319095473891,0,0.217756199556307,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0738661069959794,0,0.0549668573721606,0,0.0677805944214384,0,-0.0767909015458857,-0.0688448103831569,0,0.0458794979542122,0,0,0,-1.73472347597681e-18,0,-0.0127580754645309,0,0,0,-0.0263582237347255,0,0,0,0,0,0,0,0,0,0,-0.00830816574530889,0,0,0,0,0.0230795912145323,0,0
X600585.SH,0,0,0,0,0,0,-0.0208356505860417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279621785976892,-0.00473838081353982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00135411933472024,0,0,0,0,-0.00318708611855532,0,0
X600309.SH,0,0,0,0,0,0,-0.0889932017543224,0,0,0,0,0,0,0.118044014936807,0,0,0,0,0,0,0,0,0,0.0260834428429059,0,0.00967973037390671,0,0,0,0.13059150924774,0,0,0,0,0,0,0,0,0,0.0357806802991494,-0.0317491719837166,0,0,0,0,0,0,0,0,0,0,-0.010412181820162,0,0,0,0,0,0,0
X600019.SH,0,0,0.125416767932664,0,0,0,0,0,0.0989878651363916,0,0,0,0,0.0543253426342733,0,0,0,0,0.0478761364223681,0,0,0,0,0,0,0.0443608884467552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146755122721386,0,0,0,0,0,0,0.0777513284820654,0,0,0.00998709477516074,0.000183888540109919,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824960875946466,0,0,0,0,0,0,0,0,0,0,0,0,0.00352525748179815,0,0,0,0,0,0,0,0,0,0,0,-0.00856960741537617,0,0,0,0.0277984946805363,0,0
X600011.SH,0,0,0.16454772665514,0,0,0,0,0,0,0,0,0,0,0,0,0.0425956948135544,0.037118848616644,0,0,0,0,0,0,0,0.397030218517141,0,0.0153996994163156,0,0.0166157533279127,0,0,0,0,0,0,0,0,0,0,0,-0.0210535154507428,0.000639487375726782,0,0,0,0.0196928235773345,0,0,0,0,0,0.00576926240799429,0,0,0,0,-0.0134268757787106,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962036960743331,0,0,0,0,0,0.0224789211376676,0.0272588537129986,0,0,0,0.0286347199046559,0,0,0,0,0,0,0,0,0,0.113902862028056,0,0,0,0.265085030069401,0,0,0.0117060522481852,4.33680868994202e-19,0,0,0,-0.0194063847652555,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207414244865923,0,0,0,0,0.0624490192219802,0,0,-0.0259951191230488,0,0,0,0,0,0,0,0,0,0,0,0,0.187687223972522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462289402904796,0.0196148038319376,0,-0.000150557635140108,0,0,0,0,0.0318831852936877,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412555472647702,0,0.0599023585408704,0,0.133578488500082,0.0161385829509646,0,0.0295051482682479,0,0,0,-3.46944695195361e-18,0,0.0557159525241368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158717967217965,0,0,4.33680868994202e-19,0.0252804368570404,0,0,0,-0.00473656855928574,0,0
X600886.SH,0,0,0,0,0,0,-0.0508133600395623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107195052039051,0,0.0782358885383715,0,0,0,0.0535732353985438,-0.119569748300119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207318658664165,0,0,0.0637218009562864,0,0,0,-0.0140433902075887,0,0,0,0.0796806248499818,0,0
X600660.SH,0,0,0,0,0,0,-0.00996458310793333,0,0,0,0,0.0476747169390365,0,0,0,0,0,0,0,0,0,0,0,0.0135176827681348,0,0.0612869966992598,0.152607064453962,0,0,0,0.081070130864299,0,0.0379727563622182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139321859177275,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,-0.101215813751735,0,0,0.202755365428564,0,0,0,0,0,0,0.0206496271869749,0,0,0,0,0,0.231682878147568,0,0,0,0,-0.0278680705154276,0,0,1.73472347597681e-18,0,0.0113206722259484,0.2817348697593,0,0,0,0,0,0,-0.0146749960469084,0,0,0,0.0853267170552978,0,0,0,0,0,0,-0.00538193775015302,0,0,0,0,0.0256354094591701,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275572616727068,0,0,0,0,0,0,0.0841725149495051,0,0.0864118434403905,0.0252653616904029,0,0.0324528160033156,0.0370321244132827,0.0370574538467435,0,0,0,0,0,0,0,0,0,0,0.0419254525865216,0,0,0.117920525218154,0,0.00170809965759848,0,0,0,0,-0.00541864410443973,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02008806575589,0,0.0371264923457199,0.0586800935664268,0,0,0.0849807180425514,0.131129028702475,0,0,0.104175930807019,0,0,0,0,0,0,0,0,-0.0359042764748215,0,0,0,0,0,0,0,0,0,0,0,-0.000726572281638999,0,0,0,0,-0.00869861742955098,0,0
X000708.SZ,0,0,0.473550119529484,0,0.091762752513959,0,0.199017306100286,0,0,0,0,0.102887746651709,0,0.256901669452603,0,0,0,0,0.0772382834963724,0,0,0.0332845124303588,0,0,0,-0.0673299882699711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206704634446585,0,0,0,0,0.0313862207762091,0,0
X600795.SH,0,0,0,0,0.0169345005363199,0,-0.0441613099221399,0,0,0.03613371588986,0,0,0,0,0,0,0.0121265842877978,0,0,0,0,0,0,0.0477058748370465,0,0,-0.00106768280657076,0,0.0558213243596242,0.0371007650181253,0.0153926329343176,0,0,0,0,0,0,0,0,0,0.0798402980773126,0,0,0,0,0,0,0.0599341206981819,0,0,0,0,0,0,0,0,0.00177216615772478,0,0
X600352.SH,0,0,0,0,0.210396808294955,0,0,0,0,0.0327782504713654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205702694133631,0,0,0,-0.0120210974882907,0.157933036979694,0,0,0,0.0207003643899183,0,0.246656994560979,0,0.049925909470406,0,0,0,0,0,0,0,-0.139764403768784,0,0,0,0,0,0,2.16840434497101e-19,4.33680868994202e-19,0,0,0,-0.00913825012120409,0,0
